TimeUS,m00,m01,m02,m10,m11,m12,m20,m21,m22
 84113841, 0.9920419, 0.1259008, 0.001404786, -0.1258977, 0.992041, -0.002103155, -0.001658394, 0.001909558, 0.9999968
 84133833, 0.9920418, 0.1259014, 0.001403648, -0.1258983, 0.9920409, -0.002102161, -0.001657141, 0.001908715, 0.9999968
 84153825, 0.9920417, 0.1259024, 0.001402658, -0.1258994, 0.9920408, -0.002100931, -0.001656007, 0.001907617, 0.9999968
 84173817, 0.9920415, 0.1259037, 0.001401307, -0.1259006, 0.9920406, -0.00209927, -0.00165446, 0.001906138, 0.9999969
 84193809, 0.9920415, 0.1259042, 0.001400391, -0.1259011, 0.9920406, -0.002098204, -0.001653417, 0.001905194, 0.9999969
 84213801, 0.9920415, 0.1259039, 0.001399831, -0.1259008, 0.9920406, -0.002097769, -0.001652806, 0.001904834, 0.9999969
 84233793, 0.9920415, 0.1259041, 0.001398914, -0.1259011, 0.9920406, -0.002096734, -0.001651767, 0.001903922, 0.9999969
 84253785, 0.9920415, 0.125904, 0.001397984, -0.125901, 0.9920406, -0.002096137, -0.001650769, 0.001903448, 0.9999969
 84273777, 0.9920415, 0.1259042, 0.00139665, -0.1259011, 0.9920406, -0.002094937, -0.001649294, 0.001902425, 0.9999968
 84293769, 0.9920416, 0.1259032, 0.001396037, -0.1259001, 0.9920408, -0.002094876, -0.001648677, 0.001902442, 0.9999968
 84313761, 0.9920416, 0.1259026, 0.001395053, -0.1258996, 0.9920408, -0.002094395, -0.001647639, 0.001902091, 0.9999969
 84333753, 0.9920418, 0.1259017, 0.001394338, -0.1258987, 0.9920409, -0.002093902, -0.001646866, 0.001901693, 0.9999969
 84353745, 0.992042, 0.1259001, 0.001393532, -0.125897, 0.9920412, -0.002093628, -0.001646029, 0.001901525, 0.9999968
 84373737, 0.9920421, 0.1258991, 0.001392211, -0.125896, 0.9920413, -0.002092531, -0.001644579, 0.001900605, 0.9999968
 84393729, 0.9920424, 0.1258972, 0.001391736, -0.1258941, 0.9920415, -0.002092847, -0.001644143, 0.001900981, 0.9999968
 84413721, 0.9920426, 0.1258953, 0.001390879, -0.1258923, 0.9920418, -0.002092486, -0.001643244, 0.001900735, 0.9999969
 84433713, 0.9920428, 0.1258934, 0.001390094, -0.1258904, 0.992042, -0.002091948, -0.001642394, 0.001900302, 0.9999969
 84453705, 0.9920431, 0.1258904, 0.001450019, -0.1258873, 0.9920424, -0.002100813, -0.001702952, 0.001901558, 0.9999968
 84473697, 0.9920434, 0.125888, 0.001509368, -0.1258847, 0.9920427, -0.002109037, -0.00176286, 0.001902249, 0.9999966
 84493689, 0.9920436, 0.1258851, 0.001569743, -0.1258817, 0.992043, -0.002118376, -0.001823925, 0.001903919, 0.9999966
 84513681, 0.9920439, 0.1258823, 0.00162946, -0.1258788, 0.9920434, -0.002126963, -0.001884242, 0.001904926, 0.9999965
 84533673, 0.992044, 0.1258803, 0.001689267, -0.1258766, 0.9920436, -0.002135762, -0.001944677, 0.00190613, 0.9999963
 84553665, 0.9920442, 0.1258784, 0.001748747, -0.1258745, 0.9920439, -0.002144011, -0.002004718, 0.00190683, 0.9999962
 84573657, 0.9920444, 0.1258754, 0.001808529, -0.1258715, 0.9920442, -0.002152929, -0.002065142, 0.001908159, 0.9999961
 84593649, 0.9920448, 0.1258722, 0.001868833, -0.1258681, 0.9920446, -0.002162248, -0.002126133, 0.00190982, 0.999996
 84613641, 0.992045, 0.1258692, 0.001928911, -0.125865, 0.9920451, -0.002171083, -0.002186839, 0.00191103, 0.9999958
 84633633, 0.9920453, 0.1258652, 0.001988836, -0.1258608, 0.9920455, -0.002180058, -0.002247409, 0.0019124, 0.9999957
 84653625, 0.9920456, 0.1258617, 0.002083563, -0.1258572, 0.992046, -0.002192907, -0.002342994, 0.001913232, 0.9999955
 84673617, 0.9920459, 0.1258582, 0.002178833, -0.1258535, 0.9920464, -0.002206552, -0.002439216, 0.001914787, 0.9999952
 84693609, 0.9920464, 0.1258533, 0.002274504, -0.1258483, 0.9920471, -0.002220562, -0.002535879, 0.001916658, 0.999995
 84713601, 0.9920466, 0.1258487, 0.00236972, -0.1258435, 0.9920477, -0.002234122, -0.002632036, 0.001918139, 0.9999948
 84733593, 0.992047, 0.1258442, 0.002464899, -0.1258387, 0.9920481, -0.002247618, -0.002728149, 0.001919563, 0.9999945
 84753585, 0.9920473, 0.1258403, 0.002559777, -0.1258346, 0.9920487, -0.002260517, -0.002823887, 0.001920431, 0.9999942
 84773577, 0.9920477, 0.1258349, 0.002654939, -0.1258291, 0.9920494, -0.002274016, -0.002919981, 0.001921864, 0.9999939
 84793569, 0.9920481, 0.1258292, 0.002750607, -0.1258231, 0.9920501, -0.002288061, -0.003016644, 0.001923777, 0.9999937
 84813561, 0.9920486, 0.1258238, 0.002845733, -0.1258175, 0.9920508, -0.002301708, -0.003112721, 0.001925363, 0.9999934
 84833553, 0.9920489, 0.1258182, 0.002940785, -0.1258117, 0.9920515, -0.002315301, -0.003208718, 0.001926907, 0.9999931
 84853545, 0.9920494, 0.1258144, 0.002984586, -0.1258077, 0.992052, -0.002327272, -0.003253669, 0.001933285, 0.9999928
 84873537, 0.9920498, 0.1258106, 0.003028586, -0.1258038, 0.9920524, -0.002339972, -0.003298909, 0.001940361, 0.9999927
 84893529, 0.99205, 0.1258069, 0.003073109, -0.1257999, 0.9920529, -0.0023531, -0.003344723, 0.001947796, 0.9999925
 84913521, 0.9920504, 0.1258026, 0.003117147, -0.1257955, 0.9920534, -0.002365716, -0.00338999, 0.001954786, 0.9999924
 84933513, 0.9920509, 0.1257979, 0.003161273, -0.1257907, 0.992054, -0.002378381, -0.003435349, 0.001961816, 0.9999922
 84953505, 0.9920512, 0.1257939, 0.003204891, -0.1257866, 0.9920545, -0.002390265, -0.003480107, 0.001968133, 0.999992
 84973497, 0.9920517, 0.1257893, 0.003248948, -0.1257819, 0.9920551, -0.002402921, -0.003525398, 0.001975162, 0.9999918
 84993489, 0.9920523, 0.125783, 0.003293553, -0.1257754, 0.9920558, -0.002415993, -0.003571279, 0.001982543, 0.9999917
 85013481, 0.9920527, 0.1257785, 0.00333767, -0.1257707, 0.9920564, -0.002428795, -0.003616647, 0.001989712, 0.9999916
 85033473, 0.992053, 0.1257756, 0.003381809, -0.1257678, 0.9920567, -0.002441421, -0.003662018, 0.001996696, 0.9999914
 85054298, 0.9920531, 0.1257737, 0.003416025, -0.1257658, 0.992057, -0.002452825, -0.003697392, 0.002003714, 0.9999912
 85074290, 0.9920535, 0.1257703, 0.003450504, -0.1257622, 0.9920574, -0.002464498, -0.003733058, 0.002010971, 0.9999911
 85094282, 0.9920534, 0.125769, 0.003485433, -0.1257608, 0.9920575, -0.002475864, -0.003769137, 0.002017858, 0.9999909
 85114274, 0.9920535, 0.1257678, 0.003521669, -0.1257595, 0.9920577, -0.002488363, -0.003806655, 0.002025705, 0.9999908
 85134266, 0.9920536, 0.1257658, 0.003560429, -0.1257574, 0.9920579, -0.002500989, -0.003846691, 0.002033365, 0.9999906
 85154258, 0.9920536, 0.1257646, 0.003600236, -0.125756, 0.9920581, -0.002513216, -0.003887716, 0.002040494, 0.9999904
 85174250, 0.9920533, 0.1257658, 0.003642041, -0.1257572, 0.9920579, -0.0025259, -0.003930788, 0.002047814, 0.9999902
 85194242, 0.992053, 0.125767, 0.003683236, -0.1257581, 0.9920577, -0.002537885, -0.003973165, 0.002054519, 0.99999
 85214234, 0.9920528, 0.1257669, 0.003725404, -0.1257579, 0.9920577, -0.002550681, -0.004016607, 0.002061911, 0.9999899
 85234226, 0.9920528, 0.1257665, 0.003768987, -0.1257574, 0.9920578, -0.002564211, -0.004061545, 0.002069854, 0.9999897
 85254218, 0.9920526, 0.1257655, 0.003817034, -0.1257563, 0.9920578, -0.002578257, -0.004110975, 0.002077751, 0.9999894
 85274210, 0.9920527, 0.1257633, 0.003865961, -0.1257539, 0.9920582, -0.002592703, -0.004161324, 0.002085938, 0.9999892
 85294202, 0.9920529, 0.1257616, 0.003916413, -0.125752, 0.9920583, -0.002606639, -0.004213124, 0.002093426, 0.999989
 85314194, 0.9920527, 0.1257608, 0.003969683, -0.125751, 0.9920584, -0.002621477, -0.004267836, 0.002101451, 0.9999887
 85334186, 0.9920526, 0.1257592, 0.004024908, -0.1257493, 0.9920586, -0.002637027, -0.004324575, 0.00210994, 0.9999884
 85354178, 0.9920526, 0.1257588, 0.004079737, -0.1257486, 0.9920586, -0.002652183, -0.004380873, 0.002118083, 0.9999882
 85374170, 0.9920523, 0.1257582, 0.004137064, -0.1257479, 0.9920587, -0.002667637, -0.004439687, 0.002126208, 0.9999879
 85394162, 0.9920522, 0.1257576, 0.004194734, -0.1257471, 0.9920588, -0.002682538, -0.004498771, 0.002133742, 0.9999876
 85414154, 0.9920523, 0.1257543, 0.004256008, -0.1257436, 0.9920592, -0.002698964, -0.004561618, 0.002142347, 0.9999874
 85434146, 0.9920526, 0.1257502, 0.004318357, -0.1257393, 0.9920596, -0.002715061, -0.004625487, 0.002150496, 0.999987
 85454138, 0.9920528, 0.1257472, 0.004341338, -0.1257362, 0.99206, -0.002730641, -0.004650239, 0.002163076, 0.9999869
 85474130, 0.9920531, 0.1257443, 0.004364184, -0.1257331, 0.9920604, -0.002746691, -0.004674915, 0.002176141, 0.9999868
 85494122, 0.9920532, 0.1257426, 0.00438692, -0.1257313, 0.9920605, -0.002761913, -0.00469938, 0.002188392, 0.9999866
 85514114, 0.9920532, 0.1257418, 0.004409578, -0.1257304, 0.9920606, -0.002778154, -0.004723898, 0.002201658, 0.9999865
 85534106, 0.992053, 0.1257423, 0.004429186, -0.1257308, 0.9920605, -0.002793489, -0.00474528, 0.002214404, 0.9999863
 85554098, 0.9920529, 0.1257431, 0.004447918, -0.1257314, 0.9920604, -0.002808738, -0.004765783, 0.002227174, 0.9999862
 85574090, 0.9920527, 0.1257436, 0.00446301, -0.1257319, 0.9920602, -0.002822947, -0.004782543, 0.00223937, 0.9999861
 85594082, 0.9920526, 0.1257438, 0.004477907, -0.125732, 0.9920602, -0.002837795, -0.004799189, 0.002252226, 0.9999861
 85614074, 0.9920525, 0.1257441, 0.004496124, -0.1257322, 0.9920601, -0.002853655, -0.004819255, 0.002265668, 0.9999858
 85634066, 0.9920524, 0.1257453, 0.004513198, -0.1257332, 0.9920599, -0.002868826, -0.004838104, 0.002278567, 0.9999857
 85654058, 0.9920523, 0.1257452, 0.004507322, -0.1257331, 0.9920599, -0.00287328, -0.004832835, 0.002283725, 0.9999858
 85674050, 0.9920526, 0.1257439, 0.004501496, -0.1257318, 0.9920601, -0.002877086, -0.00482753, 0.002288239, 0.9999858
 85694042, 0.9920527, 0.1257426, 0.004495675, -0.1257305, 0.9920602, -0.002881413, -0.004822297, 0.00229327, 0.9999858
 85714034, 0.992053, 0.1257415, 0.004489825, -0.1257294, 0.9920604, -0.002886198, -0.004817091, 0.002298758, 0.9999858
 85734026, 0.992053, 0.1257416, 0.004481961, -0.1257295, 0.9920604, -0.002890089, -0.00480978, 0.002303607, 0.9999858
 85754018, 0.9920529, 0.1257422, 0.004473434, -0.1257301, 0.9920602, -0.002893863, -0.004801797, 0.00230842, 0.9999858
 85774010, 0.992053, 0.1257416, 0.004462517, -0.1257295, 0.9920603, -0.002896982, -0.004791357, 0.002312889, 0.9999859
 85794002, 0.9920534, 0.1257397, 0.004451904, -0.1257276, 0.9920605, -0.002900729, -0.004781295, 0.00231795, 0.9999859
 85813994, 0.9920536, 0.125738, 0.004441814, -0.1257259, 0.9920607, -0.002905109, -0.004771832, 0.002323573, 0.9999859
 85833986, 0.9920538, 0.1257362, 0.004430434, -0.1257241, 0.9920611, -0.002908834, -0.004761007, 0.002328708, 0.999986
 85853978, 0.9920543, 0.1257338, 0.004401, -0.1257217, 0.9920613, -0.00292249, -0.004733517, 0.002345968, 0.9999861
 85873970, 0.9920547, 0.125732, 0.004371022, -0.1257199, 0.9920615, -0.00293565, -0.004705428, 0.002362801, 0.9999862
 85893962, 0.9920551, 0.1257293, 0.004343459, -0.1257172, 0.9920618, -0.002949437, -0.00467981, 0.002379956, 0.9999862
 85913954, 0.9920554, 0.125728, 0.004317096, -0.1257159, 0.9920619, -0.002963941, -0.004655476, 0.002397666, 0.9999864
 85933946, 0.9920558, 0.1257258, 0.004290767, -0.1257137, 0.9920622, -0.002978012, -0.00463112, 0.002414946, 0.9999864
 85953938, 0.9920561, 0.1257238, 0.004265905, -0.1257117, 0.9920623, -0.002992278, -0.004608244, 0.002432233, 0.9999865
 85973930, 0.9920563, 0.1257231, 0.00424107, -0.125711, 0.9920624, -0.003006135, -0.004585347, 0.002449106, 0.9999865
 85993922, 0.9920567, 0.125721, 0.004217017, -0.125709, 0.9920626, -0.003020435, -0.004563277, 0.002466326, 0.9999866
 86013914, 0.9920572, 0.1257185, 0.004193028, -0.1257064, 0.9920628, -0.003035503, -0.004541366, 0.002484302, 0.9999866
 86033906, 0.9920577, 0.1257153, 0.004168457, -0.1257032, 0.9920633, -0.003049856, -0.004518786, 0.002501644, 0.9999867
 86053898, 0.9920583, 0.1257113, 0.004133239, -0.1256993, 0.9920638, -0.003049579, -0.004483803, 0.002505814, 0.9999868
 86073890, 0.992059, 0.1257074, 0.004096736, -0.1256955, 0.9920642, -0.003048695, -0.004447469, 0.002509544, 0.9999869
 86093882, 0.9920596, 0.1257026, 0.004060688, -0.1256908, 0.9920648, -0.003048236, -0.004411637, 0.00251364, 0.9999871
 86113874, 0.9920604, 0.1256988, 0.004027325, -0.1256871, 0.9920653, -0.00304874, -0.004378592, 0.002518351, 0.9999872
 86133866, 0.9920606, 0.1256972, 0.003993266, -0.1256856, 0.9920655, -0.003048766, -0.004344803, 0.002522665, 0.9999874
 86153858, 0.9920611, 0.125695, 0.003958351, -0.1256834, 0.9920658, -0.003048332, -0.004310104, 0.002526632, 0.9999876
 86173850, 0.9920615, 0.1256923, 0.003923636, -0.1256808, 0.992066, -0.003047666, -0.004275574, 0.002530346, 0.9999877
 86193842, 0.9920624, 0.1256865, 0.003890876, -0.1256751, 0.9920669, -0.003047939, -0.004243094, 0.002534759, 0.9999878
 86213834, 0.9920633, 0.1256806, 0.003858723, -0.1256693, 0.9920676, -0.003048758, -0.004211283, 0.002539638, 0.9999879
 86233826, 0.9920641, 0.1256757, 0.003825929, -0.1256644, 0.9920682, -0.003048853, -0.004178748, 0.002543874, 0.999988
 86253818, 0.9920646, 0.1256714, 0.003835526, -0.12566, 0.9920687, -0.00306194, -0.004189903, 0.00255567, 0.999988
 86273810, 0.992065, 0.1256679, 0.00384624, -0.1256564, 0.9920691, -0.003074712, -0.004202128, 0.002567009, 0.9999878
 86293802, 0.9920655, 0.1256635, 0.003859713, -0.125652, 0.9920697, -0.003088681, -0.004217239, 0.002579192, 0.9999878
 86313794, 0.9920661, 0.1256583, 0.003875558, -0.1256467, 0.9920702, -0.003103402, -0.004234794, 0.002591828, 0.9999877
 86333786, 0.9920663, 0.1256556, 0.00389118, -0.1256439, 0.9920705, -0.003117601, -0.004252069, 0.002603964, 0.9999876
 86353778, 0.9920666, 0.1256538, 0.003907391, -0.125642, 0.9920708, -0.003131814, -0.004269932, 0.002616035, 0.9999875
 86373770, 0.9920667, 0.1256508, 0.003922362, -0.1256389, 0.992071, -0.003145344, -0.004286478, 0.00262759, 0.9999874
 86393762, 0.9920673, 0.125647, 0.003939729, -0.125635, 0.9920715, -0.003159567, -0.004305483, 0.002639535, 0.9999873
 86413754, 0.9920678, 0.1256417, 0.003956799, -0.1256296, 0.9920722, -0.003174539, -0.004324285, 0.002652267, 0.9999871
 86433746, 0.9920682, 0.1256381, 0.003971783, -0.1256259, 0.9920726, -0.003188475, -0.004340891, 0.002664226, 0.9999871
 86453738, 0.9920685, 0.1256367, 0.003967052, -0.1256244, 0.9920728, -0.003197748, -0.004337358, 0.002674026, 0.999987
 86473730, 0.9920685, 0.125636, 0.003962609, -0.1256238, 0.9920728, -0.00320639, -0.004334035, 0.002683161, 0.9999871
 86493722, 0.9920688, 0.1256342, 0.003960465, -0.1256219, 0.992073, -0.00321578, -0.004333082, 0.002692754, 0.999987
 86513714, 0.9920694, 0.1256294, 0.003962071, -0.125617, 0.9920736, -0.003226258, -0.004335979, 0.002702968, 0.9999869
 86533706, 0.9920701, 0.125624, 0.003962911, -0.1256116, 0.9920743, -0.00323604, -0.004338026, 0.002712591, 0.999987
 86553698, 0.9920663, 0.1256505, 0.004075341, -0.1256375, 0.9920707, -0.003307668, -0.004458637, 0.00276941, 0.9999863
 86573690, 0.9920431, 0.1258026, 0.004918029, -0.1257863, 0.9920512, -0.003507136, -0.005320144, 0.00286061, 0.9999818
 86593682, 0.9919935, 0.1261225, 0.006480533, -0.1261006, 0.9920106, -0.003687597, -0.006893847, 0.002840874, 0.9999722
 86613674, 0.9919261, 0.1265199, 0.008687957, -0.1264886, 0.9919598, -0.004061303, -0.009131937, 0.002929584, 0.999954
 86633666, 0.9918438, 0.1269453, 0.01144339, -0.1269039, 0.9919058, -0.004278674, -0.01189392, 0.002791564, 0.9999254
 86653658, 0.9917716, 0.1271607, 0.01481105, -0.1271079, 0.991879, -0.004457661, -0.01525761, 0.00253838, 0.9998804
 86673650, 0.9916738, 0.1274082, 0.01871212, -0.1273407, 0.9918476, -0.004758073, -0.01916579, 0.002335642, 0.9998136
 86693642, 0.9915495, 0.1276178, 0.02331155, -0.1275334, 0.9918213, -0.005076785, -0.02376878, 0.002060882, 0.9997154
 86713634, 0.9914096, 0.1277236, 0.02817268, -0.1276226, 0.9918084, -0.005362173, -0.02862678, 0.00172064, 0.9995887
 86733626, 0.9912543, 0.1276946, 0.03330291, -0.1275794, 0.9918128, -0.005572011, -0.03374176, 0.001274516, 0.9994298
 86753618, 0.9910544, 0.1277695, 0.03855139, -0.1276436, 0.9918036, -0.005719927, -0.03896625, 0.0007479199, 0.9992403
 86773610, 0.9908143, 0.1280068, 0.04360481, -0.1278753, 0.9917734, -0.005804081, -0.04398904, 0.0001747893, 0.999032
 86793602, 0.990544, 0.1282809, 0.04864811, -0.1281438, 0.9917378, -0.00594041, -0.04900821, -0.0003497169, 0.9987983
 86813594, 0.9903113, 0.1283354, 0.05304416, -0.1281774, 0.9917307, -0.006382382, -0.0534246, -0.0004785186, 0.9985718
 86833586, 0.9900839, 0.1283973, 0.05699057, -0.1282156, 0.9917227, -0.006849463, -0.05739829, -0.0005255355, 0.9983513
 86853578, 0.989819, 0.1286813, 0.06082302, -0.1284903, 0.9916856, -0.00705754, -0.0612255, -0.0008294841, 0.9981236
 86873570, 0.9895887, 0.1287663, 0.0642923, -0.1285677, 0.9916744, -0.007234476, -0.06468857, -0.001106755, 0.997905
 86893562, 0.9893852, 0.1287544, 0.06737459, -0.1285452, 0.9916757, -0.00744855, -0.06777278, -0.001291197, 0.9976999
 86913554, 0.9892005, 0.1287314, 0.07007581, -0.128526, 0.9916782, -0.007452088, -0.07045197, -0.001634953, 0.9975139
 86933546, 0.9890273, 0.1286833, 0.07256526, -0.1284783, 0.991684, -0.00750524, -0.07292759, -0.001900171, 0.9973354
 86953538, 0.9888572, 0.1287614, 0.074713, -0.1285613, 0.9916732, -0.007502271, -0.07505689, -0.002186524, 0.9971769
 86973530, 0.9886998, 0.1288555, 0.07660951, -0.1286447, 0.9916609, -0.007700345, -0.07696289, -0.00224208, 0.9970315
 86993522, 0.9885714, 0.1288048, 0.07833285, -0.1285729, 0.9916676, -0.008017388, -0.07871283, -0.00214572, 0.9968951
 87013514, 0.988462, 0.1286464, 0.07995613, -0.1284069, 0.9916881, -0.00815178, -0.08034024, -0.00220919, 0.9967651
 87033506, 0.9883516, 0.1286583, 0.08129099, -0.1284098, 0.9916865, -0.008299431, -0.08168297, -0.002235803, 0.9966559
 87053498, 0.9882696, 0.1286289, 0.08232804, -0.1283928, 0.9916897, -0.008177684, -0.08269576, -0.002488569, 0.9965718
 87073490, 0.988224, 0.1283297, 0.08333565, -0.1281058, 0.9917279, -0.00805078, -0.08367943, -0.002719807, 0.996489
 87093482, 0.9881973, 0.1280011, 0.08415398, -0.1277854, 0.9917699, -0.007966546, -0.08448109, -0.002881133, 0.9964209
 87113474, 0.9881807, 0.127829, 0.08460924, -0.1276245, 0.9917915, -0.0078437, -0.08491738, -0.003047219, 0.9963834
 87134299, 0.9881738, 0.1275623, 0.08509132, -0.1273724, 0.9918253, -0.007680277, -0.08537542, -0.003248834, 0.9963436
 87154291, 0.9881781, 0.1271255, 0.08569157, -0.1269617, 0.9918802, -0.007381804, -0.08593419, -0.003585008, 0.9962944
 87174283, 0.9881766, 0.1266423, 0.08642203, -0.1264848, 0.9919416, -0.007317451, -0.0866523, -0.003700143, 0.9962318
 87194275, 0.9881607, 0.1261628, 0.08730087, -0.1259837, 0.9920033, -0.007580233, -0.0875591, -0.003507999, 0.9961532
 87214267, 0.9881163, 0.1257742, 0.08835768, -0.1255697, 0.9920534, -0.007890766, -0.08864799, -0.003298054, 0.9960576
 87234259, 0.9880537, 0.1256251, 0.08926412, -0.1253795, 0.9920736, -0.008376576, -0.08960889, -0.002915381, 0.9959728
 87254251, 0.9879839, 0.12555, 0.09013905, -0.1252649, 0.992084, -0.00883628, -0.09053491, -0.002561155, 0.9958901
 87274243, 0.9878759, 0.1256856, 0.0911292, -0.1253604, 0.9920676, -0.009306342, -0.091576, -0.002230481, 0.9957957
 87294235, 0.9877728, 0.1258477, 0.09201889, -0.1254662, 0.9920481, -0.009941698, -0.0925383, -0.001725125, 0.9957077
 87314227, 0.9876449, 0.1261376, 0.09298872, -0.1256973, 0.992012, -0.01060073, -0.09358308, -0.00121867, 0.9956108
 87334219, 0.9875103, 0.1264173, 0.09403257, -0.1259319, 0.9919767, -0.01110206, -0.09468162, -0.0008783008, 0.9955072
 87354211, 0.987398, 0.1267086, 0.09481657, -0.1261991, 0.9919398, -0.01137434, -0.09549355, -0.0007347722, 0.9954299
 87374203, 0.9872896, 0.1269504, 0.09561872, -0.1264253, 0.9919089, -0.01155491, -0.09631196, -0.0006805832, 0.995351
 87394195, 0.9871637, 0.1271292, 0.09667572, -0.1265783, 0.991886, -0.0118353, -0.09739591, -0.0005536765, 0.9952456
 87414187, 0.9870477, 0.1272669, 0.0976731, -0.1266669, 0.9918686, -0.01234478, -0.09844995, -0.0001870569, 0.995142
 87434179, 0.9869271, 0.1275287, 0.09854621, -0.1268595, 0.9918348, -0.01305302, -0.0994062, 0.0003808603, 0.9950469
 87454171, 0.9868351, 0.1276462, 0.09931248, -0.1269099, 0.9918193, -0.01372236, -0.1002516, 0.0009379745, 0.9949617
 87474163, 0.986753, 0.1276628, 0.1001031, -0.1268637, 0.9918166, -0.0143344, -0.1011138, 0.001445063, 0.9948739
 87494155, 0.9866652, 0.127617, 0.1010241, -0.1268041, 0.9918225, -0.01445435, -0.1020426, 0.001451332, 0.994779
 87514147, 0.9865756, 0.1275045, 0.1020353, -0.126693, 0.9918372, -0.01442094, -0.1030411, 0.001300191, 0.9946763
 87534139, 0.9865054, 0.1272437, 0.1030344, -0.1264277, 0.9918707, -0.01443958, -0.1040341, 0.001218335, 0.994573
 87554131, 0.9864194, 0.1270539, 0.1040875, -0.1262366, 0.9918953, -0.01442928, -0.1050772, 0.00109366, 0.9944635
 87574123, 0.9863234, 0.1269087, 0.1051692, -0.1261015, 0.991914, -0.01431596, -0.1061356, 0.000858174, 0.9943513
 87594115, 0.9862294, 0.1268351, 0.1061343, -0.1260445, 0.9919237, -0.0141513, -0.107072, 0.0005787841, 0.9942512
 87614107, 0.9860932, 0.1269205, 0.1072915, -0.1261421, 0.9919129, -0.01403903, -0.1082057, 0.0003098182, 0.9941285
 87634099, 0.9859343, 0.1269474, 0.1087106, -0.1261705, 0.9919095, -0.01402324, -0.1096113, 0.000109922, 0.9939745
 87654091, 0.9857763, 0.1268123, 0.1102893, -0.1260361, 0.9919268, -0.01400974, -0.1111755, -8.995633E-05, 0.9938009
 87674083, 0.9855679, 0.1267466, 0.1122103, -0.1259753, 0.9919351, -0.01396646, -0.1130755, -0.0003708268, 0.9935863
 87694075, 0.9853088, 0.1268603, 0.114338, -0.1261135, 0.9919202, -0.01377066, -0.1151611, -0.0008512148, 0.9933465
 87714067, 0.9850246, 0.1269399, 0.1166743, -0.1262305, 0.9919094, -0.01347979, -0.1174415, -0.001449928, 0.9930787
 87734059, 0.9847248, 0.1268988, 0.1192227, -0.1262369, 0.9919134, -0.01311798, -0.1199232, -0.002132704, 0.9927809
 87754051, 0.9844114, 0.1269553, 0.1217241, -0.12635, 0.9919043, -0.01271008, -0.1223522, -0.00286789, 0.9924826
 87774043, 0.9840884, 0.1270101, 0.1242521, -0.1264816, 0.9918944, -0.01216533, -0.1247901, -0.003743834, 0.9921762
 87794035, 0.9837399, 0.1271731, 0.126819, -0.1267335, 0.9918694, -0.01156235, -0.1272583, -0.004697872, 0.9918585
 87814027, 0.9833424, 0.1273539, 0.1296869, -0.1269781, 0.9918424, -0.01119654, -0.1300549, -0.005457358, 0.9914919
 87834019, 0.9829419, 0.1275458, 0.1325042, -0.1272033, 0.9918149, -0.01108172, -0.1328331, -0.00596228, 0.9911205
 87854011, 0.982552, 0.1276841, 0.1352345, -0.1273848, 0.9917935, -0.01089958, -0.1355164, -0.006517424, 0.9907537
