TimeUS,aF,aR,aD,gyR,gyP,gyY,bAlt,gpLat,gpLng,gpAlt,gpN,gpE,gpD
 85674050, 8.599524, -0.1098765, -10.02488, 0.001246275, 0.002221486, 0.001187322, 0.2030038, -353632190, 1491652466, 3, 8.834001, -1.086, -0.05
 85694042, 8.458709, -0.166586, -10.16282, 0.001243237, 0.002169077, 0.001167818, 0.2030038, -353632190, 1491652466, 3, 8.834001, -1.086, -0.05
 85714034, 8.404241, -0.05387396, -10.33858, 0.001248791, 0.002116572, 0.001122629, 0.2030038, -353632190, 1491652466, 3, 8.834001, -1.086, -0.05
 85734026, 8.269539, 0.108215, -10.46365, 0.001239427, 0.002078701, 0.001076708, -0.1578918, -353632190, 1491652466, 3, 8.834001, -1.086, -0.05
 85754018, 8.137882, 0.07188525, -10.61954, 0.001247361, 0.002041564, 0.001067342, -0.1578918, -353632190, 1491652466, 3, 8.834001, -1.086, -0.05
 85774010, 8.01273, -0.06369746, -10.57029, 0.001250718, 0.001961727, 0.001147093, -0.1578918, -353632190, 1491652466, 3, 8.834001, -1.086, -0.05
 85794002, 8.037762, -0.0009514462, -10.5238, 0.001249607, 0.001928009, 0.001188957, -0.1578918, -353632190, 1491652466, 3, 8.834001, -1.086, -0.05
 85813994, 7.825022, 0.07181856, -10.46015, 0.0012517, 0.001927305, 0.001162712, -0.1578918, -353632190, 1491652466, 3, 8.834001, -1.086, -0.05
 85833986, 7.622266, 0.02953137, -10.53432, 0.00124686, 0.001893362, 0.001171306, 0.03101446, -353631751, 1491652055, 4, 10.712, -1.313, -0.063
 85853978, 7.613964, 0.09246057, -10.42507, 0.001247186, 0.001846935, 0.001210966, 0.03101446, -353631751, 1491652055, 4, 10.712, -1.313, -0.063
 85873970, 7.604118, 0.0924605, -10.2778, 0.001247202, 0.001833461, 0.001212453, 0.03101446, -353631751, 1491652055, 4, 10.712, -1.313, -0.063
 85893962, 7.528678, 0.07582816, -10.19356, 0.00125033, 0.001923436, 0.001217906, 0.03101446, -353631751, 1491652055, 4, 10.712, -1.313, -0.063
 85913954, 7.235502, -0.01557016, -10.0932, 0.001248792, 0.001951087, 0.001129219, 0.03101446, -353631751, 1491652055, 4, 10.712, -1.313, -0.063
 85933946, 7.228058, -0.04981099, -10.07924, 0.001251006, 0.001982502, 0.001183699, -0.02819497, -353631751, 1491652055, 4, 10.712, -1.313, -0.063
 85953938, 7.233945, -0.05485602, -9.960612, 0.001244817, 0.002064136, 0.001190902, -0.02819497, -353631751, 1491652055, 4, 10.712, -1.313, -0.063
 85973930, 7.026167, 0.1491769, -9.92764, 0.001254557, 0.002109824, 0.001152807, -0.02819497, -353631751, 1491652055, 4, 10.712, -1.313, -0.063
 85993922, 6.817813, 0.1691799, -9.755779, 0.001247764, 0.002098688, 0.001180615, -0.02819497, -353631751, 1491652055, 4, 10.712, -1.313, -0.063
 86013914, 6.704519, 0.01354293, -9.686505, 0.001251503, 0.002060832, 0.001197011, -0.02819497, -353631751, 1491652055, 4, 10.712, -1.313, -0.063
 86033906, 6.794288, 0.02425446, -9.672184, 0.001251903, 0.002062193, 0.001241608, 0.1155994, -353631894, 1491652148, 6, 12.361, -1.521, -0.157
 86053898, 6.572417, -0.08549169, -9.657683, 0.00125531, 0.002088894, 0.001290345, 0.1155994, -353631894, 1491652148, 6, 12.361, -1.521, -0.157
 86073890, 6.50919, -0.05427229, -9.521939, 0.001251908, 0.002094253, 0.001321784, 0.1155994, -353631894, 1491652148, 6, 12.361, -1.521, -0.157
 86093882, 6.370159, 0.01063622, -9.573152, 0.001251046, 0.002048029, 0.001340967, 0.1155994, -353631894, 1491652148, 6, 12.361, -1.521, -0.157
 86113874, 6.27366, -0.1315243, -9.646382, 0.001246614, 0.002151725, 0.001257842, 0.1155994, -353631894, 1491652148, 6, 12.361, -1.521, -0.157
 86133866, 6.19074, -0.05381346, -9.514884, 0.001247226, 0.002169624, 0.001167396, 0.3242421, -353631894, 1491652148, 6, 12.361, -1.521, -0.157
 86153858, 6.157186, -0.1055149, -9.577779, 0.001244244, 0.002120431, 0.001198778, 0.3242421, -353631894, 1491652148, 6, 12.361, -1.521, -0.157
 86173850, 6.065441, -0.01733017, -9.557071, 0.001248446, 0.002159708, 0.001252633, 0.3242421, -353631894, 1491652148, 6, 12.361, -1.521, -0.157
 86193842, 5.929492, 0.04809885, -9.620863, 0.001253085, 0.002224221, 0.001375122, 0.3242421, -353631894, 1491652148, 6, 12.361, -1.521, -0.157
 86213834, 5.859177, 0.03565658, -9.595046, 0.001252757, 0.002217937, 0.001371716, 0.3242421, -353631894, 1491652148, 6, 12.361, -1.521, -0.157
 86233826, 5.693525, -0.01842477, -9.623747, 0.001252854, 0.002219039, 0.001326657, 0.3073251, -353631488, 1491652273, 10, 13.801, -1.691, -0.215
 86253818, 5.597565, 0.156901, -9.618453, 0.001252362, 0.002309297, 0.001311967, 0.3073251, -353631488, 1491652273, 10, 13.801, -1.691, -0.215
 86273810, 5.473194, -0.0623584, -9.591525, 0.00124974, 0.002423339, 0.00128437, 0.3073251, -353631488, 1491652273, 10, 13.801, -1.691, -0.215
 86293802, 5.485257, 0.02573203, -9.668994, 0.001254832, 0.002518516, 0.001309268, 0.3073251, -353631488, 1491652273, 10, 13.801, -1.691, -0.215
 86313794, 5.477792, 0.04089909, -9.713841, 0.001253149, 0.002589248, 0.001319191, 0.3073251, -353631488, 1491652273, 10, 13.801, -1.691, -0.215
 86333786, 5.369646, 0.07233409, -9.814935, 0.001256245, 0.002628398, 0.001233668, 0.1832673, -353631488, 1491652273, 10, 13.801, -1.691, -0.215
 86353778, 5.286941, 0.1166483, -9.741693, 0.001261287, 0.002665031, 0.001189463, 0.1832673, -353631488, 1491652273, 10, 13.801, -1.691, -0.215
 86373770, 5.117239, 0.03786459, -9.820599, 0.001257699, 0.002654949, 0.001257573, 0.1832673, -353631488, 1491652273, 10, 13.801, -1.691, -0.215
 86393762, 5.110377, 0.02554561, -9.749922, 0.001259817, 0.002714376, 0.001281691, 0.1832673, -353631488, 1491652273, 10, 13.801, -1.691, -0.215
 86413754, 5.078572, 0.04846267, -9.907805, 0.001259241, 0.002662703, 0.00133114, 0.1832673, -353631488, 1491652273, 10, 13.801, -1.691, -0.215
 86433746, 4.947989, -0.0006318259, -9.811205, 0.001251304, 0.002609729, 0.001271649, 0.3186031, -353631560, 1491651951, 14, 15.042, -1.85, -0.174
 86453738, 4.800749, -0.05445762, -9.763481, 0.001257406, 0.002547215, 0.001163489, 0.3186031, -353631560, 1491651951, 14, 15.042, -1.85, -0.174
 86473730, 4.822093, 0.06001297, -9.688021, 0.001258491, 0.002594582, 0.001144101, 0.3186031, -353631560, 1491651951, 14, 15.042, -1.85, -0.174
 86493722, 4.668156, -0.01828215, -9.802114, 0.001256507, 0.002663262, 0.001175639, 0.3186031, -353631560, 1491651951, 14, 15.042, -1.85, -0.174
 86513714, 4.638055, 0.02147692, -9.806458, 0.001254828, 0.002799419, 0.001294451, 0.3186031, -353631560, 1491651951, 14, 15.042, -1.85, -0.174
 86533706, 4.524427, 0.1336203, -9.89575, 0.001254917, 0.002823944, 0.001370258, 0.01409748, -353631560, 1491651951, 14, 15.042, -1.85, -0.174
 86553698, 7.029022, -0.009092238, -9.865553, 0.003238442, 0.007375679, 0.0003016339, 0.01409748, -353631560, 1491651951, 14, 15.042, -1.85, -0.174
 86573690, 9.590734, -0.07798669, -11.18237, 0.00555212, 0.04347214, -0.006003319, 0.01409748, -353631560, 1491651951, 14, 15.042, -1.85, -0.174
 86593682, 9.408474, -0.05571014, -12.47803, -0.0001810659, 0.0809342, -0.01433503, 0.01409748, -353631560, 1491651951, 14, 15.042, -1.85, -0.174
 86613674, 9.271301, -0.04999679, -13.65243, 0.004658911, 0.1108378, -0.01899261, 0.01409748, -353631560, 1491651951, 14, 15.042, -1.85, -0.174
 86633666, 9.140902, -0.1242232, -14.68545, -0.004633111, 0.1400377, -0.02077318, -0.01127799, -353631308, 1491651936, 17, 16.108, -1.975, -0.156
 86653658, 8.968328, -0.1410187, -15.62569, -0.01195512, 0.169176, -0.01085615, -0.01127799, -353631308, 1491651936, 17, 16.108, -1.975, -0.156
 86673650, 8.787237, -0.06089222, -16.06967, -0.009649949, 0.2016052, -0.01107552, -0.01127799, -353631308, 1491651936, 17, 16.108, -1.975, -0.156
 86693642, 8.854762, -0.1767572, -16.65181, -0.0122659, 0.2284361, -0.01017494, -0.01127799, -353631308, 1491651936, 17, 16.108, -1.975, -0.156
 86713634, 8.817541, -0.09449525, -17.01525, -0.01569103, 0.2457154, -0.00507565, -0.01127799, -353631308, 1491651936, 17, 16.108, -1.975, -0.156
 86733626, 8.655258, -0.1362941, -17.38337, -0.02213638, 0.2584924, 0.001490909, 0.2086428, -353631308, 1491651936, 17, 16.108, -1.975, -0.156
 86753618, 8.548084, -0.01959257, -17.50142, -0.0243462, 0.2651474, -0.001421978, 0.2086428, -353631308, 1491651936, 17, 16.108, -1.975, -0.156
 86773610, 8.511469, -0.05382427, -17.53756, -0.02820918, 0.2605307, -0.01210049, 0.2086428, -353631308, 1491651936, 17, 16.108, -1.975, -0.156
 86793602, 8.340258, -0.07019454, -17.22919, -0.0246776, 0.2504595, -0.01396023, 0.2086428, -353631308, 1491651936, 17, 16.108, -1.975, -0.156
 86813594, 8.260251, -0.05662875, -16.87506, -0.007083198, 0.2260639, -0.003079852, 0.2086428, -353631308, 1491651936, 17, 16.108, -1.975, -0.156
 86833586, 8.124551, -0.1337425, -16.32338, 9.014185E-05, 0.2032733, -0.0007740093, 0.2537547, -353630812, 1491652551, 20, 17.36, -2.132, -0.309
 86853578, 8.027991, -0.1104127, -15.94355, -0.01222556, 0.1923141, -0.01434589, 0.2537547, -353630812, 1491652551, 20, 17.36, -2.132, -0.309
 86873570, 7.967175, -0.2030031, -15.3714, -0.01390345, 0.178596, -0.005484671, 0.2537547, -353630812, 1491652551, 20, 17.36, -2.132, -0.309
 86893562, 7.872706, -0.1212505, -14.86675, -0.008558029, 0.1528215, 0.001400443, 0.2537547, -353630812, 1491652551, 20, 17.36, -2.132, -0.309
 86913554, 7.762408, -0.07063706, -14.27039, -0.01603405, 0.1349796, 0.001440687, 0.2537547, -353630812, 1491652551, 20, 17.36, -2.132, -0.309
 86933546, 7.692464, -0.1599579, -13.72993, -0.01375761, 0.124933, 0.002376178, 0.7302496, -353630812, 1491652551, 20, 17.36, -2.132, -0.309
 86953538, 7.589765, -0.08145098, -13.41234, -0.01346556, 0.1098132, -0.003527119, 0.7302496, -353630812, 1491652551, 20, 17.36, -2.132, -0.309
 86973530, 7.442546, -0.1194824, -12.91803, -0.00258354, 0.09614873, -0.004267987, 0.7302496, -353630812, 1491652551, 20, 17.36, -2.132, -0.309
 86993522, 7.326785, -0.04018934, -12.46103, 0.005809463, 0.08633569, 0.002973071, 0.7302496, -353630812, 1491652551, 20, 17.36, -2.132, -0.309
 87013514, 7.428394, 0.05342729, -12.18832, -0.002589121, 0.08214375, 0.01011055, 0.7302496, -353630812, 1491652551, 20, 17.36, -2.132, -0.309
 87033506, 7.250065, -0.007135416, -11.96566, -0.0009119797, 0.0692376, 0.0008158106, 0.9586289, -353630722, 1491652202, 40, 18.993, -2.358, -1.712
 87053498, 7.193084, -0.1009348, -11.74917, -0.01111427, 0.05631205, 0.001148317, 0.9586289, -353630722, 1491652202, 40, 18.993, -2.358, -1.712
 87073490, 7.120679, -0.07294561, -11.55441, -0.01272047, 0.05453596, 0.01399606, 0.9586289, -353630722, 1491652202, 40, 18.993, -2.358, -1.712
 87093482, 6.901036, -0.02133654, -11.43986, -0.008845624, 0.04536556, 0.01795084, 0.9586289, -353630722, 1491652202, 40, 18.993, -2.358, -1.712
 87113474, 7.039236, 0.003357448, -11.16853, -0.007296279, 0.02766458, 0.008806811, 0.9586289, -353630722, 1491652202, 40, 18.993, -2.358, -1.712
 87134299, 6.87643, -0.006957639, -11.01173, -0.0097469, 0.02673354, 0.01221367, 1.350539, -353630722, 1491652202, 40, 18.993, -2.358, -1.712
 87154291, 6.81761, -0.0111022, -10.90367, -0.01697543, 0.0320455, 0.02099216, 1.350539, -353630722, 1491652202, 40, 18.993, -2.358, -1.712
 87174283, 6.748264, -0.0243572, -11.04073, -0.008809927, 0.04025312, 0.02542361, 1.350539, -353630722, 1491652202, 40, 18.993, -2.358, -1.712
