Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.013774104683195593,0.5730027548209367,0.29201101928374656
2,0.011049723756906077,0.511049723756906,0.15469613259668508
3,0.002770083102493075,0.4626038781163435,0.09141274238227147
4,0.002777777777777778,0.41944444444444445,0.06388888888888888
5,0.002785515320334262,0.3816155988857939,0.04456824512534819
6,0.0,0.3463687150837989,0.036312849162011177
7,0.0,0.3165266106442577,0.03081232492997199
8,0.0,0.29213483146067415,0.025280898876404494
9,0.0,0.2704225352112676,0.01971830985915493
10,0.0,0.2514124293785311,0.014124293785310734
11,0.0,0.23229461756373937,0.0113314447592068
12,0.0,0.21306818181818182,0.008522727272727272
13,0.0,0.19373219373219372,0.005698005698005698
14,0.0,0.17714285714285713,0.002857142857142857
15,0.0,0.166189111747851,0.0
16,0.0,0.15517241379310345,0.0
17,0.0,0.1440922190201729,0.0
18,0.0,0.13583815028901733,0.0
19,0.0,0.12753623188405797,0.0
20,0.0,0.11918604651162791,0.0
21,0.0,0.11078717201166181,0.0
22,0.0,0.1023391812865497,0.0
23,0.0,0.093841642228739,0.0
24,0.0,0.08529411764705883,0.0
25,0.0,0.07964601769911504,0.0
26,0.0,0.07396449704142012,0.0
27,0.0,0.06824925816023739,0.0
28,0.0,0.0625,0.0
29,0.0,0.056716417910447764,0.0
30,0.0,0.05089820359281437,0.0
