TimeUS,gpSA,gpHA,gpVA
 162958939, 0.266, 1.441, 2.22
 163159316, 0.339, 1.439, 2.22
 163359638, 0.302, 1.437, 2.22
 163562777, 0.241, 1.427, 2.213
 163762150, 0.266, 1.419, 2.206
 163942146, 0.256, 1.412, 2.198
 164142650, 0.236, 1.406, 2.189
 164542518, 0.207, 1.39, 2.163
 164762582, 0.26, 1.383, 2.154
 164962901, 0.285, 1.377, 2.146
 165162902, 0.279, 1.371, 2.14
 165362899, 0.335, 1.367, 2.136
 165562900, 0.399, 1.365, 2.136
 165765724, 0.33, 1.363, 2.137
 165945744, 0.35, 1.364, 2.14
 166145865, 0.395, 1.365, 2.144
 166346254, 0.396, 1.368, 2.149
 166546466, 0.302, 1.366, 2.147
 166766650, 0.422, 1.367, 2.152
 166946478, 0.315, 1.365, 2.146
 167146496, 0.395, 1.364, 2.149
 167346470, 0.294, 1.361, 2.142
 167546502, 0.265, 1.356, 2.134
 167746487, 0.32, 1.354, 2.132
 167946637, 0.354, 1.353, 2.131
 168146473, 0.329, 1.351, 2.129
 168346451, 0.367, 1.351, 2.127
 168546494, 0.344, 1.351, 2.128
 168746471, 0.387, 1.354, 2.135
 168966774, 0.312, 1.355, 2.132
 169166744, 0.312, 1.352, 2.127
 169346465, 0.324, 1.35, 2.127
 169546905, 0.283, 1.347, 2.126
 169747078, 0.343, 1.346, 2.127
 169947162, 0.318, 1.345, 2.129
 170149950, 0.293, 1.343, 2.13
 170350394, 0.33, 1.341, 2.13
 170550897, 0.282, 1.339, 2.129
 170750873, 0.344, 1.337, 2.13
 170950903, 0.344, 1.337, 2.131
 171150867, 0.333, 1.337, 2.133
 171350849, 0.44, 1.34, 2.14
 171550832, 0.28, 1.34, 2.142
 171751043, 0.304, 1.339, 2.144
 171951159, 0.302, 1.339, 2.146
 172151142, 0.374, 1.339, 2.148
 172351116, 0.38, 1.339, 2.152
 172551555, 0.412, 1.339, 2.155
 172751563, 0.336, 1.34, 2.159
 172951579, 0.346, 1.341, 2.162
 173151556, 0.353, 1.342, 2.166
 173351547, 0.39, 1.345, 2.17
 173551718, 0.359, 1.347, 2.174
 173752164, 0.382, 1.35, 2.18
 173971960, 0.372, 1.352, 2.186
 174151959, 0.398, 1.354, 2.191
 174351921, 0.367, 1.356, 2.196
 174556951, 0.343, 1.356, 2.2
 174756922, 0.347, 1.356, 2.202
 174956961, 0.36, 1.357, 2.206
 175157344, 0.319, 1.357, 2.208
 175357334, 0.348, 1.357, 2.21
 175557361, 0.304, 1.355, 2.206
 175757919, 0.333, 1.354, 2.208
 175957908, 0.369, 1.354, 2.209
 176157769, 0.372, 1.354, 2.213
 176357739, 0.356, 1.355, 2.218
 176558094, 0.404, 1.355, 2.223
 176738501, 0.366, 1.357, 2.228
 176959046, 0.371, 1.358, 2.232
 177158961, 0.297, 1.356, 2.225
 177361762, 0.314, 1.354, 2.22
 177541780, 0.314, 1.353, 2.217
 177741763, 0.368, 1.352, 2.215
 177962130, 0.241, 1.347, 2.197
 178162129, 0.281, 1.342, 2.188
 178362143, 0.282, 1.339, 2.184
 178562146, 0.269, 1.335, 2.182
 178762141, 0.344, 1.333, 2.182
 178962135, 0.256, 1.328, 2.176
 179162301, 0.324, 1.326, 2.177
 179362114, 0.3, 1.325, 2.178
 179562360, 0.295, 1.324, 2.174
 179742352, 0.301, 1.322, 2.171
 179942608, 0.265, 1.318, 2.162
 180142499, 0.252, 1.313, 2.154
 180362531, 0.325, 1.312, 2.153
 180562531, 0.392, 1.312, 2.151
 180762519, 0.361, 1.312, 2.153
 180962957, 0.358, 1.312, 2.149
 181162922, 0.344, 1.311, 2.148
 181363129, 0.266, 1.308, 2.14
 181562952, 0.309, 1.307, 2.138
 181762912, 0.397, 1.309, 2.145
 181963524, 0.402, 1.313, 2.152
 182143482, 0.347, 1.315, 2.157
 182363506, 0.355, 1.317, 2.163
 182563527, 0.382, 1.32, 2.17
 182743517, 0.306, 1.32, 2.169
 182964336, 0.318, 1.317, 2.165
 183166326, 0.272, 1.314, 2.159
 183366424, 0.334, 1.313, 2.159
 183566349, 0.309, 1.313, 2.16
 183766328, 0.34, 1.314, 2.162
 183966348, 0.335, 1.314, 2.165
 184146327, 0.365, 1.315, 2.167
 184346319, 0.368, 1.316, 2.17
 184546348, 0.343, 1.317, 2.171
 184766321, 0.367, 1.319, 2.174
 184946338, 0.372, 1.321, 2.176
 185146328, 0.359, 1.323, 2.179
 185347343, 0.38, 1.325, 2.182
 185567149, 0.365, 1.327, 2.184
 185767142, 0.379, 1.329, 2.186
 185967124, 0.38, 1.331, 2.19
 186167131, 0.427, 1.333, 2.194
 186367130, 0.39, 1.335, 2.199
 186567302, 0.351, 1.336, 2.2
 186767129, 0.335, 1.337, 2.202
 186967368, 0.317, 1.337, 2.204
 187167107, 0.336, 1.337, 2.205
 187347567, 0.368, 1.337, 2.207
 187550473, 0.357, 1.337, 2.209
 187750428, 0.35, 1.338, 2.211
 187950504, 0.345, 1.338, 2.211
 188150423, 0.332, 1.339, 2.211
 188350492, 0.402, 1.339, 2.211
 188570522, 0.364, 1.339, 2.21
 188770498, 0.4, 1.34, 2.21
 188970646, 0.329, 1.34, 2.209
 189170478, 0.322, 1.34, 2.208
 189371312, 0.331, 1.339, 2.208
 189550900, 0.316, 1.339, 2.209
 189771531, 0.337, 1.339, 2.211
 189971200, 0.398, 1.339, 2.212
 190151114, 0.369, 1.339, 2.213
 190351532, 0.351, 1.338, 2.214
 190551931, 0.317, 1.338, 2.213
 190751922, 0.503, 1.342, 2.221
 190951977, 0.3, 1.345, 2.223
 191151917, 0.304, 1.342, 2.221
 191351913, 0.309, 1.341, 2.219
 191551937, 0.259, 1.336, 2.207
 191751910, 0.338, 1.335, 2.204
 191951933, 0.32, 1.335, 2.201
 192151902, 0.356, 1.336, 2.201
 192371941, 0.363, 1.337, 2.204
 192555615, 0.335, 1.337, 2.204
 192755377, 0.359, 1.338, 2.206
 192955534, 0.316, 1.338, 2.206
 193155353, 0.291, 1.337, 2.204
 193355394, 0.33, 1.337, 2.204
 193555326, 0.351, 1.338, 2.206
 193755300, 0.376, 1.34, 2.209
 193955319, 0.345, 1.342, 2.211
 194155901, 0.326, 1.343, 2.211
 194355886, 0.326, 1.344, 2.213
 194555921, 0.344, 1.345, 2.214
 194756105, 0.338, 1.346, 2.216
 194976393, 0.241, 1.341, 2.202
 195155886, 0.271, 1.335, 2.191
 195355884, 0.274, 1.331, 2.184
 195555910, 0.297, 1.328, 2.176
 195756291, 0.355, 1.325, 2.17
 195956650, 0.295, 1.322, 2.165
 196156668, 0.308, 1.32, 2.162
 196356641, 0.331, 1.32, 2.161
 196557135, 0.338, 1.32, 2.161
 196757124, 0.385, 1.322, 2.166
 196956914, 0.334, 1.324, 2.169
 197156901, 0.403, 1.323, 2.171
 197356900, 0.343, 1.323, 2.175
 197556928, 0.25, 1.32, 2.169
 197756904, 0.28, 1.316, 2.163
 197957296, 0.373, 1.315, 2.161
 198160172, 0.381, 1.313, 2.162
 198360263, 0.387, 1.312, 2.163
 198560380, 0.382, 1.31, 2.164
 198760287, 0.376, 1.31, 2.166
 198960191, 0.37, 1.311, 2.168
 199160110, 0.327, 1.312, 2.17
 199360124, 0.313, 1.312, 2.172
 199560209, 0.338, 1.312, 2.174
 199740131, 0.384, 1.313, 2.177
 199960758, 0.293, 1.312, 2.175
 200160591, 0.329, 1.31, 2.172
 200360724, 0.404, 1.309, 2.172
 200560597, 0.287, 1.306, 2.169
 200760588, 0.312, 1.305, 2.17
 200940608, 0.367, 1.306, 2.174
 201160577, 0.307, 1.308, 2.177
 201360583, 0.437, 1.312, 2.185
 201560597, 0.318, 1.316, 2.187
 201760578, 0.421, 1.319, 2.194
 201960609, 0.316, 1.319, 2.192
 202160725, 0.256, 1.316, 2.181
 202360578, 0.37, 1.316, 2.182
 202560583, 0.358, 1.317, 2.183
 202760583, 0.353, 1.318, 2.183
 202960584, 0.353, 1.32, 2.184
 203160703, 0.36, 1.321, 2.185
 203360581, 0.351, 1.322, 2.187
 203540588, 0.336, 1.324, 2.189
 203760570, 0.241, 1.322, 2.181
 203960748, 0.42, 1.32, 2.181
 204160708, 0.325, 1.321, 2.182
 204360575, 0.343, 1.321, 2.183
 204560597, 0.322, 1.32, 2.181
 204760585, 0.366, 1.321, 2.184
 204960596, 0.344, 1.323, 2.186
 205160588, 0.257, 1.319, 2.177
 205360575, 0.412, 1.317, 2.178
 205560602, 0.266, 1.316, 2.174
 205760747, 0.374, 1.317, 2.177
 205960617, 0.252, 1.315, 2.17
 206140583, 0.26, 1.311, 2.165
 206360577, 0.266, 1.308, 2.158
 206560596, 0.242, 1.305, 2.151
 206760581, 0.249, 1.301, 2.144
 206960595, 0.262, 1.298, 2.139
 207160585, 0.264, 1.295, 2.134
 207360719, 0.273, 1.293, 2.129
 207560743, 0.265, 1.289, 2.122
 207760585, 0.328, 1.286, 2.116
 207960611, 0.331, 1.285, 2.113
 208160580, 0.341, 1.284, 2.111
 208360716, 0.36, 1.284, 2.113
 208560597, 0.281, 1.281, 2.108
 208760583, 0.407, 1.279, 2.108
 208940604, 0.366, 1.278, 2.108
 209140568, 0.366, 1.279, 2.112
 209340606, 0.321, 1.28, 2.113
 209560593, 0.304, 1.28, 2.113
 209740577, 0.323, 1.28, 2.115
 209960603, 0.305, 1.28, 2.117
 210160579, 0.304, 1.28, 2.118
 210360586, 0.288, 1.28, 2.12
 210560602, 0.327, 1.279, 2.122
 210760580, 0.293, 1.28, 2.125
 210960609, 0.319, 1.281, 2.128
 211160731, 0.343, 1.282, 2.131
 211340720, 0.366, 1.285, 2.135
 211560728, 0.333, 1.288, 2.141
 211760586, 0.337, 1.291, 2.147
 211960599, 0.307, 1.292, 2.147
 212140708, 0.387, 1.293, 2.152
 212360619, 0.406, 1.296, 2.155
 212561133, 0.339, 1.299, 2.159
 212760939, 0.356, 1.3, 2.162
 212961166, 0.355, 1.301, 2.164
 213161180, 0.339, 1.302, 2.165
 213361158, 0.373, 1.303, 2.167
 213561190, 0.319, 1.305, 2.168
 213761175, 0.385, 1.306, 2.169
 213961192, 0.386, 1.308, 2.17
 214161171, 0.378, 1.309, 2.171
 214361182, 0.37, 1.311, 2.173
 214561196, 0.361, 1.313, 2.174
 214761391, 0.399, 1.315, 2.177
 214961196, 0.362, 1.316, 2.178
 215161176, 0.355, 1.318, 2.18
 215341713, 0.3, 1.317, 2.176
 215561184, 0.296, 1.315, 2.171
 215761374, 0.308, 1.314, 2.167
 215961176, 0.308, 1.312, 2.162
 216161176, 0.28, 1.31, 2.155
 216361189, 0.309, 1.308, 2.151
 216561405, 0.241, 1.304, 2.14
 216761384, 0.299, 1.301, 2.137
 216961308, 0.29, 1.299, 2.132
 217161182, 0.274, 1.296, 2.126
 217341577, 0.287, 1.293, 2.122
 217541559, 0.273, 1.29, 2.117
 217761295, 0.294, 1.288, 2.112
 217961184, 0.28, 1.286, 2.108
 218161180, 0.335, 1.285, 2.111
 218361415, 0.324, 1.286, 2.114
 218561192, 0.222, 1.283, 2.11
 218761180, 0.288, 1.28, 2.109
 218961194, 0.296, 1.279, 2.108
 219141557, 0.284, 1.277, 2.105
 219361177, 0.285, 1.275, 2.102
 219561196, 0.277, 1.272, 2.099
 219761187, 0.371, 1.273, 2.103
 219961403, 0.33, 1.274, 2.106
 220161403, 0.323, 1.274, 2.109
 220361190, 0.324, 1.274, 2.114
 220561175, 0.314, 1.274, 2.117
 220761165, 0.329, 1.275, 2.121
 220941558, 0.32, 1.275, 2.125
 221161178, 0.341, 1.276, 2.13
 221361164, 0.357, 1.277, 2.135
 221561198, 0.322, 1.278, 2.135
 221761188, 0.329, 1.278, 2.137
 221961428, 0.292, 1.279, 2.139
 222161177, 0.274, 1.277, 2.137
 222361172, 0.296, 1.277, 2.138
 222561186, 0.272, 1.276, 2.138
 222761174, 0.357, 1.275, 2.14
 222961198, 0.274, 1.274, 2.142
 223161166, 0.231, 1.272, 2.142
 223361180, 0.265, 1.269, 2.142
 223561192, 0.307, 1.267, 2.143
 223761398, 0.277, 1.265, 2.144
 223961186, 0.32, 1.264, 2.146
 224161391, 0.315, 1.263, 2.148
 224341532, 0.32, 1.262, 2.15
 224561200, 0.32, 1.262, 2.151
 224761177, 0.323, 1.261, 2.151
 224961287, 0.324, 1.261, 2.151
 225161389, 0.312, 1.261, 2.15
 225361166, 0.378, 1.263, 2.153
 225561411, 0.291, 1.263, 2.15
 225761181, 0.295, 1.261, 2.15
 225961175, 0.291, 1.26, 2.151
 226161182, 0.288, 1.26, 2.151
 226361172, 0.317, 1.26, 2.151
 226561183, 0.328, 1.262, 2.153
 226761177, 0.349, 1.263, 2.155
 226941561, 0.326, 1.264, 2.156
 227161199, 0.285, 1.263, 2.153
 227361389, 0.316, 1.262, 2.152
 227561182, 0.313, 1.262, 2.15
 227761165, 0.325, 1.261, 2.15
 227961184, 0.314, 1.261, 2.148
 228161167, 0.287, 1.259, 2.144
 228361380, 0.325, 1.259, 2.147
 228561189, 0.337, 1.261, 2.147
 228761176, 0.377, 1.264, 2.15
 228961190, 0.381, 1.268, 2.155
 229161394, 0.276, 1.268, 2.146
 229361379, 0.295, 1.266, 2.143
 229541610, 0.168, 1.26, 2.123
 229761170, 0.33, 1.259, 2.123
 229961287, 0.241, 1.257, 2.116
 230141579, 0.202, 1.253, 2.108
 230341549, 0.258, 1.25, 2.101
 230541550, 0.224, 1.247, 2.093
 230761180, 0.252, 1.244, 2.087
 230961411, 0.205, 1.242, 2.076
 231161168, 0.291, 1.241, 2.073
 231361171, 0.3, 1.241, 2.071
 231561184, 0.326, 1.24, 2.072
 231761172, 0.371, 1.242, 2.075
 231961192, 0.409, 1.246, 2.079
 232141657, 0.38, 1.25, 2.082
 232361169, 0.447, 1.254, 2.089
 232561434, 0.279, 1.256, 2.088
 232761394, 0.466, 1.259, 2.098
 232961184, 0.177, 1.257, 2.078
 233161174, 0.228, 1.251, 2.062
 233361172, 0.272, 1.248, 2.056
 233541597, 0.329, 1.247, 2.055
 233761160, 0.342, 1.249, 2.056
 233981400, 0.325, 1.251, 2.057
 234161181, 0.363, 1.253, 2.059
 234361177, 0.362, 1.257, 2.063
 234561449, 0.347, 1.26, 2.066
 234761174, 0.344, 1.263, 2.07
 234961194, 0.351, 1.265, 2.073
 235161183, 0.314, 1.265, 2.072
 235361178, 0.321, 1.265, 2.076
 235561188, 0.295, 1.266, 2.077
 235761165, 0.373, 1.268, 2.082
 235961199, 0.294, 1.268, 2.08
 236161178, 0.276, 1.268, 2.078
 236341693, 0.396, 1.269, 2.081
 236541696, 0.254, 1.271, 2.08
 236741542, 0.352, 1.272, 2.085
 236961183, 0.286, 1.274, 2.088
 237161181, 0.305, 1.274, 2.091
 237341667, 0.286, 1.274, 2.094
 237561283, 0.29, 1.274, 2.097
 237761379, 0.369, 1.275, 2.102
 237961196, 0.333, 1.277, 2.104
 238161392, 0.287, 1.276, 2.107
 238361181, 0.296, 1.276, 2.111
 238561197, 0.26, 1.275, 2.108
 238761190, 0.315, 1.275, 2.109
 238961197, 0.28, 1.275, 2.106
 239161193, 0.237, 1.272, 2.096
 239361171, 0.212, 1.267, 2.089
 239561181, 0.204, 1.26, 2.08
 239761179, 0.245, 1.256, 2.077
 239941615, 0.223, 1.254, 2.074
 240161176, 0.314, 1.253, 2.075
 240361151, 0.287, 1.254, 2.077
 240561196, 0.295, 1.254, 2.077
 240761162, 0.354, 1.255, 2.082
 240961391, 0.336, 1.256, 2.087
 241161146, 0.292, 1.257, 2.091
 241361178, 0.3, 1.258, 2.096
 241561189, 0.279, 1.258, 2.099
 241761392, 0.299, 1.258, 2.103
 241961402, 0.32, 1.259, 2.107
 242161187, 0.318, 1.261, 2.111
 242361175, 0.322, 1.263, 2.113
 242561180, 0.345, 1.263, 2.117
 242761182, 0.322, 1.264, 2.119
 242961204, 0.396, 1.265, 2.124
 243161175, 0.338, 1.267, 2.129
 243361184, 0.397, 1.269, 2.134
 243561414, 0.364, 1.269, 2.137
 243761177, 0.355, 1.271, 2.142
 243961206, 0.353, 1.272, 2.145
 244161184, 0.378, 1.274, 2.148
 244361184, 0.339, 1.275, 2.144
 244561205, 0.346, 1.276, 2.143
 244761171, 0.345, 1.277, 2.145
 244961184, 0.315, 1.279, 2.147
 245161384, 0.325, 1.279, 2.15
 245361423, 0.355, 1.281, 2.153
 245561193, 0.34, 1.283, 2.156
 245761192, 0.335, 1.284, 2.16
 245961198, 0.308, 1.285, 2.16
 246161388, 0.325, 1.286, 2.161
 246361169, 0.322, 1.287, 2.161
 246561186, 0.257, 1.286, 2.152
 246761177, 0.32, 1.285, 2.151
 246961197, 0.249, 1.283, 2.142
 247161392, 0.333, 1.282, 2.143
 247341670, 0.357, 1.283, 2.147
 247541558, 0.358, 1.284, 2.149
 247741581, 0.373, 1.287, 2.154
 247941588, 0.344, 1.289, 2.156
 248141529, 0.266, 1.287, 2.153
 248361174, 0.297, 1.285, 2.151
 248561186, 0.327, 1.285, 2.152
 248761186, 0.237, 1.282, 2.145
 248961412, 0.283, 1.279, 2.136
 249161188, 0.284, 1.278, 2.132
 249361380, 0.366, 1.279, 2.135
 249561289, 0.424, 1.282, 2.139
 249761178, 0.374, 1.285, 2.144
 249961289, 0.387, 1.287, 2.151
 250161180, 0.375, 1.29, 2.157
 250341547, 0.228, 1.287, 2.144
 250561197, 0.331, 1.285, 2.145
 250761395, 0.324, 1.285, 2.146
 250961192, 0.299, 1.285, 2.144
 251161155, 0.321, 1.285, 2.142
 251341538, 0.394, 1.287, 2.147
 251561191, 0.265, 1.287, 2.139
 251761179, 0.28, 1.285, 2.139
 251961199, 0.282, 1.282, 2.139
 252161169, 0.285, 1.279, 2.14
 252361175, 0.296, 1.276, 2.134
 252561414, 0.297, 1.274, 2.128
 252761184, 0.346, 1.273, 2.127
 252941551, 0.325, 1.272, 2.125
 253161177, 0.372, 1.274, 2.127
 253361175, 0.363, 1.275, 2.128
 253561396, 0.346, 1.277, 2.13
 253761147, 0.322, 1.277, 2.129
 253961187, 0.313, 1.277, 2.128
 254161178, 0.336, 1.277, 2.127
 254361387, 0.373, 1.278, 2.129
 254561403, 0.353, 1.279, 2.132
 254761162, 0.347, 1.281, 2.137
 254961181, 0.331, 1.282, 2.141
 255161180, 0.337, 1.284, 2.145
 255361195, 0.239, 1.282, 2.14
 255561196, 0.24, 1.279, 2.132
 255761189, 0.332, 1.278, 2.134
 255961200, 0.25, 1.277, 2.13
 256161404, 0.28, 1.275, 2.13
 256361178, 0.309, 1.275, 2.132
 256541564, 0.276, 1.274, 2.133
 256761181, 0.288, 1.273, 2.135
 256941576, 0.292, 1.272, 2.134
 257141595, 0.259, 1.271, 2.132
 257341734, 0.37, 1.272, 2.134
 257541557, 0.312, 1.274, 2.134
 257761413, 0.374, 1.276, 2.138
 257961412, 0.322, 1.278, 2.138
 258141700, 0.321, 1.278, 2.14
 258361171, 0.261, 1.276, 2.14
 258561187, 0.294, 1.274, 2.141
 258741533, 0.326, 1.274, 2.145
 258961193, 0.326, 1.275, 2.148
 259161167, 0.327, 1.276, 2.15
 259341552, 0.349, 1.277, 2.153
 259561192, 0.37, 1.279, 2.155
 259761396, 0.389, 1.282, 2.158
 259961189, 0.38, 1.285, 2.159
 260161169, 0.311, 1.285, 2.159
 260361174, 0.329, 1.285, 2.161
 260561187, 0.292, 1.283, 2.163
 260741562, 0.312, 1.281, 2.165
 260961199, 0.292, 1.279, 2.161
 261161187, 0.278, 1.276, 2.159
 261361167, 0.335, 1.276, 2.162
 261561451, 0.35, 1.276, 2.164
 261761170, 0.362, 1.278, 2.166
 261961409, 0.386, 1.279, 2.163
 262161166, 0.326, 1.279, 2.159
 262341552, 0.355, 1.279, 2.16
 262561188, 0.307, 1.277, 2.161
 262761171, 0.359, 1.275, 2.163
 262941550, 0.34, 1.273, 2.16
 263161163, 0.32, 1.27, 2.152
 263341536, 0.405, 1.269, 2.153
 263561193, 0.421, 1.267, 2.152
 263761178, 0.417, 1.267, 2.153
 263961195, 0.415, 1.265, 2.152
 264161177, 0.272, 1.261, 2.145
 264361167, 0.395, 1.261, 2.148
 264561180, 0.336, 1.262, 2.147
 264761169, 0.319, 1.262, 2.147
 264961316, 0.342, 1.262, 2.15
 265161393, 0.333, 1.261, 2.146
 265341746, 0.468, 1.262, 2.149
 265541552, 0.327, 1.262, 2.144
 265761182, 0.373, 1.262, 2.144
 265941630, 0.371, 1.261, 2.144
 266141564, 0.409, 1.262, 2.143
 266361173, 0.433, 1.263, 2.147
 266561201, 0.399, 1.263, 2.145
 266761165, 0.436, 1.263, 2.145
 266961428, 0.316, 1.262, 2.141
 267161387, 0.479, 1.263, 2.145
 267361181, 0.436, 1.263, 2.148
 267561190, 0.422, 1.262, 2.147
 267761172, 0.376, 1.26, 2.144
 267961188, 0.358, 1.257, 2.137
 268161176, 0.353, 1.255, 2.135
 268361184, 0.294, 1.255, 2.134
 268541561, 0.346, 1.253, 2.126
 268761389, 0.363, 1.251, 2.121
 268961290, 0.406, 1.25, 2.12
 269161172, 0.399, 1.248, 2.119
 269361174, 0.448, 1.248, 2.12
 269541558, 0.401, 1.247, 2.121
 269761172, 0.422, 1.248, 2.122
 269961196, 0.437, 1.248, 2.126
 270161177, 0.345, 1.248, 2.125
 270361384, 0.447, 1.247, 2.127
 270561412, 0.399, 1.247, 2.127
 270761180, 0.458, 1.248, 2.129
 270961311, 0.428, 1.249, 2.129
 271161178, 0.44, 1.248, 2.129
 271361443, 0.475, 1.249, 2.132
 271561175, 0.44, 1.251, 2.135
 271761173, 0.448, 1.253, 2.139
 271961187, 0.401, 1.254, 2.142
 272161187, 0.441, 1.256, 2.145
 272361403, 0.368, 1.258, 2.146
 272561196, 0.393, 1.258, 2.149
 272761167, 0.316, 1.257, 2.145
 272961190, 0.328, 1.257, 2.147
 273161178, 0.214, 1.253, 2.134
 273361181, 0.241, 1.248, 2.123
 273561202, 0.232, 1.244, 2.114
 273741537, 0.29, 1.243, 2.112
 273961290, 0.28, 1.242, 2.112
 274161391, 0.28, 1.241, 2.112
 274361190, 0.319, 1.241, 2.114
 274561394, 0.259, 1.239, 2.108
 274761177, 0.345, 1.239, 2.109
 274961191, 0.325, 1.241, 2.111
 275161183, 0.313, 1.242, 2.113
 275341532, 0.336, 1.244, 2.118
 275541549, 0.281, 1.244, 2.119
 275761178, 0.311, 1.244, 2.122
 275961422, 0.285, 1.244, 2.124
 276161176, 0.242, 1.241, 2.124
 276361180, 0.439, 1.243, 2.132
 276561205, 0.333, 1.247, 2.137
 276741576, 0.394, 1.25, 2.143
 276941562, 0.383, 1.255, 2.148
 277161163, 0.419, 1.258, 2.153
 277341538, 0.446, 1.264, 2.161
 277561201, 0.445, 1.27, 2.168
 277741534, 0.438, 1.276, 2.175
 277961199, 0.385, 1.282, 2.18
 278161161, 0.366, 1.287, 2.186
 278361159, 0.412, 1.294, 2.196
 278561198, 0.369, 1.295, 2.187
 278761374, 0.406, 1.295, 2.187
 278941579, 0.417, 1.299, 2.189
 279161174, 0.454, 1.304, 2.194
 279361162, 0.466, 1.308, 2.2
 279561408, 0.377, 1.308, 2.193
 279761387, 0.443, 1.309, 2.196
 279961199, 0.392, 1.311, 2.196
 280161170, 0.399, 1.313, 2.196
 280361180, 0.361, 1.313, 2.192
