Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.0027548209366391185,0.33608815426997246,0.03305785123966942
2,0.0,0.30939226519337015,0.0027624309392265192
3,0.0,0.28254847645429365,0.0
4,0.0,0.25833333333333336,0.0
5,0.0,0.233983286908078,0.0
6,0.0,0.2122905027932961,0.0
7,0.0,0.19327731092436976,0.0
8,0.0,0.17415730337078653,0.0
9,0.0,0.15492957746478872,0.0
10,0.0,0.13559322033898305,0.0
11,0.0,0.11614730878186968,0.0
12,0.0,0.09659090909090909,0.0
13,0.0,0.07977207977207977,0.0
14,0.0,0.06285714285714286,0.0
15,0.0,0.04871060171919771,0.0
16,0.0,0.03735632183908046,0.0
17,0.0,0.02881844380403458,0.0
18,0.0,0.023121387283236993,0.0
19,0.0,0.017391304347826087,0.0
20,0.0,0.011627906976744186,0.0
21,0.0,0.008746355685131196,0.0
22,0.0,0.005847953216374269,0.0
23,0.0,0.002932551319648094,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
