Threshold,ACCOF,GPSOF,ACCGPS
1,0.0,0.02962962962962963,0.0
2,0.0,0.024752475247524754,0.0
3,0.0,0.019851116625310174,0.0
4,0.0,0.014925373134328358,0.0
5,0.0,0.00997506234413965,0.0
6,0.0,0.005,0.0
7,0.0,0.0,0.0
