Threshold,ACCOF,GPSOF,ACCGPS
1,0.0,0.053811659192825115,0.0
2,0.0,0.038922155688622756,0.0
3,0.0,0.026986506746626688,0.0
4,0.0,0.021021021021021023,0.0
5,0.0,0.015037593984962405,0.0
6,0.0,0.007530120481927711,0.0
7,0.0,0.0,0.0
