Threshold,ACCOF,GPSOF,ACCGPS
1,0.31851851851851853,0.0024691358024691358,0.0
2,0.10643564356435643,0.0,0.0
3,0.034739454094292806,0.0,0.0
4,0.009950248756218905,0.0,0.0
5,0.0,0.0,0.0
