Threshold,ACCOF,GPSOF,ACCGPS
1,0.0,0.05194805194805195,0.0
2,0.0,0.039,0.0
3,0.0,0.03403403403403404,0.0
4,0.0,0.02905811623246493,0.0
5,0.0,0.024072216649949848,0.0
6,0.0,0.019076305220883535,0.0
7,0.0,0.016080402010050253,0.0
8,0.0,0.013078470824949699,0.0
9,0.0,0.011077542799597181,0.0
10,0.0,0.009072580645161291,0.0
11,0.0,0.007063572149344097,0.0
12,0.0,0.005050505050505051,0.0
13,0.0,0.004044489383215369,0.0
14,0.0,0.0020242914979757085,0.0
15,0.0,0.0,0.0
