Threshold,ACCOF,GPSOF,ACCGPS
1,0.34579439252336447,0.001869158878504673,0.0
2,0.1647940074906367,0.0,0.0
3,0.06941838649155722,0.0,0.0
4,0.039473684210526314,0.0,0.0
5,0.02071563088512241,0.0,0.0
6,0.011320754716981131,0.0,0.0
7,0.007561436672967864,0.0,0.0
8,0.005681818181818182,0.0,0.0
9,0.003795066413662239,0.0,0.0
10,0.0019011406844106464,0.0,0.0
11,0.0019047619047619048,0.0,0.0
12,0.0,0.0,0.0
