1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.8677685950413223,0.8484848484848485,0.7548209366391184,0.650137741046832,0.581267217630854,0.5482093663911846,0.5289256198347108,0.5041322314049587,0.4710743801652892,0.4573002754820937,0.4380165289256198,0.418732782369146,0.4104683195592286,0.3939393939393939,0.3884297520661157,0.371900826446281,0.3443526170798898,0.3360881542699724,0.3333333333333333,0.3333333333333333,0.3223140495867768,0.3085399449035813,0.2947658402203856,0.2837465564738292,0.2727272727272727,0.2727272727272727,0.2672176308539944,0.2534435261707989,0.2534435261707989,0.2506887052341597,0.2506887052341597,0.2451790633608815,0.2369146005509642,0.2258953168044077,0.2258953168044077,0.2203856749311294,0.209366391184573,0.2038567493112947,0.2011019283746556,0.1983471074380165,0.2011019283746556,0.1983471074380165,0.1928374655647383,0.1900826446280991,0.18732782369146,0.18732782369146,0.18732782369146,0.18732782369146,0.1818181818181818,0.1763085399449036,0.1763085399449036,0.1735537190082644,0.1763085399449036,0.1763085399449036,0.1707988980716253,0.1707988980716253,0.1680440771349862,0.162534435261708,0.162534435261708,0.162534435261708,0.1597796143250688,0.1570247933884297,0.1570247933884297,0.1542699724517906,0.1542699724517906,0.1597796143250688,0.1597796143250688,0.1542699724517906,0.1542699724517906,0.1515151515151515,0.1487603305785124,0.1487603305785124,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1487603305785124,0.1487603305785124,0.1487603305785124,0.1487603305785124,0.1515151515151515,0.1487603305785124,0.1487603305785124,0.1487603305785124,0.1487603305785124,0.1487603305785124,0.1487603305785124,0.1487603305785124,0.1515151515151515,0.1542699724517906,0.1515151515151515,0.1515151515151515,0.1515151515151515,0.1542699724517906,0.1542699724517906,0.1570247933884297,0.162534435261708,0.162534435261708,0.1652892561983471,0.162534435261708
0.8480662983425414,0.8259668508287292,0.7265193370165746,0.6187845303867403,0.5497237569060773,0.5193370165745856,0.5,0.4779005524861878,0.4419889502762431,0.4281767955801105,0.4116022099447514,0.3895027624309392,0.3839779005524862,0.361878453038674,0.356353591160221,0.3425414364640884,0.3176795580110497,0.3093922651933701,0.3038674033149171,0.3038674033149171,0.2900552486187845,0.2762430939226519,0.2624309392265193,0.2486187845303867,0.2375690607734806,0.2375690607734806,0.2292817679558011,0.2154696132596685,0.2154696132596685,0.212707182320442,0.2154696132596685,0.2099447513812154,0.2016574585635359,0.1850828729281768,0.1850828729281768,0.1767955801104972,0.1685082872928177,0.1629834254143646,0.1629834254143646,0.1574585635359116,0.1574585635359116,0.154696132596685,0.1464088397790055,0.143646408839779,0.1408839779005525,0.1408839779005525,0.1381215469613259,0.1381215469613259,0.1325966850828729,0.1298342541436464,0.1243093922651933,0.1243093922651933,0.1243093922651933,0.1243093922651933,0.1187845303867403,0.1187845303867403,0.1160220994475138,0.1132596685082873,0.1132596685082873,0.1132596685082873,0.1104972375690607,0.1077348066298342,0.1077348066298342,0.1049723756906077,0.1049723756906077,0.1104972375690607,0.1104972375690607,0.1049723756906077,0.1049723756906077,0.0994475138121546,0.0966850828729281,0.0966850828729281,0.0994475138121546,0.0994475138121546,0.0994475138121546,0.0994475138121546,0.0966850828729281,0.0966850828729281,0.0966850828729281,0.0939226519337016,0.0939226519337016,0.0911602209944751,0.0911602209944751,0.0911602209944751,0.0911602209944751,0.0911602209944751,0.0911602209944751,0.0911602209944751,0.0911602209944751,0.0939226519337016,0.0911602209944751,0.0911602209944751,0.0911602209944751,0.0911602209944751,0.0911602209944751,0.0883977900552486,0.0911602209944751,0.0911602209944751,0.0911602209944751,0.0883977900552486
0.8282548476454293,0.8033240997229917,0.6980609418282548,0.5872576177285319,0.5235457063711911,0.4930747922437673,0.4736842105263157,0.4515235457063712,0.4182825484764543,0.4016620498614958,0.3850415512465374,0.3628808864265928,0.3573407202216066,0.3324099722991689,0.3296398891966759,0.3157894736842105,0.2908587257617728,0.2825484764542936,0.2770083102493075,0.2770083102493075,0.260387811634349,0.2465373961218836,0.2326869806094182,0.2160664819944598,0.2049861495844875,0.2049861495844875,0.1939058171745152,0.1800554016620498,0.1800554016620498,0.1772853185595568,0.1800554016620498,0.1745152354570637,0.1662049861495844,0.149584487534626,0.149584487534626,0.1412742382271468,0.1329639889196676,0.1274238227146814,0.1274238227146814,0.1191135734072022,0.1191135734072022,0.1163434903047091,0.1108033240997229,0.1080332409972299,0.1052631578947368,0.1052631578947368,0.1024930747922437,0.1024930747922437,0.0997229916897507,0.0969529085872576,0.0886426592797784,0.0886426592797784,0.0886426592797784,0.0886426592797784,0.0858725761772853,0.0858725761772853,0.0831024930747922,0.0803324099722991,0.0803324099722991,0.0803324099722991,0.077562326869806,0.077562326869806,0.077562326869806,0.074792243767313,0.074792243767313,0.077562326869806,0.077562326869806,0.074792243767313,0.074792243767313,0.0692520775623268,0.0692520775623268,0.0692520775623268,0.0692520775623268,0.0692520775623268,0.0692520775623268,0.0692520775623268,0.0664819944598338,0.0664819944598338,0.0664819944598338,0.0637119113573407,0.0637119113573407,0.0637119113573407,0.0637119113573407,0.0637119113573407,0.0637119113573407,0.0637119113573407,0.0637119113573407,0.0637119113573407,0.0664819944598338,0.0692520775623268,0.0664819944598338,0.0664819944598338,0.0664819944598338,0.0664819944598338,0.0664819944598338,0.0637119113573407,0.0637119113573407,0.0637119113573407,0.0637119113573407,0.0609418282548476
0.8083333333333333,0.7805555555555556,0.6694444444444444,0.5583333333333333,0.4972222222222222,0.4694444444444444,0.45,0.425,0.3944444444444444,0.375,0.3583333333333333,0.3361111111111111,0.3305555555555555,0.3055555555555556,0.3055555555555556,0.2916666666666667,0.2666666666666666,0.2583333333333333,0.2527777777777777,0.2527777777777777,0.2333333333333333,0.2194444444444444,0.2083333333333333,0.1888888888888888,0.1777777777777777,0.1777777777777777,0.1638888888888889,0.1527777777777778,0.1527777777777778,0.15,0.1527777777777778,0.1472222222222222,0.1388888888888889,0.125,0.125,0.1166666666666666,0.1083333333333333,0.1027777777777777,0.1,0.0888888888888888,0.0888888888888888,0.0861111111111111,0.0861111111111111,0.0833333333333333,0.0805555555555555,0.0805555555555555,0.0777777777777777,0.0777777777777777,0.075,0.0722222222222222,0.0611111111111111,0.0638888888888888,0.0638888888888888,0.0638888888888888,0.0611111111111111,0.0611111111111111,0.0583333333333333,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0555555555555555,0.0527777777777777,0.0527777777777777,0.0555555555555555,0.0555555555555555,0.0527777777777777,0.0527777777777777,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.0472222222222222,0.0472222222222222,0.0472222222222222,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0472222222222222,0.0472222222222222,0.0472222222222222,0.0472222222222222,0.0472222222222222,0.0472222222222222,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444,0.0444444444444444
0.7883008356545961,0.7576601671309192,0.6406685236768802,0.5292479108635098,0.4707520891364902,0.4456824512534819,0.426183844011142,0.4011142061281337,0.3704735376044568,0.3481894150417827,0.3314763231197771,0.309192200557103,0.3064066852367688,0.2813370473537604,0.2813370473537604,0.2674094707520891,0.2423398328690807,0.233983286908078,0.2284122562674094,0.2284122562674094,0.2061281337047353,0.1949860724233983,0.1894150417827298,0.1671309192200557,0.1559888579387186,0.1559888579387186,0.1420612813370473,0.1337047353760445,0.1337047353760445,0.1309192200557103,0.1337047353760445,0.128133704735376,0.1197771587743732,0.1058495821727019,0.1030640668523676,0.0947075208913649,0.0863509749303621,0.0807799442896936,0.0779944289693593,0.064066852367688,0.064066852367688,0.064066852367688,0.064066852367688,0.0612813370473537,0.0612813370473537,0.0612813370473537,0.0612813370473537,0.0612813370473537,0.0584958217270195,0.0557103064066852,0.0445682451253481,0.0445682451253481,0.0445682451253481,0.0445682451253481,0.0417827298050139,0.0417827298050139,0.0417827298050139,0.0389972144846796,0.0389972144846796,0.0389972144846796,0.0389972144846796,0.0389972144846796,0.0389972144846796,0.0362116991643454,0.0362116991643454,0.0389972144846796,0.0389972144846796,0.0362116991643454,0.0362116991643454,0.0362116991643454,0.0362116991643454,0.0362116991643454,0.0362116991643454,0.0362116991643454,0.0362116991643454,0.0362116991643454,0.0334261838440111,0.0334261838440111,0.0334261838440111,0.0306406685236768,0.0306406685236768,0.0306406685236768,0.0306406685236768,0.0306406685236768,0.0306406685236768,0.0306406685236768,0.0306406685236768,0.0306406685236768,0.0306406685236768,0.0334261838440111,0.0334261838440111,0.0334261838440111,0.0334261838440111,0.0334261838440111,0.0334261838440111,0.0306406685236768,0.0306406685236768,0.0306406685236768,0.0306406685236768,0.0306406685236768
0.7681564245810056,0.7346368715083799,0.6145251396648045,0.5027932960893855,0.4469273743016759,0.4217877094972067,0.4022346368715084,0.3770949720670391,0.3463687150837989,0.3212290502793296,0.3044692737430167,0.2849162011173184,0.2821229050279329,0.2569832402234637,0.2569832402234637,0.2458100558659217,0.2206703910614525,0.2122905027932961,0.2094972067039106,0.2094972067039106,0.1843575418994413,0.1759776536312849,0.1703910614525139,0.1480446927374301,0.1368715083798882,0.1368715083798882,0.1229050279329608,0.1145251396648044,0.1145251396648044,0.1145251396648044,0.1173184357541899,0.1117318435754189,0.1033519553072625,0.0865921787709497,0.0837988826815642,0.0754189944134078,0.0670391061452514,0.0642458100558659,0.0614525139664804,0.0502793296089385,0.0502793296089385,0.0502793296089385,0.0502793296089385,0.047486033519553,0.047486033519553,0.047486033519553,0.047486033519553,0.047486033519553,0.047486033519553,0.0446927374301676,0.0335195530726257,0.0307262569832402,0.0307262569832402,0.0307262569832402,0.0307262569832402,0.0307262569832402,0.0307262569832402,0.0279329608938547,0.0279329608938547,0.0279329608938547,0.0279329608938547,0.0279329608938547,0.0279329608938547,0.0251396648044692,0.0251396648044692,0.0251396648044692,0.0251396648044692,0.0251396648044692,0.0251396648044692,0.0251396648044692,0.0251396648044692,0.0251396648044692,0.0251396648044692,0.0251396648044692,0.0251396648044692,0.0251396648044692,0.0223463687150838,0.0223463687150838,0.0223463687150838,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0195530726256983,0.0167597765363128,0.0167597765363128,0.0167597765363128,0.0167597765363128,0.0167597765363128
0.7507002801120448,0.711484593837535,0.5882352941176471,0.4761904761904761,0.42296918767507,0.3977591036414565,0.3781512605042016,0.3529411764705882,0.3221288515406162,0.2969187675070028,0.2801120448179272,0.2605042016806723,0.2577030812324929,0.2324929971988795,0.2324929971988795,0.226890756302521,0.2016806722689075,0.1932773109243697,0.1904761904761904,0.1904761904761904,0.165266106442577,0.1568627450980392,0.1512605042016806,0.1288515406162464,0.1204481792717086,0.1204481792717086,0.1064425770308123,0.0980392156862745,0.0980392156862745,0.0980392156862745,0.1008403361344537,0.0952380952380952,0.0868347338935574,0.0700280112044818,0.0672268907563025,0.0644257703081232,0.0560224089635854,0.0532212885154061,0.0504201680672268,0.042016806722689,0.042016806722689,0.042016806722689,0.042016806722689,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0364145658263305,0.0252100840336134,0.0252100840336134,0.0252100840336134,0.0252100840336134,0.0252100840336134,0.0252100840336134,0.0252100840336134,0.0224089635854341,0.0224089635854341,0.0224089635854341,0.0224089635854341,0.0224089635854341,0.0224089635854341,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0168067226890756,0.0168067226890756,0.0168067226890756,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963,0.0140056022408963
0.7359550561797753,0.6910112359550562,0.5646067415730337,0.449438202247191,0.398876404494382,0.3735955056179775,0.3539325842696629,0.3286516853932584,0.297752808988764,0.2724719101123595,0.2556179775280899,0.2387640449438202,0.2387640449438202,0.2134831460674157,0.2134831460674157,0.2078651685393258,0.1825842696629213,0.1741573033707865,0.1713483146067415,0.1713483146067415,0.146067415730337,0.1376404494382022,0.1320224719101123,0.1095505617977528,0.1039325842696629,0.1039325842696629,0.0898876404494382,0.0814606741573033,0.0814606741573033,0.0814606741573033,0.0842696629213483,0.0814606741573033,0.0730337078651685,0.0561797752808988,0.0533707865168539,0.0533707865168539,0.0449438202247191,0.0449438202247191,0.0421348314606741,0.0365168539325842,0.0365168539325842,0.0365168539325842,0.0365168539325842,0.0337078651685393,0.0337078651685393,0.0337078651685393,0.0337078651685393,0.0337078651685393,0.0337078651685393,0.0308988764044943,0.0196629213483146,0.0196629213483146,0.0196629213483146,0.0196629213483146,0.0196629213483146,0.0196629213483146,0.0196629213483146,0.0168539325842696,0.0168539325842696,0.0168539325842696,0.0168539325842696,0.0168539325842696,0.0168539325842696,0.0140449438202247,0.0140449438202247,0.0140449438202247,0.0140449438202247,0.0140449438202247,0.0140449438202247,0.0140449438202247,0.0140449438202247,0.0140449438202247,0.0140449438202247,0.0140449438202247,0.0140449438202247,0.0140449438202247,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0112359550561797
0.723943661971831,0.6732394366197183,0.5408450704225352,0.4225352112676056,0.3746478873239436,0.3492957746478873,0.3295774647887324,0.304225352112676,0.2732394366197183,0.2507042253521127,0.2366197183098591,0.2197183098591549,0.2197183098591549,0.1943661971830985,0.1943661971830985,0.1887323943661971,0.1633802816901408,0.1549295774647887,0.152112676056338,0.152112676056338,0.1267605633802817,0.1183098591549295,0.1154929577464788,0.0929577464788732,0.0873239436619718,0.0873239436619718,0.0732394366197183,0.0676056338028169,0.0676056338028169,0.0676056338028169,0.0704225352112676,0.0704225352112676,0.0619718309859154,0.0450704225352112,0.0450704225352112,0.0450704225352112,0.0366197183098591,0.0366197183098591,0.0338028169014084,0.0309859154929577,0.0309859154929577,0.0309859154929577,0.0309859154929577,0.028169014084507,0.028169014084507,0.028169014084507,0.028169014084507,0.028169014084507,0.028169014084507,0.0253521126760563,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.0140845070422535,0.0112676056338028,0.0112676056338028,0.0112676056338028,0.0112676056338028,0.0112676056338028,0.0112676056338028,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521,0.0084507042253521
0.711864406779661,0.6581920903954802,0.5169491525423728,0.3983050847457627,0.3502824858757062,0.3248587570621469,0.3050847457627119,0.2796610169491525,0.2514124293785311,0.231638418079096,0.2175141242937853,0.2005649717514124,0.2005649717514124,0.1751412429378531,0.1751412429378531,0.1694915254237288,0.1440677966101695,0.135593220338983,0.1327683615819209,0.135593220338983,0.1101694915254237,0.1016949152542373,0.0988700564971751,0.0762711864406779,0.0706214689265536,0.0706214689265536,0.0621468926553672,0.0564971751412429,0.0564971751412429,0.0564971751412429,0.059322033898305,0.059322033898305,0.0536723163841807,0.0367231638418079,0.0367231638418079,0.0367231638418079,0.0282485875706214,0.0282485875706214,0.0282485875706214,0.0282485875706214,0.0282485875706214,0.0282485875706214,0.0282485875706214,0.0254237288135593,0.0254237288135593,0.0254237288135593,0.0254237288135593,0.0254237288135593,0.0254237288135593,0.0225988700564971,0.0112994350282485,0.0112994350282485,0.0112994350282485,0.0112994350282485,0.0112994350282485,0.0112994350282485,0.0112994350282485,0.0084745762711864,0.0084745762711864,0.0084745762711864,0.0084745762711864,0.0084745762711864,0.0084745762711864,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242,0.0056497175141242
