Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.0027548209366391185,0.418732782369146,0.03305785123966942
2,0.0,0.38950276243093923,0.0027624309392265192
3,0.0,0.3628808864265928,0.0
4,0.0,0.33611111111111114,0.0
5,0.0,0.30919220055710306,0.0
6,0.0,0.2849162011173184,0.0
7,0.0,0.2605042016806723,0.0
8,0.0,0.23876404494382023,0.0
9,0.0,0.21971830985915494,0.0
10,0.0,0.20056497175141244,0.0
11,0.0,0.1813031161473088,0.0
12,0.0,0.16477272727272727,0.0
13,0.0,0.14814814814814814,0.0
14,0.0,0.13142857142857142,0.0
15,0.0,0.1174785100286533,0.0
16,0.0,0.10057471264367816,0.0
17,0.0,0.08357348703170028,0.0
18,0.0,0.06647398843930635,0.0
19,0.0,0.05217391304347826,0.0
20,0.0,0.0377906976744186,0.0
21,0.0,0.026239067055393587,0.0
22,0.0,0.023391812865497075,0.0
23,0.0,0.020527859237536656,0.0
24,0.0,0.01764705882352941,0.0
25,0.0,0.014749262536873156,0.0
26,0.0,0.011834319526627219,0.0
27,0.0,0.008902077151335312,0.0
28,0.0,0.005952380952380952,0.0
29,0.0,0.0029850746268656717,0.0
30,0.0,0.0,0.0
