Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.013774104683195593,0.5757575757575758,0.29201101928374656
2,0.011049723756906077,0.5082872928176796,0.15469613259668508
3,0.002770083102493075,0.45706371191135736,0.09141274238227147
4,0.002777777777777778,0.41388888888888886,0.06388888888888888
5,0.002785515320334262,0.37604456824512533,0.04456824512534819
6,0.0,0.3407821229050279,0.036312849162011177
7,0.0,0.31092436974789917,0.03081232492997199
8,0.0,0.28651685393258425,0.025280898876404494
9,0.0,0.2647887323943662,0.01971830985915493
10,0.0,0.2457627118644068,0.014124293785310734
11,0.0,0.22662889518413598,0.0113314447592068
12,0.0,0.20738636363636365,0.008522727272727272
13,0.0,0.18803418803418803,0.005698005698005698
14,0.0,0.17142857142857143,0.002857142857142857
15,0.0,0.16332378223495703,0.0
16,0.0,0.15517241379310345,0.0
17,0.0,0.14697406340057637,0.0
18,0.0,0.13872832369942195,0.0
19,0.0,0.13043478260869565,0.0
20,0.0,0.12209302325581395,0.0
21,0.0,0.11370262390670553,0.0
22,0.0,0.10526315789473684,0.0
23,0.0,0.0967741935483871,0.0
24,0.0,0.08823529411764706,0.0
25,0.0,0.08259587020648967,0.0
26,0.0,0.07692307692307693,0.0
27,0.0,0.0712166172106825,0.0
28,0.0,0.06547619047619048,0.0
29,0.0,0.05970149253731343,0.0
30,0.0,0.05389221556886228,0.0
