Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.008264462809917356,0.6308539944903582,0.29201101928374656
2,0.0055248618784530384,0.5828729281767956,0.15469613259668508
3,0.0,0.5512465373961218,0.09141274238227147
4,0.0,0.5277777777777778,0.06388888888888888
5,0.0,0.5041782729805014,0.04456824512534819
6,0.0,0.48044692737430167,0.036312849162011177
7,0.0,0.4565826330532213,0.03081232492997199
8,0.0,0.43258426966292135,0.025280898876404494
9,0.0,0.4140845070422535,0.01971830985915493
10,0.0,0.3954802259887006,0.014124293785310734
11,0.0,0.38243626062322944,0.0113314447592068
12,0.0,0.3693181818181818,0.008522727272727272
13,0.0,0.3561253561253561,0.005698005698005698
14,0.0,0.34285714285714286,0.002857142857142857
15,0.0,0.32951289398280803,0.0
16,0.0,0.3160919540229885,0.0
17,0.0,0.30547550432276654,0.0
18,0.0,0.2947976878612717,0.0
19,0.0,0.28405797101449276,0.0
20,0.0,0.27325581395348836,0.0
21,0.0,0.26239067055393583,0.0
22,0.0,0.25146198830409355,0.0
23,0.0,0.2404692082111437,0.0
24,0.0,0.2323529411764706,0.0
25,0.0,0.22418879056047197,0.0
26,0.0,0.21597633136094674,0.0
27,0.0,0.20771513353115728,0.0
28,0.0,0.19940476190476192,0.0
29,0.0,0.191044776119403,0.0
30,0.0,0.18263473053892215,0.0
