TimeUS,gprLat,gprLng,gprAlt,gprN,gprE,gprD
 90973596, -353629376, 1491650849, 21888, 0, 0, 0
 90976095, -353629376, 1491650849, 21888, 0, 0, 0
 90978594, -353629376, 1491650849, 21888, 0, 0, 0
 90981093, -353629376, 1491650849, 21888, 0, 0, 0
 90983592, -353629376, 1491650849, 21888, 0, 0, 0
 90986091, -353629376, 1491650849, 21888, 0, 0, 0
 90988590, -353629376, 1491650849, 21888, 0, 0, 0
 90991089, -353629376, 1491650849, 21888, 0, 0, 0
 90993588, -353629376, 1491650849, 21888, 0, 0, 0
 90996087, -353629376, 1491650849, 21888, 0, 0, 0
 90998586, -353629376, 1491650849, 21888, 0, 0, 0
 91001085, -353629376, 1491650849, 21888, 0, 0, 0
 91003584, -353629376, 1491650849, 21888, 0, 0, 0
 91006083, -353629376, 1491650849, 21888, 0, 0, 0
 91008582, -353629376, 1491650849, 21888, 0, 0, 0
 91011081, -353629376, 1491650849, 21888, 0, 0, 0
 91013580, -353629376, 1491650849, 21888, 0, 0, 0
 91016079, -353629376, 1491650849, 21888, 0, 0, 0
 91018578, -353629376, 1491650849, 21888, 0, 0, 0
 91021077, -353629376, 1491650849, 21888, 0, 0, 0
 91023576, -353629376, 1491650849, 21888, 0, 0, 0
 91026075, -353629376, 1491650849, 21888, 0, 0, 0
 91028574, -353629376, 1491650849, 21888, 0, 0, 0
 91031073, -353629376, 1491650848, 21888, 0, 0, 0
 91033572, -353629376, 1491650848, 21888, 0, 0, 0
 91036071, -353629376, 1491650848, 21888, 0, 0, 0
 91038570, -353629376, 1491650848, 21888, 0, 0, 0
 91041069, -353629376, 1491650848, 21888, 0, 0, 0
 91043568, -353629376, 1491650848, 21888, 0, 0, 0
 91046067, -353629376, 1491650848, 21888, 0, 0, 0
 91048566, -353629376, 1491650848, 21888, 0, 0, 0
 91051065, -353629376, 1491650848, 21888, 0, 0, 0
 91053564, -353629376, 1491650848, 21888, 0, 0, 0
 91056063, -353629376, 1491650848, 21888, 0, 0, 0
 91058562, -353629376, 1491650848, 21888, 0, 0, 0
 91061061, -353629376, 1491650848, 21888, 0, 0, 0
 91063560, -353629376, 1491650848, 21888, 0, 0, 0
 91066059, -353629376, 1491650848, 21888, 0, 0, 0
 91068558, -353629376, 1491650848, 21888, 0, 0, 0
 91071057, -353629376, 1491650848, 21888, 0, 0, 0
 91073556, -353629376, 1491650848, 21888, 0, 0, 0
 91076055, -353629376, 1491650848, 21888, 0, 0, 0
 91078554, -353629376, 1491650848, 21888, 0, 0, 0
 91081053, -353629376, 1491650848, 21888, 0, 0, 0
 91083552, -353629376, 1491650848, 21888, 0, 0, 0
 91086051, -353629376, 1491650848, 21888, 0, 0, 0
 91088550, -353629376, 1491650848, 21888, 0, 0, 0
 91091049, -353629376, 1491650848, 21888, 0, 0, 0
 91093548, -353629376, 1491650848, 21888, 0, 0, 0
 91096047, -353629376, 1491650848, 21888, 0, 0, 0
 91098546, -353629376, 1491650848, 21888, 0, 0, 0
 91101045, -353629376, 1491650848, 21888, 0, 0, 0
 91103544, -353629376, 1491650848, 21888, 0, 0, 0
 91106043, -353629376, 1491650848, 21888, 0, 0, 0
 91108542, -353629376, 1491650848, 21888, 0, 0, 0
 91111041, -353629376, 1491650848, 21888, 0, 0, 0
 91113540, -353629376, 1491650848, 21888, 0, 0, 0
 91116039, -353629376, 1491650848, 21888, 0, 0, 0
 91118538, -353629376, 1491650848, 21888, 0, 0, 0
 91121037, -353629376, 1491650848, 21888, 0, 0, 0
 91123536, -353629376, 1491650848, 21888, 0, 0, 0
 91126035, -353629376, 1491650848, 21888, 0, 0, 0
 91128534, -353629376, 1491650848, 21888, 0, 0, 0
 91131033, -353629376, 1491650848, 21888, 0, 0, 0
 91133532, -353629376, 1491650848, 21888, 0, 0, 0
 91136031, -353629376, 1491650848, 21888, 0, 0, 0
 91138530, -353629376, 1491650848, 21888, 0, 0, 0
 91141029, -353629376, 1491650848, 21888, 0, 0, 0
 91143528, -353629376, 1491650848, 21888, 0, 0, 0
 91146027, -353629376, 1491650848, 21888, 0, 0, 0
 91148526, -353629376, 1491650848, 21888, 0, 0, 0
 91151025, -353629376, 1491650848, 21888, 0, 0, 0
 91153524, -353629376, 1491650848, 21888, 0, 0, 0
 91156023, -353629376, 1491650848, 21888, 0, 0, 0
 91158522, -353629376, 1491650848, 21888, 0, 0, 0
 91161021, -353629376, 1491650848, 21888, 0, 0, 0
 91163520, -353629376, 1491650848, 21888, 0, 0, 0
 91166019, -353629376, 1491650848, 21888, 0, 0, 0
 91168518, -353629376, 1491650848, 21888, 0, 0, 0
 91171017, -353629376, 1491650848, 21888, 0, 0, 0
 91173516, -353629376, 1491650848, 21888, 0, 0, 0
 91176015, -353629376, 1491650848, 21888, 0, 0, 0
 91178514, -353629376, 1491650848, 21888, 0, 0, 0
 91181013, -353629376, 1491650848, 21888, 0, 0, 0
 91183512, -353629376, 1491650848, 21888, 0, 0, 0
 91186011, -353629376, 1491650848, 21888, 0, 0, 0
 91188510, -353629376, 1491650848, 21888, 0, 0, 0
 91191009, -353629376, 1491650848, 21888, 0, 0, 0
 91193508, -353629376, 1491650848, 21888, 0, 0, 0
 91196007, -353629376, 1491650848, 21888, 0, 0, 0
 91198506, -353629376, 1491650848, 21888, 0, 0, 0
 91201005, -353629376, 1491650848, 21888, 0, 0, 0
 91203504, -353629376, 1491650848, 21888, 0, 0, 0
 91206003, -353629376, 1491650848, 21888, 0, 0, 0
 91208502, -353629376, 1491650848, 21888, 0, 0, 0
 91211001, -353629376, 1491650848, 21888, 0, 0, 0
 91213500, -353629376, 1491650848, 21888, 0, 0, 0
 91215999, -353629376, 1491650848, 21888, 0, 0, 0
 91218498, -353629376, 1491650848, 21888, 0, 0, 0
 91220997, -353629376, 1491650848, 21888, 0, 0, 0
 91223496, -353629376, 1491650848, 21888, 0, 0, 0
 91225995, -353629376, 1491650848, 21888, 0, 0, 0
 91228494, -353629376, 1491650848, 21888, 0, 0, 0
 91230993, -353629381, 1491650851, 21888, 0, 0, 0
 91233492, -353629381, 1491650851, 21888, 0, 0, 0
 91235991, -353629381, 1491650851, 21888, 0, 0, 0
 91238490, -353629381, 1491650851, 21888, 0, 0, 0
 91240989, -353629381, 1491650851, 21888, 0, 0, 0
 91243488, -353629381, 1491650851, 21888, 0, 0, 0
 91245987, -353629381, 1491650851, 21888, 0, 0, 0
 91248486, -353629381, 1491650851, 21888, 0, 0, 0
 91250985, -353629381, 1491650851, 21888, 0, 0, 0
 91253484, -353629381, 1491650851, 21888, 0, 0, 0
 91255983, -353629381, 1491650851, 21888, 0, 0, 0
 91258482, -353629381, 1491650851, 21888, 0, 0, 0
 91260981, -353629381, 1491650851, 21888, 0, 0, 0
 91263480, -353629381, 1491650851, 21888, 0, 0, 0
 91265979, -353629381, 1491650851, 21888, 0, 0, 0
 91268478, -353629381, 1491650851, 21888, 0, 0, 0
 91270977, -353629381, 1491650851, 21888, 0, 0, 0
 91273476, -353629381, 1491650851, 21888, 0, 0, 0
 91275975, -353629381, 1491650851, 21888, 0, 0, 0
 91278474, -353629381, 1491650851, 21888, 0, 0, 0
 91280973, -353629381, 1491650851, 21888, 0, 0, 0
 91283472, -353629381, 1491650851, 21888, 0, 0, 0
 91285971, -353629381, 1491650851, 21888, 0, 0, 0
 91288470, -353629381, 1491650851, 21888, 0, 0, 0
 91290969, -353629381, 1491650851, 21888, 0, 0, 0
 91293468, -353629381, 1491650851, 21888, 0, 0, 0
 91295967, -353629381, 1491650851, 21888, 0, 0, 0
 91298466, -353629381, 1491650851, 21888, 0, 0, 0
 91300965, -353629381, 1491650851, 21888, 0, 0, 0
 91303464, -353629381, 1491650851, 21888, 0, 0, 0
 91305963, -353629381, 1491650851, 21888, 0, 0, 0
 91308462, -353629381, 1491650851, 21888, 0, 0, 0
 91310961, -353629381, 1491650851, 21888, 0, 0, 0
 91313460, -353629381, 1491650851, 21888, 0, 0, 0
 91315959, -353629381, 1491650851, 21888, 0, 0, 0
 91318458, -353629381, 1491650851, 21888, 0, 0, 0
 91320957, -353629381, 1491650851, 21888, 0, 0, 0
 91323456, -353629381, 1491650851, 21888, 0, 0, 0
 91325955, -353629381, 1491650851, 21888, 0, 0, 0
 91328454, -353629381, 1491650851, 21888, 0, 0, 0
 91330953, -353629381, 1491650851, 21888, 0, 0, 0
 91333452, -353629381, 1491650851, 21888, 0, 0, 0
 91335951, -353629381, 1491650851, 21888, 0, 0, 0
 91338450, -353629381, 1491650851, 21888, 0, 0, 0
 91340949, -353629381, 1491650851, 21888, 0, 0, 0
 91343448, -353629381, 1491650851, 21888, 0, 0, 0
 91345947, -353629381, 1491650851, 21888, 0, 0, 0
 91348446, -353629381, 1491650851, 21888, 0, 0, 0
 91350945, -353629381, 1491650851, 21888, 0, 0, 0
 91353444, -353629381, 1491650851, 21888, 0, 0, 0
 91355943, -353629381, 1491650851, 21888, 0, 0, 0
 91358442, -353629381, 1491650851, 21888, 0, 0, 0
 91360941, -353629381, 1491650851, 21888, 0, 0, 0
 91363440, -353629381, 1491650851, 21888, 0, 0, 0
 91365939, -353629381, 1491650851, 21888, 0, 0, 0
 91368438, -353629381, 1491650851, 21888, 0, 0, 0
 91370937, -353629381, 1491650851, 21888, 0, 0, 0
 91373436, -353629381, 1491650851, 21888, 0, 0, 0
 91375935, -353629381, 1491650851, 21888, 0, 0, 0
 91378434, -353629381, 1491650851, 21888, 0, 0, 0
 91380933, -353629381, 1491650851, 21888, 0, 0, 0
 91383432, -353629381, 1491650851, 21888, 0, 0, 0
 91385931, -353629381, 1491650851, 21888, 0, 0, 0
 91388430, -353629381, 1491650851, 21888, 0, 0, 0
 91390929, -353629381, 1491650851, 21888, 0, 0, 0
 91393428, -353629381, 1491650851, 21888, 0, 0, 0
 91395927, -353629381, 1491650851, 21888, 0, 0, 0
 91398426, -353629381, 1491650851, 21888, 0, 0, 0
 91400925, -353629381, 1491650851, 21888, 0, 0, 0
 91403424, -353629381, 1491650851, 21888, 0, 0, 0
 91405923, -353629381, 1491650851, 21888, 0, 0, 0
 91408422, -353629381, 1491650851, 21888, 0, 0, 0
 91410921, -353629381, 1491650851, 21888, 0, 0, 0
 91413420, -353629381, 1491650851, 21888, 0, 0, 0
 91415919, -353629381, 1491650851, 21888, 0, 0, 0
 91418418, -353629381, 1491650851, 21888, 0, 0, 0
 91420917, -353629381, 1491650851, 21888, 0, 0, 0
 91423416, -353629381, 1491650851, 21888, 0, 0, 0
 91425915, -353629381, 1491650851, 21888, 0, 0, 0
 91428414, -353629381, 1491650851, 21888, 0, 0, 0
 91430913, -353629376, 1491650850, 21888, 0, 0, 0
 91433412, -353629376, 1491650850, 21888, 0, 0, 0
 91435911, -353629376, 1491650850, 21888, 0, 0, 0
 91438410, -353629376, 1491650850, 21888, 0, 0, 0
 91440909, -353629376, 1491650850, 21888, 0, 0, 0
 91443408, -353629376, 1491650850, 21888, 0, 0, 0
 91445907, -353629376, 1491650850, 21888, 0, 0, 0
 91448406, -353629376, 1491650850, 21888, 0, 0, 0
 91450905, -353629376, 1491650850, 21888, 0, 0, 0
 91453404, -353629376, 1491650850, 21888, 0, 0, 0
 91455903, -353629376, 1491650850, 21888, 0, 0, 0
 91458402, -353629376, 1491650850, 21888, 0, 0, 0
 91460901, -353629376, 1491650850, 21888, 0, 0, 0
 91463400, -353629376, 1491650850, 21888, 0, 0, 0
 91465899, -353629376, 1491650850, 21888, 0, 0, 0
 91468398, -353629376, 1491650850, 21888, 0, 0, 0
 91470897, -353629376, 1491650850, 21888, 0, 0, 0
 91473396, -353629376, 1491650850, 21888, 0, 0, 0
 91475895, -353629376, 1491650850, 21888, 0, 0, 0
 91478394, -353629376, 1491650850, 21888, 0, 0, 0
 91480893, -353629376, 1491650850, 21888, 0, 0, 0
 91483392, -353629376, 1491650850, 21888, 0, 0, 0
 91485891, -353629376, 1491650850, 21888, 0, 0, 0
 91488390, -353629376, 1491650850, 21888, 0, 0, 0
 91490889, -353629376, 1491650850, 21888, 0, 0, 0
 91493388, -353629376, 1491650850, 21888, 0, 0, 0
 91495887, -353629376, 1491650850, 21888, 0, 0, 0
 91498386, -353629376, 1491650850, 21888, 0, 0, 0
 91500885, -353629376, 1491650850, 21888, 0, 0, 0
 91503384, -353629376, 1491650850, 21888, 0, 0, 0
 91505883, -353629376, 1491650850, 21888, 0, 0, 0
 91508382, -353629376, 1491650850, 21888, 0, 0, 0
 91510881, -353629376, 1491650850, 21888, 0, 0, 0
 91513380, -353629376, 1491650850, 21888, 0, 0, 0
 91515879, -353629376, 1491650850, 21888, 0, 0, 0
 91518378, -353629376, 1491650850, 21888, 0, 0, 0
 91520877, -353629376, 1491650850, 21888, 0, 0, 0
 91523376, -353629376, 1491650850, 21888, 0, 0, 0
 91525875, -353629376, 1491650850, 21888, 0, 0, 0
 91528374, -353629376, 1491650850, 21888, 0, 0, 0
 91530873, -353629376, 1491650850, 21888, 0, 0, 0
 91533372, -353629376, 1491650850, 21888, 0, 0, 0
 91535871, -353629376, 1491650850, 21888, 0, 0, 0
 91538370, -353629376, 1491650850, 21888, 0, 0, 0
 91540869, -353629376, 1491650850, 21888, 0, 0, 0
 91543368, -353629376, 1491650850, 21888, 0, 0, 0
 91545867, -353629376, 1491650850, 21888, 0, 0, 0
 91548366, -353629376, 1491650850, 21888, 0, 0, 0
 91550865, -353629376, 1491650850, 21888, 0, 0, 0
 91553364, -353629376, 1491650850, 21888, 0, 0, 0
 91555863, -353629376, 1491650850, 21888, 0, 0, 0
 91558362, -353629376, 1491650850, 21888, 0, 0, 0
 91560861, -353629376, 1491650850, 21888, 0, 0, 0
 91563360, -353629376, 1491650850, 21888, 0, 0, 0
 91565859, -353629376, 1491650850, 21888, 0, 0, 0
 91568358, -353629376, 1491650850, 21888, 0, 0, 0
 91570857, -353629376, 1491650850, 21888, 0, 0, 0
 91573356, -353629376, 1491650850, 21888, 0, 0, 0
 91575855, -353629376, 1491650850, 21888, 0, 0, 0
 91578354, -353629376, 1491650850, 21888, 0, 0, 0
 91580853, -353629376, 1491650850, 21888, 0, 0, 0
 91583352, -353629376, 1491650850, 21888, 0, 0, 0
 91585851, -353629376, 1491650850, 21888, 0, 0, 0
 91588350, -353629376, 1491650850, 21888, 0, 0, 0
 91590849, -353629376, 1491650850, 21888, 0, 0, 0
 91593348, -353629376, 1491650850, 21888, 0, 0, 0
 91595847, -353629376, 1491650850, 21888, 0, 0, 0
 91598346, -353629376, 1491650850, 21888, 0, 0, 0
 91600845, -353629376, 1491650850, 21888, 0, 0, 0
 91603344, -353629376, 1491650850, 21888, 0, 0, 0
 91605843, -353629376, 1491650850, 21888, 0, 0, 0
 91608342, -353629376, 1491650850, 21888, 0, 0, 0
 91610841, -353629376, 1491650850, 21888, 0, 0, 0
 91613340, -353629376, 1491650850, 21888, 0, 0, 0
 91615839, -353629376, 1491650850, 21888, 0, 0, 0
 91618338, -353629376, 1491650850, 21888, 0, 0, 0
 91620837, -353629376, 1491650850, 21888, 0, 0, 0
 91623336, -353629376, 1491650850, 21888, 0, 0, 0
 91625835, -353629376, 1491650850, 21888, 0, 0, 0
 91628334, -353629376, 1491650850, 21888, 0, 0, 0
 91630833, -353629375, 1491650851, 21888, 0, 0, 0
 91633332, -353629375, 1491650851, 21888, 0, 0, 0
 91635831, -353629375, 1491650851, 21888, 0, 0, 0
 91638330, -353629375, 1491650851, 21888, 0, 0, 0
 91640829, -353629375, 1491650851, 21888, 0, 0, 0
 91643328, -353629375, 1491650851, 21888, 0, 0, 0
 91645827, -353629375, 1491650851, 21888, 0, 0, 0
 91648326, -353629375, 1491650851, 21888, 0, 0, 0
 91650825, -353629375, 1491650851, 21888, 0, 0, 0
 91653324, -353629375, 1491650851, 21888, 0, 0, 0
 91655823, -353629375, 1491650851, 21888, 0, 0, 0
 91658322, -353629375, 1491650851, 21888, 0, 0, 0
 91660821, -353629375, 1491650851, 21888, 0, 0, 0
 91663320, -353629375, 1491650851, 21888, 0, 0, 0
 91665819, -353629375, 1491650851, 21888, 0, 0, 0
 91668318, -353629375, 1491650851, 21888, 0, 0, 0
 91670817, -353629375, 1491650851, 21888, 0, 0, 0
 91673316, -353629375, 1491650851, 21888, 0, 0, 0
 91675815, -353629375, 1491650851, 21888, 0, 0, 0
 91678314, -353629375, 1491650851, 21888, 0, 0, 0
 91680813, -353629375, 1491650851, 21888, 0, 0, 0
 91683312, -353629375, 1491650851, 21888, 0, 0, 0
 91685811, -353629375, 1491650851, 21888, 0, 0, 0
 91688310, -353629375, 1491650851, 21888, 0, 0, 0
 91690809, -353629375, 1491650851, 21888, 0, 0, 0
 91693308, -353629375, 1491650851, 21888, 0, 0, 0
 91695807, -353629375, 1491650851, 21888, 0, 0, 0
 91698306, -353629375, 1491650851, 21888, 0, 0, 0
 91700805, -353629375, 1491650851, 21888, 0, 0, 0
 91703304, -353629375, 1491650851, 21888, 0, 0, 0
 91705803, -353629375, 1491650851, 21888, 0, 0, 0
 91708302, -353629375, 1491650851, 21888, 0, 0, 0
 91710801, -353629375, 1491650851, 21888, 0, 0, 0
 91713300, -353629375, 1491650851, 21888, 0, 0, 0
 91715799, -353629375, 1491650851, 21888, 0, 0, 0
 91718298, -353629375, 1491650851, 21888, 0, 0, 0
 91720797, -353629375, 1491650851, 21888, 0, 0, 0
 91723296, -353629375, 1491650851, 21888, 0, 0, 0
 91725795, -353629375, 1491650851, 21888, 0, 0, 0
 91728294, -353629375, 1491650851, 21888, 0, 0, 0
 91730793, -353629375, 1491650851, 21888, 0, 0, 0
 91733292, -353629375, 1491650851, 21888, 0, 0, 0
 91735791, -353629375, 1491650851, 21888, 0, 0, 0
 91738290, -353629375, 1491650851, 21888, 0, 0, 0
 91740789, -353629375, 1491650851, 21888, 0, 0, 0
 91743288, -353629375, 1491650851, 21888, 0, 0, 0
 91745787, -353629375, 1491650851, 21888, 0, 0, 0
 91748286, -353629375, 1491650851, 21888, 0, 0, 0
 91750785, -353629375, 1491650851, 21888, 0, 0, 0
 91753284, -353629375, 1491650851, 21888, 0, 0, 0
 91755783, -353629375, 1491650851, 21888, 0, 0, 0
 91758282, -353629375, 1491650851, 21888, 0, 0, 0
 91760781, -353629375, 1491650851, 21888, 0, 0, 0
 91763280, -353629375, 1491650851, 21888, 0, 0, 0
 91765779, -353629375, 1491650851, 21888, 0, 0, 0
 91768278, -353629375, 1491650851, 21888, 0, 0, 0
 91770777, -353629375, 1491650851, 21888, 0, 0, 0
 91773276, -353629375, 1491650851, 21888, 0, 0, 0
 91775775, -353629375, 1491650851, 21888, 0, 0, 0
 91778274, -353629375, 1491650851, 21888, 0, 0, 0
 91780773, -353629375, 1491650851, 21888, 0, 0, 0
 91783272, -353629375, 1491650851, 21888, 0, 0, 0
 91785771, -353629375, 1491650851, 21888, 0, 0, 0
 91788270, -353629375, 1491650851, 21888, 0, 0, 0
 91790769, -353629375, 1491650851, 21888, 0, 0, 0
 91793268, -353629375, 1491650851, 21888, 0, 0, 0
 91795767, -353629375, 1491650851, 21888, 0, 0, 0
 91798266, -353629375, 1491650851, 21888, 0, 0, 0
 91800765, -353629375, 1491650851, 21888, 0, 0, 0
 91803264, -353629375, 1491650851, 21888, 0, 0, 0
 91805763, -353629375, 1491650851, 21888, 0, 0, 0
 91808262, -353629375, 1491650851, 21888, 0, 0, 0
 91810761, -353629375, 1491650851, 21888, 0, 0, 0
 91813260, -353629375, 1491650851, 21888, 0, 0, 0
 91815759, -353629375, 1491650851, 21888, 0, 0, 0
 91818258, -353629375, 1491650851, 21888, 0, 0, 0
 91820757, -353629375, 1491650851, 21888, 0, 0, 0
 91823256, -353629375, 1491650851, 21888, 0, 0, 0
 91825755, -353629375, 1491650851, 21888, 0, 0, 0
 91828254, -353629375, 1491650851, 21888, 0, 0, 0
 91830753, -353629381, 1491650842, 21888, 0, 0, 0
 91833252, -353629381, 1491650842, 21888, 0, 0, 0
 91835751, -353629381, 1491650842, 21888, 0, 0, 0
 91838250, -353629381, 1491650842, 21888, 0, 0, 0
 91840749, -353629381, 1491650842, 21888, 0, 0, 0
 91843248, -353629381, 1491650842, 21888, 0, 0, 0
 91845747, -353629381, 1491650842, 21888, 0, 0, 0
 91848246, -353629381, 1491650842, 21888, 0, 0, 0
 91850745, -353629381, 1491650842, 21888, 0, 0, 0
 91853244, -353629381, 1491650842, 21888, 0, 0, 0
 91855743, -353629381, 1491650842, 21888, 0, 0, 0
 91858242, -353629381, 1491650842, 21888, 0, 0, 0
 91860741, -353629381, 1491650842, 21888, 0, 0, 0
 91863240, -353629381, 1491650842, 21888, 0, 0, 0
 91865739, -353629381, 1491650842, 21888, 0, 0, 0
 91868238, -353629381, 1491650842, 21888, 0, 0, 0
 91870737, -353629381, 1491650842, 21888, 0, 0, 0
 91873236, -353629381, 1491650842, 21888, 0, 0, 0
 91875735, -353629381, 1491650842, 21888, 0, 0, 0
 91878234, -353629381, 1491650842, 21888, 0, 0, 0
 91880733, -353629381, 1491650842, 21888, 0, 0, 0
 91883232, -353629381, 1491650842, 21888, 0, 0, 0
 91885731, -353629381, 1491650842, 21888, 0, 0, 0
 91888230, -353629381, 1491650842, 21888, 0, 0, 0
 91890729, -353629381, 1491650842, 21888, 0, 0, 0
 91893228, -353629381, 1491650842, 21888, 0, 0, 0
 91895727, -353629381, 1491650842, 21888, 0, 0, 0
 91898226, -353629381, 1491650842, 21888, 0, 0, 0
 91900725, -353629381, 1491650842, 21888, 0, 0, 0
 91903224, -353629381, 1491650842, 21888, 0, 0, 0
 91905723, -353629381, 1491650842, 21888, 0, 0, 0
 91908222, -353629381, 1491650842, 21888, 0, 0, 0
 91910721, -353629381, 1491650842, 21888, 0, 0, 0
 91913220, -353629381, 1491650842, 21888, 0, 0, 0
 91915719, -353629381, 1491650842, 21888, 0, 0, 0
 91918218, -353629381, 1491650842, 21888, 0, 0, 0
 91920717, -353629381, 1491650842, 21888, 0, 0, 0
 91923216, -353629381, 1491650842, 21888, 0, 0, 0
 91925715, -353629381, 1491650842, 21888, 0, 0, 0
 91928214, -353629381, 1491650842, 21888, 0, 0, 0
 91930713, -353629381, 1491650842, 21888, 0, 0, 0
 91933212, -353629381, 1491650842, 21888, 0, 0, 0
 91935711, -353629381, 1491650842, 21888, 0, 0, 0
 91938210, -353629381, 1491650842, 21888, 0, 0, 0
 91940709, -353629381, 1491650842, 21888, 0, 0, 0
 91943208, -353629381, 1491650842, 21888, 0, 0, 0
 91945707, -353629381, 1491650842, 21888, 0, 0, 0
 91948206, -353629381, 1491650842, 21888, 0, 0, 0
 91950705, -353629381, 1491650842, 21888, 0, 0, 0
 91953204, -353629381, 1491650842, 21888, 0, 0, 0
 91955703, -353629381, 1491650842, 21888, 0, 0, 0
 91958202, -353629381, 1491650842, 21888, 0, 0, 0
 91960701, -353629381, 1491650842, 21888, 0, 0, 0
 91963200, -353629381, 1491650842, 21888, 0, 0, 0
 91965699, -353629381, 1491650842, 21888, 0, 0, 0
 91968198, -353629381, 1491650842, 21888, 0, 0, 0
 91970697, -353629381, 1491650842, 21888, 0, 0, 0
 91973196, -353629381, 1491650842, 21888, 0, 0, 0
 91975695, -353629381, 1491650842, 21888, 0, 0, 0
 91978194, -353629381, 1491650842, 21888, 0, 0, 0
 91980693, -353629381, 1491650842, 21888, 0, 0, 0
