TimeUS,mX,mY,mZ,obX,obY,ofX,ofY,rfD,gpSA,gpHA,gpVA,gpT,aT,ofT
 164824133, -22.08473, 254.0717, 548.4261, -0.03042261, 0.0266053, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164823623, 164796
 164826661, -22.08473, 254.0717, 548.4261, -0.03042261, 0.0266053, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164826127, 164796
 164829456, -22.08473, 254.0717, 548.4261, -0.03042261, 0.0266053, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164828622, 164796
 164831637, -22.08473, 254.0717, 548.4261, -0.03042261, 0.0266053, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164831127, 164796
 164834120, -22.08473, 254.0717, 548.4261, -0.03042261, 0.0266053, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164833622, 164796
 164836646, -22.08473, 254.0717, 548.4261, -0.03042261, 0.0266053, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164836122, 164796
 164839466, -22.08473, 254.0717, 548.4261, -0.03042261, 0.0266053, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164838622, 164796
 164841693, -22.08473, 254.0717, 548.4261, -0.03042261, 0.0266053, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164841128, 164796
 164844122, -22.08473, 254.0717, 548.4261, -0.03042261, 0.0266053, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164843634, 164796
 164846671, -22.08473, 254.0717, 548.4261, -0.03042261, 0.0266053, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164846122, 164796
 164850277, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164848622, 164846
 164851657, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164851125, 164846
 164854115, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164853635, 164846
 164856686, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164856122, 164846
 164859455, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164858631, 164846
 164861611, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164861122, 164846
 164864109, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164863622, 164846
 164866648, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164866128, 164846
 164869621, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164868623, 164846
 164871648, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164871122, 164846
 164874133, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164873623, 164846
 164876634, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164876122, 164846
 164879473, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164878623, 164846
 164881628, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164881123, 164846
 164884127, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164883622, 164846
 164886616, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164886122, 164846
 164889543, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164888622, 164846
 164891683, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164891127, 164846
 164894122, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164893639, 164846
 164896656, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164896124, 164846
 164899546, -22.08473, 254.0717, 548.4261, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164898623, 164846
 164901665, -23.06215, 253.9895, 550.2157, -0.03058043, 0.02635377, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164901135, 164846
 164904171, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164903624, 164901
 164906626, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164906124, 164901
 164910268, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164908623, 164901
 164911611, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164911130, 164901
 164914189, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164913623, 164901
 164916671, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164916122, 164901
 164919477, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164918623, 164901
 164921710, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164921286, 164901
 164924162, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164923694, 164901
 164926718, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164926289, 164901
 164929864, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164929108, 164901
 164932130, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164931631, 164901
 164934616, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164934122, 164901
 164937149, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164936618, 164901
 164939859, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.8010001, 2.555, 4.299, 164713, 164939132, 164901
 164942141, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.753, 2.557, 4.302, 164913, 164941621, 164901
 164944632, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.753, 2.557, 4.302, 164913, 164944123, 164901
 164947096, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.753, 2.557, 4.302, 164913, 164946631, 164901
 164950029, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.753, 2.557, 4.302, 164913, 164949117, 164901
 164952124, -23.06215, 253.9895, 550.2157, -0.03044338, 0.02727948, 0, 0, 0.2433096, 0.753, 2.557, 4.302, 164913, 164951624, 164901
 164954632, -23.06215, 253.9895, 550.2157, -0.03048044, 0.02634868, 0, 0, 0.2433096, 0.753, 2.557, 4.302, 164913, 164954117, 164952
 164957115, -23.06215, 253.9895, 550.2157, -0.03048044, 0.02634868, 0, 0, 0.2433096, 0.753, 2.557, 4.302, 164913, 164956617, 164952
 164960511, -23.06215, 253.9895, 550.2157, -0.03048044, 0.02634868, 0, 0, 0.2433096, 0.753, 2.557, 4.302, 164913, 164959122, 164952
 164962163, -23.06215, 253.9895, 550.2157, -0.03048044, 0.02634868, 0, 0, 0.2433096, 0.753, 2.557, 4.302, 164913, 164961617, 164952
 164964617, -23.06215, 253.9895, 550.2157, -0.03048044, 0.02634868, 0, 0, 0.2433096, 0.753, 2.557, 4.302, 164913, 164964127, 164952
