TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
87488683,2.235315,2.315209,1.334879,1.254984,1.203287,0.05119997,-0.08386935,-0.05343115
87588594,2.363178,2.439586,1.33852,1.262113,1.20867,0.02532281,-0.1001655,-0.06760687
87688669,2.491443,2.56347,1.339961,1.267934,1.175617,0.006718434,-0.07849166,-0.07108882
87788762,2.619932,2.686899,1.340209,1.273242,1.197692,0.000276787,-0.06585933,-0.07693557
87888587,2.748574,2.811775,1.340209,1.277008,1.207539,-0.000274319,-0.07290318,-0.0838398
87988818,2.87734,2.937552,1.33996,1.279748,1.203618,-0.006726353,-0.06816018,-0.089529
88088645,3.006154,3.062004,1.338508,1.282658,1.203386,-0.02544064,-0.0988503,-0.09151003
88188642,3.134851,3.185146,1.334822,1.284526,1.199392,-0.05150325,-0.09136119,-0.09257644
88288685,3.263197,3.305155,1.328577,1.286619,1.175295,-0.07812212,-0.0705965,-0.09505182
88388657,3.390953,3.422807,1.319754,1.2879,1.179418,-0.1049394,-0.07138126,-0.09330653
88488691,3.517873,3.539729,1.307852,1.285996,1.207805,-0.1471404,-0.1515973,-0.1043181
88588700,3.643547,3.654686,1.289869,1.278729,1.200407,-0.2325316,-0.2313528,-0.1410112
88688763,3.767179,3.767853,1.261716,1.261043,1.187165,-0.3515656,-0.3685533,-0.2170675
88788719,3.887663,3.879438,1.221632,1.229856,1.131542,-0.4753045,-0.4754499,-0.3271583
88888753,4.003819,3.990494,1.169478,1.182803,1.124173,-0.5991959,-0.6519539,-0.4501694
88988679,4.114456,4.098091,1.105214,1.121579,1.086119,-0.7232336,-0.834261,-0.5885736
89088582,4.218375,4.198278,1.028802,1.048899,0.9851515,-0.8474122,-0.9527956,-0.7409094
89188614,4.31437,4.2902,0.9402039,0.9643738,0.9137473,-0.9717258,-1.06584,-0.8935165
89288668,4.401231,4.374156,0.8393853,0.8664606,0.8415024,-1.096169,-1.294701,-1.052645
89388555,4.477741,4.449179,0.7263142,0.7548766,0.7817524,-1.220737,-1.437705,-1.198952
89488682,4.542678,4.511045,0.6009573,0.6325905,0.6931913,-1.345425,-1.574536,-1.347537
89588661,4.594813,4.559379,0.4632858,0.4987204,0.5199953,-1.470228,-1.713302,-1.476306
89688616,4.632918,4.593151,0.3132713,0.3530379,0.3703349,-1.595142,-1.814606,-1.621372
89788681,4.655752,4.611098,0.1508875,0.1955415,0.2312032,-1.720163,-1.937806,-1.748548
89888694,4.662077,4.611303,-0.02389061,0.02688423,0.05353814,-1.845285,-2.040647,-1.886365
89988681,4.650651,4.593477,-0.2110872,-0.1539128,-0.1126436,-1.970436,-2.209841,-2.016952
90088763,4.620228,4.5568,-0.4105643,-0.3471362,-0.3169854,-2.090944,-2.31534,-2.166083
90188651,4.569612,4.500497,-0.6214442,-0.5523298,-0.5243543,-2.199092,-2.397757,-2.296043
90288657,4.497713,4.424405,-0.8425923,-0.7692836,-0.7688106,-2.298351,-2.453615,-2.402473
90388619,4.403523,4.325944,-1.073447,-0.9958676,-0.9450356,-2.392429,-2.625795,-2.480245
90488791,4.286099,4.205674,-1.313138,-1.232713,-1.180741,-2.474243,-2.742192,-2.569888
90588580,4.144604,4.062842,-1.560502,-1.47874,-1.454278,-2.546714,-2.767149,-2.652099
90688746,3.978286,3.89322,-1.815066,-1.730001,-1.703913,-2.618061,-2.837505,-2.737209
90788783,3.786409,3.696944,-2.076813,-1.987347,-1.976299,-2.689448,-2.867754,-2.801856
90888599,3.568245,3.472669,-2.345749,-2.250173,-2.239258,-2.760873,-2.91971,-2.865457
90988655,3.323055,3.220495,-2.621828,-2.519268,-2.50704,-2.829288,-3.021089,-2.927012
91088629,3.050166,2.939102,-2.903542,-2.792478,-2.780521,-2.866284,-3.08381,-3.012441
91188666,2.749194,2.631431,-3.186706,-3.068943,-3.084358,-2.857466,-3.066903,-3.058446
91288645,2.420165,2.297607,-3.467932,-3.345374,-3.340638,-2.830461,-3.01458,-3.043164
91388692,2.063295,1.938962,-3.746583,-3.62225,-3.584621,-2.803134,-3.121842,-3.053292
91488735,1.678823,1.547062,-4.022648,-3.890886,-3.857959,-2.775795,-2.993484,-3.050074
91588782,1.266992,1.131243,-4.296118,-4.160368,-4.136552,-2.748446,-2.955098,-2.995847
91688591,0.8280401,0.6847391,-4.566988,-4.423687,-4.369363,-2.721086,-3.040934,-2.997301
91788625,0.3622131,0.2191916,-4.835247,-4.692225,-4.63078,-2.693715,-3.09679,-3.031248
91888687,-0.1302441,-0.2615194,-5.100891,-4.969615,-4.896513,-2.666335,-3.149444,-3.082837
91988648,-0.649082,-0.7638627,-5.363911,-5.24913,-5.134695,-2.638945,-3.256763,-3.150634
92088666,-1.194052,-1.291108,-5.624302,-5.527246,-5.358319,-2.611546,-3.34891,-3.22662
92188754,-1.764899,-1.838621,-5.882058,-5.808336,-5.588604,-2.584138,-3.428855,-3.297656
92288694,-2.361377,-2.408341,-6.137173,-6.09021,-5.858571,-2.556721,-3.441941,-3.357591
92388621,-2.983226,-3.00149,-6.389644,-6.37138,-6.114435,-2.529508,-3.4843,-3.409153
92488908,-3.630207,-3.619396,-6.639685,-6.650496,-6.345511,-2.506914,-3.571523,-3.479383
92588638,-4.302081,-4.261322,-6.887167,-6.927927,-6.568415,-2.470462,-3.708161,-3.559419
92688655,-4.998487,-4.928535,-7.129192,-7.199144,-6.826262,-2.394443,-3.661872,-3.606943
92788648,-5.718668,-5.614911,-7.362293,-7.466051,-7.046356,-2.295899,-3.653411,-3.630791
92888619,-6.461667,-6.326363,-7.585567,-7.720871,-7.298417,-2.196498,-3.552427,-3.598256
92988654,-7.226487,-7.062887,-7.798994,-7.962594,-7.560151,-2.097082,-3.433859,-3.539912
93088656,-8.01218,-7.813523,-8.002572,-8.20123,-7.769098,-1.997647,-3.481039,-3.486499
93188656,-8.817746,-8.589551,-8.196292,-8.424487,-7.965833,-1.898198,-3.518447,-3.501816
93288574,-9.642162,-9.378247,-8.380137,-8.644053,-8.144531,-1.798739,-3.545489,-3.510716
93388798,-10.4844,-10.18057,-8.554097,-8.85792,-8.315886,-1.699277,-3.517648,-3.508347
93488694,-11.34334,-11.00994,-8.718143,-9.051538,-8.512844,-1.599828,-3.570667,-3.507128
93588662,-12.21801,-11.84629,-8.872287,-9.244007,-8.703205,-1.500388,-3.411677,-3.511866
93688602,-13.10743,-12.6998,-9.016525,-9.424151,-8.849552,-1.400959,-3.436001,-3.456362
93788744,-14.01053,-13.57113,-9.150855,-9.590254,-9.037071,-1.301548,-3.323199,-3.394602
93888606,-14.92649,-14.4562,-9.275302,-9.74559,-9.202247,-1.202138,-3.354487,-3.35838
93988650,-15.85415,-15.3545,-9.389845,-9.8895,-9.317554,-1.102746,-3.32441,-3.362014
94088653,-16.7926,-16.26078,-9.494498,-10.02632,-9.416486,-1.003365,-3.391628,-3.328545
94188665,-17.74079,-17.17492,-9.589258,-10.15513,-9.529389,-0.9040032,-3.39741,-3.370356
94288771,-18.69766,-18.10211,-9.674126,-10.26968,-9.65766,-0.8046647,-3.206269,-3.308878
94388681,-19.66232,-19.04696,-9.749115,-10.36448,-9.779736,-0.7053428,-3.054846,-3.250267
94488694,-20.63388,-19.9966,-9.814235,-10.45151,-9.871586,-0.6060272,-3.036216,-3.12945
94588673,-21.61141,-20.95038,-9.869491,-10.53052,-9.959098,-0.5067115,-2.900828,-3.066295
94688677,-22.59409,-21.92483,-9.914889,-10.58415,-10.04827,-0.4073811,-2.790371,-2.933459
94788545,-23.58098,-22.90268,-9.950427,-10.62873,-10.11117,-0.3080307,-2.718154,-2.858367
94888554,-24.57118,-23.88579,-9.9761,-10.66149,-10.18386,-0.208654,-2.616916,-2.702653
94988767,-25.56367,-24.86699,-9.991908,-10.68859,-10.23971,-0.1098659,-2.485738,-2.654954
95088614,-26.5575,-25.86689,-9.998642,-10.68925,-10.24981,-0.03242139,-2.472855,-2.55573
95188694,-27.55191,-26.85946,-9.999971,-10.69242,-10.24854,-0.001972203,-2.46305,-2.518553
95288600,-28.54658,-27.85333,-10,-10.69325,-10.28795,0,-2.444856,-2.483883
95388584,-29.54147,-28.85116,-10,-10.69032,-10.31365,0,-2.347631,-2.44916
95488760,-30.53656,-29.85005,-10,-10.68652,-10.34029,0,-2.40988,-2.401889
95588639,-31.53184,-30.85186,-10,-10.67998,-10.36696,0,-2.296038,-2.380439
95688698,-32.5273,-31.85441,-10,-10.67289,-10.37274,0,-2.306471,-2.3119
95788645,-33.52294,-32.85947,-10,-10.66347,-10.40328,0,-2.239091,-2.290496
95888707,-34.51876,-33.86808,-10,-10.65068,-10.41758,0,-2.286327,-2.260388
95988617,-35.51475,-34.88094,-10,-10.63382,-10.44015,0,-2.16384,-2.240784
96088695,-36.51089,-35.89904,-10,-10.61186,-10.45999,0,-2.084973,-2.169464
96188636,-37.50718,-36.91322,-10,-10.59396,-10.47114,0,-2.122627,-2.14021
96288650,-38.50359,-37.93028,-10,-10.57332,-10.47043,0,-2.103578,-2.126728
96388806,-39.50018,-38.95071,-10,-10.54948,-10.48192,0,-2.025372,-2.093567
96488690,-40.49689,-39.96994,-10,-10.52695,-10.44147,0,-2.104892,-2.068521
96588618,-41.49368,-40.98861,-10,-10.50507,-10.45481,0,-2.095441,-2.081495
96688593,-42.49062,-42.00853,-10,-10.48209,-10.4113,0,-2.206597,-2.100394
96788706,-43.48778,-43.02013,-10,-10.46765,-10.37611,0,-2.284999,-2.190036
96888565,-44.48494,-44.0284,-10,-10.45654,-10.35008,0,-2.315836,-2.250262
97288610,-48.47476,-48.05396,-10,-10.4208,-10.26708,0,-2.417778,-2.346949
97388671,-49.47237,-49.05987,-10,-10.4125,-10.28661,0,-2.298709,-2.351147
97488765,-50.47029,-50.06726,-10,-10.40303,-10.26832,0,-2.341884,-2.312862
97688676,-52.46614,-52.09402,-10,-10.37212,-10.30994,0,-2.186052,-2.242038
97788681,-53.46407,-53.10708,-10,-10.35699,-10.30371,0,-2.210115,-2.237523
97888692,-54.46221,-54.12279,-10,-10.33943,-10.30204,0,-2.139891,-2.205687
97988710,-55.46052,-55.14028,-10,-10.32024,-10.26937,0,-2.160069,-2.195446
98088747,-56.45883,-56.15131,-10,-10.30752,-10.2649,0,-2.211186,-2.18371
98188709,-57.45713,-57.16661,-10,-10.29052,-10.25245,0,-2.211076,-2.185439
98288658,-58.45544,-58.1908,-10,-10.26464,-10.24468,0,-2.206978,-2.177052
98388577,-59.45374,-59.20377,-10,-10.24997,-10.22177,0,-2.19556,-2.187564
98488886,-60.45239,-60.21483,-10,-10.23756,-10.19824,0,-2.214183,-2.196605
98588653,-61.45108,-61.22509,-9.99999,-10.22598,-10.23257,0.000960292,-2.165304,-2.203644
98688630,-62.44974,-62.23492,-9.999008,-10.21383,-10.22777,0.0258993,-2.138484,-2.19787
98788789,-63.44809,-63.24554,-9.993171,-10.19572,-10.19192,0.09845144,-1.982358,-2.13442
98888636,-64.44544,-64.25706,-9.978467,-10.16686,-10.19981,0.1969894,-1.806091,-2.008028
98988663,-65.44083,-65.26828,-9.953807,-10.12636,-10.17317,0.2968582,-1.670842,-1.883677
99088606,-66.43326,-66.27784,-9.919173,-10.07459,-10.1314,0.396727,-1.493701,-1.697199
99188655,-67.42196,-67.28912,-9.874555,-10.0074,-10.10246,0.4966186,-1.37029,-1.557098
99288687,-68.40585,-68.29147,-9.819948,-9.934323,-10.06692,0.5965255,-1.207622,-1.422183
99388644,-69.38379,-69.28404,-9.755361,-9.855106,-10.01869,0.6964325,-1.030841,-1.280381
99488821,-70.35477,-70.27493,-9.680792,-9.76064,-9.918698,0.7963394,-0.9494563,-1.148031
99588676,-71.31781,-71.26242,-9.596241,-9.651631,-9.789653,0.8962463,-0.8388577,-1.020266
99688828,-72.2719,-72.23009,-9.501709,-9.54352,-9.706413,0.9961532,-0.7060246,-0.8884954
99788780,-73.21606,-73.19377,-9.397196,-9.419481,-9.62617,1.09606,-0.4966461,-0.739136
99888555,-74.14925,-74.15525,-9.282701,-9.27671,-9.486506,1.195967,-0.3612411,-0.5696532
99988603,-75.07053,-75.09519,-9.158225,-9.133567,-9.379847,1.295874,-0.1268776,-0.3975473
100088593,-75.97887,-76.01997,-9.023767,-8.982669,-9.243007,1.395781,0.07879852,-0.2022467
100188679,-76.87334,-76.94197,-8.879317,-8.810684,-9.095673,1.495695,0.2289263,-0.01185529
100288751,-77.75315,-77.84499,-8.724835,-8.633004,-8.925128,1.595641,0.3943525,0.1708525
100388664,-78.61702,-78.73245,-8.560364,-8.444935,-8.822453,1.695586,0.5818403,0.3419547
100488748,-79.46394,-79.60165,-8.385904,-8.248204,-8.608838,1.795531,0.6748759,0.4911462
100588790,-80.29294,-80.45224,-8.201455,-8.042153,-8.423297,1.895476,0.8543508,0.6418649
100688629,-81.103,-81.28162,-8.007017,-7.828409,-8.216869,1.995421,1.027105,0.8018903
100788642,-81.89314,-82.09422,-7.802591,-7.601507,-7.993424,2.095366,1.21781,0.956928
100888666,-82.66233,-82.88058,-7.588174,-7.369922,-7.798099,2.195311,1.474942,1.155744
100988545,-83.4096,-83.65494,-7.36377,-7.118428,-7.550563,2.295256,1.628062,1.355584
101088660,-84.13393,-84.40437,-7.129385,-6.858945,-7.336411,2.394367,1.830974,1.542875
101188693,-84.8344,-85.12923,-6.885932,-6.591098,-7.109546,2.470258,2.092628,1.766701
101288767,-85.51019,-85.83821,-6.637252,-6.309235,-6.857322,2.498512,2.212533,1.946736
101388642,-86.16106,-86.51625,-6.38741,-6.032225,-6.603497,2.5,2.31342,2.107757
101488861,-86.78697,-87.17175,-6.137547,-5.752772,-6.329078,2.5,2.293566,2.183011
101588586,-87.3879,-87.79905,-5.887685,-5.476532,-6.081986,2.5,2.329185,2.25527
101688623,-87.96387,-88.39573,-5.637822,-5.205957,-5.799901,2.5,2.386863,2.258816
101788671,-88.51485,-88.96666,-5.387959,-4.936153,-5.540774,2.5,2.514609,2.30913
101888629,-89.04086,-89.51221,-5.138097,-4.666749,-5.30214,2.5,2.703575,2.402626
101988656,-89.54191,-90.03342,-4.888229,-4.396716,-5.063672,2.5,2.820921,2.525599
102088628,-90.01817,-90.53381,-4.638271,-4.122627,-4.787505,2.5,2.825699,2.605293
102188727,-90.46941,-91.00971,-4.388313,-3.848011,-4.510185,2.5,2.89371,2.651816
102288663,-90.89567,-91.46352,-4.138355,-3.570504,-4.242313,2.5,2.957164,2.68939
102388744,-91.29695,-91.88731,-3.888397,-3.298046,-3.969221,2.5,2.998423,2.756705
102488701,-91.67322,-92.29033,-3.638439,-3.02133,-3.690655,2.5,2.995794,2.799609
102588552,-92.02451,-92.66226,-3.38849,-2.750736,-3.355511,2.499197,2.845642,2.78477
102688852,-92.35084,-93.00156,-3.139448,-2.488726,-3.053829,2.475374,2.72343,2.721626
102788714,-92.65245,-93.30634,-2.895147,-2.24126,-2.681158,2.403896,2.456474,2.614387
102888670,-92.93005,-93.57954,-2.659665,-2.010182,-2.406528,2.305443,2.183126,2.43386
102988680,-93.18462,-93.82155,-2.434157,-1.797234,-2.124899,2.205459,1.930843,2.228251
103088675,-93.41714,-94.03771,-2.218647,-1.59808,-1.826222,2.105476,1.784113,2.036893
103188697,-93.62861,-94.228,-2.013133,-1.413738,-1.575066,2.005493,1.487909,1.857651
103288781,-93.82004,-94.39858,-1.817616,-1.239071,-1.330202,1.90551,1.310323,1.645764
103388673,-93.99242,-94.54731,-1.632095,-1.077202,-1.087738,1.805526,1.120001,1.471699
103488714,-94.14671,-94.67733,-1.456571,-0.9259557,-0.9051877,1.705543,1.063018,1.299812
103588659,-94.284,-94.78918,-1.291044,-0.7858678,-0.7449688,1.60556,0.9080589,1.153748
103688669,-94.40524,-94.88743,-1.135513,-0.6533155,-0.6105968,1.505577,0.8158478,0.9835196
103788630,-94.51141,-94.97092,-0.9899788,-0.5304573,-0.4383486,1.405594,0.6387512,0.8585451
103888638,-94.60352,-95.04766,-0.8544413,-0.410291,-0.3259138,1.30561,0.625298,0.7077357
103988660,-94.68259,-95.11531,-0.7289005,-0.2961857,-0.1945554,1.205627,0.4815305,0.6248763
104088657,-94.74961,-95.17522,-0.6133564,-0.1877412,-0.09179757,1.105644,0.464467,0.5134904
104188695,-94.80558,-95.22654,-0.5078089,-0.08685188,0.01862872,1.005661,0.3362039,0.4615115
104288624,-94.85148,-95.27261,-0.412258,0.008874817,0.06162171,0.9056774,0.3937685,0.372754
104388639,-94.88836,-95.31248,-0.3267038,0.09741733,0.1712167,0.8056942,0.2485234,0.3292587
104488806,-94.91717,-95.34739,-0.2511396,0.179085,0.2083989,0.7057014,0.2644508,0.2402114
104588566,-94.9389,-95.37594,-0.1855564,0.2514748,0.2719868,0.60568,0.1537253,0.2106428
104688699,-94.95461,-95.39899,-0.1299776,0.3144071,0.3136944,0.5056587,0.1366336,0.1690034
104788782,-94.96525,-95.41586,-0.08440319,0.3662023,0.3526894,0.4056374,0.01940971,0.15336
104888687,-94.97183,-95.43235,-0.04883281,0.4116848,0.3704959,0.305616,0.002020397,0.08921158
104988617,-94.97535,-95.4465,-0.02326695,0.4478854,0.3730714,0.2055946,-0.0267181,0.08026484
105088734,-94.97684,-95.45952,-0.007696292,0.4749892,0.3630844,0.1063667,-0.1380488,0.01896394
105188643,-94.97719,-95.46932,-0.001225828,0.4909129,0.4048217,0.03011062,-0.2920161,-0.04868248
105288704,-94.97724,-95.48013,-2.26E-05,0.5028681,0.407363,0.001538949,-0.2308553,-0.1636369
105388673,-94.97724,-95.491,0,0.51375,0.3889981,0,-0.1852344,-0.1611919
105488708,-94.97724,-95.50259,0,0.5253515,0.402622,0,-0.1296537,-0.1694489
105588645,-94.97724,-95.51257,0,0.535332,0.3916345,0,-0.1368454,-0.1325703
105688650,-94.97724,-95.52128,0,0.5440332,0.3779438,0,-0.07239032,-0.1074325
105788647,-94.97724,-95.52703,0,0.5497851,0.413931,0,-0.1650932,-0.08998125
105888628,-94.97724,-95.53072,0,0.5534766,0.4088135,0,-0.06366807,-0.1002144
105988789,-94.97724,-95.53139,0,0.5541504,0.3944361,0,-0.05968204,-0.09557047
106088704,-94.97724,-95.53419,0,0.5569531,0.4102766,0,0.02624902,-0.06435746
106188585,-94.97724,-95.53733,0,0.5600879,0.4043594,0,0.02770661,-0.002952709
106288614,-94.97724,-95.54483,0,0.5675879,0.3621754,0,0.1128581,0.0226171
106388628,-94.97724,-95.55361,0,0.5763672,0.3716314,0,0.08342379,0.09704535
106488705,-94.97724,-95.56157,0,0.5843261,0.3822337,0,0.05920388,0.08317651
106588633,-94.97724,-95.56658,0,0.5893359,0.4108452,0,0.03032429,0.08927898
106688667,-94.97724,-95.57,0,0.5927539,0.4509936,0,0.001053381,0.05067777
106788692,-94.97724,-95.57019,0,0.5929492,0.4413027,0,-0.06008428,0.03601894
106888758,-94.97724,-95.56523,0,0.5879883,0.4701496,0,-0.03303339,-0.01683989
106988663,-94.97724,-95.55473,0,0.5774804,0.473184,0,-0.1283983,-0.04680191
107088651,-94.97724,-95.54379,0,0.566543,0.4879365,0,-0.09243017,-0.08882333
107188646,-94.97724,-95.53199,0,0.5547461,0.4429468,0,-0.06454378,-0.08551911
107288740,-94.97724,-95.52065,0,0.5433984,0.4818358,0,-0.1050436,-0.1067616
107388656,-94.97724,-95.5065,0,0.5292578,0.4790407,0,-0.1903733,-0.1167831
107488750,-94.97724,-95.49129,0,0.514043,0.4773681,0,-0.2351421,-0.1693848
107588742,-94.97724,-95.47381,0,0.4965625,0.5145531,0,-0.3417568,-0.1925013
107688626,-94.97724,-95.45422,0,0.4769726,0.4884466,0,-0.2542576,-0.2345946
107788667,-94.97724,-95.43253,0,0.4552832,0.489578,0,-0.3434995,-0.2499356
107888596,-94.97724,-95.41077,0,0.4335254,0.5101317,0,-0.3532709,-0.2921563
107988735,-94.97724,-95.38823,0,0.4109863,0.4844845,0,-0.3802885,-0.3088847
108088649,-94.97724,-95.36655,0,0.3893066,0.4528168,0,-0.4269636,-0.3675614
108188640,-94.97724,-95.34438,0,0.3671289,0.4668028,0,-0.5251647,-0.4098833
108288657,-94.97724,-95.32198,0,0.3447363,0.4722867,0,-0.5260684,-0.4756885
108388622,-94.97724,-95.29894,0,0.3216992,0.4424472,0,-0.5748534,-0.5039043
108488754,-94.97724,-95.2801,0,0.3028516,0.4436919,0,-0.5115013,-0.5413226
108588651,-94.97724,-95.26393,0,0.2866895,0.4254998,0,-0.5419942,-0.5310917
108688699,-94.97724,-95.25189,0,0.2746484,0.393576,0,-0.4704591,-0.5084553
108788651,-94.97724,-95.24108,0,0.2638379,0.3726481,0,-0.5106707,-0.5027713
108888670,-94.97724,-95.22958,0,0.252334,0.390137,0,-0.5635361,-0.5397343
108988851,-94.97724,-95.21694,0,0.2396973,0.3509602,0,-0.5611156,-0.5491976
109088685,-94.97724,-95.20546,0,0.2282129,0.3791815,0,-0.6327872,-0.5823272
109188666,-94.97724,-95.19393,0,0.2166895,0.3478416,0,-0.6038913,-0.583861
