TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
246269882,-10.09191,-10.06273,-7.109653,-7.138838,-6.754633,-2.313927,-3.774996,-3.664916
246369922,-10.8075,-10.75278,-7.334085,-7.388799,-6.97682,-2.216646,-3.712382,-3.692219
246469890,-11.54498,-11.46544,-7.548921,-7.628464,-7.218358,-2.119345,-3.654325,-3.678742
246569956,-12.30343,-12.20371,-7.754152,-7.853865,-7.42933,-2.022027,-3.567022,-3.638113
246669866,-13.0819,-12.96021,-7.949778,-8.071465,-7.644937,-1.924688,-3.541838,-3.590513
246769941,-13.87946,-13.73338,-8.135793,-8.281872,-7.822973,-1.827328,-3.695847,-3.600749
246869985,-14.69505,-14.51926,-8.312168,-8.487963,-7.982172,-1.729959,-3.71694,-3.659277
246969979,-15.52752,-15.31962,-8.478863,-8.68677,-8.133182,-1.632607,-3.801934,-3.697003
247069936,-16.37584,-16.1308,-8.635869,-8.880909,-8.293442,-1.535277,-3.776873,-3.741604
247169993,-17.23894,-16.96079,-8.783178,-9.061328,-8.439619,-1.437981,-3.724976,-3.739655
247269932,-18.11584,-17.7963,-8.920797,-9.24033,-8.63156,-1.340721,-3.654023,-3.712882
247369944,-19.00556,-18.64941,-9.048738,-9.404887,-8.761293,-1.243497,-3.709969,-3.690732
247469991,-19.90709,-19.51347,-9.167004,-9.560623,-8.886099,-1.146313,-3.796375,-3.739141
247570076,-20.81944,-20.39097,-9.275603,-9.704073,-9.013357,-1.049174,-3.699628,-3.72076
247670145,-21.74162,-21.27909,-9.37455,-9.837082,-9.167102,-0.9520785,-3.643398,-3.709257
247769931,-22.67275,-22.17773,-9.463862,-9.958886,-9.281745,-0.8550221,-3.563577,-3.642246
247870163,-23.61191,-23.07834,-9.543554,-10.07713,-9.390117,-0.7579985,-3.535633,-3.583879
247969903,-24.55823,-23.99703,-9.613645,-10.17485,-9.508319,-0.6609993,-3.488565,-3.533502
248069917,-25.51078,-24.91949,-9.674138,-10.26543,-9.596792,-0.564023,-3.475592,-3.512014
248169851,-26.46863,-25.85896,-9.725045,-10.33471,-9.675668,-0.4670668,-3.339808,-3.448696
248269934,-27.43093,-26.79688,-9.766375,-10.40043,-9.758543,-0.3701209,-3.291783,-3.372352
248369943,-28.39676,-27.74742,-9.79813,-10.44747,-9.82689,-0.2731834,-3.20242,-3.313458
248469975,-29.36543,-28.7049,-9.820317,-10.48085,-9.893726,-0.1762277,-2.960103,-3.193057
248570006,-30.33605,-29.67376,-9.832984,-10.49527,-9.965178,-0.08215649,-2.804189,-3.021263
248669920,-31.30791,-30.64492,-9.837587,-10.50058,-10.00874,-0.01871409,-2.756351,-2.899655
248770084,-32.28046,-31.62806,-9.838222,-10.49062,-10.03467,-0.000321816,-2.756584,-2.82014
248869967,-33.25346,-32.6023,-9.838224,-10.48938,-10.00948,0,-3.042977,-2.865719
248970020,-34.22689,-33.57861,-9.838224,-10.4865,-10.02794,0,-3.016545,-2.973645
249069976,-35.20073,-34.55334,-9.838224,-10.48562,-10.01588,0,-2.99372,-2.978978
249169929,-36.17496,-35.53457,-9.838224,-10.47861,-10.00865,0,-3.072102,-3.017121
249269941,-37.14956,-36.49581,-9.838224,-10.49197,-10.013,0,-3.231848,-3.107055
249369976,-38.12452,-37.46832,-9.838224,-10.49442,-10.02141,0,-3.202134,-3.148728
249469959,-39.09983,-38.43918,-9.838224,-10.49888,-10.03858,0,-3.181633,-3.186229
249570077,-40.07548,-39.41842,-9.838224,-10.49529,-10.07617,0,-3.009226,-3.134049
249669967,-41.05145,-40.39926,-9.838224,-10.49041,-10.08876,0,-3.068252,-3.086699
249769908,-42.02771,-41.3845,-9.838224,-10.48143,-10.0923,0,-3.180599,-3.12308
249869905,-43.00429,-42.37307,-9.838224,-10.46945,-10.10272,0,-3.125404,-3.148133
249969988,-43.98113,-43.36364,-9.838224,-10.45572,-10.1334,0,-3.044544,-3.118094
250069896,-44.95834,-44.35448,-9.838224,-10.44208,-10.12702,0,-3.063718,-3.100398
250169893,-45.93569,-45.35033,-9.838224,-10.42358,-10.14694,0,-3.043432,-3.072877
250269943,-46.91335,-46.34557,-9.838224,-10.406,-10.13677,0,-2.994784,-3.040808
250369991,-47.89126,-47.34929,-9.838224,-10.38019,-10.15606,0,-2.9299,-3.004827
250470005,-48.86932,-48.3449,-9.838224,-10.36264,-10.16271,0,-2.947459,-2.970113
250770015,-51.80503,-51.35208,-9.838224,-10.29117,-10.15949,0,-2.836174,-2.890918
250870061,-52.78399,-52.3467,-9.838224,-10.27551,-10.18602,0,-2.810616,-2.864025
251070019,-54.74247,-54.35642,-9.838224,-10.22428,-10.18532,0,-2.710099,-2.765475
251369897,-57.68154,-57.3656,-9.838224,-10.15417,-10.13211,0,-2.784711,-2.712055
251470037,-58.66145,-58.36534,-9.838224,-10.13433,-10.13108,0,-2.751834,-2.747271
251569978,-59.64169,-59.36251,-9.838224,-10.1174,-10.11372,0,-2.689143,-2.731635
251669889,-60.62197,-60.35699,-9.838224,-10.1032,-10.10788,0,-2.753554,-2.738016
251769925,-61.60234,-61.35352,-9.838224,-10.08704,-10.08362,0,-2.771659,-2.743179
251870011,-62.583,-62.35365,-9.838224,-10.06757,-10.06961,5.31E-05,-2.761864,-2.757846
251970002,-63.56364,-63.34852,-9.837813,-10.05293,-10.05772,0.01358574,-2.753972,-2.745862
252070033,-64.54421,-64.34087,-9.833998,-10.03735,-10.04034,0.07110786,-2.679182,-2.741746
252170010,-65.52432,-65.33295,-9.822409,-10.01378,-10.01131,0.1641601,-2.541462,-2.687431
252269965,-66.50279,-66.31977,-9.801158,-9.98418,-9.986023,0.2620714,-2.429194,-2.599732
252370086,-67.47867,-67.30421,-9.770144,-9.944601,-9.971377,0.3599828,-2.284927,-2.481987
252470009,-68.45129,-68.27935,-9.729349,-9.901293,-9.935057,0.4579287,-2.146514,-2.354094
252569956,-69.4194,-69.2555,-9.678783,-9.84268,-9.894011,0.5558775,-1.970039,-2.198684
252669917,-70.38197,-70.22669,-9.618447,-9.773726,-9.839117,0.6538264,-1.888512,-2.066128
252769893,-71.33805,-71.19489,-9.548339,-9.691498,-9.768118,0.7517761,-1.770196,-1.941734
252869919,-72.28699,-72.1553,-9.468428,-9.600118,-9.674903,0.8497623,-1.692866,-1.829414
252969888,-73.22748,-73.1141,-9.378739,-9.492124,-9.598102,0.9477485,-1.465255,-1.694332
253069987,-74.15853,-74.05636,-9.279272,-9.381445,-9.500986,1.045735,-1.283796,-1.548762
253170001,-75.07915,-74.99367,-9.170026,-9.255514,-9.415824,1.143721,-1.078654,-1.364481
253270022,-75.98854,-75.92254,-9.050982,-9.116988,-9.310037,1.241723,-0.8897258,-1.178629
253370008,-76.88576,-76.84348,-8.922127,-8.964412,-9.211349,1.339747,-0.649753,-0.9733752
253469961,-77.76962,-77.75405,-8.783486,-8.799057,-9.09123,1.437771,-0.4523396,-0.763359
253570108,-78.63916,-78.65735,-8.63506,-8.616872,-8.939659,1.535794,-0.2919237,-0.5694463
253670005,-79.49339,-79.53455,-8.476848,-8.435685,-8.785119,1.633818,-0.1641824,-0.3854171
253770013,-80.33133,-80.39598,-8.30885,-8.244197,-8.603733,1.731842,0.03412414,-0.2219999
253869943,-81.15226,-81.24284,-8.131012,-8.040436,-8.403985,1.829895,0.166017,-0.06240879
253969978,-81.955,-82.06515,-7.943366,-7.83322,-8.22267,1.927956,0.3883232,0.1231179
254069876,-82.73851,-82.87233,-7.745927,-7.612109,-8.054643,2.026017,0.6188723,0.316536
254170044,-83.50182,-83.66199,-7.538694,-7.378528,-7.877652,2.124078,0.8822532,0.5284606
254269898,-84.24394,-84.43077,-7.321669,-7.134842,-7.661469,2.222139,1.045431,0.746017
254369928,-84.96391,-85.17832,-7.094851,-6.880437,-7.42368,2.320195,1.290707,0.9583814
254469951,-85.66073,-85.90113,-6.858531,-6.61813,-7.193224,2.407675,1.476483,1.174709
254570017,-86.3337,-86.60723,-6.615368,-6.341833,-6.960005,2.45285,1.749625,1.40159
254669953,-86.98235,-87.28894,-6.369798,-6.063206,-6.72456,2.459556,1.891355,1.613764
254769992,-87.60648,-87.94936,-6.124072,-5.781181,-6.501587,2.459556,2.06924,1.806551
254869977,-88.20602,-88.58975,-5.878345,-5.494615,-6.291368,2.459556,2.291759,1.989345
254969936,-88.78104,-89.20802,-5.632618,-5.205636,-6.051345,2.459556,2.506323,2.173215
255070066,-89.33151,-89.80508,-5.386892,-4.913318,-5.830697,2.459556,2.826985,2.376713
255169969,-89.85742,-90.38421,-5.141165,-4.614378,-5.598474,2.459556,3.078803,2.606435
255270027,-90.3588,-90.94096,-4.895438,-4.313271,-5.349372,2.459556,3.272023,2.842181
255370044,-90.8356,-91.47353,-4.649712,-4.011792,-5.125105,2.459556,3.447597,3.040983
255469967,-91.28787,-91.98195,-4.403985,-3.709903,-4.851447,2.459556,3.527513,3.203327
255570029,-91.71559,-92.46454,-4.158251,-3.409306,-4.579364,2.459556,3.653247,3.322558
255669844,-92.1189,-92.92573,-3.912431,-3.105595,-4.311476,2.459556,3.780208,3.452501
255769909,-92.49766,-93.35664,-3.66661,-2.807626,-3.98819,2.459556,3.769631,3.540343
255869906,-92.85182,-93.76323,-3.420791,-2.509384,-3.680149,2.459542,3.887621,3.64583
255969995,-93.18143,-94.13541,-3.175302,-2.221328,-3.370051,2.447916,3.821557,3.694865
256069947,-93.48664,-94.47497,-2.932966,-1.944636,-3.012184,2.393194,3.62246,3.655381
256169936,-93.76796,-94.77867,-2.698221,-1.687508,-2.669706,2.301013,3.330817,3.506084
256270036,-94.0263,-95.04752,-2.47315,-1.45193,-2.323112,2.202877,3.03556,3.309252
256369976,-94.26264,-95.28398,-2.257888,-1.23655,-2.000638,2.10474,2.745009,3.070446
256470043,-94.47794,-95.49917,-2.052434,-1.031213,-1.711727,2.006604,2.583366,2.865607
256570039,-94.67322,-95.68116,-1.856788,-0.8488482,-1.416351,1.908468,2.341577,2.672461
256669963,-94.84943,-95.84459,-1.67095,-0.6757935,-1.168874,1.810332,2.16371,2.51124
256769938,-95.00755,-95.97742,-1.49492,-0.5250569,-0.9071203,1.712196,1.884724,2.333714
256870055,-95.14857,-96.08498,-1.328699,-0.3922923,-0.7010774,1.61406,1.627654,2.114148
256969941,-95.27349,-96.16619,-1.172285,-0.2795901,-0.4640616,1.515924,1.339986,1.826708
257069956,-95.38324,-96.23051,-1.02568,-0.1784049,-0.2895034,1.417788,1.155874,1.56384
257169873,-95.47884,-96.27583,-0.8888835,-0.09190109,-0.09275067,1.319652,0.925145,1.288299
257269947,-95.56125,-96.31505,-0.7618949,-0.008096084,0.05538122,1.221516,0.7393794,1.058922
257370006,-95.63146,-96.33881,-0.6447145,0.06262924,0.1612114,1.12338,0.5704523,0.8461233
257469935,-95.69047,-96.362,-0.5373071,0.1342261,0.2820169,1.02521,0.4835088,0.7025722
257569989,-95.73923,-96.37228,-0.4397112,0.1933259,0.3470253,0.9270365,0.3584576,0.561015
257669903,-95.77872,-96.38701,-0.3519309,0.2563503,0.4412765,0.828863,0.3488237,0.4894705
257769963,-95.80992,-96.39059,-0.2739664,0.3066977,0.4661101,0.7306895,0.2459409,0.3895465
257869950,-95.83382,-96.40148,-0.2058176,0.3618387,0.5098477,0.6325159,0.2479509,0.3551691
257969915,-95.85143,-96.40473,-0.1474844,0.4058261,0.5479414,0.5343424,0.1460671,0.2668206
258069924,-95.86365,-96.42168,-0.09897445,0.4590529,0.5498514,0.4361857,0.2021196,0.2402396
258169917,-95.87152,-96.42947,-0.0602839,0.4976653,0.5720431,0.3380497,0.09648784,0.181585
258270012,-95.87603,-96.44994,-0.03140169,0.5425045,0.5597851,0.2399136,0.1775104,0.1893853
258370057,-95.87814,-96.45996,-0.01232755,0.5694889,0.5751354,0.1417786,0.06937648,0.1444451
258470029,-95.87881,-96.47944,-0.002794364,0.5978404,0.5511321,0.05356773,0.1242401,0.1418575
258569966,-95.87892,-96.48869,-0.000172551,0.6095931,0.5244054,0.007210562,0.01088308,0.08784939
258670024,-95.87892,-96.50549,0,0.6265625,0.5506366,0,0.04783581,0.1026485
258769971,-95.87892,-96.51822,0,0.6392969,0.5408853,0,0.08007944,0.09147641
258869919,-95.87892,-96.53663,0,0.6577051,0.5280778,0,0.230151,0.1825936
258969877,-95.87892,-96.54626,0,0.6673437,0.5109974,0,0.148599,0.1788728
259069907,-95.87892,-96.56696,0,0.6880371,0.5175615,0,0.2505373,0.2306741
259169950,-95.87892,-96.57619,0,0.6972656,0.5205347,0,0.2221579,0.219736
259269957,-95.87892,-96.59404,0,0.7151172,0.5190095,0,0.3254919,0.2727275
259369984,-95.87892,-96.59962,0,0.7207031,0.5284635,0,0.2344815,0.2727506
259470017,-95.87892,-96.61129,0,0.7323633,0.5799093,0,0.2248287,0.2815012
259570018,-95.87892,-96.60966,0,0.7307422,0.5897784,0,0.1423004,0.2352913
259669922,-95.87892,-96.61211,0,0.7331933,0.6255481,0,0.1204347,0.2236117
259769944,-95.87892,-96.6001,0,0.7211719,0.6235266,0,0.04185659,0.1386598
259869980,-95.87892,-96.58983,0,0.7109082,0.6727054,0,-0.05124513,0.1022571
259969921,-95.87892,-96.5675,0,0.6885742,0.6694235,0,-0.09250572,0.01427338
260070041,-95.87892,-96.55047,0,0.6715429,0.6515672,0,-0.08736929,-0.009115234
260169946,-95.87892,-96.53008,0,0.6511621,0.6416476,0,-0.09711621,-0.07557843
260269982,-95.87892,-96.51517,0,0.63625,0.6354157,0,-0.005065279,-0.05545189
260369856,-95.87892,-96.49216,0,0.6132324,0.6058291,0,-0.0621365,-0.08156471
260470066,-95.87892,-96.47527,0,0.5963476,0.6113358,0,-0.06750464,-0.06861684
260569992,-95.87892,-96.45129,0,0.5723633,0.5950506,0,-0.09690636,-0.09394138
260669918,-95.87892,-96.4343,0,0.5553711,0.6038911,0,-0.09656254,-0.07537618
260769940,-95.87892,-96.41307,0,0.5341504,0.584098,0,-0.1351293,-0.0838711
260869943,-95.87892,-96.40392,0,0.5249902,0.5569136,0,-0.0575116,-0.04594505
260969948,-95.87892,-96.38749,0,0.5085644,0.5517415,0,-0.1301862,-0.06236999
261069895,-95.87892,-96.37849,0,0.4995605,0.5320264,0,-0.1199009,-0.06168489
261169977,-95.87892,-96.36256,0,0.4836426,0.5050195,0,-0.1328818,-0.09788024
261269972,-95.87892,-96.35296,0,0.4740332,0.5181265,0,-0.1222963,-0.08765738
261370071,-95.87892,-96.33656,0,0.4576367,0.5082569,0,-0.1446077,-0.1142599
261470020,-95.87892,-96.32575,0,0.4468262,0.4958287,0,-0.1855976,-0.1214669
261570135,-95.87892,-96.30758,0,0.4286523,0.5041268,0,-0.2921712,-0.1836678
261669966,-95.87892,-96.29668,0,0.4177637,0.5143001,0,-0.2094669,-0.1981007
261769950,-95.87892,-96.28059,0,0.4016699,0.4923287,0,-0.222155,-0.2236811
261869942,-95.87892,-96.27226,0,0.3933398,0.4713911,0,-0.2248572,-0.2180616
261969909,-95.87892,-96.25799,0,0.3790625,0.4778368,0,-0.3236666,-0.2625421
262069948,-95.87892,-96.25129,0,0.3723633,0.4595711,0,-0.2124987,-0.2543974
262169885,-95.87892,-96.24023,0,0.3613086,0.4159153,0,-0.251487,-0.2619539
262270042,-95.87892,-96.23968,0,0.360752,0.398116,0,-0.1258357,-0.2169807
262370005,-95.87892,-96.23257,0,0.3536523,0.4202004,0,-0.2426899,-0.2083899
262469958,-95.87892,-96.23017,0,0.35125,0.3850703,0,-0.1602088,-0.1927835
262570084,-95.87892,-96.22199,0.000219343,0.3432857,0.4131347,0.008623436,-0.2543739,-0.2116799
262669892,-95.8788,-96.21983,0.003148454,0.3441738,0.3926188,0.05849209,-0.1500561,-0.1954918
262769940,-95.87804,-96.21052,0.01333456,0.3458052,0.3933685,0.1496894,-0.06958353,-0.1659608
262870021,-95.8758,-96.20348,0.03327965,0.3609554,0.4198413,0.2495939,0.07778598,-0.06744846
262970042,-95.87106,-96.18853,0.06320698,0.3806777,0.4027759,0.3495022,0.1899988,0.0282936
263070021,-95.86284,-96.17147,0.1031176,0.4117504,0.4315074,0.449414,0.2752379,0.1471424
263170031,-95.85013,-96.14639,0.1530124,0.449282,0.490422,0.5493293,0.3235332,0.2419941
263469954,-95.77509,-96.05784,0.3626119,0.6453659,0.6320551,0.8490947,0.838254,0.6840094
263669930,-95.68433,-95.96561,0.5522822,0.8335712,0.7661082,1.048953,1.157518,0.9979022
263769897,-95.62373,-95.90769,0.6621011,0.946066,0.8408983,1.148886,1.382925,1.166289
263869943,-95.55166,-95.84464,0.7819091,1.074897,0.9178579,1.248822,1.575266,1.361647
263969946,-95.46712,-95.76633,0.9117092,1.210918,1.065777,1.348761,1.648804,1.499861
264070059,-95.3691,-95.67688,1.051499,1.359282,1.196446,1.448701,1.704181,1.613708
264169920,-95.2566,-95.56624,1.201282,1.510921,1.333242,1.548645,1.810557,1.726379
264270018,-95.12864,-95.43977,1.361056,1.672189,1.522146,1.64859,1.839266,1.825802
264369983,-94.98421,-95.29253,1.530824,1.839154,1.685874,1.748538,1.944656,1.886712
264469983,-94.8223,-95.12724,1.710585,2.015526,1.86444,1.848488,1.992001,1.952022
264570054,-94.64192,-94.93738,1.900345,2.195804,2.127248,1.948442,1.964885,1.968132
264670060,-94.44207,-94.72713,2.100096,2.385155,2.306751,2.048397,2.017796,1.987205
264770032,-94.22176,-94.4938,2.309838,2.581879,2.577057,2.148351,2.052871,1.976953
264869933,-93.97998,-94.24364,2.529571,2.793234,2.814801,2.248306,2.101359,2.012083
264969946,-93.71574,-93.96861,2.759298,3.012159,3.035523,2.348262,2.23326,2.050694
265069910,-93.42801,-93.6685,2.998832,3.23933,3.262047,2.440012,2.300932,2.135741
265169880,-93.11594,-93.34058,3.245712,3.470361,3.516186,2.49089,2.342361,2.209903
265269893,-92.77901,-92.98644,3.495386,3.702818,3.754425,2.5,2.320844,2.256511
265369881,-92.41711,-92.60578,3.745296,3.933968,4.017491,2.5,2.199632,2.249702
265469894,-92.03022,-92.20338,3.995207,4.168371,4.26929,2.5,2.2304,2.228027
265570012,-91.61835,-91.77271,4.245117,4.399483,4.480186,2.5,2.253844,2.223642
265669999,-91.18148,-91.31583,4.495037,4.629393,4.7203,2.5,2.220578,2.223664
265770019,-90.7196,-90.83595,4.744971,4.861319,4.964153,2.5,2.252805,2.229748
265870017,-90.23274,-90.33522,4.994905,5.097386,5.163958,2.5,2.337534,2.264232
265970001,-89.72089,-89.81248,5.24484,5.336432,5.40676,2.5,2.340007,2.299714
266069956,-89.18404,-89.26875,5.494774,5.579481,5.631381,2.5,2.408185,2.349158
266169944,-88.62222,-88.70244,5.744708,5.824923,5.837331,2.5,2.473094,2.398967
266269989,-88.03541,-88.11872,5.994642,6.077953,6.064611,2.5,2.569264,2.460746
266369939,-87.42361,-87.50817,6.244576,6.329137,6.28231,2.5,2.642728,2.531898
266469859,-86.78683,-86.88197,6.494511,6.589657,6.504624,2.5,2.735476,2.618685
266570012,-86.12498,-86.23338,6.744267,6.852655,6.735575,2.491892,2.769954,2.683373
266669851,-85.43828,-85.5593,6.991395,7.11242,6.956158,2.44301,2.78498,2.73246
266770055,-84.72719,-84.85628,7.231339,7.36043,7.209077,2.352246,2.715177,2.740914
266869880,-83.99258,-84.13651,7.461524,7.605441,7.418928,2.252263,2.700546,2.729365
266969911,-83.23547,-83.39343,7.681715,7.839684,7.630486,2.15228,2.677362,2.709467
267069896,-82.45683,-82.62927,7.891908,8.06435,7.855691,2.052297,2.593156,2.66788
267169910,-81.65768,-81.8438,8.092105,8.278228,8.026212,1.952314,2.573024,2.61607
267269900,-80.83901,-81.04395,8.282306,8.487237,8.179194,1.85233,2.647756,2.626143
267369897,-80.00183,-80.22138,8.462509,8.682059,8.357143,1.752347,2.602583,2.63323
267470004,-79.14713,-79.38874,8.632716,8.874323,8.530902,1.652364,2.571737,2.623107
267570068,-78.27591,-78.53879,8.792927,9.055802,8.688872,1.552381,2.557497,2.592782
267669997,-77.38918,-77.67901,8.943139,9.232973,8.832668,1.452397,2.579834,2.589543
267769963,-76.48792,-76.80243,9.083358,9.397869,8.980289,1.352414,2.533568,2.579177
267870050,-75.57314,-75.91348,9.213577,9.553914,9.134523,1.252431,2.458373,2.533502
267969943,-74.64584,-75.00303,9.333801,9.690984,9.232276,1.152448,2.37172,2.465213
268069934,-73.70702,-74.08658,9.444028,9.823579,9.371722,1.052465,2.290096,2.392005
268169984,-72.75768,-73.16078,9.544259,9.947355,9.503388,0.9524814,2.228551,2.32092
268269882,-71.79883,-72.22314,9.634492,10.05881,9.61748,0.8524982,2.166987,2.258729
268369876,-70.83144,-71.26695,9.71473,10.15024,9.723951,0.752515,2.088578,2.206143
268469891,-69.85654,-70.30666,9.78497,10.23509,9.81628,0.6525317,2.014224,2.131673
268570022,-68.87511,-69.33682,9.845214,10.30692,9.893463,0.5525485,1.895032,2.064424
268669905,-67.88816,-68.36283,9.895461,10.37013,9.947629,0.4525653,1.835716,1.951402
268769887,-66.89669,-67.37981,9.935712,10.41883,10.02072,0.3525821,1.784836,1.871471
268870006,-65.90169,-66.39587,9.965965,10.46015,10.07341,0.2525989,1.69436,1.81511
268969953,-64.90417,-65.40399,9.986223,10.48605,10.0943,0.1526156,1.626341,1.733152
269069959,-63.90511,-64.40572,9.996683,10.49729,10.12603,0.06064006,1.504898,1.662529
269169988,-62.90541,-63.40627,9.999757,10.50062,10.15535,0.009328476,1.413171,1.552101
269270103,-61.90559,-62.40615,10,10.50057,10.17529,4.67E-08,1.443479,1.489216
269370037,-60.90575,-61.40224,10,10.49649,10.17106,0,1.436851,1.434958
269470010,-59.9058,-60.39658,10,10.49078,10.20321,0,1.458289,1.449891
269569944,-58.90577,-59.39107,10,10.4853,10.19377,0,1.49133,1.452904
269869946,-55.9057,-56.37807,10,10.47237,10.2052,0,1.542915,1.539326
269969893,-54.90568,-55.36695,10,10.46127,10.20005,0,1.537002,1.530768
270069880,-53.90566,-54.36692,10,10.46127,10.22054,0,1.518031,1.540142
270169939,-52.90563,-53.36052,10,10.45488,10.19465,0,1.542273,1.523317
270269897,-51.90561,-52.35119,10,10.44558,10.22686,0,1.507965,1.519621
270469905,-49.90557,-50.32754,10,10.42197,10.24732,0,1.449833,1.458314
270570028,-48.90573,-49.30771,10,10.40198,10.23902,0,1.431981,1.443268
270669981,-47.9059,-48.29257,10,10.38668,10.24102,0,1.459104,1.451811
270769990,-46.90606,-47.27476,10,10.3687,10.24112,0,1.390411,1.428607
270870039,-45.90623,-46.25561,10,10.34938,10.23901,0,1.340049,1.393303
270970169,-44.9064,-45.23507,10,10.32867,10.23415,0,1.349738,1.361024
271069956,-43.90657,-44.20902,10,10.30246,10.24877,0,1.274508,1.329945
271169950,-42.90674,-43.18769,10,10.28095,10.23736,0,1.297805,1.313119
