TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
104926312,4.113781,4.066411,-2.580043,-2.532672,-2.436438,-2.83949,-3.589302,-3.484607
105026321,3.844736,3.795267,-2.863164,-2.813695,-2.729015,-2.88022,-3.611812,-3.560484
105126316,3.547436,3.49824,-3.148101,-3.098905,-2.988057,-2.874341,-3.644513,-3.614836
105226356,3.221888,3.166671,-3.431182,-3.375965,-3.27131,-2.846523,-3.517585,-3.587494
105326373,2.868313,2.810439,-3.711564,-3.653689,-3.57366,-2.817977,-3.522794,-3.540881
105426439,2.486965,2.426269,-3.989228,-3.928532,-3.862282,-2.789421,-3.465166,-3.506024
105526354,2.078097,2.017533,-4.26417,-4.203607,-4.1241,-2.760853,-3.486731,-3.483225
105626396,1.641962,1.579955,-4.536381,-4.474375,-4.420007,-2.732275,-3.504102,-3.483168
105726346,1.178823,1.120786,-4.805854,-4.747817,-4.659987,-2.703687,-3.559875,-3.515824
105826409,0.6889398,0.639723,-5.072582,-5.023365,-4.911576,-2.675089,-3.622443,-3.55857
105926312,0.1725696,0.1357446,-5.336559,-5.299735,-5.141694,-2.646481,-3.71398,-3.606837
106026362,-0.3700244,-0.3896653,-5.59778,-5.578139,-5.386848,-2.617865,-3.776864,-3.657098
106126489,-0.9385748,-0.9391019,-5.856238,-5.855711,-5.615064,-2.58924,-3.883693,-3.718965
106226305,-1.532816,-1.50783,-6.111927,-6.136913,-5.883021,-2.560608,-3.97539,-3.821733
106326399,-2.152479,-2.100905,-6.364844,-6.416418,-6.107481,-2.532123,-4.028693,-3.921059
106426308,-2.797302,-2.71469,-6.615194,-6.697806,-6.347605,-2.508724,-4.087834,-3.990048
106526454,-3.467059,-3.355262,-6.863099,-6.974896,-6.612011,-2.475503,-4.077281,-4.044152
106626304,-4.161382,-4.019954,-7.105934,-7.247363,-6.834011,-2.403483,-4.160629,-4.077145
106726328,-4.879508,-4.706621,-7.340054,-7.51294,-7.058272,-2.305565,-4.258204,-4.140442
106826337,-5.620374,-5.410361,-7.564298,-7.774311,-7.288534,-2.20616,-4.262954,-4.182175
106926441,-6.382896,-6.139786,-7.778622,-8.021732,-7.517949,-2.106773,-4.199444,-4.178853
107026381,-7.166036,-6.880927,-7.983019,-8.268127,-7.719475,-2.007411,-4.261519,-4.200866
107126326,-7.968702,-7.651599,-8.177476,-8.494578,-7.921495,-1.908084,-4.227542,-4.213373
107226408,-8.789836,-8.428382,-8.36199,-8.723443,-8.128072,-1.8088,-4.23054,-4.23176
107326371,-9.628422,-9.2315,-8.536571,-8.933494,-8.327374,-1.709561,-4.183953,-4.209899
107426297,-10.48346,-10.04381,-8.701232,-9.140886,-8.496408,-1.610365,-4.232985,-4.208505
107526432,-11.35389,-10.88076,-8.855976,-9.329113,-8.682173,-1.51122,-4.136726,-4.204205
107626343,-12.23879,-11.72918,-9.000828,-9.510439,-8.858659,-1.412119,-4.063353,-4.143691
107726319,-13.1372,-12.60146,-9.13581,-9.671555,-9.051409,-1.313057,-3.95006,-4.055214
107826266,-14.04826,-13.48487,-9.260947,-9.824337,-9.196801,-1.21402,-3.932829,-4.004726
107926280,-14.97103,-14.39092,-9.376251,-9.956358,-9.346209,-1.115004,-3.891867,-3.929108
108026403,-15.9046,-15.29898,-9.48174,-10.08737,-9.453408,-1.016001,-3.913855,-3.914573
108126451,-16.84803,-16.22731,-9.577415,-10.19814,-9.563117,-0.9170099,-3.856277,-3.895721
108226337,-17.80035,-17.15906,-9.663283,-10.30457,-9.6918,-0.8180286,-3.734882,-3.836987
108326310,-18.76059,-18.10553,-9.739347,-10.39441,-9.785708,-0.7190562,-3.73212,-3.802896
108426377,-19.72788,-19.04702,-9.805617,-10.48647,-9.873202,-0.6200839,-3.706408,-3.767899
108526388,-20.70125,-20.00908,-9.862091,-10.55426,-9.952539,-0.5211106,-3.541792,-3.684257
108626354,-21.6799,-20.96572,-9.908776,-10.62296,-10.03791,-0.4221192,-3.568636,-3.609416
108726333,-22.66282,-21.93984,-9.945666,-10.66864,-10.06817,-0.3231155,-3.527731,-3.570753
108826397,-23.64905,-22.91132,-9.97276,-10.71049,-10.14375,-0.2240964,-3.42456,-3.50887
108926336,-24.63768,-23.89554,-9.990051,-10.73219,-10.17613,-0.1251979,-3.256719,-3.414751
109026480,-25.62786,-24.87236,-9.998043,-10.75355,-10.2289,-0.04200348,-3.204918,-3.337609
109126286,-26.61884,-25.86232,-9.999923,-10.75644,-10.24991,-0.004020262,-3.133888,-3.246556
109226372,-27.61021,-26.84235,-10,-10.76787,-10.27448,0,-3.182662,-3.206053
109326373,-28.60194,-27.84782,-10,-10.75412,-10.30403,0,-3.066192,-3.151209
109426268,-29.594,-28.84388,-10,-10.75012,-10.3228,0,-3.107876,-3.105198
109526455,-30.58636,-29.8539,-10,-10.73246,-10.37023,0,-2.928559,-3.045361
109626319,-31.57903,-30.85149,-10,-10.72754,-10.39013,0,-2.982666,-2.998957
109726397,-32.57197,-31.86265,-10,-10.70933,-10.42624,0,-2.936785,-2.985945
109826330,-33.56521,-32.87379,-10,-10.69141,-10.43809,0,-2.927982,-2.963574
109926457,-34.55869,-33.89146,-10,-10.66722,-10.42609,0,-2.897277,-2.944001
110026392,-35.55244,-34.90068,-10,-10.65177,-10.42616,0,-2.928527,-2.911285
110126356,-36.54644,-35.92051,-10,-10.62594,-10.43686,0,-2.902968,-2.902487
110226346,-37.54067,-36.92966,-10,-10.61101,-10.43707,0,-2.922103,-2.910511
110326349,-38.53512,-37.95413,-10,-10.58099,-10.4382,0,-2.848922,-2.899997
110426325,-39.52981,-38.96287,-10,-10.56694,-10.43924,0,-2.891417,-2.893631
110526446,-40.52468,-39.98175,-10,-10.54293,-10.42496,0,-2.9272,-2.883916
110626370,-41.51978,-40.99331,-10,-10.52648,-10.37137,0,-2.970091,-2.933452
110726294,-42.51504,-42.01381,-10,-10.50123,-10.38701,0,-2.832311,-2.912522
110826385,-43.51052,-43.02223,-10,-10.48829,-10.35648,0,-2.942167,-2.904769
110926414,-44.50616,-44.03909,-10,-10.46708,-10.35616,0,-2.93603,-2.901604
111026277,-45.50195,-45.0466,-10,-10.45535,-10.33592,0,-2.972624,-2.911321
111126425,-46.49796,-46.06198,-10,-10.43598,-10.31793,0,-2.944373,-2.918217
111226357,-47.49398,-47.07172,-10,-10.42227,-10.30594,0,-2.924767,-2.921119
111326372,-48.49038,-48.08872,-10,-10.40166,-10.31829,0,-2.872938,-2.910087
111426321,-49.48678,-49.10619,-10,-10.38059,-10.35427,0,-2.697145,-2.847101
111526401,-50.48331,-50.12609,-10,-10.35723,-10.32394,0,-2.769109,-2.799809
111626348,-51.48009,-51.14289,-10,-10.3372,-10.31635,0,-2.738326,-2.778733
111726372,-52.47688,-52.1663,-10,-10.31058,-10.30663,0,-2.620732,-2.716532
111826381,-53.47381,-53.18433,-10,-10.28948,-10.33685,0,-2.542479,-2.640305
111926379,-54.47097,-54.21298,-10,-10.25799,-10.32816,0,-2.544145,-2.597248
112026346,-55.46813,-55.23476,-10,-10.23337,-10.32427,0,-2.524485,-2.544125
112126337,-56.4653,-56.25954,-10,-10.20577,-10.30303,0,-2.526681,-2.538638
112226391,-57.46284,-57.27709,-10,-10.18576,-10.2778,0,-2.578412,-2.55817
112326424,-58.46039,-58.29194,-10,-10.16845,-10.25084,0,-2.542876,-2.563209
112426438,-59.45793,-59.30803,-10,-10.1499,-10.22441,0,-2.578708,-2.558064
112526467,-60.45553,-60.32145,-10,-10.13408,-10.21774,0.000136241,-2.622409,-2.581735
112626367,-61.45344,-61.33122,-9.999483,-10.1217,-10.18064,0.0161706,-2.609876,-2.607797
112726330,-62.45115,-62.34502,-9.995189,-10.10132,-10.17652,0.07807691,-2.43247,-2.531904
112826330,-63.44806,-63.35446,-9.982729,-10.07632,-10.14412,0.1740164,-2.365813,-2.467825
112926314,-64.44322,-64.37068,-9.960384,-10.03292,-10.12849,0.2738089,-2.094939,-2.348104
113026358,-65.43587,-65.37959,-9.928073,-9.984352,-10.09896,0.3736223,-1.894217,-2.174944
113126357,-66.42497,-66.38873,-9.885791,-9.922031,-10.0788,0.4734529,-1.7233,-1.979367
113226487,-67.40935,-67.39021,-9.833543,-9.852689,-10.04757,0.5732836,-1.568767,-1.790833
113326400,-68.38802,-68.39025,-9.771328,-9.769096,-10.0045,0.6731142,-1.313491,-1.612457
113426331,-69.35998,-69.38209,-9.699148,-9.677033,-9.944155,0.7729449,-1.174282,-1.416583
113526508,-70.32423,-70.37359,-9.617002,-9.567646,-9.839298,0.8727755,-1.107957,-1.267851
113626332,-71.2801,-71.3481,-9.524856,-9.456858,-9.753386,0.9726394,-0.8783209,-1.140584
113726318,-72.22632,-72.31507,-9.422732,-9.333982,-9.649258,1.072508,-0.7783711,-0.9811811
113826339,-73.16185,-73.26674,-9.310636,-9.205749,-9.527832,1.172377,-0.6521381,-0.8442436
113926316,-74.08567,-74.20736,-9.188565,-9.06688,-9.335021,1.272246,-0.6416776,-0.7300287
114026302,-74.99681,-75.13204,-9.05652,-8.92129,-9.237471,1.372115,-0.4001065,-0.629699
114126275,-75.89426,-76.04482,-8.914502,-8.763955,-9.098012,1.471983,-0.2543219,-0.4703703
114226313,-76.77705,-76.93768,-8.76251,-8.601875,-8.907404,1.571852,-0.1765106,-0.3443794
114326328,-77.64433,-77.81612,-8.600508,-8.428711,-8.749831,1.671743,-0.01221985,-0.2166695
114426399,-78.49508,-78.67695,-8.428498,-8.246628,-8.589684,1.77165,0.1621736,-0.07363242
114526388,-79.32813,-79.52476,-8.246508,-8.049876,-8.368647,1.871557,0.2251922,0.05735766
114626299,-80.14251,-80.35123,-8.054535,-7.845819,-8.174406,1.971464,0.4564996,0.2187951
114726314,-80.93719,-81.16007,-7.852582,-7.629705,-7.984158,2.071371,0.7177423,0.4076545
114826345,-81.71123,-81.95711,-7.640647,-7.394768,-7.836871,2.171278,1.017442,0.6339742
114926420,-82.46357,-82.73362,-7.418731,-7.148682,-7.622352,2.271184,1.267218,0.8743142
115026364,-83.19326,-83.49139,-7.186833,-6.888708,-7.385058,2.371006,1.508196,1.128366
115126415,-83.89928,-84.2298,-6.945418,-6.614901,-7.19305,2.45606,1.797191,1.363903
115226302,-84.58083,-84.94602,-6.69765,-6.332455,-6.959044,2.495631,2.103909,1.637038
115326445,-85.23755,-85.63837,-6.447955,-6.047134,-6.713726,2.5,2.209346,1.868607
115426303,-85.86949,-86.3104,-6.198092,-5.757184,-6.471408,2.5,2.288894,2.02237
115526496,-86.47649,-86.95408,-5.948229,-5.470632,-6.216582,2.5,2.352065,2.120998
115626313,-87.05849,-87.57563,-5.698367,-5.181218,-5.984883,2.5,2.55583,2.235004
115726265,-87.61552,-88.1692,-5.448504,-4.894832,-5.70149,2.5,2.662794,2.369282
115826320,-88.14758,-88.7485,-5.198641,-4.597733,-5.458929,2.5,2.885702,2.526112
115926306,-88.65469,-89.29748,-4.948778,-4.305985,-5.184521,2.5,2.871617,2.650636
116026331,-89.1368,-89.82224,-4.698915,-4.013486,-4.8836,2.5,2.949042,2.73662
116126275,-89.59396,-90.31673,-4.449053,-3.726279,-4.632708,2.5,3.095284,2.817812
116226410,-90.02612,-90.78718,-4.19919,-3.438136,-4.342526,2.5,3.176851,2.914822
116326306,-90.43332,-91.22381,-3.949328,-3.158839,-4.037584,2.5,3.129072,2.990833
116426307,-90.81555,-91.63239,-3.699465,-2.882629,-3.726952,2.5,3.094758,2.997166
116526398,-91.17281,-92.00517,-3.449603,-2.617239,-3.41462,2.499925,3.003734,2.976671
116626323,-91.50511,-92.34567,-3.20019,-2.359634,-3.113133,2.485373,2.966983,2.931274
116726342,-91.81261,-92.65365,-2.95437,-2.113335,-2.839885,2.425441,2.813417,2.852705
116826232,-92.09592,-92.94194,-2.716594,-1.870579,-2.493336,2.330005,2.630768,2.748362
116926324,-92.35596,-93.19305,-2.488717,-1.651617,-2.210597,2.23006,2.311229,2.569395
117026344,-92.59373,-93.42622,-2.270828,-1.438337,-1.907799,2.130115,2.187143,2.375507
117126445,-92.81021,-93.62583,-2.062926,-1.24731,-1.672614,2.030169,2.026129,2.228295
117326275,-93.18347,-93.96284,-1.676953,-0.8975879,-1.146048,1.830203,1.525381,1.972545
117426430,-93.34216,-94.10576,-1.498962,-0.7353682,-0.8965313,1.730219,1.288797,1.740921
117526384,-93.48355,-94.21609,-1.330967,-0.5984283,-0.7177154,1.630236,1.134027,1.513848
117726334,-93.71844,-94.40232,-1.024968,-0.3410815,-0.3623313,1.43027,0.8772522,1.182315
118026406,-93.96603,-94.58836,-0.6409441,-0.01861992,0.05486345,1.13032,0.5400622,0.7055521
118126334,-94.02464,-94.61814,-0.5329294,0.06056671,0.1384372,1.030337,0.3314854,0.5572571
118226329,-94.07293,-94.65695,-0.4349113,0.1491122,0.2081664,0.9303537,0.366658,0.4486993
118326288,-94.11193,-94.67246,-0.3468898,0.2136375,0.3081016,0.8303705,0.1611327,0.3649911
118426260,-94.14263,-94.7,-0.2688658,0.2884974,0.3498402,0.7303882,0.2153127,0.3174748
118526406,-94.16603,-94.70621,-0.2008616,0.3393142,0.3845349,0.6304432,0.08217064,0.2593476
118626324,-94.18312,-94.72731,-0.1428464,0.4013431,0.4279242,0.5304981,0.08923084,0.1884632
118726369,-94.19492,-94.73204,-0.09482017,0.4422989,0.4617009,0.430553,-0.06749458,0.09797914
118826266,-94.2024,-94.74816,-0.05678311,0.4889786,0.4891362,0.330608,-0.049552,0.03302791
118926325,-94.2066,-94.74442,-0.02873484,0.5090874,0.5165777,0.2306629,-0.2115211,-0.05959198
119026343,-94.20847,-94.76351,-0.01067555,0.5443635,0.506389,0.1307839,-0.1485422,-0.1170162
119126310,-94.20906,-94.76257,-0.002164202,0.5513514,0.5161486,0.04505175,-0.2984602,-0.1692558
119226350,-94.20914,-94.77663,-9.56E-05,0.5673946,0.5162709,0.004631355,-0.2504814,-0.1978072
119326302,-94.20914,-94.77244,0,0.5633008,0.5122742,0,-0.3284105,-0.2284848
119426317,-94.20914,-94.78712,0,0.5779883,0.4961249,0,-0.1192236,-0.2151855
119526455,-94.20914,-94.78404,0,0.5749024,0.4975707,0,-0.2350413,-0.1970463
119626387,-94.20914,-94.80009,0,0.590957,0.4759651,0,-0.04897634,-0.1548753
119726358,-94.20914,-94.79806,0,0.588916,0.4828744,0,-0.1697927,-0.1383341
119826425,-94.20914,-94.8109,0,0.6017578,0.4741026,0,-0.07327108,-0.1045022
119926333,-94.20914,-94.8063,0,0.597168,0.482729,0,-0.1236762,-0.08567092
120026253,-94.20914,-94.82143,0,0.6122851,0.4583063,0,0.06423362,-0.031522
120126281,-94.20914,-94.82259,0,0.613457,0.4328191,0,-0.02030061,0.004285829
120226309,-94.20914,-94.83107,0,0.6219336,0.4442765,0,0.05684908,0.03800329
120326270,-94.20914,-94.82281,0,0.6136718,0.4478229,0,-0.06886388,0.006740372
120426267,-94.20914,-94.83451,0,0.6253711,0.4506702,0,0.1098038,0.0273823
120526462,-94.20914,-94.82874,0,0.6195996,0.4337001,0,0.03455229,0.05203092
120626350,-94.20914,-94.83448,0,0.6253418,0.4661112,0,0.02957353,0.06058242
120726381,-94.20914,-94.82285,0,0.6137109,0.4903577,0,-0.06087036,0.0383434
120826319,-94.20914,-94.82221,0,0.6130762,0.4767879,0,0.008115406,0.03513984
120926339,-94.20914,-94.80613,0,0.5969922,0.4913341,0,-0.04607555,0.02203437
121026322,-94.20914,-94.80376,0,0.5946192,0.455827,0,0.05384678,0.0438834
121126314,-94.20914,-94.78688,0,0.5777441,0.4575456,0,-0.03928668,0.03904648
121226306,-94.20914,-94.79076,0,0.5816211,0.4671261,0,0.01436992,0.04833157
121326341,-94.20914,-94.77798,0,0.5688477,0.4775102,0,-0.08443974,0.02669911
121426350,-94.20914,-94.78251,0,0.5733691,0.4782425,0,0.08240253,0.01381953
121526420,-94.20914,-94.77181,0,0.5626758,0.4566674,0,0.02320983,0.03948149
121626446,-94.20914,-94.77683,0,0.5676953,0.439506,0,0.1353231,0.04969308
121726325,-94.20914,-94.76624,0,0.5570996,0.4689238,0,0.02524623,0.06664012
121826332,-94.20914,-94.76067,0,0.5515332,0.4479038,0,0.004275103,0.05166953
121926249,-94.20914,-94.74088,0,0.5317383,0.4917108,0,-0.1289241,0.001682367
122026279,-94.20914,-94.73069,0,0.5215527,0.439892,0,-0.03049004,-0.02385668
122126326,-94.20914,-94.70809,0,0.4989551,0.4882735,0,-0.1301799,-0.04405269
122226300,-94.20914,-94.69648,0,0.4873437,0.4469251,0,-0.03549206,-0.05125161
122326383,-94.20914,-94.67371,0,0.4645703,0.4554633,0,-0.1267405,-0.07362416
122426275,-94.20914,-94.66393,0,0.4547851,0.4307386,0,-0.07481226,-0.08821093
122526488,-94.20914,-94.64297,0,0.4338379,0.4230509,0,-0.1281821,-0.09878192
122626305,-94.20914,-94.63411,0,0.4249707,0.4021841,0,-0.07240664,-0.09668126
122726427,-94.20914,-94.61757,0,0.4084277,0.4152303,0,-0.160155,-0.1038894
122826331,-94.20914,-94.61036,0,0.4012207,0.4345177,0,-0.1446599,-0.1029083
122926358,-94.20914,-94.59233,0,0.3831933,0.3990049,0,-0.1901621,-0.1263915
123026400,-94.20914,-94.5871,0,0.3779687,0.3977851,0,-0.1642984,-0.1436123
123126277,-94.20914,-94.57008,0,0.3609375,0.3949329,0,-0.2506295,-0.174553
123226304,-94.20914,-94.56287,0,0.3537305,0.3976393,0,-0.1727934,-0.191572
123326303,-94.20914,-94.54583,0.00010314,0.3367926,0.3916732,0.004939843,-0.2791866,-0.2118799
123426392,-94.20905,-94.54409,0.002243161,0.3372822,0.3786498,0.04621375,-0.153413,-0.2043084
123726582,-94.20231,-94.5051,0.05737394,0.3601669,0.4550351,0.3323939,-6.46E-05,-0.05046789
123826353,-94.19474,-94.4921,0.09560495,0.3929584,0.4370431,0.4323745,0.2299834,0.05810521
123926327,-94.18286,-94.46608,0.1438322,0.4270549,0.5152974,0.5323553,0.2119186,0.1566901
124026304,-94.16565,-94.44146,0.202056,0.4778665,0.5363694,0.6323367,0.3648761,0.268708
124126321,-94.14212,-94.40477,0.2702774,0.5329336,0.6027602,0.73232,0.4393037,0.3736302
124226354,-94.11127,-94.36255,0.3484954,0.5997747,0.689568,0.8323032,0.5797014,0.495775
124326394,-94.0721,-94.30685,0.4367101,0.6714562,0.7235225,0.9322864,0.6455185,0.6076045
124426364,-94.02361,-94.25089,0.5349215,0.7621968,0.7735074,1.03227,0.8931,0.7295436
124526407,-93.96481,-94.18011,0.6431294,0.8584321,0.8612517,1.132253,0.9744177,0.8613235
124626234,-93.89467,-94.11072,0.7613395,0.9773942,1.002047,1.232241,1.157494,0.9887204
124726261,-93.81222,-94.02394,0.8895476,1.101276,1.074145,1.332229,1.279776,1.141953
124826407,-93.71645,-93.93112,1.027753,1.242421,1.207215,1.432216,1.374377,1.285314
124926383,-93.60635,-93.81676,1.175956,1.386357,1.319635,1.532205,1.45049,1.399369
125026389,-93.48096,-93.69402,1.334157,1.547224,1.524058,1.632192,1.595098,1.530154
125126275,-93.33923,-93.54866,1.502356,1.711789,1.656359,1.73218,1.642536,1.634539
125226350,-93.18018,-93.39182,1.680552,1.892192,1.837832,1.832168,1.85874,1.762122
125326326,-93.00282,-93.21207,1.868753,2.078011,1.994076,1.93216,2.012036,1.900488
125426283,-92.80613,-93.01962,2.066954,2.28044,2.212606,2.032153,2.075153,2.007885
125526396,-92.58912,-92.80093,2.275154,2.486961,2.438805,2.132146,2.113605,2.076728
125626603,-92.3508,-92.55302,2.493352,2.695579,2.625278,2.232138,2.092635,2.074957
125727262,-92.09016,-92.27789,2.721549,2.909283,2.896214,2.332131,2.026893,2.024002
