Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.8775510204081632,0.8173076923076923,0.19727891156462585,0.8269230769230769,0.0,0.0
2,0.7142857142857143,0.6796116504854369,0.08843537414965986,0.7669902912621359,0.0,0.0
3,0.4965986394557823,0.4019607843137255,0.04081632653061224,0.7156862745098039,0.0,0.0
4,0.29931972789115646,0.24752475247524752,0.006802721088435374,0.6732673267326733,0.0,0.0
5,0.16326530612244897,0.15,0.0,0.63,0.0,0.0
6,0.09523809523809523,0.08080808080808081,0.0,0.6161616161616161,0.0,0.0
7,0.06802721088435375,0.061224489795918366,0.0,0.6020408163265306,0.0,0.0
8,0.05442176870748299,0.030927835051546393,0.0,0.5876288659793815,0.0,0.0
9,0.04081632653061224,0.0,0.0,0.5729166666666666,0.0,0.0
10,0.027210884353741496,0.0,0.0,0.5578947368421052,0.0,0.0
11,0.027210884353741496,0.0,0.0,0.5425531914893617,0.0,0.0
12,0.02040816326530612,0.0,0.0,0.5268817204301075,0.0,0.0
13,0.013605442176870748,0.0,0.0,0.5108695652173914,0.0,0.0
14,0.013605442176870748,0.0,0.0,0.4945054945054945,0.0,0.0
15,0.013605442176870748,0.0,0.0,0.4777777777777778,0.0,0.0
16,0.013605442176870748,0.0,0.0,0.4606741573033708,0.0,0.0
17,0.006802721088435374,0.0,0.0,0.4431818181818182,0.0,0.0
18,0.006802721088435374,0.0,0.0,0.42528735632183906,0.0,0.0
19,0.0,0.0,0.0,0.4069767441860465,0.0,0.0
20,0.0,0.0,0.0,0.38823529411764707,0.0,0.0
21,0.0,0.0,0.0,0.36904761904761907,0.0,0.0
22,0.0,0.0,0.0,0.3493975903614458,0.0,0.0
23,0.0,0.0,0.0,0.32926829268292684,0.0,0.0
24,0.0,0.0,0.0,0.30864197530864196,0.0,0.0
25,0.0,0.0,0.0,0.2875,0.0,0.0
26,0.0,0.0,0.0,0.26582278481012656,0.0,0.0
27,0.0,0.0,0.0,0.24358974358974358,0.0,0.0
28,0.0,0.0,0.0,0.22077922077922077,0.0,0.0
29,0.0,0.0,0.0,0.19736842105263158,0.0,0.0
30,0.0,0.0,0.0,0.17333333333333334,0.0,0.0
