Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.6868686868686869,0.3125,0.06060606060606061,0.6875,0.0,0.0
2,0.40404040404040403,0.14736842105263157,0.010101010101010102,0.631578947368421,0.0,0.0
3,0.16161616161616163,0.02127659574468085,0.0,0.6170212765957447,0.0,0.0
4,0.050505050505050504,0.021505376344086023,0.0,0.6021505376344086,0.0,0.0
5,0.04040404040404041,0.021739130434782608,0.0,0.5869565217391305,0.0,0.0
6,0.020202020202020204,0.01098901098901099,0.0,0.5714285714285714,0.0,0.0
7,0.010101010101010102,0.0,0.0,0.5555555555555556,0.0,0.0
8,0.0,0.0,0.0,0.5393258426966292,0.0,0.0
9,0.0,0.0,0.0,0.5227272727272727,0.0,0.0
10,0.0,0.0,0.0,0.5057471264367817,0.0,0.0
11,0.0,0.0,0.0,0.4883720930232558,0.0,0.0
12,0.0,0.0,0.0,0.47058823529411764,0.0,0.0
13,0.0,0.0,0.0,0.4523809523809524,0.0,0.0
14,0.0,0.0,0.0,0.43373493975903615,0.0,0.0
15,0.0,0.0,0.0,0.4146341463414634,0.0,0.0
16,0.0,0.0,0.0,0.3950617283950617,0.0,0.0
17,0.0,0.0,0.0,0.375,0.0,0.0
18,0.0,0.0,0.0,0.35443037974683544,0.0,0.0
19,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
20,0.0,0.0,0.0,0.3116883116883117,0.0,0.0
21,0.0,0.0,0.0,0.2894736842105263,0.0,0.0
22,0.0,0.0,0.0,0.26666666666666666,0.0,0.0
23,0.0,0.0,0.0,0.24324324324324326,0.0,0.0
24,0.0,0.0,0.0,0.2191780821917808,0.0,0.0
25,0.0,0.0,0.0,0.19444444444444445,0.0,0.0
26,0.0,0.0,0.0,0.16901408450704225,0.0,0.0
27,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
28,0.0,0.0,0.0,0.11594202898550725,0.0,0.0
29,0.0,0.0,0.0,0.08823529411764706,0.0,0.0
30,0.0,0.0,0.0,0.05970149253731343,0.0,0.0
