Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.9565217391304348,0.6746987951807228,0.20652173913043478,0.8192771084337349,0.043478260869565216,0.0
2,0.9347826086956522,0.524390243902439,0.10869565217391304,0.7804878048780488,0.0,0.0
3,0.8369565217391305,0.2962962962962963,0.043478260869565216,0.7654320987654321,0.0,0.0
4,0.6847826086956522,0.2375,0.03260869565217391,0.75,0.0,0.0
5,0.5760869565217391,0.16455696202531644,0.021739130434782608,0.7341772151898734,0.0,0.0
6,0.532608695652174,0.14102564102564102,0.010869565217391304,0.717948717948718,0.0,0.0
7,0.391304347826087,0.09090909090909091,0.0,0.7012987012987013,0.0,0.0
8,0.33695652173913043,0.06578947368421052,0.0,0.6842105263157895,0.0,0.0
9,0.30434782608695654,0.05333333333333334,0.0,0.6666666666666666,0.0,0.0
10,0.2826086956521739,0.05405405405405406,0.0,0.6486486486486487,0.0,0.0
11,0.21739130434782608,0.0410958904109589,0.0,0.6301369863013698,0.0,0.0
12,0.21739130434782608,0.027777777777777776,0.0,0.6111111111111112,0.0,0.0
13,0.1956521739130435,0.028169014084507043,0.0,0.5915492957746479,0.0,0.0
14,0.16304347826086957,0.02857142857142857,0.0,0.5714285714285714,0.0,0.0
15,0.11956521739130435,0.028985507246376812,0.0,0.5507246376811594,0.0,0.0
16,0.10869565217391304,0.014705882352941176,0.0,0.5294117647058824,0.0,0.0
17,0.09782608695652174,0.014925373134328358,0.0,0.5074626865671642,0.0,0.0
18,0.08695652173913043,0.0,0.0,0.48484848484848486,0.0,0.0
19,0.06521739130434782,0.0,0.0,0.46153846153846156,0.0,0.0
20,0.06521739130434782,0.0,0.0,0.4375,0.0,0.0
21,0.06521739130434782,0.0,0.0,0.4126984126984127,0.0,0.0
22,0.05434782608695652,0.0,0.0,0.3870967741935484,0.0,0.0
23,0.043478260869565216,0.0,0.0,0.36065573770491804,0.0,0.0
24,0.043478260869565216,0.0,0.0,0.3333333333333333,0.0,0.0
25,0.043478260869565216,0.0,0.0,0.3050847457627119,0.0,0.0
26,0.021739130434782608,0.0,0.0,0.27586206896551724,0.0,0.0
27,0.021739130434782608,0.0,0.0,0.24561403508771928,0.0,0.0
28,0.021739130434782608,0.0,0.0,0.21428571428571427,0.0,0.0
29,0.021739130434782608,0.0,0.0,0.18181818181818182,0.0,0.0
30,0.0,0.0,0.0,0.14814814814814814,0.0,0.0
