Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.7264150943396226,0.5909090909090909,0.07547169811320754,0.8977272727272727,0.0,0.011363636363636364
2,0.5849056603773585,0.47126436781609193,0.02830188679245283,0.8735632183908046,0.0,0.0
3,0.4716981132075472,0.26744186046511625,0.0,0.8488372093023255,0.0,0.0
4,0.27358490566037735,0.10588235294117647,0.0,0.8235294117647058,0.0,0.0
5,0.16981132075471697,0.023809523809523808,0.0,0.7976190476190477,0.0,0.0
6,0.09433962264150944,0.024096385542168676,0.0,0.7710843373493976,0.0,0.0
7,0.08490566037735849,0.012195121951219513,0.0,0.7439024390243902,0.0,0.0
8,0.07547169811320754,0.0,0.0,0.7160493827160493,0.0,0.0
9,0.07547169811320754,0.0,0.0,0.6875,0.0,0.0
10,0.04716981132075472,0.0,0.0,0.6708860759493671,0.0,0.0
11,0.04716981132075472,0.0,0.0,0.6538461538461539,0.0,0.0
12,0.03773584905660377,0.0,0.0,0.6363636363636364,0.0,0.0
13,0.03773584905660377,0.0,0.0,0.618421052631579,0.0,0.0
14,0.03773584905660377,0.0,0.0,0.6,0.0,0.0
15,0.03773584905660377,0.0,0.0,0.581081081081081,0.0,0.0
16,0.02830188679245283,0.0,0.0,0.5616438356164384,0.0,0.0
17,0.02830188679245283,0.0,0.0,0.5416666666666666,0.0,0.0
18,0.02830188679245283,0.0,0.0,0.5211267605633803,0.0,0.0
19,0.018867924528301886,0.0,0.0,0.5,0.0,0.0
20,0.018867924528301886,0.0,0.0,0.4782608695652174,0.0,0.0
21,0.018867924528301886,0.0,0.0,0.45588235294117646,0.0,0.0
22,0.018867924528301886,0.0,0.0,0.43283582089552236,0.0,0.0
23,0.009433962264150943,0.0,0.0,0.4090909090909091,0.0,0.0
24,0.009433962264150943,0.0,0.0,0.38461538461538464,0.0,0.0
25,0.009433962264150943,0.0,0.0,0.359375,0.0,0.0
26,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
27,0.0,0.0,0.0,0.3064516129032258,0.0,0.0
28,0.0,0.0,0.0,0.2786885245901639,0.0,0.0
29,0.0,0.0,0.0,0.25,0.0,0.0
30,0.0,0.0,0.0,0.22033898305084745,0.0,0.0
