Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.5714285714285714,0.3333333333333333,0.16071428571428573,0.8589743589743589,0.0,0.0
2,0.11607142857142858,0.0,0.11607142857142858,0.8311688311688312,0.0,0.0
3,0.044642857142857144,0.0,0.08035714285714286,0.8026315789473685,0.0,0.0
4,0.008928571428571428,0.0,0.05357142857142857,0.7733333333333333,0.0,0.0
5,0.008928571428571428,0.0,0.026785714285714284,0.7432432432432432,0.0,0.0
6,0.0,0.0,0.0,0.7123287671232876,0.0,0.0
7,0.0,0.0,0.0,0.6805555555555556,0.0,0.0
8,0.0,0.0,0.0,0.6619718309859155,0.0,0.0
9,0.0,0.0,0.0,0.6428571428571429,0.0,0.0
10,0.0,0.0,0.0,0.6231884057971014,0.0,0.0
11,0.0,0.0,0.0,0.6029411764705882,0.0,0.0
12,0.0,0.0,0.0,0.582089552238806,0.0,0.0
13,0.0,0.0,0.0,0.5606060606060606,0.0,0.0
14,0.0,0.0,0.0,0.5384615384615384,0.0,0.0
15,0.0,0.0,0.0,0.515625,0.0,0.0
16,0.0,0.0,0.0,0.49206349206349204,0.0,0.0
17,0.0,0.0,0.0,0.46774193548387094,0.0,0.0
18,0.0,0.0,0.0,0.4426229508196721,0.0,0.0
19,0.0,0.0,0.0,0.4166666666666667,0.0,0.0
20,0.0,0.0,0.0,0.3898305084745763,0.0,0.0
21,0.0,0.0,0.0,0.3620689655172414,0.0,0.0
22,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
23,0.0,0.0,0.0,0.30357142857142855,0.0,0.0
24,0.0,0.0,0.0,0.2727272727272727,0.0,0.0
25,0.0,0.0,0.0,0.24074074074074073,0.0,0.0
26,0.0,0.0,0.0,0.20754716981132076,0.0,0.0
27,0.0,0.0,0.0,0.17307692307692307,0.0,0.0
28,0.0,0.0,0.0,0.13725490196078433,0.0,0.0
29,0.0,0.0,0.0,0.1,0.0,0.0
30,0.0,0.0,0.0,0.061224489795918366,0.0,0.0
