Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.6386554621848739,0.11458333333333333,0.01680672268907563,0.75,0.0,0.0
2,0.2857142857142857,0.0,0.008403361344537815,0.7263157894736842,0.0,0.0
3,0.12605042016806722,0.0,0.0,0.7127659574468085,0.0,0.0
4,0.05042016806722689,0.0,0.0,0.6989247311827957,0.0,0.0
5,0.01680672268907563,0.0,0.0,0.6847826086956522,0.0,0.0
6,0.01680672268907563,0.0,0.0,0.6703296703296703,0.0,0.0
7,0.01680672268907563,0.0,0.0,0.6555555555555556,0.0,0.0
8,0.0,0.0,0.0,0.6404494382022472,0.0,0.0
9,0.0,0.0,0.0,0.625,0.0,0.0
10,0.0,0.0,0.0,0.6091954022988506,0.0,0.0
11,0.0,0.0,0.0,0.5930232558139535,0.0,0.0
12,0.0,0.0,0.0,0.5764705882352941,0.0,0.0
13,0.0,0.0,0.0,0.5595238095238095,0.0,0.0
14,0.0,0.0,0.0,0.5421686746987951,0.0,0.0
15,0.0,0.0,0.0,0.524390243902439,0.0,0.0
16,0.0,0.0,0.0,0.5061728395061729,0.0,0.0
17,0.0,0.0,0.0,0.4875,0.0,0.0
18,0.0,0.0,0.0,0.46835443037974683,0.0,0.0
19,0.0,0.0,0.0,0.44871794871794873,0.0,0.0
20,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
21,0.0,0.0,0.0,0.40789473684210525,0.0,0.0
22,0.0,0.0,0.0,0.38666666666666666,0.0,0.0
23,0.0,0.0,0.0,0.36486486486486486,0.0,0.0
24,0.0,0.0,0.0,0.3424657534246575,0.0,0.0
25,0.0,0.0,0.0,0.3194444444444444,0.0,0.0
26,0.0,0.0,0.0,0.29577464788732394,0.0,0.0
27,0.0,0.0,0.0,0.2714285714285714,0.0,0.0
28,0.0,0.0,0.0,0.2463768115942029,0.0,0.0
29,0.0,0.0,0.0,0.22058823529411764,0.0,0.0
30,0.0,0.0,0.0,0.19402985074626866,0.0,0.0
