Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.8152173913043478,0.4457831325301205,0.010869565217391304,0.7951807228915663,0.0,0.0
2,0.42391304347826086,0.0,0.0,0.7804878048780488,0.0,0.0
3,0.33695652173913043,0.0,0.0,0.7654320987654321,0.0,0.0
4,0.2608695652173913,0.0,0.0,0.75,0.0,0.0
5,0.17391304347826086,0.0,0.0,0.7341772151898734,0.0,0.0
6,0.09782608695652174,0.0,0.0,0.717948717948718,0.0,0.0
7,0.05434782608695652,0.0,0.0,0.7012987012987013,0.0,0.0
8,0.05434782608695652,0.0,0.0,0.6842105263157895,0.0,0.0
9,0.043478260869565216,0.0,0.0,0.6666666666666666,0.0,0.0
10,0.03260869565217391,0.0,0.0,0.6486486486486487,0.0,0.0
11,0.021739130434782608,0.0,0.0,0.6301369863013698,0.0,0.0
12,0.021739130434782608,0.0,0.0,0.6111111111111112,0.0,0.0
13,0.021739130434782608,0.0,0.0,0.5915492957746479,0.0,0.0
14,0.021739130434782608,0.0,0.0,0.5714285714285714,0.0,0.0
15,0.010869565217391304,0.0,0.0,0.5507246376811594,0.0,0.0
16,0.0,0.0,0.0,0.5294117647058824,0.0,0.0
17,0.0,0.0,0.0,0.5074626865671642,0.0,0.0
18,0.0,0.0,0.0,0.48484848484848486,0.0,0.0
19,0.0,0.0,0.0,0.46153846153846156,0.0,0.0
20,0.0,0.0,0.0,0.4375,0.0,0.0
21,0.0,0.0,0.0,0.4126984126984127,0.0,0.0
22,0.0,0.0,0.0,0.3870967741935484,0.0,0.0
23,0.0,0.0,0.0,0.36065573770491804,0.0,0.0
24,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
25,0.0,0.0,0.0,0.3050847457627119,0.0,0.0
26,0.0,0.0,0.0,0.27586206896551724,0.0,0.0
27,0.0,0.0,0.0,0.24561403508771928,0.0,0.0
28,0.0,0.0,0.0,0.21428571428571427,0.0,0.0
29,0.0,0.0,0.0,0.18181818181818182,0.0,0.0
30,0.0,0.0,0.0,0.14814814814814814,0.0,0.0
