Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.46206896551724136,0.5,0.07586206896551724,0.7093023255813954,0.006896551724137931,0.0
2,0.2620689655172414,0.25146198830409355,0.034482758620689655,0.695906432748538,0.0,0.0
3,0.16551724137931034,0.10588235294117647,0.020689655172413793,0.6823529411764706,0.0,0.0
4,0.05517241379310345,0.029585798816568046,0.013793103448275862,0.6686390532544378,0.0,0.0
5,0.020689655172413793,0.0,0.006896551724137931,0.6547619047619048,0.0,0.0
6,0.006896551724137931,0.0,0.0,0.6467065868263473,0.0,0.0
7,0.0,0.0,0.0,0.6385542168674698,0.0,0.0
8,0.0,0.0,0.0,0.6303030303030303,0.0,0.0
9,0.0,0.0,0.0,0.6219512195121951,0.0,0.0
10,0.0,0.0,0.0,0.6134969325153374,0.0,0.0
11,0.0,0.0,0.0,0.6049382716049383,0.0,0.0
12,0.0,0.0,0.0,0.5962732919254659,0.0,0.0
13,0.0,0.0,0.0,0.5875,0.0,0.0
14,0.0,0.0,0.0,0.5786163522012578,0.0,0.0
15,0.0,0.0,0.0,0.569620253164557,0.0,0.0
16,0.0,0.0,0.0,0.5605095541401274,0.0,0.0
17,0.0,0.0,0.0,0.5512820512820513,0.0,0.0
18,0.0,0.0,0.0,0.5419354838709678,0.0,0.0
19,0.0,0.0,0.0,0.5324675324675324,0.0,0.0
20,0.0,0.0,0.0,0.5228758169934641,0.0,0.0
21,0.0,0.0,0.0,0.5131578947368421,0.0,0.0
22,0.0,0.0,0.0,0.5033112582781457,0.0,0.0
23,0.0,0.0,0.0,0.49333333333333335,0.0,0.0
24,0.0,0.0,0.0,0.48322147651006714,0.0,0.0
25,0.0,0.0,0.0,0.47297297297297297,0.0,0.0
26,0.0,0.0,0.0,0.46258503401360546,0.0,0.0
27,0.0,0.0,0.0,0.4520547945205479,0.0,0.0
28,0.0,0.0,0.0,0.4413793103448276,0.0,0.0
29,0.0,0.0,0.0,0.4305555555555556,0.0,0.0
30,0.0,0.0,0.0,0.4195804195804196,0.0,0.0
