Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.6037735849056604,0.5454545454545454,0.018867924528301886,0.875,0.0,0.0
2,0.27358490566037735,0.0,0.0,0.8275862068965517,0.0,0.0
3,0.2169811320754717,0.0,0.0,0.8023255813953488,0.0,0.0
4,0.16037735849056603,0.0,0.0,0.7764705882352941,0.0,0.0
5,0.09433962264150944,0.0,0.0,0.75,0.0,0.0
6,0.05660377358490566,0.0,0.0,0.7349397590361446,0.0,0.0
7,0.05660377358490566,0.0,0.0,0.7195121951219512,0.0,0.0
8,0.05660377358490566,0.0,0.0,0.7037037037037037,0.0,0.0
9,0.05660377358490566,0.0,0.0,0.6875,0.0,0.0
10,0.02830188679245283,0.0,0.0,0.6708860759493671,0.0,0.0
11,0.02830188679245283,0.0,0.0,0.6538461538461539,0.0,0.0
12,0.02830188679245283,0.0,0.0,0.6363636363636364,0.0,0.0
13,0.018867924528301886,0.0,0.0,0.618421052631579,0.0,0.0
14,0.018867924528301886,0.0,0.0,0.6,0.0,0.0
15,0.018867924528301886,0.0,0.0,0.581081081081081,0.0,0.0
16,0.018867924528301886,0.0,0.0,0.5616438356164384,0.0,0.0
17,0.009433962264150943,0.0,0.0,0.5416666666666666,0.0,0.0
18,0.009433962264150943,0.0,0.0,0.5211267605633803,0.0,0.0
19,0.009433962264150943,0.0,0.0,0.5,0.0,0.0
20,0.0,0.0,0.0,0.4782608695652174,0.0,0.0
21,0.0,0.0,0.0,0.45588235294117646,0.0,0.0
22,0.0,0.0,0.0,0.43283582089552236,0.0,0.0
23,0.0,0.0,0.0,0.4090909090909091,0.0,0.0
24,0.0,0.0,0.0,0.38461538461538464,0.0,0.0
25,0.0,0.0,0.0,0.359375,0.0,0.0
26,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
27,0.0,0.0,0.0,0.3064516129032258,0.0,0.0
28,0.0,0.0,0.0,0.2786885245901639,0.0,0.0
29,0.0,0.0,0.0,0.25,0.0,0.0
30,0.0,0.0,0.0,0.22033898305084745,0.0,0.0
