Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.0027548209366391185,0.24517906336088155,0.03305785123966942
2,0.0,0.20994475138121546,0.0027624309392265192
3,0.0,0.1745152354570637,0.0
4,0.0,0.14722222222222223,0.0
5,0.0,0.12813370473537605,0.0
6,0.0,0.11173184357541899,0.0
7,0.0,0.09523809523809523,0.0
8,0.0,0.08146067415730338,0.0
9,0.0,0.07042253521126761,0.0
10,0.0,0.059322033898305086,0.0
11,0.0,0.05099150141643059,0.0
12,0.0,0.04261363636363636,0.0
13,0.0,0.03418803418803419,0.0
14,0.0,0.02857142857142857,0.0
15,0.0,0.022922636103151862,0.0
16,0.0,0.017241379310344827,0.0
17,0.0,0.011527377521613832,0.0
18,0.0,0.008670520231213872,0.0
19,0.0,0.005797101449275362,0.0
20,0.0,0.0029069767441860465,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
