TimeUS,gprLat,gprLng,gprAlt,gprN,gprE,gprD
 91530873, -353629377, 1491650851, 21937, 0, 0, 0
 91533372, -353629377, 1491650851, 21937, 0, 0, 0
 91535871, -353629377, 1491650851, 21937, 0, 0, 0
 91538370, -353629377, 1491650851, 21937, 0, 0, 0
 91540869, -353629377, 1491650851, 21937, 0, 0, 0
 91543368, -353629377, 1491650851, 21937, 0, 0, 0
 91545867, -353629377, 1491650851, 21937, 0, 0, 0
 91548366, -353629377, 1491650851, 21937, 0, 0, 0
 91550865, -353629377, 1491650851, 21937, 0, 0, 0
 91553364, -353629377, 1491650851, 21937, 0, 0, 0
 91555863, -353629377, 1491650851, 21937, 0, 0, 0
 91558362, -353629377, 1491650851, 21937, 0, 0, 0
 91560861, -353629377, 1491650851, 21937, 0, 0, 0
 91563360, -353629377, 1491650851, 21937, 0, 0, 0
 91565859, -353629377, 1491650851, 21937, 0, 0, 0
 91568358, -353629377, 1491650851, 21937, 0, 0, 0
 91570857, -353629377, 1491650851, 21937, 0, 0, 0
 91573356, -353629377, 1491650851, 21937, 0, 0, 0
 91575855, -353629377, 1491650851, 21937, 0, 0, 0
 91578354, -353629377, 1491650851, 21937, 0, 0, 0
 91580853, -353629377, 1491650851, 21937, 0, 0, 0
 91583352, -353629377, 1491650851, 21937, 0, 0, 0
 91585851, -353629377, 1491650851, 21937, 0, 0, 0
 91588350, -353629377, 1491650851, 21937, 0, 0, 0
 91590849, -353629377, 1491650851, 21937, 0, 0, 0
 91593348, -353629377, 1491650851, 21937, 0, 0, 0
 91595847, -353629377, 1491650851, 21937, 0, 0, 0
 91598346, -353629377, 1491650851, 21937, 0, 0, 0
 91600845, -353629377, 1491650851, 21937, 0, 0, 0
 91603344, -353629377, 1491650851, 21937, 0, 0, 0
 91605843, -353629377, 1491650851, 21937, 0, 0, 0
 91608342, -353629377, 1491650851, 21937, 0, 0, 0
 91610841, -353629377, 1491650851, 21937, 0, 0, 0
 91613340, -353629377, 1491650851, 21937, 0, 0, 0
 91615839, -353629377, 1491650851, 21937, 0, 0, 0
 91618338, -353629377, 1491650851, 21937, 0, 0, 0
 91620837, -353629377, 1491650851, 21937, 0, 0, 0
 91623336, -353629377, 1491650851, 21937, 0, 0, 0
 91625835, -353629377, 1491650851, 21937, 0, 0, 0
 91628334, -353629377, 1491650851, 21937, 0, 0, 0
 91630833, -353629377, 1491650852, 21937, 0, 0, 0
 91633332, -353629377, 1491650852, 21937, 0, 0, 0
 91635831, -353629377, 1491650852, 21937, 0, 0, 0
 91638330, -353629377, 1491650852, 21937, 0, 0, 0
 91640829, -353629377, 1491650852, 21937, 0, 0, 0
 91643328, -353629377, 1491650852, 21937, 0, 0, 0
 91645827, -353629377, 1491650852, 21937, 0, 0, 0
 91648326, -353629377, 1491650852, 21937, 0, 0, 0
 91650825, -353629377, 1491650852, 21937, 0, 0, 0
 91653324, -353629377, 1491650852, 21937, 0, 0, 0
 91655823, -353629377, 1491650852, 21937, 0, 0, 0
 91658322, -353629377, 1491650852, 21937, 0, 0, 0
 91660821, -353629377, 1491650852, 21937, 0, 0, 0
 91663320, -353629377, 1491650852, 21937, 0, 0, 0
 91665819, -353629377, 1491650852, 21937, 0, 0, 0
 91668318, -353629377, 1491650852, 21937, 0, 0, 0
 91670817, -353629377, 1491650852, 21937, 0, 0, 0
 91673316, -353629377, 1491650852, 21937, 0, 0, 0
 91675815, -353629377, 1491650852, 21937, 0, 0, 0
 91678314, -353629377, 1491650852, 21937, 0, 0, 0
 91680813, -353629377, 1491650852, 21937, 0, 0, 0
 91683312, -353629377, 1491650852, 21937, 0, 0, 0
 91685811, -353629377, 1491650852, 21937, 0, 0, 0
 91688310, -353629377, 1491650852, 21937, 0, 0, 0
 91690809, -353629377, 1491650852, 21937, 0, 0, 0
 91693308, -353629377, 1491650852, 21937, 0, 0, 0
 91695807, -353629377, 1491650852, 21937, 0, 0, 0
 91698306, -353629377, 1491650852, 21937, 0, 0, 0
 91700805, -353629377, 1491650852, 21937, 0, 0, 0
 91703304, -353629377, 1491650852, 21937, 0, 0, 0
 91705803, -353629377, 1491650852, 21937, 0, 0, 0
 91708302, -353629377, 1491650852, 21937, 0, 0, 0
 91710801, -353629377, 1491650852, 21937, 0, 0, 0
 91713300, -353629377, 1491650852, 21937, 0, 0, 0
 91715799, -353629377, 1491650852, 21937, 0, 0, 0
 91718298, -353629377, 1491650852, 21937, 0, 0, 0
 91720797, -353629377, 1491650852, 21937, 0, 0, 0
 91723296, -353629377, 1491650852, 21937, 0, 0, 0
 91725795, -353629377, 1491650852, 21937, 0, 0, 0
 91728294, -353629377, 1491650852, 21937, 0, 0, 0
 91730793, -353629377, 1491650852, 21937, 0, 0, 0
 91733292, -353629377, 1491650852, 21937, 0, 0, 0
 91735791, -353629377, 1491650852, 21937, 0, 0, 0
 91738290, -353629377, 1491650852, 21937, 0, 0, 0
 91740789, -353629377, 1491650852, 21937, 0, 0, 0
 91743288, -353629377, 1491650852, 21937, 0, 0, 0
 91745787, -353629377, 1491650852, 21937, 0, 0, 0
 91748286, -353629377, 1491650852, 21937, 0, 0, 0
 91750785, -353629377, 1491650852, 21937, 0, 0, 0
 91753284, -353629377, 1491650852, 21937, 0, 0, 0
 91755783, -353629377, 1491650852, 21937, 0, 0, 0
 91758282, -353629377, 1491650852, 21937, 0, 0, 0
 91760781, -353629377, 1491650852, 21937, 0, 0, 0
 91763280, -353629377, 1491650852, 21937, 0, 0, 0
 91765779, -353629377, 1491650852, 21937, 0, 0, 0
 91768278, -353629377, 1491650852, 21937, 0, 0, 0
 91770777, -353629377, 1491650852, 21937, 0, 0, 0
 91773276, -353629377, 1491650852, 21937, 0, 0, 0
 91775775, -353629377, 1491650852, 21937, 0, 0, 0
 91778274, -353629377, 1491650852, 21937, 0, 0, 0
 91780773, -353629377, 1491650852, 21937, 0, 0, 0
 91783272, -353629377, 1491650852, 21937, 0, 0, 0
 91785771, -353629377, 1491650852, 21937, 0, 0, 0
 91788270, -353629377, 1491650852, 21937, 0, 0, 0
 91790769, -353629377, 1491650852, 21937, 0, 0, 0
 91793268, -353629377, 1491650852, 21937, 0, 0, 0
 91795767, -353629377, 1491650852, 21937, 0, 0, 0
 91798266, -353629377, 1491650852, 21937, 0, 0, 0
 91800765, -353629377, 1491650852, 21937, 0, 0, 0
 91803264, -353629377, 1491650852, 21937, 0, 0, 0
 91805763, -353629377, 1491650852, 21937, 0, 0, 0
 91808262, -353629377, 1491650852, 21937, 0, 0, 0
 91810761, -353629377, 1491650852, 21937, 0, 0, 0
 91813260, -353629377, 1491650852, 21937, 0, 0, 0
 91815759, -353629377, 1491650852, 21937, 0, 0, 0
 91818258, -353629377, 1491650852, 21937, 0, 0, 0
 91820757, -353629377, 1491650852, 21937, 0, 0, 0
 91823256, -353629377, 1491650852, 21937, 0, 0, 0
 91825755, -353629377, 1491650852, 21937, 0, 0, 0
 91828254, -353629377, 1491650852, 21937, 0, 0, 0
 91830753, -353629378, 1491650850, 21937, 0, 0, 0
 91833252, -353629378, 1491650850, 21937, 0, 0, 0
