Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.0,0.0,0.0,0.0924092409240924,0.0,0.0
2,0.0,0.0,0.0,0.04304635761589404,0.0,0.0
3,0.0,0.0,0.0,0.023255813953488372,0.0,0.0
4,0.0,0.0,0.0,0.016666666666666666,0.0,0.0
5,0.0,0.0,0.0,0.013377926421404682,0.0,0.0
6,0.0,0.0,0.0,0.010067114093959731,0.0,0.0
7,0.0,0.0,0.0,0.006734006734006734,0.0,0.0
8,0.0,0.0,0.0,0.0,0.0,0.0
