Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.0,0.0,0.0,0.0,0.01904761904761905,0.003289473684210526
2,0.0,0.0,0.0,0.0,0.009523809523809525,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0
