TimeUS,COFN,COFE,CNe,CEe,POFN,POFE,PNe,PEe
 1900906, 0.03954164, 0.02363638, 0.0972841, 0.04849187, 0, 0, 0, 0
 1940890, -0.06015115, 0.01034272, 0.09733649, 0.04844565, 0.03954164, 0.02363638, 0.0972841, 0.04849187
 2040850, -0.0466357, 0.05738559, 0.09735626, 0.04847008, -0.06015115, 0.01034272, 0.09733649, 0.04844565
 2140810, 0.0693895, 0.05694862, 0.09735733, 0.04856318, -0.0466357, 0.05738559, 0.09735626, 0.04847008
 2240770, 0.02455873, 0.02850538, 0.09728568, 0.04846266, 0.0693895, 0.05694862, 0.09735733, 0.04856318
 2340730, -0.01388769, 0.01671005, 0.09728968, 0.04841987, 0.02455873, 0.02850538, 0.09728568, 0.04846266
 2440690, -0.0007730946, -0.0295585, 0.09729813, 0.04841769, -0.01388769, 0.01671005, 0.09728968, 0.04841987
 2540650, -0.06298292, 0.03242078, 0.09740889, 0.04834762, -0.0007730946, -0.0295585, 0.09729813, 0.04841769
 2640610, 0.03975889, -0.01237896, 0.09734762, 0.04834986, -0.06298292, 0.03242078, 0.09740889, 0.04834762
 2740570, 0.05591579, 0.02258874, 0.09737596, 0.04836298, 0.03975889, -0.01237896, 0.09734762, 0.04834986
 2840530, -0.04535958, -0.01094157, 0.09736561, 0.04832997, 0.05591579, 0.02258874, 0.09737596, 0.04836298
 2940490, 0.04126953, 0.0430842, 0.09737013, 0.04837189, -0.04535958, -0.01094157, 0.09736561, 0.04832997
 3040450, 0.0114157, -0.06232406, 0.09738462, 0.0483595, 0.04126953, 0.0430842, 0.09737013, 0.04837189
 3140410, 0.04402137, -0.02086678, 0.0973987, 0.0482705, 0.0114157, -0.06232406, 0.09738462, 0.0483595
 3240370, 0.01468283, -0.06398147, 0.09740126, 0.04833684, 0.04402137, -0.02086678, 0.0973987, 0.0482705
 3340330, 0.0407072, -0.001881741, 0.09739147, 0.04825874, 0.01468283, -0.06398147, 0.09740126, 0.04833684
 3440290, -0.06596764, 0.008326983, 0.09745565, 0.04823121, 0.0407072, -0.001881741, 0.09739147, 0.04825874
 3540250, 0.03580651, -0.02839672, 0.09740717, 0.04824289, -0.06596764, 0.008326983, 0.09745565, 0.04823121
 3640210, -0.04361824, 0.02494833, 0.09742211, 0.04822885, 0.03580651, -0.02839672, 0.09740717, 0.04824289
 3740170, 0.04987118, 0.05193241, 0.09742263, 0.04832607, -0.04361824, 0.02494833, 0.09742211, 0.04822885
 3840963, 0.06246472, 0.03381601, 0.09744398, 0.04827788, 0.04987118, 0.05193241, 0.09742263, 0.04832607
 3940923, 0.07634085, 0.05262671, 0.09748279, 0.04833075, 0.06246472, 0.03381601, 0.09744398, 0.04827788
 4040883, 0.05179339, 0.02598514, 0.09742476, 0.04825429, 0.07634085, 0.05262671, 0.09748279, 0.04833075
 4140843, -0.05210128, 0.06452478, 0.09749932, 0.04823382, 0.05179339, 0.02598514, 0.09742476, 0.04825429
 4240803, -0.03877478, 0.06994446, 0.09747653, 0.04826207, -0.05210128, 0.06452478, 0.09749932, 0.04823382
 4340763, 0.04948512, 0.02873357, 0.09742427, 0.0482522, -0.03877478, 0.06994446, 0.09747653, 0.04826207
 4440723, -0.03973648, 0.03899751, 0.09743994, 0.04821411, 0.04948512, 0.02873357, 0.09742427, 0.0482522
 4540683, 0.02227764, -0.02403282, 0.09740134, 0.0482171, -0.03973648, 0.03899751, 0.09743994, 0.04821411
 4640643, 0.08124856, 0.02952707, 0.09750402, 0.04824636, 0.02227764, -0.02403282, 0.09740134, 0.0482171
 4740603, 0.01047713, -0.04690319, 0.09740904, 0.04824728, 0.08124856, 0.02952707, 0.09750402, 0.04824636
 4840563, 0.0339134, -0.02952351, 0.09742352, 0.04820739, 0.01047713, -0.04690319, 0.09740904, 0.04824728
 4940523, -0.03830919, 0.07454967, 0.09748846, 0.04826121, 0.0339134, -0.02952351, 0.09742352, 0.04820739
 5040483, -0.01644444, -0.03043321, 0.09739324, 0.04823804, -0.03830919, 0.07454967, 0.09748846, 0.04826121
 5140443, -0.009602817, 0.0445398, 0.09740739, 0.048242, -0.01644444, -0.03043321, 0.09739324, 0.04823804
 5240403, 0.04172175, -0.05194729, 0.09746295, 0.04821713, -0.009602817, 0.0445398, 0.09740739, 0.048242
 5340363, 0.06223864, 0.00497886, 0.097461, 0.04820107, 0.04172175, -0.05194729, 0.09746295, 0.04821713
 5440323, 0.03855089, -0.06400883, 0.09747318, 0.0482388, 0.06223864, 0.00497886, 0.097461, 0.04820107
 5540283, -0.03125719, 0.02846594, 0.09742012, 0.04820558, 0.03855089, -0.06400883, 0.09747318, 0.0482388
 5640243, -0.02621726, 0.005652735, 0.09740156, 0.04820356, -0.03125719, 0.02846594, 0.09742012, 0.04820558
 5740203, 0.022492, 0.009633901, 0.09739608, 0.04821018, -0.02621726, 0.005652735, 0.09740156, 0.04820356
 5840163, -0.05454539, 0.01977127, 0.09746162, 0.04818011, 0.022492, 0.009633901, 0.09739608, 0.04821018
 5940956, 0.03884806, -0.03864961, 0.09744574, 0.04819877, -0.05454539, 0.01977127, 0.09746162, 0.04818011
 6040916, 0.02091915, -0.01022931, 0.09740041, 0.04819932, 0.03884806, -0.03864961, 0.09744574, 0.04819877
 6140876, 0.01599568, 0.02641968, 0.09739661, 0.04822222, 0.02091915, -0.01022931, 0.09740041, 0.04819932
 6240836, 0.02261427, 0.01572479, 0.09739866, 0.04821087, 0.01599568, 0.02641968, 0.09739661, 0.04822222
 6340796, -0.05329059, 0.05753476, 0.0975043, 0.04819683, 0.02261427, 0.01572479, 0.09739866, 0.04821087
 6440756, -0.02606918, -0.03781867, 0.09740802, 0.04824195, -0.05329059, 0.05753476, 0.0975043, 0.04819683
 6540716, -0.04209223, 0.03161923, 0.0974475, 0.04818667, -0.02606918, -0.03781867, 0.09740802, 0.04824195
 6640676, 0.03330881, 0.06391171, 0.09743135, 0.04830888, -0.04209223, 0.03161923, 0.0974475, 0.04818667
 6740636, -0.01182086, -0.07022172, 0.0974309, 0.04830519, 0.03330881, 0.06391171, 0.09743135, 0.04830888
 6840596, -0.07909179, -0.02802662, 0.09750742, 0.04822349, -0.01182086, -0.07022172, 0.0974309, 0.04830519
 6940556, -0.01872794, 0.02206923, 0.09740742, 0.04819607, -0.07909179, -0.02802662, 0.09750742, 0.04822349
 7040516, -0.07039333, -0.05083001, 0.09748572, 0.04828575, -0.01872794, 0.02206923, 0.09740742, 0.04819607
 7140476, 0.01652784, 0.04460325, 0.09740995, 0.04824369, -0.07039333, -0.05083001, 0.09748572, 0.04828575
 7240436, -0.05379092, -0.007703066, 0.09744954, 0.04818925, 0.01652784, 0.04460325, 0.09740995, 0.04824369
 7340396, 0.06820735, 0.05757042, 0.09748368, 0.04830565, -0.05379092, -0.007703066, 0.09744954, 0.04818925
 7440356, 0.06965271, 0.01607579, 0.09748521, 0.04819693, 0.06820735, 0.05757042, 0.09748368, 0.04830565
 7540316, -0.03489351, -0.05983734, 0.09743159, 0.04829373, 0.06965271, 0.01607579, 0.09748521, 0.04819693
 7640276, -0.03978672, 0.05930138, 0.09747749, 0.04821218, -0.03489351, -0.05983734, 0.09743159, 0.04829373
 7740236, -0.07551123, 0.008955814, 0.09751597, 0.04815957, -0.03978672, 0.05930138, 0.09747749, 0.04821218
 7840196, 3.176928E-05, -0.04935532, 0.09741388, 0.04824218, -0.07551123, 0.008955814, 0.09751597, 0.04815957
 7940156, -0.01807427, 0.04507902, 0.09742378, 0.04821932, 3.176928E-05, -0.04935532, 0.09741388, 0.04824218
 8040949, 0.003025366, 0.0204889, 0.09739479, 0.0482065, -0.01807427, 0.04507902, 0.09742378, 0.04821932
 8140909, 0.03769813, 0.002086398, 0.09741971, 0.04819301, 0.003025366, 0.0204889, 0.09739479, 0.0482065
 8240869, 0.03712897, 0.003965658, 0.09741831, 0.04819469, 0.03769813, 0.002086398, 0.09741971, 0.04819301
 8340829, -0.05627161, -0.05932753, 0.09745823, 0.04830974, 0.03712897, 0.003965658, 0.09741831, 0.04819469
 8440789, 0.05345029, -0.02227978, 0.09746525, 0.04817228, -0.05627161, -0.05932753, 0.09745823, 0.04830974
 8540749, 0.001941545, 0.06306195, 0.09742667, 0.04827344, 0.05345029, -0.02227978, 0.09746525, 0.04817228
 8640709, 0.003543037, -0.04803053, 0.09741509, 0.04823542, 0.001941545, 0.06306195, 0.09742667, 0.04827344
 8740669, -0.04130318, 0.05801275, 0.09747953, 0.04820703, 0.003543037, -0.04803053, 0.09741509, 0.04823542
 8840629, -0.05007657, -0.0003964575, 0.09744534, 0.04818126, -0.04130318, 0.05801275, 0.09747953, 0.04820703
 8940589, -0.04850523, 0.03336865, 0.09746745, 0.04817202, -0.05007657, -0.0003964575, 0.09744534, 0.04818126
 9040549, 0.02624585, -0.03455228, 0.09742884, 0.04819148, -0.04850523, 0.03336865, 0.09746745, 0.04817202
 9140509, -0.01134006, -0.04156853, 0.09741081, 0.04822694, 0.02624585, -0.03455228, 0.09742884, 0.04819148
 9240469, -0.02278749, -0.004849879, 0.09740739, 0.04818524, -0.01134006, -0.04156853, 0.09741081, 0.04822694
 9340429, 0.04234484, -0.09239623, 0.09754531, 0.04826852, -0.02278749, -0.004849879, 0.09740739, 0.04818524
 9440389, -0.02644728, 0.009150544, 0.09741529, 0.0481782, 0.04234484, -0.09239623, 0.09754531, 0.04826852
 9540349, -0.08941477, -0.03352976, 0.09754545, 0.04822347, -0.02644728, 0.009150544, 0.09741529, 0.0481782
 9640309, 0.01732413, 0.07418074, 0.0974419, 0.04831006, -0.08941477, -0.03352976, 0.09754545, 0.04822347
 9740269, 0.02358089, -0.05228766, 0.09744456, 0.04821178, 0.01732413, 0.07418074, 0.0974419, 0.04831006
 9840229, -0.03261517, 0.02782891, 0.09743438, 0.04817864, 0.02358089, -0.05228766, 0.09744456, 0.04821178
 9940189, 0.04817346, -0.02265761, 0.09745923, 0.04816524, -0.03261517, 0.02782891, 0.09743438, 0.04817864
 10040149, 0.03485405, -0.02889221, 0.09743881, 0.04817749, 0.04817346, -0.02265761, 0.09745923, 0.04816524
 10140942, 0.05841638, -0.01278195, 0.09747599, 0.0481588, 0.03485405, -0.02889221, 0.09743881, 0.04817749
 10240902, 0.06459924, 0.01909476, 0.0974763, 0.04819378, 0.05841638, -0.01278195, 0.09747599, 0.0481588
 10340862, -0.004130198, 0.07980905, 0.09745879, 0.04829754, 0.06459924, 0.01909476, 0.0974763, 0.04819378
 10440822, -0.0005899295, 0.04057133, 0.09741373, 0.04821331, -0.004130198, 0.07980905, 0.09745879, 0.04829754
 10540782, -0.04551199, 0.03125011, 0.09746253, 0.04816649, -0.0005899295, 0.04057133, 0.09741373, 0.04821331
 10640742, 0.006009545, 0.01059545, 0.09739984, 0.04818589, -0.04551199, 0.03125011, 0.09746253, 0.04816649
 10740702, 0.07657542, 0.03774521, 0.09750561, 0.04823633, 0.006009545, 0.01059545, 0.09739984, 0.04818589
 10840662, 0.03249033, -0.07677894, 0.09749392, 0.04824746, 0.07657542, 0.03774521, 0.09750561, 0.04823633
 10940622, 0.02809043, -0.06932156, 0.09747329, 0.04823898, 0.03249033, -0.07677894, 0.09749392, 0.04824746
 11040582, -0.005170672, 0.01475827, 0.09739962, 0.04818988, 0.02809043, -0.06932156, 0.09747329, 0.04823898
 11140542, 0.02742452, -0.006350845, 0.09741341, 0.04818232, -0.005170672, 0.01475827, 0.09739962, 0.04818988
 11240502, -0.0363911, 0.04918033, 0.09746038, 0.04819656, 0.02742452, -0.006350845, 0.09741341, 0.04818232
 11340462, -0.06554186, -0.01511761, 0.09747709, 0.0481917, -0.0363911, 0.04918033, 0.09746038, 0.04819656
 11440422, -0.04026156, -0.02966502, 0.0974263, 0.04821947, -0.06554186, -0.01511761, 0.09747709, 0.0481917
 11540382, -0.02718763, -0.02687947, 0.09741097, 0.04821203, -0.04026156, -0.02966502, 0.0974263, 0.04821947
 11640342, -0.02622543, -0.01744643, 0.09740858, 0.04819948, -0.02718763, -0.02687947, 0.09741097, 0.04821203
