Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.6223118279569892,0.6811594202898551,0.31451612903225806,0.7681159420289855,0.028225806451612902,0.014492753623188406
2,0.4959677419354839,0.47058823529411764,0.260752688172043,0.7352941176470589,0.012096774193548387,0.0
3,0.38844086021505375,0.2537313432835821,0.22580645161290322,0.7014925373134329,0.008064516129032258,0.0
4,0.24327956989247312,0.07575757575757576,0.2056451612903226,0.6666666666666666,0.004032258064516129,0.0
5,0.16263440860215053,0.015384615384615385,0.1975806451612903,0.6307692307692307,0.002688172043010753,0.0
6,0.13306451612903225,0.015625,0.18951612903225806,0.609375,0.0013440860215053765,0.0
7,0.11021505376344086,0.015873015873015872,0.1814516129032258,0.5873015873015873,0.0,0.0
8,0.09274193548387097,0.0,0.17338709677419356,0.5645161290322581,0.0,0.0
9,0.08198924731182795,0.0,0.16532258064516128,0.5409836065573771,0.0,0.0
10,0.06989247311827956,0.0,0.1586021505376344,0.5166666666666667,0.0,0.0
11,0.056451612903225805,0.0,0.15188172043010753,0.4915254237288136,0.0,0.0
12,0.051075268817204304,0.0,0.14650537634408603,0.46551724137931033,0.0,0.0
13,0.04704301075268817,0.0,0.14112903225806453,0.43859649122807015,0.0,0.0
14,0.04032258064516129,0.0,0.135752688172043,0.4107142857142857,0.0,0.0
15,0.038978494623655914,0.0,0.1303763440860215,0.38181818181818183,0.0,0.0
16,0.036290322580645164,0.0,0.125,0.35185185185185186,0.0,0.0
17,0.030913978494623656,0.0,0.12096774193548387,0.32075471698113206,0.0,0.0
18,0.02956989247311828,0.0,0.11693548387096774,0.28846153846153844,0.0,0.0
19,0.028225806451612902,0.0,0.11290322580645161,0.2549019607843137,0.0,0.0
20,0.0228494623655914,0.0,0.10887096774193548,0.22,0.0,0.0
21,0.021505376344086023,0.0,0.10618279569892473,0.1836734693877551,0.0,0.0
22,0.020161290322580645,0.0,0.10349462365591398,0.14583333333333334,0.0,0.0
23,0.01881720430107527,0.0,0.10080645161290322,0.10638297872340426,0.0,0.0
24,0.01747311827956989,0.0,0.09811827956989247,0.06521739130434782,0.0,0.0
25,0.01747311827956989,0.0,0.09543010752688172,0.022222222222222223,0.0,0.0
26,0.016129032258064516,0.0,0.09274193548387097,0.0,0.0,0.0
27,0.013440860215053764,0.0,0.09005376344086022,0.0,0.0,0.0
28,0.013440860215053764,0.0,0.08736559139784947,0.0,0.0,0.0
29,0.013440860215053764,0.0,0.08602150537634409,0.0,0.0,0.0
30,0.010752688172043012,0.0,0.0846774193548387,0.0,0.0,0.0
