Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.27627627627627627,0.23641304347826086,0.009009009009009009,0.21467391304347827,0.0,0.005434782608695652
2,0.06006006006006006,0.0,0.006006006006006006,0.17166212534059946,0.0,0.0
3,0.021021021021021023,0.0,0.003003003003003003,0.14207650273224043,0.0,0.0
4,0.009009009009009009,0.0,0.0,0.12054794520547946,0.0,0.0
5,0.003003003003003003,0.0,0.0,0.11538461538461539,0.0,0.0
6,0.0,0.0,0.0,0.11019283746556474,0.0,0.0
7,0.0,0.0,0.0,0.10497237569060773,0.0,0.0
8,0.0,0.0,0.0,0.0997229916897507,0.0,0.0
9,0.0,0.0,0.0,0.09444444444444444,0.0,0.0
10,0.0,0.0,0.0,0.08913649025069638,0.0,0.0
11,0.0,0.0,0.0,0.08379888268156424,0.0,0.0
12,0.0,0.0,0.0,0.0784313725490196,0.0,0.0
13,0.0,0.0,0.0,0.0702247191011236,0.0,0.0
14,0.0,0.0,0.0,0.061971830985915494,0.0,0.0
15,0.0,0.0,0.0,0.05649717514124294,0.0,0.0
16,0.0,0.0,0.0,0.05099150141643059,0.0,0.0
17,0.0,0.0,0.0,0.045454545454545456,0.0,0.0
18,0.0,0.0,0.0,0.039886039886039885,0.0,0.0
19,0.0,0.0,0.0,0.03428571428571429,0.0,0.0
20,0.0,0.0,0.0,0.02865329512893983,0.0,0.0
21,0.0,0.0,0.0,0.022988505747126436,0.0,0.0
22,0.0,0.0,0.0,0.01729106628242075,0.0,0.0
23,0.0,0.0,0.0,0.011560693641618497,0.0,0.0
24,0.0,0.0,0.0,0.005797101449275362,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
