Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.22983870967741934,0.2631578947368421,0.0,0.5921052631578947,0.0,0.0
2,0.05241935483870968,0.0,0.0,0.56,0.0,0.0
3,0.016129032258064516,0.0,0.0,0.5405405405405406,0.0,0.0
4,0.004032258064516129,0.0,0.0,0.5205479452054794,0.0,0.0
5,0.0,0.0,0.0,0.5,0.0,0.0
6,0.0,0.0,0.0,0.4788732394366197,0.0,0.0
7,0.0,0.0,0.0,0.45714285714285713,0.0,0.0
8,0.0,0.0,0.0,0.43478260869565216,0.0,0.0
9,0.0,0.0,0.0,0.4117647058823529,0.0,0.0
10,0.0,0.0,0.0,0.3880597014925373,0.0,0.0
11,0.0,0.0,0.0,0.36363636363636365,0.0,0.0
12,0.0,0.0,0.0,0.3384615384615385,0.0,0.0
13,0.0,0.0,0.0,0.3125,0.0,0.0
14,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
15,0.0,0.0,0.0,0.25806451612903225,0.0,0.0
16,0.0,0.0,0.0,0.22950819672131148,0.0,0.0
17,0.0,0.0,0.0,0.2,0.0,0.0
18,0.0,0.0,0.0,0.1694915254237288,0.0,0.0
19,0.0,0.0,0.0,0.13793103448275862,0.0,0.0
20,0.0,0.0,0.0,0.10526315789473684,0.0,0.0
21,0.0,0.0,0.0,0.07142857142857142,0.0,0.0
22,0.0,0.0,0.0,0.03636363636363636,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
