Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.8669354838709677,0.8289473684210527,0.03225806451612903,0.6447368421052632,0.012096774193548387,0.013157894736842105
2,0.6774193548387096,0.6933333333333334,0.012096774193548387,0.6,0.0,0.0
3,0.45161290322580644,0.44594594594594594,0.004032258064516129,0.5675675675675675,0.0,0.0
4,0.2862903225806452,0.2602739726027397,0.0,0.5342465753424658,0.0,0.0
5,0.1774193548387097,0.19444444444444445,0.0,0.5,0.0,0.0
6,0.11290322580645161,0.1267605633802817,0.0,0.4788732394366197,0.0,0.0
7,0.07258064516129033,0.05714285714285714,0.0,0.45714285714285713,0.0,0.0
8,0.056451612903225805,0.014492753623188406,0.0,0.43478260869565216,0.0,0.0
9,0.03225806451612903,0.014705882352941176,0.0,0.4117647058823529,0.0,0.0
10,0.028225806451612902,0.0,0.0,0.3880597014925373,0.0,0.0
11,0.020161290322580645,0.0,0.0,0.36363636363636365,0.0,0.0
12,0.020161290322580645,0.0,0.0,0.3384615384615385,0.0,0.0
13,0.012096774193548387,0.0,0.0,0.3125,0.0,0.0
14,0.0,0.0,0.0,0.2857142857142857,0.0,0.0
15,0.0,0.0,0.0,0.25806451612903225,0.0,0.0
16,0.0,0.0,0.0,0.22950819672131148,0.0,0.0
17,0.0,0.0,0.0,0.2,0.0,0.0
18,0.0,0.0,0.0,0.1694915254237288,0.0,0.0
19,0.0,0.0,0.0,0.13793103448275862,0.0,0.0
20,0.0,0.0,0.0,0.10526315789473684,0.0,0.0
21,0.0,0.0,0.0,0.07142857142857142,0.0,0.0
22,0.0,0.0,0.0,0.03636363636363636,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
