TimeUS,gpSA,gpHA,gpVA
 341345949, 0.342, 1.013, 1.507
 341566569, 0.266, 1.011, 1.504
 341766621, 0.32, 1.009, 1.501
 341966601, 0.337, 1.006, 1.498
 342145896, 0.259, 1.004, 1.495
 342366753, 0.328, 1.001, 1.492
 342585925, 0.262, 0.998, 1.49
 342766599, 0.284, 0.9960001, 1.487
 342966588, 0.237, 0.994, 1.485
 343166604, 0.335, 0.9910001, 1.482
 343366615, 0.288, 0.989, 1.479
 343567038, 0.304, 0.987, 1.478
 343766617, 0.307, 0.9850001, 1.476
 343945934, 0.341, 0.984, 1.474
 344166598, 0.342, 0.9820001, 1.473
 344366772, 0.328, 0.9810001, 1.471
 344566604, 0.344, 0.98, 1.47
 344745898, 0.338, 0.978, 1.469
 344945896, 0.293, 0.9760001, 1.467
 345145947, 0.301, 0.974, 1.466
 345366616, 0.337, 0.9720001, 1.464
 345545916, 0.319, 0.97, 1.463
 345766632, 0.323, 0.9680001, 1.462
 345966607, 0.32, 0.9670001, 1.46
 346166737, 0.313, 0.965, 1.459
 346366645, 0.317, 0.9630001, 1.458
 346545926, 0.325, 0.9620001, 1.457
 346766646, 0.338, 0.961, 1.456
 346966587, 0.3, 0.9590001, 1.456
 347166596, 0.323, 0.9580001, 1.455
 347366625, 0.293, 0.957, 1.454
 347545938, 0.343, 0.957, 1.453
 347745928, 0.303, 0.955, 1.452
 347945936, 0.25, 0.9540001, 1.451
 348145959, 0.264, 0.9530001, 1.45
 348345916, 0.244, 0.952, 1.449
 348585917, 0.347, 0.951, 1.449
 348766620, 0.326, 0.95, 1.448
 348966585, 0.345, 0.9490001, 1.448
 349145896, 0.299, 0.9480001, 1.447
 349366601, 0.277, 0.947, 1.447
 349566609, 0.326, 0.947, 1.447
 349766880, 0.253, 0.946, 1.447
 349966633, 0.283, 0.9450001, 1.446
 350165932, 0.296, 0.9440001, 1.446
 350345998, 0.267, 0.9440001, 1.446
 350565938, 0.348, 0.943, 1.445
