TimeUS,gpSA,gpHA,gpVA
 239101595, 0.246, 1.095, 1.573
 239301622, 0.245, 1.093, 1.574
 239502161, 0.304, 1.091, 1.572
 239702269, 0.277, 1.09, 1.571
 239902455, 0.287, 1.087, 1.569
 240102283, 0.281, 1.085, 1.568
 240302296, 0.223, 1.082, 1.566
 240502694, 0.228, 1.079, 1.564
 240702553, 0.226, 1.076, 1.563
 240902587, 0.228, 1.074, 1.564
 241102548, 0.225, 1.072, 1.564
 241302546, 0.224, 1.069, 1.563
 241503144, 0.236, 1.066, 1.565
 241703719, 0.224, 1.064, 1.56
 241904093, 0.258, 1.061, 1.559
 242104117, 0.295, 1.062, 1.56
 242304740, 0.297, 1.064, 1.565
 242504590, 0.318, 1.065, 1.573
 242705167, 0.288, 1.067, 1.583
 242910945, 0.273, 1.067, 1.592
 243110919, 0.356, 1.07, 1.604
 243310952, 0.254, 1.069, 1.61
 243510913, 0.317, 1.069, 1.62
 243711615, 0.253, 1.065, 1.624
 243892573, 0.26, 1.064, 1.631
 244112564, 0.301, 1.066, 1.639
 244315216, 0.3, 1.069, 1.637
 244515076, 0.305, 1.071, 1.635
 244715286, 0.297, 1.074, 1.634
 244915070, 0.275, 1.074, 1.631
 245095422, 0.253, 1.073, 1.628
 245315227, 0.248, 1.071, 1.624
 245515454, 0.258, 1.071, 1.626
 245700452, 0.254, 1.07, 1.627
 245900471, 0.233, 1.067, 1.628
 246100577, 0.222, 1.062, 1.628
 246300956, 0.182, 1.051, 1.618
 246501610, 0.211, 1.044, 1.617
 246701635, 0.186, 1.034, 1.61
 246901604, 0.202, 1.026, 1.604
 247101614, 0.209, 1.02, 1.599
 247302387, 0.215, 1.015, 1.597
 247522888, 0.249, 1.013, 1.596
 247705696, 0.288, 1.013, 1.597
 247906136, 0.281, 1.014, 1.597
 248106091, 0.304, 1.015, 1.599
 248306150, 0.292, 1.016, 1.595
 248506955, 0.309, 1.018, 1.59
 248706960, 0.273, 1.018, 1.585
 248907959, 0.292, 1.018, 1.583
 249107959, 0.31, 1.018, 1.571
 249308221, 0.294, 1.02, 1.574
 249527940, 0.333, 1.023, 1.577
 249708026, 0.289, 1.025, 1.569
 249907958, 0.29, 1.026, 1.56
 250108027, 0.288, 1.026, 1.542
 250308038, 0.314, 1.022, 1.525
 250507962, 0.264, 1.02, 1.526
 250708059, 0.266, 1.02, 1.53
 250913377, 0.234, 1.019, 1.532
 251113375, 0.253, 1.016, 1.535
 251313794, 0.237, 1.013, 1.534
 251514637, 0.235, 1.009, 1.535
 251714457, 0.225, 1.005, 1.525
 251914853, 0.215, 1.002, 1.515
 252114880, 0.245, 1.002, 1.508
 252314912, 0.231, 1.002, 1.5
 252515338, 0.245, 1.001, 1.493
 252715334, 0.209, 1, 1.485
 252915350, 0.224, 0.998, 1.478
 253121231, 0.26, 0.9990001, 1.473
 253321661, 0.225, 0.998, 1.468
 253501617, 0.246, 0.9990001, 1.47
 253701618, 0.244, 0.9990001, 1.473
 253905497, 0.251, 0.997, 1.476
 254104735, 0.252, 0.9950001, 1.48
 254304889, 0.241, 0.994, 1.484
 254504856, 0.288, 0.994, 1.491
 254704733, 0.253, 0.992, 1.496
 254908105, 0.297, 0.9910001, 1.503
 255108867, 0.303, 0.993, 1.51
 255331919, 0.343, 0.9960001, 1.518
 255512963, 0.344, 1, 1.528
 255712246, 0.329, 1.003, 1.537
 255912279, 0.314, 1.005, 1.544
 256093668, 0.317, 1.006, 1.551
 256314320, 0.326, 1.007, 1.556
 256514302, 0.284, 1.009, 1.561
 256717405, 0.313, 1.011, 1.567
 256917826, 0.302, 1.013, 1.573
 257117929, 0.324, 1.016, 1.58
 257317809, 0.304, 1.018, 1.587
 257517714, 0.318, 1.021, 1.596
 257717809, 0.291, 1.023, 1.603
 257917826, 0.31, 1.024, 1.61
 258097741, 0.322, 1.026, 1.619
 258318501, 0.243, 1.024, 1.621
 258518487, 0.269, 1.023, 1.624
 258698486, 0.277, 1.02, 1.623
 258898521, 0.271, 1.019, 1.623
 259098614, 0.208, 1.007, 1.602
 259298506, 0.239, 0.997, 1.583
 259518818, 0.208, 0.989, 1.566
 259702065, 0.229, 0.9820001, 1.55
 259902492, 0.199, 0.973, 1.534
 260102488, 0.296, 0.966, 1.53
 260303053, 0.366, 0.964, 1.531
 260503895, 0.346, 0.9630001, 1.528
 260704750, 0.314, 0.9590001, 1.52
 260907505, 0.28, 0.9480001, 1.509
 261108578, 0.283, 0.946, 1.502
 261308742, 0.243, 0.942, 1.479
 261527481, 0.322, 0.942, 1.477
 261708691, 0.288, 0.941, 1.466
 261907864, 0.286, 0.9400001, 1.463
 262107857, 0.299, 0.936, 1.455
 262309297, 0.239, 0.9310001, 1.45
 262509880, 0.305, 0.9300001, 1.451
 262710692, 0.235, 0.9250001, 1.432
 262910699, 0.24, 0.9220001, 1.428
 263110831, 0.248, 0.92, 1.425
 263311175, 0.203, 0.9160001, 1.421
 263511567, 0.268, 0.913, 1.417
 263712185, 0.232, 0.9120001, 1.413
 263915317, 0.265, 0.91, 1.41
 264115147, 0.278, 0.909, 1.407
 264315911, 0.288, 0.9080001, 1.404
 264515860, 0.312, 0.909, 1.407
 264715831, 0.408, 0.9110001, 1.414
 264915096, 0.362, 0.914, 1.421
 265115902, 0.304, 0.918, 1.431
 265316567, 0.309, 0.9210001, 1.44
 265516402, 0.391, 0.924, 1.449
 265719907, 0.333, 0.927, 1.458
 265901077, 0.408, 0.929, 1.466
 266120060, 0.325, 0.933, 1.478
 266319890, 0.316, 0.937, 1.487
 266520354, 0.346, 0.941, 1.497
 266720392, 0.361, 0.947, 1.508
 266900777, 0.373, 0.952, 1.517
 267102329, 0.31, 0.955, 1.525
 267301873, 0.251, 0.9540001, 1.532
 267523327, 0.342, 0.9540001, 1.539
 267703803, 0.284, 0.955, 1.543
 267903812, 0.326, 0.957, 1.548
 268103933, 0.263, 0.957, 1.545
 268309495, 0.284, 0.956, 1.542
 268509589, 0.359, 0.956, 1.54
 268729117, 0.297, 0.9540001, 1.527
 268909463, 0.245, 0.95, 1.514
 269109787, 0.343, 0.95, 1.518
 269310545, 0.304, 0.952, 1.519
 269530815, 0.314, 0.9540001, 1.523
 269711197, 0.309, 0.955, 1.527
 269911646, 0.272, 0.952, 1.524
 270111647, 0.311, 0.9530001, 1.526
 270315256, 0.324, 0.955, 1.529
 270515839, 0.37, 0.9590001, 1.535
 270716037, 0.289, 0.9580001, 1.532
 270915865, 0.222, 0.9540001, 1.526
 271097533, 0.298, 0.9530001, 1.522
 271315862, 0.346, 0.9540001, 1.525
 271515856, 0.326, 0.955, 1.528
 271715847, 0.341, 0.9580001, 1.533
 271917050, 0.316, 0.961, 1.537
 272117046, 0.317, 0.964, 1.542
 272317085, 0.303, 0.9670001, 1.546
 272517284, 0.328, 0.97, 1.55
 272717077, 0.251, 0.97, 1.544
 272921354, 0.263, 0.9680001, 1.537
 273100954, 0.265, 0.9680001, 1.538
 273300955, 0.236, 0.966, 1.536
 273521169, 0.267, 0.964, 1.535
 273701956, 0.25, 0.9620001, 1.534
 273902030, 0.248, 0.9590001, 1.532
 274102034, 0.294, 0.9580001, 1.533
 274302083, 0.267, 0.9580001, 1.534
 274502044, 0.236, 0.956, 1.533
 274702153, 0.307, 0.956, 1.535
 274901961, 0.312, 0.956, 1.535
 275122286, 0.339, 0.955, 1.537
 275324827, 0.352, 0.956, 1.539
 275527408, 0.216, 0.9540001, 1.537
 275707558, 0.326, 0.952, 1.532
 275908842, 0.28, 0.9490001, 1.527
 276109275, 0.31, 0.9480001, 1.528
 276309175, 0.259, 0.946, 1.523
 276509305, 0.225, 0.9440001, 1.518
 276709385, 0.251, 0.942, 1.513
 276909417, 0.246, 0.941, 1.508
 277109167, 0.252, 0.9400001, 1.503
 277309294, 0.251, 0.9390001, 1.499
 277529187, 0.257, 0.938, 1.485
 277709288, 0.346, 0.941, 1.49
 277909287, 0.334, 0.9450001, 1.493
 278109281, 0.326, 0.9490001, 1.497
 278310675, 0.337, 0.9530001, 1.502
 278510534, 0.335, 0.956, 1.507
 278710691, 0.305, 0.9590001, 1.514
 278911217, 0.284, 0.96, 1.518
 279112465, 0.28, 0.961, 1.522
 279312489, 0.219, 0.9580001, 1.519
 279532473, 0.218, 0.9540001, 1.515
 279712450, 0.213, 0.952, 1.512
 279918339, 0.212, 0.9490001, 1.508
 280118317, 0.217, 0.9480001, 1.504
 280318444, 0.246, 0.9480001, 1.501
 280518561, 0.237, 0.9480001, 1.498
 280721073, 0.252, 0.9490001, 1.501
 280920941, 0.242, 0.9490001, 1.502
 281121102, 0.255, 0.9490001, 1.507
 281320966, 0.23, 0.9490001, 1.509
 281521175, 0.253, 0.947, 1.506
 281721241, 0.254, 0.946, 1.506
 281904503, 0.24, 0.941, 1.486
 282104893, 0.26, 0.9390001, 1.484
 282305355, 0.218, 0.933, 1.463
 282505342, 0.221, 0.927, 1.445
 282705335, 0.243, 0.923, 1.441
 282905333, 0.222, 0.915, 1.399
 283105702, 0.287, 0.915, 1.398
 283305743, 0.323, 0.9170001, 1.403
 283510624, 0.283, 0.918, 1.409
 283710764, 0.212, 0.9030001, 1.404
 283912126, 0.225, 0.891, 1.4
 284111931, 0.38, 0.8940001, 1.41
 284311918, 0.372, 0.9020001, 1.421
 284512700, 0.246, 0.9020001, 1.421
 284713476, 0.202, 0.892, 1.42
 284914129, 0.221, 0.8880001, 1.419
 285117799, 0.29, 0.8890001, 1.427
 285317865, 0.252, 0.886, 1.432
 285517055, 0.226, 0.8790001, 1.435
 285696723, 0.246, 0.876, 1.436
 285898083, 0.234, 0.873, 1.438
 286098893, 0.243, 0.872, 1.439
 286299098, 0.249, 0.8710001, 1.425
 286498891, 0.251, 0.8710001, 1.412
 286699478, 0.253, 0.8710001, 1.4
 286919539, 0.28, 0.873, 1.403
 287120677, 0.285, 0.876, 1.407
 287320701, 0.279, 0.878, 1.411
 287520704, 0.285, 0.881, 1.415
 287720749, 0.286, 0.883, 1.422
 287921421, 0.276, 0.8850001, 1.428
 288101703, 0.279, 0.8880001, 1.434
 288302384, 0.259, 0.8880001, 1.437
 288505297, 0.273, 0.8890001, 1.437
 288705854, 0.278, 0.891, 1.439
 288905118, 0.255, 0.89, 1.424
 289105109, 0.296, 0.892, 1.427
 289305125, 0.296, 0.896, 1.432
 289505112, 0.266, 0.896, 1.435
 289705721, 0.221, 0.8930001, 1.435
 289906643, 0.216, 0.891, 1.431
 290106541, 0.261, 0.891, 1.431
 290305956, 0.181, 0.8850001, 1.424
 290505736, 0.241, 0.8840001, 1.424
 290705719, 0.219, 0.8800001, 1.409
 290906172, 0.193, 0.8700001, 1.364
 291106961, 0.29, 0.8700001, 1.364
 291306949, 0.312, 0.873, 1.369
 291506958, 0.275, 0.8750001, 1.37
 291707168, 0.296, 0.877, 1.372
 291906951, 0.284, 0.8790001, 1.374
 292107031, 0.259, 0.8800001, 1.379
 292307069, 0.201, 0.8710001, 1.38
 292506958, 0.211, 0.864, 1.382
 292706956, 0.256, 0.862, 1.387
 292906843, 0.224, 0.859, 1.387
 293106872, 0.269, 0.859, 1.392
 293306854, 0.244, 0.855, 1.394
 293506804, 0.231, 0.835, 1.381
 293706833, 0.209, 0.8280001, 1.369
 293906871, 0.214, 0.8240001, 1.369
 294106902, 0.192, 0.822, 1.375
 294306907, 0.171, 0.817, 1.379
 294506842, 0.231, 0.8190001, 1.387
 294706871, 0.192, 0.814, 1.39
 294906870, 0.23, 0.811, 1.396
 295106872, 0.25, 0.812, 1.403
 295306898, 0.243, 0.813, 1.408
 295506870, 0.24, 0.812, 1.394
 295706873, 0.343, 0.816, 1.402
 295906892, 0.3, 0.822, 1.412
 296106909, 0.261, 0.826, 1.421
 296306893, 0.268, 0.8290001, 1.431
 296506863, 0.272, 0.832, 1.442
 296707267, 0.273, 0.835, 1.449
 296907662, 0.289, 0.837, 1.458
 297107632, 0.293, 0.841, 1.466
 297307601, 0.285, 0.845, 1.474
 297527930, 0.281, 0.849, 1.483
 297707618, 0.252, 0.8470001, 1.487
 297907633, 0.263, 0.849, 1.488
 298107607, 0.265, 0.848, 1.487
 298307644, 0.249, 0.849, 1.486
 298507604, 0.255, 0.85, 1.469
 298707583, 0.273, 0.853, 1.47
 298907608, 0.289, 0.8570001, 1.473
 299107572, 0.232, 0.8570001, 1.459
 299307630, 0.258, 0.858, 1.458
 299507597, 0.317, 0.8610001, 1.463
 299707635, 0.291, 0.864, 1.468
 299907587, 0.267, 0.8660001, 1.472
 300107653, 0.276, 0.868, 1.475
 300307620, 0.26, 0.8700001, 1.477
 300507603, 0.312, 0.873, 1.484
 300707589, 0.309, 0.878, 1.491
 300907653, 0.284, 0.8800001, 1.496
 301107679, 0.271, 0.881, 1.498
 301307684, 0.248, 0.8800001, 1.479
 301507659, 0.25, 0.881, 1.474
 301707773, 0.263, 0.882, 1.473
 302107711, 0.257, 0.881, 1.446
 302307727, 0.27, 0.882, 1.44
 302507841, 0.3, 0.8840001, 1.442
 302707701, 0.262, 0.886, 1.446
 302907728, 0.194, 0.874, 1.393
 303107716, 0.272, 0.8750001, 1.388
 303307877, 0.26, 0.8750001, 1.384
 303528051, 0.214, 0.867, 1.367
 303707720, 0.235, 0.86, 1.352
 303907720, 0.246, 0.854, 1.339
 304107700, 0.305, 0.8560001, 1.342
 304307858, 0.273, 0.859, 1.344
 304507733, 0.2, 0.8520001, 1.347
 304707714, 0.278, 0.8520001, 1.352
 304907719, 0.272, 0.8520001, 1.324
 305107856, 0.369, 0.8560001, 1.331
 305307739, 0.234, 0.854, 1.334
 305507772, 0.246, 0.85, 1.339
 305707747, 0.29, 0.85, 1.345
 305907749, 0.287, 0.8520001, 1.351
 306107756, 0.25, 0.854, 1.355
 306307776, 0.221, 0.853, 1.357
 306507757, 0.247, 0.8520001, 1.359
 306707844, 0.257, 0.8520001, 1.362
 306907857, 0.256, 0.854, 1.366
 307108088, 0.279, 0.8560001, 1.37
 307308104, 0.239, 0.855, 1.373
 307508103, 0.234, 0.854, 1.374
 307708088, 0.221, 0.854, 1.373
 307908092, 0.216, 0.851, 1.372
 308108444, 0.214, 0.844, 1.368
 308308923, 0.171, 0.837, 1.358
 308509127, 0.207, 0.832, 1.357
 308709132, 0.233, 0.831, 1.36
 308908897, 0.219, 0.83, 1.36
 309108897, 0.251, 0.832, 1.361
 309308937, 0.247, 0.8340001, 1.36
 309528900, 0.244, 0.835, 1.358
 309708889, 0.226, 0.835, 1.354
 309908907, 0.227, 0.8340001, 1.35
 310108922, 0.229, 0.8340001, 1.348
 310309042, 0.231, 0.8340001, 1.346
 310509134, 0.241, 0.8340001, 1.344
 310708918, 0.209, 0.832, 1.344
 310909320, 0.198, 0.8280001, 1.339
 311112419, 0.23, 0.826, 1.34
 311312442, 0.212, 0.826, 1.34
 311512486, 0.22, 0.825, 1.343
 311712554, 0.233, 0.8240001, 1.346
 311912881, 0.223, 0.823, 1.348
 312112408, 0.226, 0.823, 1.351
 312312449, 0.22, 0.822, 1.353
 312512560, 0.223, 0.8200001, 1.353
 312712437, 0.214, 0.817, 1.352
 312912428, 0.212, 0.814, 1.351
 313112896, 0.212, 0.811, 1.351
 313312447, 0.208, 0.809, 1.349
 313512455, 0.208, 0.807, 1.348
 313712443, 0.241, 0.807, 1.346
 313912441, 0.257, 0.809, 1.345
 314112578, 0.312, 0.812, 1.345
 314312622, 0.259, 0.8150001, 1.345
 314512448, 0.249, 0.813, 1.304
 314712442, 0.288, 0.8150001, 1.304
 314912445, 0.277, 0.818, 1.302
 315112434, 0.249, 0.8200001, 1.3
 315312442, 0.248, 0.821, 1.297
 315532038, 0.254, 0.823, 1.295
 315712670, 0.206, 0.822, 1.291
 315912528, 0.203, 0.8200001, 1.288
 316112567, 0.221, 0.8200001, 1.284
 316312432, 0.225, 0.8190001, 1.28
 316512409, 0.236, 0.818, 1.272
 316712394, 0.281, 0.8200001, 1.271
 316912877, 0.276, 0.822, 1.267
 317112408, 0.242, 0.8200001, 1.264
 317312476, 0.254, 0.818, 1.261
 317512461, 0.235, 0.814, 1.258
 317712459, 0.263, 0.814, 1.254
 317912595, 0.264, 0.814, 1.249
 318112682, 0.234, 0.813, 1.234
 318312615, 0.225, 0.811, 1.229
 318512430, 0.25, 0.811, 1.229
 318712436, 0.192, 0.807, 1.223
 318912423, 0.185, 0.8, 1.224
 319112408, 0.196, 0.795, 1.227
 319312895, 0.204, 0.7920001, 1.231
 319512853, 0.214, 0.79, 1.235
 319712584, 0.224, 0.79, 1.239
 319912384, 0.2, 0.7870001, 1.241
 320112561, 0.201, 0.785, 1.246
 320312420, 0.202, 0.784, 1.251
 320512832, 0.197, 0.781, 1.256
 320712448, 0.188, 0.779, 1.262
 320912448, 0.226, 0.779, 1.269
 321112450, 0.272, 0.781, 1.276
 321312488, 0.228, 0.7780001, 1.277
 321532058, 0.245, 0.774, 1.278
 321712855, 0.219, 0.7690001, 1.279
 321912892, 0.216, 0.765, 1.281
 322112490, 0.253, 0.7640001, 1.283
 322312422, 0.255, 0.765, 1.286
 322512539, 0.254, 0.768, 1.294
 322712401, 0.227, 0.7690001, 1.303
 322912394, 0.212, 0.7690001, 1.293
 323092046, 0.209, 0.767, 1.296
 323312619, 0.241, 0.767, 1.304
 323512426, 0.253, 0.77, 1.315
 323712393, 0.262, 0.772, 1.325
 323912384, 0.232, 0.7730001, 1.333
 324112331, 0.299, 0.776, 1.342
 324312476, 0.308, 0.78, 1.353
 324492382, 0.318, 0.785, 1.365
 324712368, 0.306, 0.791, 1.376
 324912396, 0.305, 0.7960001, 1.387
 325112521, 0.268, 0.8, 1.395
 325312382, 0.284, 0.803, 1.404
 325512289, 0.309, 0.807, 1.415
 325692378, 0.255, 0.811, 1.426
 325912404, 0.256, 0.814, 1.439
 326112388, 0.288, 0.818, 1.451
 326312385, 0.301, 0.821, 1.464
 326512388, 0.32, 0.8240001, 1.474
 326712512, 0.247, 0.8240001, 1.471
 326912854, 0.236, 0.822, 1.468
 327112674, 0.252, 0.822, 1.466
 327312712, 0.215, 0.821, 1.461
 327512700, 0.217, 0.821, 1.463
 327712679, 0.224, 0.8190001, 1.461
 327912671, 0.244, 0.817, 1.462
 328112673, 0.306, 0.818, 1.468
 328292716, 0.315, 0.8200001, 1.473
 328512825, 0.306, 0.823, 1.478
 328712856, 0.295, 0.825, 1.481
 328912689, 0.274, 0.826, 1.485
 329113481, 0.299, 0.827, 1.492
 329313514, 0.243, 0.825, 1.491
 329513126, 0.267, 0.8240001, 1.491
 329693130, 0.304, 0.8240001, 1.491
 329913120, 0.234, 0.823, 1.485
 330113945, 0.268, 0.822, 1.489
 330313135, 0.239, 0.822, 1.487
 330513333, 0.315, 0.825, 1.493
 330713107, 0.221, 0.8240001, 1.492
 330893101, 0.311, 0.8240001, 1.493
 331115926, 0.313, 0.825, 1.493
 331295797, 0.177, 0.8240001, 1.49
 331515654, 0.267, 0.8240001, 1.486
 331715776, 0.254, 0.8240001, 1.463
 331895650, 0.245, 0.8240001, 1.453
 332095647, 0.218, 0.823, 1.448
 332295732, 0.338, 0.8190001, 1.444
 332495687, 0.363, 0.8190001, 1.441
 332695790, 0.281, 0.8200001, 1.44
 332895656, 0.331, 0.8200001, 1.437
 333095644, 0.261, 0.8200001, 1.435
 333295660, 0.357, 0.8200001, 1.432
 333515644, 0.265, 0.8190001, 1.429
 333696133, 0.194, 0.8190001, 1.422
 333895651, 0.316, 0.818, 1.415
 334095669, 0.245, 0.817, 1.408
 334295691, 0.27, 0.817, 1.401
 334496159, 0.226, 0.817, 1.394
 334695660, 0.199, 0.816, 1.387
 334895929, 0.349, 0.8150001, 1.385
 335095933, 0.192, 0.814, 1.384
 335296490, 0.179, 0.814, 1.377
 335496659, 0.243, 0.814, 1.371
 335696821, 0.223, 0.813, 1.348
 335897140, 0.281, 0.8150001, 1.346
 336097124, 0.318, 0.818, 1.346
 336297689, 0.289, 0.8190001, 1.327
 336517133, 0.266, 0.814, 1.305
 336697121, 0.345, 0.817, 1.299
 336897139, 0.332, 0.821, 1.292
 337097928, 0.321, 0.8240001, 1.287
 337297151, 0.344, 0.8280001, 1.282
 337497114, 0.344, 0.8290001, 1.267
 337697106, 0.313, 0.8330001, 1.264
 337897239, 0.253, 0.835, 1.255
 338097333, 0.282, 0.839, 1.254
 338297133, 0.344, 0.8420001, 1.247
 338497513, 0.258, 0.845, 1.243
 338697324, 0.322, 0.8470001, 1.235
 338916934, 0.296, 0.85, 1.234
 339116936, 0.372, 0.853, 1.24
 339316945, 0.359, 0.8560001, 1.249
 339516925, 0.372, 0.859, 1.257
 339717026, 0.369, 0.862, 1.266
 339916938, 0.379, 0.8650001, 1.274
 340097323, 0.381, 0.868, 1.282
 340316947, 0.385, 0.8710001, 1.29
 340516899, 0.37, 0.874, 1.298
 340697315, 0.349, 0.877, 1.306
 340897313, 0.364, 0.8800001, 1.314
 341096942, 0.345, 0.883, 1.322
 341296945, 0.358, 0.8850001, 1.329
 341516951, 0.336, 0.8880001, 1.337
 341697029, 0.366, 0.891, 1.343
 341896917, 0.261, 0.8930001, 1.35
 342097152, 0.383, 0.895, 1.357
 342296937, 0.345, 0.8980001, 1.363
 342496925, 0.374, 0.9, 1.37
 342696909, 0.29, 0.9020001, 1.376
 342917336, 0.362, 0.905, 1.382
 343096911, 0.34, 0.9070001, 1.388
 343296950, 0.356, 0.909, 1.394
 343516953, 0.301, 0.9120001, 1.4
 343696929, 0.354, 0.914, 1.405
 343896950, 0.291, 0.9160001, 1.41
 344096918, 0.346, 0.918, 1.416
 344296935, 0.288, 0.92, 1.421
 344516929, 0.27, 0.923, 1.426
 344696932, 0.29, 0.9250001, 1.431
 344897319, 0.342, 0.927, 1.435
 345097333, 0.316, 0.929, 1.44
 345297476, 0.295, 0.9300001, 1.444
 345536915, 0.278, 0.932, 1.448
 345697313, 0.37, 0.934, 1.453
 345897320, 0.38, 0.936, 1.457
 346097308, 0.316, 0.938, 1.461
 346297456, 0.268, 0.9400001, 1.466
 346496925, 0.316, 0.942, 1.47
 346696931, 0.314, 0.943, 1.474
 346917639, 0.331, 0.9450001, 1.478
 347117317, 0.368, 0.947, 1.482
 347296949, 0.329, 0.9480001, 1.486
 347517485, 0.307, 0.95, 1.489
 347696921, 0.328, 0.952, 1.493
 347896918, 0.298, 0.9530001, 1.497
 348096962, 0.354, 0.955, 1.5
 348296940, 0.32, 0.956, 1.503
 348517128, 0.369, 0.957, 1.507
 348716954, 0.262, 0.9590001, 1.51
 348916933, 0.329, 0.96, 1.513
 349096922, 0.33, 0.961, 1.516
 349316929, 0.37, 0.9620001, 1.519
 349516912, 0.373, 0.9630001, 1.522
 349697308, 0.375, 0.965, 1.525
 349896940, 0.262, 0.966, 1.527
 350096921, 0.339, 0.9670001, 1.53
 350296950, 0.332, 0.9680001, 1.533
 350497130, 0.312, 0.969, 1.536
 350716920, 0.353, 0.97, 1.539
 350916938, 0.279, 0.9710001, 1.541
 351116905, 0.371, 0.973, 1.544
 351296931, 0.291, 0.974, 1.547
 351516926, 0.312, 0.975, 1.549
 351696931, 0.268, 0.9760001, 1.552
 351917320, 0.28, 0.9770001, 1.554
 352096934, 0.339, 0.978, 1.556
 352297133, 0.323, 0.979, 1.559
 352517316, 0.355, 0.979, 1.561
 352717482, 0.343, 0.98, 1.563
 352917318, 0.308, 0.98, 1.565
 353096912, 0.352, 0.9810001, 1.567
 353296952, 0.341, 0.9820001, 1.568
 353517325, 0.262, 0.9820001, 1.57
 353717368, 0.369, 0.983, 1.572
 353896906, 0.372, 0.983, 1.574
 354096932, 0.281, 0.983, 1.575
 354297048, 0.352, 0.984, 1.577
 354496901, 0.293, 0.984, 1.579
 354696961, 0.329, 0.9850001, 1.581
 354896916, 0.313, 0.9860001, 1.583
 355096920, 0.365, 0.987, 1.585
 355296938, 0.316, 0.988, 1.586
 355516943, 0.351, 0.989, 1.588
 355716914, 0.284, 0.9900001, 1.59
 355896909, 0.351, 0.9900001, 1.591
 356096951, 0.288, 0.987, 1.59
 356296937, 0.333, 0.9860001, 1.592
 356496931, 0.324, 0.988, 1.594
 356696942, 0.295, 0.9860001, 1.597
 356896895, 0.29, 0.988, 1.607
 357096919, 0.486, 0.992, 1.619
 357296917, 0.575, 0.9960001, 1.633
 357496926, 0.577, 1.002, 1.65
 357696916, 0.666, 1.011, 1.67
 357896958, 0.555, 1.024, 1.692
