TimeUS,gpSA,gpHA,gpVA
 131763971, 0.305, 1.003, 1.747
 131947524, 0.312, 1.005, 1.751
 132148254, 0.475, 1.011, 1.763
 132351735, 0.288, 1.015, 1.757
 132551945, 0.505, 1.021, 1.77
 132751962, 0.348, 1.027, 1.761
 132951733, 0.284, 1.028, 1.76
 133132638, 0.277, 1.025, 1.759
 133335153, 0.269, 1.021, 1.75
 133535951, 0.486, 1.027, 1.761
 133755968, 0.331, 1.033, 1.768
 133935988, 0.364, 1.037, 1.774
 134155982, 0.43, 1.044, 1.782
 134356053, 0.33, 1.045, 1.778
 134555939, 0.333, 1.046, 1.777
 134759419, 0.353, 1.05, 1.78
 134960186, 0.454, 1.057, 1.786
 135161230, 0.473, 1.066, 1.795
 135361368, 0.26, 1.071, 1.8
 135561225, 0.387, 1.075, 1.81
 135761243, 0.344, 1.077, 1.805
 135941979, 0.339, 1.078, 1.806
 136142836, 0.324, 1.078, 1.811
 136342754, 0.229, 1.072, 1.8
 136542751, 0.6160001, 1.079, 1.813
 136742858, 0.3, 1.089, 1.818
 136942840, 0.432, 1.092, 1.826
 137142838, 0.31, 1.096, 1.83
 137346933, 0.223, 1.087, 1.807
 137547495, 0.35, 1.088, 1.812
 137747350, 0.324, 1.091, 1.82
 137947689, 0.378, 1.095, 1.825
 138147704, 0.377, 1.1, 1.83
 138349409, 0.288, 1.103, 1.835
 138531906, 0.363, 1.104, 1.842
 138752862, 0.362, 1.107, 1.85
 138954303, 0.338, 1.11, 1.859
 139155200, 0.499, 1.117, 1.873
 139355239, 0.258, 1.119, 1.867
 139555251, 0.536, 1.125, 1.883
 139756612, 0.331, 1.132, 1.889
 139959912, 0.6530001, 1.14, 1.909
 140140355, 0.53, 1.157, 1.932
 140340501, 0.538, 1.171, 1.956
 140560343, 0.455, 1.182, 1.972
 140760320, 0.258, 1.178, 1.96
 140941128, 0.452, 1.181, 1.969
 141144493, 0.6580001, 1.194, 1.988
 141365080, 0.337, 1.204, 2.002
 141504717, 0.837, 1.217, 2.026
 141705473, 0.324, 1.234, 2.03
 141966637, 0.361, 1.232, 2.025
 142145666, 0.356, 1.23, 2
 142366093, 0.295, 1.223, 1.986
 142566023, 0.339, 1.223, 1.991
 142745500, 0.318, 1.222, 1.991
 142946495, 0.32, 1.217, 1.984
 143166447, 0.324, 1.215, 1.977
 143346759, 0.26, 1.208, 1.969
 143566755, 0.351, 1.207, 1.97
 143747295, 0.347, 1.207, 1.965
 143947292, 0.297, 1.204, 1.963
 144149388, 0.265, 1.197, 1.956
 144351304, 0.266, 1.191, 1.946
 144571163, 0.232, 1.181, 1.94
 144771316, 0.238, 1.172, 1.929
 144951171, 0.283, 1.167, 1.929
 145171480, 0.443, 1.169, 1.935
 145372846, 0.258, 1.167, 1.933
 145552366, 0.409, 1.169, 1.94
 145754896, 0.358, 1.172, 1.944
 145954895, 0.436, 1.177, 1.952
 146154866, 0.24, 1.174, 1.95
 146354874, 0.248, 1.166, 1.941
 146555481, 0.226, 1.16, 1.931
 146755712, 0.382, 1.16, 1.934
 146955506, 0.236, 1.154, 1.924
 147155478, 0.287, 1.151, 1.925
 147355484, 0.291, 1.149, 1.925
 147555453, 0.47, 1.153, 1.933
 147759123, 0.223, 1.145, 1.929
 147959080, 0.264, 1.138, 1.919
 148159900, 0.485, 1.142, 1.926
 148359102, 0.441, 1.149, 1.933
 148559094, 0.388, 1.154, 1.94
 148738842, 0.225, 1.147, 1.932
 148959892, 0.326, 1.145, 1.931
 149159899, 0.321, 1.144, 1.932
 149360707, 0.311, 1.142, 1.932
 149559940, 0.289, 1.139, 1.93
 149759949, 0.347, 1.14, 1.934
 149899933, 0.314, 1.141, 1.934
 150099953, 0.357, 1.142, 1.938
 150299961, 0.321, 1.143, 1.939
 150503120, 0.379, 1.144, 1.942
 150703278, 0.306, 1.142, 1.938
 150903120, 0.344, 1.141, 1.938
 151123249, 0.381, 1.144, 1.942
 151323321, 0.372, 1.147, 1.945
 151503256, 0.373, 1.15, 1.947
 151703137, 0.341, 1.152, 1.954
 151908644, 0.366, 1.154, 1.96
 152108731, 0.349, 1.156, 1.961
 152308730, 0.313, 1.156, 1.964
 152529881, 0.329, 1.157, 1.968
 152729183, 0.265, 1.152, 1.954
 152910181, 0.383, 1.153, 1.954
 153110086, 0.29, 1.152, 1.942
 153310099, 0.266, 1.144, 1.904
 153510604, 0.365, 1.143, 1.896
 153714080, 0.276, 1.138, 1.86
 153914223, 0.269, 1.134, 1.857
 154114468, 0.332, 1.134, 1.856
 154314486, 0.293, 1.131, 1.853
 154514443, 0.346, 1.13, 1.853
 154714507, 0.356, 1.131, 1.856
 154914850, 0.425, 1.134, 1.862
 155115393, 0.429, 1.139, 1.86
 155316176, 0.36, 1.143, 1.848
 155516176, 0.507, 1.149, 1.856
 155716265, 0.356, 1.155, 1.848
 155916126, 0.311, 1.153, 1.842
 156116291, 0.27, 1.146, 1.821
 156316354, 0.265, 1.14, 1.805
 156517008, 0.401, 1.143, 1.809
 156698428, 0.308, 1.145, 1.804
 156917351, 0.298, 1.144, 1.783
 157117638, 0.434, 1.149, 1.788
 157317656, 0.337, 1.152, 1.791
 157517850, 0.332, 1.152, 1.79
 157718702, 0.229, 1.141, 1.765
 157918676, 0.281, 1.13, 1.746
 158119000, 0.255, 1.117, 1.739
 158319014, 0.242, 1.102, 1.728
 158519010, 0.29, 1.093, 1.726
 158719048, 0.342, 1.09, 1.73
 158920219, 0.378, 1.09, 1.731
 159120166, 0.351, 1.088, 1.733
 159300681, 0.297, 1.083, 1.73
 159521160, 0.352, 1.079, 1.732
 159721868, 0.306, 1.074, 1.734
 159921053, 0.35, 1.072, 1.737
 160121295, 0.406, 1.073, 1.735
 160321285, 0.395, 1.076, 1.739
 160521983, 0.394, 1.079, 1.746
 160722001, 0.344, 1.08, 1.75
 160922055, 0.371, 1.08, 1.754
 161121994, 0.373, 1.081, 1.76
 161322164, 0.384, 1.083, 1.765
 161521997, 0.401, 1.086, 1.772
 161722943, 0.388, 1.088, 1.778
 161902722, 0.416, 1.093, 1.786
 162102714, 0.402, 1.097, 1.793
 162322734, 0.384, 1.1, 1.797
 162502711, 0.422, 1.104, 1.804
 162722728, 0.368, 1.106, 1.807
 162903452, 0.375, 1.107, 1.812
 163103640, 0.396, 1.11, 1.819
 163303764, 0.342, 1.111, 1.823
 163504333, 0.412, 1.112, 1.833
 163724203, 0.372, 1.112, 1.821
 163924197, 0.426, 1.115, 1.825
 164105138, 0.454, 1.118, 1.829
 164305843, 0.417, 1.12, 1.834
 164508501, 0.38, 1.122, 1.833
 164728812, 0.444, 1.126, 1.839
 164929625, 0.438, 1.131, 1.846
 165128672, 0.434, 1.136, 1.852
 165329465, 0.429, 1.139, 1.856
 165529448, 0.434, 1.143, 1.865
 165709469, 0.363, 1.144, 1.864
 165909953, 0.378, 1.143, 1.867
 166112697, 0.37, 1.142, 1.869
 166312521, 0.287, 1.135, 1.852
 166512909, 0.394, 1.135, 1.857
 166712960, 0.371, 1.136, 1.859
 166912920, 0.391, 1.136, 1.861
 167112861, 0.398, 1.138, 1.86
 167313386, 0.398, 1.139, 1.86
 167513599, 0.348, 1.137, 1.845
 167714112, 0.352, 1.134, 1.83
 167914410, 0.329, 1.13, 1.812
 168115484, 0.343, 1.128, 1.808
 168318243, 0.32, 1.125, 1.796
 168518881, 0.365, 1.124, 1.792
 168718133, 0.341, 1.124, 1.784
 168918093, 0.312, 1.119, 1.765
 169119009, 0.317, 1.115, 1.748
 169320017, 0.333, 1.112, 1.731
 169520014, 0.397, 1.113, 1.728
 169699670, 0.293, 1.111, 1.701
 169920107, 0.374, 1.111, 1.703
 170120090, 0.438, 1.117, 1.711
 170320944, 0.294, 1.115, 1.713
 170521660, 0.317, 1.111, 1.713
 170721934, 0.317, 1.105, 1.711
 170921679, 0.271, 1.097, 1.706
 171121668, 0.293, 1.091, 1.703
 171321703, 0.247, 1.084, 1.7
 171521659, 0.438, 1.087, 1.709
 171722504, 0.368, 1.092, 1.719
 171922509, 0.267, 1.089, 1.721
 172122914, 0.288, 1.085, 1.726
 172303455, 0.272, 1.082, 1.726
 172504217, 0.331, 1.082, 1.731
 172707922, 0.291, 1.08, 1.733
 172908058, 0.283, 1.076, 1.733
 173108610, 0.318, 1.075, 1.738
 173307922, 0.296, 1.072, 1.742
 173507455, 0.295, 1.07, 1.746
 173707480, 0.294, 1.067, 1.75
 173908356, 0.294, 1.065, 1.751
 174109596, 0.291, 1.062, 1.753
 174309625, 0.254, 1.057, 1.747
 174509617, 0.327, 1.057, 1.751
 174729997, 0.255, 1.053, 1.748
 174909592, 0.258, 1.049, 1.745
 175110388, 0.286, 1.046, 1.747
 175310365, 0.304, 1.044, 1.75
 175510346, 0.366, 1.046, 1.757
 175710373, 0.318, 1.046, 1.76
 175910387, 0.327, 1.046, 1.766
 176110345, 0.29, 1.046, 1.771
 176311205, 0.271, 1.044, 1.777
 176514072, 0.32, 1.044, 1.782
 176733939, 0.293, 1.044, 1.787
 176915020, 0.368, 1.047, 1.794
 177114876, 0.354, 1.051, 1.803
 177314093, 0.333, 1.055, 1.805
 177514627, 0.357, 1.058, 1.807
 177714960, 0.345, 1.061, 1.807
 177915722, 0.344, 1.065, 1.81
 178115692, 0.432, 1.071, 1.819
 178315714, 0.304, 1.074, 1.816
 178515720, 0.395, 1.078, 1.822
 178715935, 0.249, 1.076, 1.819
 178916620, 0.27, 1.071, 1.816
 179117515, 0.298, 1.067, 1.815
 179321039, 0.297, 1.064, 1.812
 179521022, 0.315, 1.064, 1.817
 179722161, 0.263, 1.062, 1.822
 179922162, 0.295, 1.061, 1.827
 180104672, 0.275, 1.058, 1.826
 180305379, 0.275, 1.054, 1.809
 180507874, 0.368, 1.056, 1.81
 180708266, 0.298, 1.054, 1.797
 180912394, 0.282, 1.051, 1.792
 181111844, 0.304, 1.05, 1.797
 181311679, 0.314, 1.05, 1.804
 181512303, 0.509, 1.056, 1.815
 181712462, 0.327, 1.061, 1.819
 181914318, 0.263, 1.057, 1.816
 182113167, 0.428, 1.06, 1.828
 182313240, 0.225, 1.057, 1.801
 182516063, 0.266, 1.054, 1.797
 182716078, 0.327, 1.055, 1.8
 182916840, 0.251, 1.053, 1.797
 183116741, 0.34, 1.055, 1.8
 183316974, 0.285, 1.054, 1.793
 183519469, 0.312, 1.053, 1.795
 183719352, 0.262, 1.051, 1.792
 183920675, 0.287, 1.048, 1.792
 184121441, 0.34, 1.048, 1.799
 184322241, 0.277, 1.048, 1.804
 184523131, 0.386, 1.048, 1.811
 184723277, 0.34, 1.048, 1.798
 184925650, 0.299, 1.048, 1.799
 185125636, 0.295, 1.048, 1.803
 185306509, 0.315, 1.049, 1.805
 185509694, 0.379, 1.052, 1.808
 185709721, 0.382, 1.057, 1.815
 185909701, 0.357, 1.063, 1.822
 186110187, 0.353, 1.067, 1.831
 186310202, 0.338, 1.07, 1.837
 186511179, 0.347, 1.074, 1.844
 186711035, 0.31, 1.075, 1.848
 186911414, 0.336, 1.077, 1.852
 187114969, 0.355, 1.079, 1.86
 187314879, 0.331, 1.081, 1.856
 187514911, 0.387, 1.084, 1.862
 187714883, 0.315, 1.085, 1.865
 187915683, 0.341, 1.085, 1.867
 188116466, 0.361, 1.086, 1.873
 188320524, 0.324, 1.087, 1.879
 188521308, 0.405, 1.091, 1.887
 188720468, 0.353, 1.095, 1.892
 188920520, 0.35, 1.097, 1.891
 189100931, 0.284, 1.097, 1.888
 189321134, 0.236, 1.092, 1.859
 189520881, 0.472, 1.096, 1.864
 189720899, 0.352, 1.097, 1.85
 189920964, 0.32, 1.096, 1.841
 190120931, 0.313, 1.095, 1.829
 190321751, 0.294, 1.092, 1.812
 190501740, 0.414, 1.094, 1.813
 190701751, 0.425, 1.099, 1.814
 190902238, 0.45, 1.107, 1.818
 191122270, 0.412, 1.113, 1.819
 191303966, 0.396, 1.119, 1.82
 191505933, 0.4, 1.123, 1.822
 191726231, 0.395, 1.128, 1.822
 191905936, 0.37, 1.131, 1.824
 192105835, 0.359, 1.134, 1.826
 192306217, 0.365, 1.138, 1.829
 192506346, 0.409, 1.142, 1.836
 192706881, 0.306, 1.144, 1.832
 192907688, 0.339, 1.146, 1.835
 193107657, 0.419, 1.15, 1.844
 193307669, 0.417, 1.156, 1.849
 193507658, 0.393, 1.161, 1.854
 193707997, 0.333, 1.163, 1.855
 193908637, 0.337, 1.163, 1.854
 194109504, 0.34, 1.163, 1.837
 194317109, 0.304, 1.162, 1.816
 194516931, 0.334, 1.161, 1.807
 194717375, 0.324, 1.161, 1.796
 194917983, 0.324, 1.161, 1.791
 195118515, 0.342, 1.162, 1.792
 195321487, 0.313, 1.161, 1.79
 195522181, 0.348, 1.161, 1.792
 195722203, 0.316, 1.16, 1.785
 195923049, 0.292, 1.157, 1.778
 196122915, 0.319, 1.156, 1.777
 196323049, 0.324, 1.157, 1.775
 196504119, 0.387, 1.16, 1.777
 196705075, 0.4, 1.163, 1.777
 196904880, 0.385, 1.167, 1.778
 197104872, 0.44, 1.171, 1.78
 197304901, 0.294, 1.173, 1.779
 197505274, 0.298, 1.174, 1.776
 197725383, 0.367, 1.175, 1.775
 197906118, 0.384, 1.177, 1.775
 198106929, 0.399, 1.18, 1.779
 198306971, 0.337, 1.181, 1.772
 198507079, 0.36, 1.183, 1.776
 198726962, 0.288, 1.182, 1.772
 198906921, 0.344, 1.18, 1.772
 199107607, 0.354, 1.182, 1.774
 199309649, 0.314, 1.183, 1.771
 199509601, 0.395, 1.186, 1.776
 199709120, 0.404, 1.185, 1.775
 199909089, 0.444, 1.189, 1.781
 200109435, 0.416, 1.191, 1.781
 200310196, 0.328, 1.189, 1.779
 200511000, 0.407, 1.19, 1.78
 200731147, 0.384, 1.191, 1.779
 200910975, 0.365, 1.19, 1.778
 201110864, 0.433, 1.192, 1.782
 201311155, 0.415, 1.193, 1.783
 201511889, 0.424, 1.194, 1.785
 201712704, 0.378, 1.195, 1.785
 201915710, 0.408, 1.197, 1.785
 202115443, 0.395, 1.198, 1.787
 202315505, 0.417, 1.198, 1.788
 202515486, 0.455, 1.199, 1.791
 202716491, 0.422, 1.2, 1.793
 202916320, 0.425, 1.2, 1.796
 203116277, 0.439, 1.201, 1.797
 203316303, 0.454, 1.2, 1.796
 203516341, 0.432, 1.202, 1.799
 203716300, 0.422, 1.204, 1.8
 203916310, 0.438, 1.205, 1.8
 204117197, 0.416, 1.207, 1.801
 204318191, 0.43, 1.208, 1.802
 204518482, 0.472, 1.209, 1.806
 204718505, 0.413, 1.207, 1.804
 204918729, 0.468, 1.208, 1.807
 205118669, 0.425, 1.209, 1.808
 205318898, 0.414, 1.205, 1.803
 205524697, 0.425, 1.202, 1.801
 205704699, 0.375, 1.2, 1.8
 205904678, 0.365, 1.197, 1.792
 206105060, 0.434, 1.196, 1.793
 206305085, 0.433, 1.197, 1.796
 206505068, 0.45, 1.2, 1.802
 206725710, 0.329, 1.197, 1.791
 206907015, 0.432, 1.196, 1.791
 207106082, 0.349, 1.188, 1.774
 207306210, 0.352, 1.177, 1.758
 207506047, 0.461, 1.179, 1.763
 207706684, 0.411, 1.177, 1.758
 207909625, 0.404, 1.174, 1.753
 208109666, 0.402, 1.171, 1.749
 208309679, 0.301, 1.155, 1.713
 208509669, 0.431, 1.155, 1.714
 208710170, 0.379, 1.155, 1.711
 208930139, 0.383, 1.154, 1.708
