Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.0027548209366391185,0.32231404958677684,0.03305785123966942
2,0.0,0.2900552486187845,0.0027624309392265192
3,0.0,0.26038781163434904,0.0
4,0.0,0.23333333333333334,0.0
5,0.0,0.20612813370473537,0.0
6,0.0,0.18435754189944134,0.0
7,0.0,0.16526610644257703,0.0
8,0.0,0.14606741573033707,0.0
9,0.0,0.1267605633802817,0.0
10,0.0,0.11016949152542373,0.0
11,0.0,0.09348441926345609,0.0
12,0.0,0.07954545454545454,0.0
13,0.0,0.06552706552706553,0.0
14,0.0,0.054285714285714284,0.0
15,0.0,0.04297994269340974,0.0
16,0.0,0.031609195402298854,0.0
17,0.0,0.023054755043227664,0.0
18,0.0,0.017341040462427744,0.0
19,0.0,0.011594202898550725,0.0
20,0.0,0.00872093023255814,0.0
21,0.0,0.0058309037900874635,0.0
22,0.0,0.0029239766081871343,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
