Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.0,0.0,0.32608695652173914,-1.0,0.0,0.0
2,0.0,0.0,0.16304347826086957,-0.0,0.0,0.0
3,0.0,0.0,0.08695652173913043,-0.0,0.0,0.0
4,0.0,0.0,0.05434782608695652,-0.0,0.0,0.0
5,0.0,0.0,0.021739130434782608,-0.0,0.0,0.0
6,0.0,0.0,0.0,-0.0,0.0,0.0
