Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.008264462809917356,0.90633608815427,0.29201101928374656
2,0.0027624309392265192,0.8867403314917127,0.15469613259668508
3,0.0,0.8670360110803325,0.09141274238227147
4,0.0,0.85,0.06388888888888888
5,0.0,0.8328690807799443,0.04456824512534819
6,0.0,0.8156424581005587,0.036312849162011177
7,0.0,0.7983193277310925,0.03081232492997199
8,0.0,0.7808988764044944,0.025280898876404494
9,0.0,0.7633802816901408,0.01971830985915493
10,0.0,0.748587570621469,0.014124293785310734
11,0.0,0.7393767705382436,0.0113314447592068
12,0.0,0.7301136363636364,0.008522727272727272
13,0.0,0.7207977207977208,0.005698005698005698
14,0.0,0.7114285714285714,0.002857142857142857
15,0.0,0.7020057306590258,0.0
16,0.0,0.6925287356321839,0.0
17,0.0,0.6829971181556196,0.0
18,0.0,0.6734104046242775,0.0
19,0.0,0.663768115942029,0.0
20,0.0,0.6540697674418605,0.0
21,0.0,0.6443148688046647,0.0
22,0.0,0.6345029239766082,0.0
23,0.0,0.624633431085044,0.0
24,0.0,0.6147058823529412,0.0
25,0.0,0.6047197640117994,0.0
26,0.0,0.5946745562130178,0.0
27,0.0,0.5845697329376854,0.0
28,0.0,0.5714285714285714,0.0
29,0.0,0.5582089552238806,0.0
30,0.0,0.5449101796407185,0.0
