Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.8181818181818182,0.5922865013774105,0.29201101928374656
2,0.5607734806629834,0.4723756906077348,0.15469613259668508
3,0.3268698060941828,0.37950138504155123,0.09141274238227147
4,0.19444444444444445,0.3,0.06388888888888888
5,0.12256267409470752,0.22841225626740946,0.04456824512534819
6,0.0782122905027933,0.1787709497206704,0.036312849162011177
7,0.047619047619047616,0.14565826330532214,0.03081232492997199
8,0.03089887640449438,0.11235955056179775,0.025280898876404494
9,0.02535211267605634,0.09577464788732394,0.01971830985915493
10,0.022598870056497175,0.07909604519774012,0.014124293785310734
11,0.0169971671388102,0.0679886685552408,0.0113314447592068
12,0.014204545454545454,0.056818181818181816,0.008522727272727272
13,0.011396011396011397,0.045584045584045586,0.005698005698005698
14,0.008571428571428572,0.03428571428571429,0.002857142857142857
15,0.0057306590257879654,0.025787965616045846,0.0
16,0.0028735632183908046,0.017241379310344827,0.0
17,0.002881844380403458,0.011527377521613832,0.0
18,0.0,0.008670520231213872,0.0
19,0.0,0.005797101449275362,0.0
20,0.0,0.0029069767441860465,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
