THR,Frames,FPR,TPR,TTD
1,136,0.9,0.813953488372093,161
2,135,0.64,0.3176470588235294,167
3,134,0.56,0.2261904761904762,990
4,133,0.4,0.1566265060240964,1192
5,132,0.2,0.0975609756097561,4175
6,131,0.12,0.04938271604938271,4375
7,130,0.12,0.025,4576
8,129,0.08,0.0,0
9,128,0.06,0.0,0
10,127,0.04,0.0,0
11,126,0.04,0.0,0
12,125,0.04,0.0,0
13,124,0.02,0.0,0
14,123,0.02,0.0,0
15,122,0.02,0.0,0
16,121,0.0,0.0,0
