Threshold,ACCOF(FPR),ACCOF(TPR),GPSOF(FPR),GPSOF(TPR),ACCGPS(FPR),ACCGPS(TPR)
1,0.96,0.9418604651162791,0.32,0.5232558139534884,0.0,0.011627906976744186
2,0.96,0.8470588235294118,0.2,0.4235294117647059,0.0,0.0
3,0.88,0.7261904761904762,0.16,0.34523809523809523,0.0,0.0
4,0.72,0.5421686746987951,0.12,0.27710843373493976,0.0,0.0
5,0.46,0.43902439024390244,0.1,0.2073170731707317,0.0,0.0
6,0.34,0.32098765432098764,0.08,0.13580246913580246,0.0,0.0
7,0.32,0.275,0.06,0.075,0.0,0.0
8,0.22,0.24050632911392406,0.04,0.012658227848101266,0.0,0.0
9,0.2,0.24358974358974358,0.02,0.0,0.0,0.0
10,0.2,0.2077922077922078,0.0,0.0,0.0,0.0
11,0.16,0.14473684210526316,0.0,0.0,0.0,0.0
12,0.16,0.13333333333333333,0.0,0.0,0.0,0.0
13,0.14,0.10810810810810811,0.0,0.0,0.0,0.0
14,0.14,0.0821917808219178,0.0,0.0,0.0,0.0
15,0.14,0.06944444444444445,0.0,0.0,0.0,0.0
16,0.14,0.07042253521126761,0.0,0.0,0.0,0.0
17,0.12,0.04285714285714286,0.0,0.0,0.0,0.0
18,0.12,0.043478260869565216,0.0,0.0,0.0,0.0
19,0.12,0.04411764705882353,0.0,0.0,0.0,0.0
20,0.1,0.04477611940298507,0.0,0.0,0.0,0.0
21,0.1,0.030303030303030304,0.0,0.0,0.0,0.0
22,0.1,0.03076923076923077,0.0,0.0,0.0,0.0
23,0.1,0.03125,0.0,0.0,0.0,0.0
24,0.08,0.031746031746031744,0.0,0.0,0.0,0.0
25,0.08,0.016129032258064516,0.0,0.0,0.0,0.0
26,0.08,0.0,0.0,0.0,0.0,0.0
27,0.08,0.0,0.0,0.0,0.0,0.0
28,0.06,0.0,0.0,0.0,0.0,0.0
29,0.06,0.0,0.0,0.0,0.0,0.0
30,0.06,0.0,0.0,0.0,0.0,0.0
