TimeUS,CAN,CAE,CAD,CAe,NAN,NAE,NAD,NAe,m10,m00
 131831413, -0.008590012, 0.01092001, -4.588001E-05, 0.0009424736, -0.003562277, 0.004477658, 0.0001463571, 0.0005209542, -0.1258987, 0.9920418
 132031333, -0.00831897, 0.01096785, 9.063469E-05, 0.0009424737, -0.003196195, 0.004755698, -0.0006236561, 0.0005187925, -0.1259102, 0.9920404
 132231253, -0.00834087, 0.01082565, -0.000622417, 0.000940312, -0.003932224, 0.004253372, 0.0002184089, 0.0005187925, -0.1259203, 0.9920391
 132431173, -0.009009929, 0.01050761, 0.0001165389, 0.000940312, -0.003473412, 0.005008865, -8.12861E-05, 0.0005187925, -0.1259296, 0.9920378
 132631093, -0.008482181, 0.01142652, -0.0001043439, 0.000940312, -0.00333881, 0.004806038, 0.0003324096, 0.0005187925, -0.1259379, 0.9920368
 132831013, -0.00839631, 0.01103052, 0.0001350697, 0.000940312, -0.00347728, 0.004681411, -3.533141E-06, 0.0005187925, -0.1259454, 0.9920359
 133030933, -0.008507135, 0.01082453, -0.000283072, 0.000940312, -0.003051617, 0.004346686, -0.0007132275, 0.0005187925, -0.1259519, 0.9920352
 133230853, -0.008164722, 0.0107416, -0.0008153393, 0.000940312, -0.003982189, 0.004909688, -0.0002162366, 0.0005187925, -0.1259566, 0.9920344
 133430773, -0.008813716, 0.01134418, -0.0003407308, 0.000940312, -0.003581389, 0.004432391, 0.0001283549, 0.0005187925, -0.1259611, 0.9920339
 133630693, -0.008545685, 0.01088567, 7.492524E-05, 0.000940312, -0.003735519, 0.003932809, 0.0003251109, 0.0005187925, -0.1259654, 0.9920334
 133831446, -0.008543566, 0.01031424, 0.0002417681, 0.0009424736, -0.003468637, 0.004378752, 0.0001703268, 0.0005209542, -0.1259683, 0.992033
 134031366, -0.008246256, 0.0106406, -0.0004226177, 0.0009424737, -0.003162201, 0.004541495, -7.276601E-05, 0.0005187925, -0.1259712, 0.9920326
 134231286, -0.00783602, 0.01084931, -0.0001342987, 0.000940312, -0.003369664, 0.004430835, 0.0002469732, 0.0005187925, -0.1259706, 0.9920326
 134431206, -0.008296413, 0.01070552, 0.0001478617, 0.000940312, -0.003254562, 0.004455154, -0.0002403894, 0.0005187925, -0.125971, 0.9920327
 134631126, -0.008248493, 0.01072423, -0.0001480499, 0.000940312, -0.003688889, 0.004376934, -5.927218E-05, 0.0005187925, -0.1259715, 0.9920326
 134831046, -0.008614522, 0.01067196, -0.0002865945, 0.000940312, -0.003638492, 0.004738847, -0.0007699949, 0.0005187925, -0.1259707, 0.9920326
 135030966, -0.008862836, 0.01122333, -0.1049548, 0.000940312, -0.003838568, 0.004988627, -0.1006508, 0.0005187925, -0.1259702, 0.9920328
 135230886, -0.009012092, 0.01171304, -0.228738, 0.000940312, -0.003904954, 0.004653688, -0.080069, 0.0005187925, -0.1259687, 0.9920329
 135430806, -0.009065264, 0.01096308, -0.1785182, 0.000940312, -0.003703837, 0.004902547, -0.1046268, 0.0005187925, -0.1259697, 0.9920337
 135630726, 0.0001567969, 0.003210513, -1.034108, 0.000940312, 0.009486334, -0.007308287, -0.5290345, 0.0005187925, -0.1259168, 0.9919652
 135831479, 0.02815968, -0.02264656, -0.768571, 0.000940312, 0.01448076, -0.01224504, -0.013344, 0.0005209541, -0.1259815, 0.9919052
 136031399, 0.03044961, -0.0244314, -0.03638669, 0.0009424736, 0.007721008, -0.004069325, -0.06449553, 0.0005187925, -0.1263506, 0.9919376
 136231319, 0.009885407, 0.002140603, -0.2115493, 0.000940312, -0.00352046, 0.01123964, -0.1178825, 0.0005187925, -0.1266791, 0.9919425
 136431239, -0.01315681, 0.03570196, -0.2575087, 0.000940312, -0.008637713, 0.02078124, -0.08660512, 0.0005187925, -0.1268711, 0.9919159
 136631159, -0.01769417, 0.04427003, -0.1812884, 0.000940312, -0.002733609, 0.01029885, -0.06149786, 0.0005187925, -0.1269192, 0.9919068
 136831079, 0.0008874493, 0.008047096, -0.1331489, 0.000940312, 0.005745155, -0.01100005, -0.04767377, 0.0005187925, -0.126623, 0.99188
 137030999, 0.01332268, -0.03269173, -0.1021191, 0.000940312, 0.002490472, -0.01482765, -0.03611865, 0.0005187925, -0.1264708, 0.9919312
 137230919, -0.004094468, -0.02450534, -0.07440678, 0.000940312, -0.01120141, 0.001029943, -0.02492818, 0.0005187925, -0.126564, 0.9919545
 137430839, -0.03352851, 0.01190076, -0.05068693, 0.000940312, -0.01794653, 0.009050368, -0.01755687, 0.0005187925, -0.1265799, 0.991923
 137630759, -0.04048419, 0.01587102, -0.03500261, 0.000940312, -0.01352439, 0.0002959542, -0.01282496, 0.0005187925, -0.1264962, 0.9919573
 137830679, -0.02497967, -0.004629322, -0.02022122, 0.000940312, -0.004253924, -0.006034977, -0.003339131, 0.0005187925, -0.1265095, 0.991962
 138031432, -0.005572372, -0.008491759, -0.00140298, 0.0009424736, -0.0003886985, 0.004693978, 0.0007407963, 0.0005209542, -0.1269477, 0.9919035
 138231352, -0.004398019, 0.02489644, 0.005686487, 0.0009424737, -0.006312399, 0.02095491, 0.001412212, 0.0005187925, -0.1277396, 0.9918027
 138431272, -0.02037602, 0.05258456, 0.008474529, 0.000940312, -0.01192954, 0.02116524, 0.004458877, 0.0005187925, -0.1285055, 0.9916816
 138631192, -0.02978639, 0.0431355, 0.0231532, 0.000940312, -0.01364765, 0.01127692, 0.0167563, 0.0005187925, -0.1290988, 0.9915982
 138831112, -0.02948068, 0.01770896, 0.05734716, 0.000940312, -0.00869695, -0.001141183, 0.03462026, 0.0005187925, -0.1295138, 0.9915724
 139031032, -0.01403159, -0.0103287, 0.1020333, 0.000940312, -0.0002622681, -0.009737851, 0.05543521, 0.0005187925, -0.1296999, 0.9915471
 139230952, 0.002571354, -0.02586975, 0.1763861, 0.000940312, 0.004032958, -0.01246731, 0.1110427, 0.0005187925, -0.1298107, 0.9914978
 139430872, 0.01739242, -0.02949154, 0.2839327, 0.000940312, 0.01361031, -0.01263742, 0.1338609, 0.0005187925, -0.1298956, 0.9913588
 139630792, 0.03009329, -0.0268521, 0.3287923, 0.000940312, 0.007573968, -0.006940994, 0.147206, 0.0005187925, -0.1303549, 0.9913906
 139830712, 0.00785102, -0.01277246, 0.3568499, 0.000940312, -0.003076279, -0.004028215, 0.1552296, 0.0005187925, -0.1308708, 0.9913795
 140031465, 0.005219247, -0.01432906, 0.3751104, 0.0009424736, 0.02012218, -0.01044446, 0.1603973, 0.0005209542, -0.1306334, 0.9908167
 140231385, 0.07894887, -0.02276336, 0.3803844, 0.0009424737, 0.05854727, -0.004188812, 0.1570592, 0.0005187925, -0.1304645, 0.9886749
 140431305, 0.1621256, -0.001625097, 0.3577853, 0.000940312, 0.08627014, 0.004365759, 0.1335557, 0.0005187925, -0.1310243, 0.9857383
 140631225, 0.2146734, 0.0146508, 0.2947867, 0.000940312, 0.09400979, 0.01038915, 0.1021156, 0.0005187925, -0.131639, 0.984237
 140831145, 0.2156054, 0.03766261, 0.2212133, 0.000940312, 0.0809435, 0.02931919, 0.07581507, 0.0005187925, -0.132191, 0.9848716
 141031065, 0.1878715, 0.08284976, 0.1644568, 0.000940312, 0.07883243, 0.04238554, 0.05577692, 0.0005187925, -0.1328115, 0.9839136
 141230985, 0.1992116, 0.1019791, 0.1197344, 0.000940312, 0.09446065, 0.04300146, 0.03977273, 0.0005187925, -0.1334116, 0.9808204
