Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.0027548209366391185,0.8677685950413223,0.03305785123966942
2,0.0,0.8480662983425414,0.0027624309392265192
3,0.0,0.8282548476454293,0.0
4,0.0,0.8083333333333333,0.0
5,0.0,0.7883008356545961,0.0
6,0.0,0.7681564245810056,0.0
7,0.0,0.7507002801120448,0.0
8,0.0,0.7359550561797753,0.0
9,0.0,0.723943661971831,0.0
10,0.0,0.711864406779661,0.0
11,0.0,0.7025495750708215,0.0
12,0.0,0.6931818181818182,0.0
13,0.0,0.6809116809116809,0.0
14,0.0,0.6685714285714286,0.0
15,0.0,0.6561604584527221,0.0
16,0.0,0.6436781609195402,0.0
17,0.0,0.6311239193083573,0.0
18,0.0,0.6184971098265896,0.0
19,0.0,0.6057971014492753,0.0
20,0.0,0.5930232558139535,0.0
21,0.0,0.5801749271137027,0.0
22,0.0,0.5672514619883041,0.0
23,0.0,0.5542521994134897,0.0
24,0.0,0.5411764705882353,0.0
25,0.0,0.528023598820059,0.0
26,0.0,0.514792899408284,0.0
27,0.0,0.5014836795252225,0.0
28,0.0,0.4880952380952381,0.0
29,0.0,0.4746268656716418,0.0
30,0.0,0.46107784431137727,0.0
