Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.008264462809917356,0.977961432506887,0.29201101928374656
2,0.0027624309392265192,0.9696132596685083,0.15469613259668508
3,0.0,0.961218836565097,0.09141274238227147
4,0.0,0.9555555555555556,0.06388888888888888
5,0.0,0.9498607242339833,0.04456824512534819
6,0.0,0.9441340782122905,0.036312849162011177
7,0.0,0.938375350140056,0.03081232492997199
8,0.0,0.9325842696629213,0.025280898876404494
9,0.0,0.9267605633802817,0.01971830985915493
10,0.0,0.9209039548022598,0.014124293785310734
11,0.0,0.9150141643059491,0.0113314447592068
12,0.0,0.9090909090909091,0.008522727272727272
13,0.0,0.9031339031339032,0.005698005698005698
14,0.0,0.8971428571428571,0.002857142857142857
15,0.0,0.8911174785100286,0.0
16,0.0,0.8850574712643678,0.0
17,0.0,0.8789625360230547,0.0
18,0.0,0.8728323699421965,0.0
19,0.0,0.8666666666666667,0.0
20,0.0,0.8604651162790697,0.0
21,0.0,0.8542274052478134,0.0
22,0.0,0.847953216374269,0.0
23,0.0,0.841642228739003,0.0
24,0.0,0.8352941176470589,0.0
25,0.0,0.8289085545722714,0.0
26,0.0,0.8224852071005917,0.0
27,0.0,0.8160237388724035,0.0
28,0.0,0.8095238095238095,0.0
29,0.0,0.8029850746268656,0.0
30,0.0,0.7964071856287425,0.0
