TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
 176626197, -0.39, -0.39, 1.71, 1.74, 275.21, 275.39, 0, 0.01, 3
 176628581, -0.39, -0.39, 1.71, 1.83, 275.21, 275.39, 0, 0.01, 3
 176636779, -0.39, -0.38, 1.71, 1.82, 275.21, 275.37, 0, 0.01, 3
 176644735, -0.39, -0.36, 1.7, 1.72, 275.21, 275.39, 0, 0.01, 3
 176646179, -0.39, -0.36, 1.71, 1.8, 275.21, 275.4, 0, 0.01, 3
 176649879, -0.39, -0.46, 1.71, 1.76, 275.21, 275.4, 0, 0.01, 3
 176651136, -0.39, -0.3, 1.7, 1.81, 275.21, 275.46, 0, 0.01, 3
 176653905, -0.4, -0.31, 1.7, 1.82, 275.21, 275.42, 0, 0.01, 3
 176656628, -0.4, -0.34, 1.7, 1.73, 275.21, 275.42, 0, 0.01, 3
 176661687, -0.4, -0.47, 1.7, 1.76, 275.21, 275.45, 0, 0.01, 3
 176663797, -0.4, -0.26, 1.7, 1.8, 275.21, 275.47, 0, 0.01, 3
 176666256, -0.4, -0.33, 1.7, 1.76, 275.21, 275.43, 0, 0.01, 3
 176669123, -0.41, -0.34, 1.7, 1.76, 275.21, 275.41, 0, 0.01, 3
 176671207, -0.41, -0.43, 1.7, 1.71, 275.21, 275.44, 0, 0.01, 3
 176674070, -0.4, -0.37, 1.7, 1.82, 275.21, 275.48, 0, 0.01, 3
 176676203, -0.41, -0.29, 1.7, 1.75, 275.21, 275.48, 0, 0.01, 3
 176678642, -0.41, -0.32, 1.69, 1.78, 275.21, 275.41, 0, 0.01, 3
 176681610, -0.41, -0.38, 1.69, 1.73, 275.21, 275.42, 0, 0.01, 3
 176691187, -0.42, -0.31, 1.69, 1.81, 275.21, 275.43, 0, 0.01, 3
 176701145, -0.42, -0.27, 1.68, 1.74, 275.21, 275.48, 0, 0.01, 3
 176703762, -0.42, -0.37, 1.68, 1.75, 275.21, 275.44, 0, 0.01, 3
 176706964, -0.42, -0.45, 1.68, 1.67, 275.21, 275.48, 0, 0.01, 3
 176708766, -0.41, -0.38, 1.67, 1.76, 275.21, 275.51, 0, 0.01, 3
 176711745, -0.42, -0.36, 1.67, 1.72, 275.21, 275.47, 0, 0.01, 3
 176713753, -0.42, -0.27, 1.67, 1.76, 275.21, 275.48, 0, 0.01, 3
 176716272, -0.42, -0.42, 1.67, 1.71, 275.21, 275.46, 0, 0.01, 3
 176719067, -0.42, -0.39, 1.66, 1.72, 275.21, 275.5, 0, 0.01, 3
 176721213, -0.42, -0.37, 1.66, 1.72, 275.21, 275.52, 0, 0.01, 3
 176723992, -0.42, -0.33, 1.66, 1.75, 275.21, 275.46, 0, 0.01, 3
 176726307, -0.42, -0.33, 1.66, 1.72, 275.21, 275.49, 0, 0.01, 3
 176728799, -0.42, -0.46, 1.65, 1.73, 275.21, 275.48, 0, 0.01, 3
 176731577, -0.42, -0.38, 1.65, 1.7, 275.21, 275.5, 0, 0.01, 3
 176733680, -0.42, -0.36, 1.65, 1.71, 275.21, 275.5, 0, 0.01, 3
 176736648, -0.42, -0.37, 1.65, 1.76, 275.21, 275.48, 0, 0.01, 3
 176738701, -0.42, -0.45, 1.64, 1.69, 275.21, 275.54, 0, 0.01, 3
 176741197, -0.42, -0.4, 1.64, 1.75, 275.21, 275.51, 0, 0.01, 3
 176749188, -0.43, -0.46, 1.64, 1.72, 275.21, 275.5, 0, 0.01, 3
 176751189, -0.43, -0.43, 1.63, 1.71, 275.21, 275.54, 0, 0.01, 3
 176756634, -0.44, -0.39, 1.63, 1.66, 275.21, 275.5, 0, 0.02, 3
 176758858, -0.44, -0.41, 1.63, 1.74, 275.21, 275.51, 0, 0.02, 3
 176763766, -0.44, -0.34, 1.62, 1.74, 275.21, 275.56, 0, 0.02, 3
 176766262, -0.44, -0.39, 1.62, 1.69, 275.21, 275.51, 0, 0.02, 3
 176769037, -0.45, -0.38, 1.62, 1.68, 275.21, 275.5, 0, 0.02, 3
 176771194, -0.45, -0.49, 1.61, 1.66, 275.21, 275.52, 0, 0.02, 3
 176774136, -0.45, -0.43, 1.61, 1.75, 275.21, 275.56, 0, 0.02, 3
 176776319, -0.45, -0.35, 1.61, 1.71, 275.21, 275.57, 0, 0.02, 3
 176778786, -0.45, -0.39, 1.61, 1.69, 275.21, 275.5, 0, 0.02, 3
 176781682, -0.46, -0.41, 1.6, 1.66, 275.21, 275.5, 0, 0.02, 3
 176783653, -0.46, -0.52, 1.6, 1.66, 275.21, 275.55, 0, 0.02, 3
 176787379, -0.46, -0.44, 1.6, 1.74, 275.21, 275.56, 0, 0.02, 3
 176788744, -0.46, -0.36, 1.6, 1.66, 275.21, 275.55, 0, 0.02, 3
 176791196, -0.47, -0.38, 1.6, 1.7, 275.21, 275.49, 0, 0.02, 3
 176796471, -0.47, -0.48, 1.59, 1.71, 275.21, 275.57, 0, 0.02, 3
 176811891, -0.48, -0.41, 1.58, 1.63, 275.21, 275.53, 0, 0.02, 3
 176813717, -0.49, -0.34, 1.58, 1.67, 275.21, 275.53, 0, 0.02, 3
 176819167, -0.49, -0.47, 1.58, 1.61, 275.21, 275.55, 0, 0.02, 3
 176821332, -0.49, -0.45, 1.57, 1.62, 275.21, 275.56, 0, 0.02, 3
 176824025, -0.49, -0.39, 1.57, 1.66, 275.21, 275.52, 0, 0.02, 3
 176826272, -0.5, -0.41, 1.57, 1.63, 275.21, 275.55, 0, 0.02, 3
 176828721, -0.5, -0.51, 1.57, 1.62, 275.21, 275.53, 0, 0.02, 3
 176831519, -0.5, -0.46, 1.57, 1.59, 275.21, 275.55, 0, 0.02, 3
 176833706, -0.5, -0.42, 1.57, 1.6, 275.21, 275.55, 0, 0.02, 3
 176836567, -0.5, -0.42, 1.56, 1.65, 275.21, 275.53, 0, 0.02, 3
 176838866, -0.5, -0.48, 1.56, 1.6, 275.21, 275.58, 0, 0.02, 3
 176841333, -0.5, -0.49, 1.56, 1.62, 275.21, 275.56, 0, 0.02, 3
 176844862, -0.5, -0.45, 1.56, 1.53, 275.21, 275.56, 0, 0.02, 3
 176846094, -0.5, -0.43, 1.56, 1.65, 275.21, 275.55, 0, 0.02, 3
 176849931, -0.5, -0.51, 1.56, 1.62, 275.21, 275.55, 0, 0.02, 3
 176851117, -0.5, -0.49, 1.56, 1.61, 275.21, 275.59, 0, 0.02, 3
 176856590, -0.5, -0.45, 1.56, 1.55, 275.21, 275.52, 0, 0.02, 3
 176858657, -0.5, -0.5, 1.56, 1.6, 275.21, 275.54, 0, 0.02, 3
 176869120, -0.51, -0.46, 1.55, 1.55, 275.21, 275.53, 0, 0.02, 3
 176871232, -0.5, -0.54, 1.55, 1.55, 275.21, 275.55, 0, 0.02, 3
 176876262, -0.5, -0.43, 1.55, 1.59, 275.21, 275.59, 0, 0.02, 3
 176878672, -0.51, -0.45, 1.55, 1.56, 275.21, 275.52, 0, 0.02, 3
 176881536, -0.51, -0.49, 1.55, 1.52, 275.21, 275.54, 0, 0.02, 3
 176883706, -0.51, -0.56, 1.55, 1.56, 275.21, 275.57, 0, 0.02, 3
 176886651, -0.5, -0.49, 1.55, 1.6, 275.21, 275.58, 0, 0.02, 3
 176888773, -0.51, -0.43, 1.55, 1.55, 275.21, 275.56, 0, 0.02, 3
 176891128, -0.51, -0.47, 1.55, 1.54, 275.21, 275.5, 0, 0.02, 3
 176896493, -0.51, -0.55, 1.55, 1.58, 275.21, 275.59, 0, 0.02, 3
 176901177, -0.51, -0.4, 1.55, 1.55, 275.21, 275.53, 0, 0.02, 3
 176903795, -0.51, -0.49, 1.55, 1.53, 275.21, 275.49, 0, 0.02, 3
 176906814, -0.5, -0.54, 1.55, 1.52, 275.21, 275.54, 0, 0.02, 3
 176908886, -0.5, -0.54, 1.55, 1.55, 275.21, 275.58, 0, 0.02, 3
 176911796, -0.5, -0.47, 1.55, 1.55, 275.21, 275.53, 0, 0.02, 3
 176913707, -0.5, -0.42, 1.55, 1.54, 275.21, 275.54, 0, 0.02, 3
 176916419, -0.5, -0.52, 1.55, 1.53, 275.21, 275.5, 0, 0.02, 3
 176924134, -0.5, -0.46, 1.55, 1.57, 275.21, 275.51, 0, 0.02, 3
 176926228, -0.5, -0.47, 1.55, 1.54, 275.21, 275.56, 0, 0.02, 3
 176928691, -0.5, -0.53, 1.55, 1.54, 275.21, 275.52, 0, 0.02, 3
 176931679, -0.5, -0.52, 1.55, 1.49, 275.21, 275.54, 0, 0.02, 3
 176933734, -0.5, -0.47, 1.55, 1.53, 275.21, 275.54, 0, 0.02, 3
 176936594, -0.5, -0.48, 1.55, 1.56, 275.21, 275.53, 0, 0.02, 3
 176938757, -0.5, -0.5, 1.55, 1.57, 275.21, 275.57, 0, 0.02, 3
 176941148, -0.5, -0.53, 1.55, 1.53, 275.21, 275.54, 0, 0.02, 3
 176944046, -0.5, -0.49, 1.55, 1.51, 275.21, 275.54, 0, 0.02, 3
 176946168, -0.5, -0.46, 1.55, 1.54, 275.21, 275.56, 0, 0.02, 3
 176949072, -0.5, -0.5, 1.55, 1.57, 275.21, 275.53, 0, 0.02, 3
 176951093, -0.5, -0.5, 1.54, 1.57, 275.21, 275.57, 0, 0.02, 3
 176953959, -0.5, -0.47, 1.54, 1.53, 275.21, 275.52, 0, 0.02, 3
 176956662, -0.51, -0.47, 1.54, 1.51, 275.21, 275.51, 0, 0.02, 3
 176958724, -0.51, -0.51, 1.55, 1.56, 275.21, 275.54, 0, 0.02, 3
 176961728, -0.51, -0.5, 1.54, 1.6, 275.21, 275.52, 0, 0.02, 3
 176966248, -0.51, -0.43, 1.54, 1.55, 275.21, 275.51, 0, 0.02, 3
 176969186, -0.51, -0.5, 1.54, 1.5, 275.21, 275.52, 0, 0.02, 3
 176976358, -0.51, -0.45, 1.54, 1.56, 275.21, 275.55, 0, 0.02, 3
 176978746, -0.52, -0.46, 1.54, 1.53, 275.21, 275.47, 0, 0.02, 3
 176981675, -0.52, -0.49, 1.55, 1.53, 275.21, 275.53, 0, 0.02, 3
 176983718, -0.52, -0.49, 1.55, 1.59, 275.21, 275.55, 0, 0.02, 3
 176987218, -0.52, -0.48, 1.55, 1.61, 275.21, 275.53, 0, 0.02, 3
 176988706, -0.52, -0.41, 1.54, 1.58, 275.21, 275.53, 0, 0.02, 3
 176991221, -0.52, -0.46, 1.55, 1.53, 275.21, 275.47, 0, 0.02, 3
 176996174, -0.52, -0.52, 1.55, 1.56, 275.21, 275.55, 0, 0.02, 3
 177007482, -0.52, -0.5, 1.55, 1.57, 275.21, 275.47, 0, 0.02, 3
 177008742, -0.52, -0.51, 1.55, 1.56, 275.21, 275.53, 0, 0.02, 3
 177011791, -0.52, -0.43, 1.55, 1.62, 275.21, 275.46, 0, 0.02, 3
 177013779, -0.52, -0.44, 1.55, 1.56, 275.21, 275.5, 0, 0.02, 3
 177016283, -0.52, -0.45, 1.56, 1.61, 275.21, 275.47, 0, 0.02, 3
 177018995, -0.52, -0.53, 1.56, 1.54, 275.21, 275.48, 0, 0.02, 3
 177021325, -0.52, -0.46, 1.56, 1.58, 275.21, 275.49, 0, 0.02, 3
 177028718, -0.52, -0.48, 1.56, 1.58, 275.21, 275.47, 0, 0.02, 3
 177031572, -0.52, -0.5, 1.56, 1.56, 275.21, 275.47, 0, 0.02, 3
 177038822, -0.52, -0.44, 1.57, 1.63, 275.21, 275.49, 0, 0.02, 3
 177041141, -0.52, -0.49, 1.57, 1.55, 275.21, 275.48, 0, 0.02, 3
 177046198, -0.52, -0.48, 1.57, 1.55, 275.21, 275.49, 0, 0.02, 3
 177049886, -0.52, -0.47, 1.57, 1.63, 275.21, 275.46, 0, 0.02, 3
 177053942, -0.52, -0.45, 1.57, 1.58, 275.21, 275.45, 0, 0.02, 3
 177058740, -0.52, -0.51, 1.58, 1.58, 275.21, 275.48, 0, 0.02, 3
 177061632, -0.52, -0.45, 1.58, 1.66, 275.21, 275.43, 0, 0.02, 3
 177063648, -0.52, -0.5, 1.57, 1.58, 275.21, 275.47, 0, 0.02, 3
 177066390, -0.52, -0.42, 1.58, 1.6, 275.21, 275.44, 0, 0.02, 3
 177069016, -0.52, -0.52, 1.58, 1.55, 275.21, 275.43, 0, 0.02, 3
 177071295, -0.52, -0.49, 1.58, 1.62, 275.21, 275.47, 0, 0.02, 3
 177074275, -0.52, -0.49, 1.58, 1.63, 275.21, 275.43, 0, 0.02, 3
 177076321, -0.52, -0.46, 1.58, 1.61, 275.21, 275.45, 0, 0.02, 3
 177078662, -0.52, -0.43, 1.58, 1.58, 275.21, 275.42, 0, 0.02, 3
 177083711, -0.52, -0.48, 1.58, 1.63, 275.21, 275.45, 0, 0.02, 3
 177086630, -0.52, -0.51, 1.58, 1.62, 275.21, 275.43, 0, 0.02, 3
 177096388, -0.52, -0.55, 1.58, 1.56, 275.21, 275.44, 0, 0.02, 3
 177103748, -0.52, -0.45, 1.58, 1.62, 275.21, 275.41, 0, 0.02, 3
 177106723, -0.52, -0.49, 1.58, 1.63, 275.21, 275.38, 0, 0.02, 3
 177108712, -0.51, -0.54, 1.59, 1.58, 275.21, 275.43, 0, 0.02, 3
 177111855, -0.51, -0.45, 1.59, 1.64, 275.21, 275.39, 0, 0.02, 3
 177113592, -0.52, -0.49, 1.59, 1.57, 275.21, 275.42, 0, 0.02, 3
 177116255, -0.52, -0.44, 1.59, 1.65, 275.21, 275.41, 0, 0.02, 3
 177119111, -0.51, -0.56, 1.59, 1.56, 275.21, 275.39, 0, 0.02, 3
 177121255, -0.51, -0.51, 1.59, 1.58, 275.21, 275.41, 0, 0.02, 3
 177124155, -0.51, -0.48, 1.59, 1.58, 275.21, 275.38, 0, 0.02, 3
 177126245, -0.52, -0.46, 1.59, 1.64, 275.21, 275.4, 0, 0.02, 3
 177128767, -0.52, -0.46, 1.59, 1.61, 275.21, 275.4, 0, 0.02, 3
 177131494, -0.52, -0.52, 1.59, 1.57, 275.21, 275.37, 0, 0.02, 3
 177133815, -0.52, -0.49, 1.59, 1.57, 275.21, 275.39, 0, 0.02, 3
 177136654, -0.52, -0.5, 1.59, 1.59, 275.21, 275.38, 0, 0.02, 3
 177138784, -0.52, -0.43, 1.59, 1.69, 275.21, 275.38, 0, 0.02, 3
 177141197, -0.52, -0.48, 1.59, 1.57, 275.21, 275.4, 0, 0.02, 3
 177144080, -0.52, -0.47, 1.59, 1.61, 275.21, 275.35, 0, 0.02, 3
 177151154, -0.52, -0.46, 1.59, 1.66, 275.21, 275.38, 0, 0.02, 3
 177153854, -0.52, -0.48, 1.59, 1.58, 275.21, 275.38, 0, 0.02, 3
 177158721, -0.53, -0.5, 1.6, 1.56, 275.21, 275.39, 0, 0.02, 3
 177161667, -0.53, -0.43, 1.59, 1.67, 275.21, 275.36, 0, 0.02, 3
 177166282, -0.53, -0.47, 1.59, 1.59, 275.21, 275.37, 0, 0.02, 3
 177169037, -0.53, -0.5, 1.59, 1.56, 275.21, 275.34, 0, 0.02, 3
 177171282, -0.53, -0.45, 1.59, 1.65, 275.21, 275.37, 0, 0.02, 3
 177174063, -0.53, -0.48, 1.59, 1.64, 275.21, 275.36, 0, 0.02, 3
 177176315, -0.53, -0.51, 1.59, 1.66, 275.21, 275.36, 0, 0.02, 3
 177178855, -0.53, -0.45, 1.59, 1.56, 275.21, 275.36, 0, 0.02, 3
 177181758, -0.53, -0.48, 1.59, 1.63, 275.21, 275.32, 0, 0.02, 3
 177183718, -0.53, -0.47, 1.59, 1.66, 275.21, 275.35, 0, 0.02, 3
 177187366, -0.53, -0.54, 1.59, 1.64, 275.21, 275.36, 0, 0.02, 3
 177188747, -0.53, -0.5, 1.59, 1.68, 275.21, 275.35, 0, 0.02, 3
 177191172, -0.53, -0.47, 1.59, 1.56, 275.21, 275.36, 0, 0.02, 3
 177196206, -0.53, -0.56, 1.59, 1.6, 275.21, 275.36, 0, 0.02, 3
 177211739, -0.54, -0.5, 1.6, 1.68, 275.21, 275.33, 0, 0.02, 3
 177213655, -0.54, -0.5, 1.6, 1.63, 275.21, 275.33, 0, 0.02, 3
 177216186, -0.54, -0.44, 1.6, 1.67, 275.21, 275.34, 0, 0.02, 3
 177219169, -0.54, -0.56, 1.6, 1.63, 275.21, 275.3, 0, 0.02, 3
 177221169, -0.54, -0.55, 1.6, 1.65, 275.21, 275.34, 0, 0.02, 3
 177223981, -0.54, -0.53, 1.6, 1.65, 275.21, 275.31, 0, 0.02, 3
 177226340, -0.54, -0.47, 1.6, 1.68, 275.21, 275.32, 0, 0.02, 3
 177228750, -0.55, -0.48, 1.6, 1.66, 275.21, 275.32, 0, 0.02, 3
 177231751, -0.54, -0.58, 1.6, 1.66, 275.21, 275.29, 0, 0.02, 3
 177233757, -0.54, -0.57, 1.6, 1.62, 275.21, 275.33, 0, 0.02, 3
 177236604, -0.54, -0.53, 1.6, 1.68, 275.21, 275.29, 0, 0.02, 3
 177238639, -0.55, -0.49, 1.6, 1.72, 275.21, 275.31, 0, 0.02, 3
 177244874, -0.54, -0.58, 1.6, 1.68, 275.21, 275.3, 0, 0.02, 3
 177246263, -0.54, -0.59, 1.6, 1.6, 275.21, 275.33, 0, 0.02, 3
 177249911, -0.54, -0.51, 1.6, 1.73, 275.21, 275.3, 0, 0.02, 3
 177251255, -0.54, -0.56, 1.6, 1.69, 275.21, 275.32, 0, 0.02, 3
 177253971, -0.54, -0.58, 1.6, 1.65, 275.21, 275.32, 0, 0.02, 3
 177256663, -0.54, -0.61, 1.6, 1.64, 275.21, 275.31, 0, 0.02, 3
 177258759, -0.54, -0.59, 1.6, 1.63, 275.21, 275.32, 0, 0.02, 3
 177269207, -0.54, -0.62, 1.6, 1.63, 275.21, 275.29, 0, 0.02, 3
 177271281, -0.54, -0.56, 1.6, 1.68, 275.21, 275.32, 0, 0.02, 3
 177276237, -0.53, -0.66, 1.6, 1.68, 275.21, 275.31, 0, 0.02, 3
 177278740, -0.53, -0.59, 1.6, 1.61, 275.21, 275.32, 0, 0.02, 3
 177283825, -0.53, -0.6, 1.61, 1.66, 275.21, 275.31, 0, 0.02, 3
 177286627, -0.53, -0.66, 1.6, 1.7, 275.21, 275.29, 0, 0.02, 3
 177288755, -0.53, -0.65, 1.6, 1.67, 275.21, 275.31, 0, 0.02, 3
 177291244, -0.53, -0.58, 1.61, 1.63, 275.21, 275.27, 0, 0.02, 3
 177296252, -0.53, -0.66, 1.61, 1.64, 275.21, 275.29, 0, 0.02, 3
 177303696, -0.53, -0.58, 1.61, 1.64, 275.21, 275.25, 0, 0.02, 3
 177306810, -0.53, -0.65, 1.61, 1.63, 275.21, 275.25, 0, 0.02, 3
 177308654, -0.53, -0.67, 1.61, 1.64, 275.21, 275.29, 0, 0.02, 3
 177311782, -0.53, -0.67, 1.61, 1.67, 275.21, 275.28, 0, 0.02, 3
 177313729, -0.53, -0.61, 1.61, 1.62, 275.21, 275.27, 0, 0.02, 3
 177316323, -0.53, -0.59, 1.61, 1.62, 275.21, 275.25, 0, 0.02, 3
 177319006, -0.53, -0.66, 1.61, 1.61, 275.21, 275.24, 0, 0.02, 3
 177326192, -0.53, -0.56, 1.61, 1.59, 275.21, 275.26, 0, 0.02, 3
 177328747, -0.53, -0.58, 1.62, 1.61, 275.21, 275.24, 0, 0.02, 3
 177333616, -0.53, -0.69, 1.62, 1.6, 275.21, 275.28, 0, 0.02, 3
 177336785, -0.53, -0.59, 1.62, 1.68, 275.21, 275.24, 0, 0.02, 3
 177338801, -0.53, -0.56, 1.62, 1.58, 275.21, 275.25, 0, 0.02, 3
 177341249, -0.53, -0.59, 1.62, 1.61, 275.21, 275.21, 0, 0.02, 3
 177344157, -0.53, -0.69, 1.62, 1.58, 275.21, 275.23, 0, 0.02, 3
 177349125, -0.53, -0.58, 1.62, 1.64, 275.21, 275.23, 0, 0.02, 3
 177351225, -0.53, -0.56, 1.62, 1.6, 275.21, 275.25, 0, 0.02, 3
 177353937, -0.53, -0.62, 1.62, 1.59, 275.21, 275.21, 0, 0.02, 3
 177356679, -0.53, -0.67, 1.62, 1.59, 275.21, 275.24, 0, 0.01, 3
 177358760, -0.53, -0.58, 1.62, 1.62, 275.21, 275.24, 0, 0.01, 3
 177361663, -0.53, -0.57, 1.62, 1.64, 275.21, 275.22, 0, 0.01, 3
 177366311, -0.53, -0.65, 1.62, 1.57, 275.21, 275.22, 0, 0.01, 3
 177369140, -0.53, -0.61, 1.62, 1.61, 275.21, 275.24, 0, 0.01, 3
 177371295, -0.53, -0.56, 1.62, 1.59, 275.21, 275.24, 0, 0.01, 3
 177374177, -0.53, -0.55, 1.62, 1.67, 275.21, 275.22, 0, 0.01, 3
 177376213, -0.53, -0.61, 1.62, 1.56, 275.21, 275.24, 0, 0.01, 3
 177381649, -0.53, -0.57, 1.62, 1.59, 275.21, 275.24, 0, 0.01, 3
 177383760, -0.53, -0.55, 1.62, 1.58, 275.21, 275.25, 0, 0.01, 3
 177387311, -0.53, -0.54, 1.62, 1.68, 275.21, 275.21, 0, 0.01, 3
 177388937, -0.52, -0.64, 1.62, 1.55, 275.21, 275.24, 0, 0.01, 3
 177391245, -0.52, -0.55, 1.62, 1.63, 275.21, 275.24, 0, 0.01, 3
 177396444, -0.52, -0.53, 1.62, 1.65, 275.21, 275.23, 0, 0.01, 3
 177403805, -0.52, -0.51, 1.62, 1.63, 275.21, 275.2, 0, 0.01, 3
 177407494, -0.52, -0.55, 1.62, 1.58, 275.21, 275.22, 0, 0.01, 3
 177408665, -0.52, -0.56, 1.61, 1.65, 275.21, 275.22, 0, 0.01, 3
 177411890, -0.52, -0.64, 1.61, 1.61, 275.21, 275.22, 0, 0.01, 3
 177413570, -0.51, -0.48, 1.61, 1.61, 275.21, 275.24, 0, 0.01, 3
 177416285, -0.51, -0.53, 1.61, 1.61, 275.21, 275.19, 0, 0.01, 3
 177419143, -0.51, -0.53, 1.61, 1.62, 275.21, 275.2, 0, 0.01, 3
 177421249, -0.51, -0.61, 1.61, 1.6, 275.21, 275.21, 0, 0.01, 3
 177424117, -0.51, -0.59, 1.61, 1.66, 275.21, 275.22, 0, 0.01, 3
 177426236, -0.51, -0.47, 1.61, 1.58, 275.21, 275.22, 0, 0.01, 3
 177428782, -0.51, -0.51, 1.61, 1.62, 275.21, 275.18, 0, 0.01, 3
 177431528, -0.51, -0.54, 1.61, 1.62, 275.21, 275.19, 0, 0.01, 3
 177436608, -0.5, -0.51, 1.61, 1.68, 275.21, 275.21, 0, 0.01, 3
 177438812, -0.5, -0.48, 1.61, 1.57, 275.21, 275.2, 0, 0.01, 3
 177444695, -0.5, -0.6, 1.62, 1.57, 275.21, 275.19, 0, 0.01, 3
 177446282, -0.5, -0.55, 1.62, 1.66, 275.21, 275.21, 0, 0.01, 3
 177449749, -0.5, -0.51, 1.62, 1.68, 275.21, 275.2, 0, 0.01, 3
 177451271, -0.5, -0.46, 1.62, 1.59, 275.21, 275.19, 0, 0.01, 3
 177453991, -0.5, -0.48, 1.62, 1.67, 275.21, 275.16, 0, 0.01, 3
 177456653, -0.5, -0.62, 1.62, 1.58, 275.21, 275.2, 0, 0.01, 3
 177461545, -0.5, -0.51, 1.62, 1.64, 275.21, 275.18, 0, 0.01, 3
 177463670, -0.5, -0.44, 1.61, 1.64, 275.21, 275.17, 0, 0.01, 3
 177466336, -0.5, -0.57, 1.62, 1.61, 275.21, 275.16, 0, 0.01, 3
 177469240, -0.49, -0.56, 1.62, 1.64, 275.21, 275.2, 0, 0.01, 3
 177471240, -0.49, -0.49, 1.61, 1.68, 275.21, 275.18, 0, 0.01, 3
 177474162, -0.49, -0.48, 1.61, 1.66, 275.21, 275.16, 0, 0.01, 3
 177476219, -0.49, -0.48, 1.61, 1.63, 275.21, 275.16, 0, 0.01, 3
 177478783, -0.49, -0.59, 1.61, 1.64, 275.21, 275.16, 0, 0.01, 3
 177481521, -0.49, -0.51, 1.61, 1.66, 275.21, 275.2, 0, 0.01, 3
 177488783, -0.49, -0.53, 1.61, 1.6, 275.21, 275.16, 0, 0.01, 3
 177491233, -0.49, -0.56, 1.61, 1.68, 275.21, 275.16, 0, 0.01, 3
