TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
 151224863, 0.34, 0.41, 2.67, 2.67, 277.33, 277.39, 0.01, 0.01, 3
 151228507, 0.34, 0.52, 2.68, 2.73, 277.33, 277.39, 0.01, 0.01, 3
 151232438, 0.34, 0.46, 2.68, 2.9, 277.33, 277.44, 0.01, 0.01, 3
 151235197, 0.34, 0.48, 2.68, 2.74, 277.33, 277.43, 0.01, 0.01, 3
 151240261, 0.34, 0.47, 2.68, 2.69, 277.33, 277.4, 0.01, 0.01, 3
 151242259, 0.34, 0.42, 2.69, 2.77, 277.33, 277.38, 0.01, 0.01, 3
 151247689, 0.34, 0.46, 2.69, 2.67, 277.33, 277.39, 0.01, 0.01, 3
 151249836, 0.34, 0.48, 2.69, 2.8, 277.33, 277.35, 0.01, 0.01, 3
 151257409, 0.34, 0.41, 2.7, 2.7, 277.33, 277.42, 0.01, 0.01, 3
 151269876, 0.33, 0.4, 2.71, 2.67, 277.33, 277.4, 0.01, 0.01, 3
 151272883, 0.33, 0.51, 2.71, 2.81, 277.33, 277.37, 0.01, 0.01, 3
 151274883, 0.33, 0.37, 2.71, 2.76, 277.33, 277.35, 0.01, 0.01, 3
 151277994, 0.33, 0.44, 2.71, 2.69, 277.33, 277.4, 0.01, 0.01, 3
 151279949, 0.33, 0.41, 2.71, 2.81, 277.33, 277.38, 0.01, 0.01, 3
 151290780, 0.32, 0.41, 2.71, 2.68, 277.33, 277.42, 0.01, 0.01, 3
 151292301, 0.32, 0.43, 2.71, 2.82, 277.33, 277.35, 0.01, 0.01, 3
 151299952, 0.32, 0.37, 2.71, 2.77, 277.33, 277.36, 0.01, 0.01, 3
 151302702, 0.32, 0.4, 2.71, 2.74, 277.33, 277.41, 0.01, 0.01, 3
 151307473, 0.31, 0.5, 2.71, 2.8, 277.33, 277.4, 0.01, 0.01, 3
 151310242, 0.31, 0.45, 2.71, 2.9, 277.33, 277.37, 0.01, 0.01, 3
 151315175, 0.31, 0.41, 2.71, 2.78, 277.33, 277.4, 0.01, 0.01, 3
 151317491, 0.31, 0.46, 2.71, 2.85, 277.33, 277.33, 0.01, 0.01, 3
 151320119, 0.31, 0.48, 2.71, 2.91, 277.33, 277.36, 0.01, 0.01, 3
 151322874, 0.31, 0.41, 2.7, 2.92, 277.33, 277.41, 0.01, 0.01, 3
 151327735, 0.31, 0.39, 2.71, 2.77, 277.33, 277.38, 0.01, 0.01, 3
 151329888, 0.31, 0.49, 2.71, 2.94, 277.33, 277.31, 0.01, 0.01, 3
 151332356, 0.31, 0.41, 2.7, 2.92, 277.33, 277.33, 0.01, 0.01, 3
 151335318, 0.31, 0.39, 2.7, 2.93, 277.33, 277.46, 0.01, 0.01, 3
 151337249, 0.31, 0.32, 2.7, 2.81, 277.33, 277.42, 0.01, 0.01, 3
 151344990, 0.31, 0.32, 2.71, 2.88, 277.33, 277.37, 0.01, 0.01, 3
 151347697, 0.31, 0.38, 2.71, 2.94, 277.33, 277.46, 0.01, 0.01, 3
 151357426, 0.31, 0.34, 2.71, 2.92, 277.33, 277.42, 0.01, 0.01, 3
 151373003, 0.31, 0.35, 2.71, 2.79, 277.33, 277.34, 0.01, 0.01, 3
 151374867, 0.31, 0.42, 2.71, 2.95, 277.33, 277.25, 0.01, 0.01, 3
 151379874, 0.31, 0.29, 2.71, 2.91, 277.33, 277.33, 0.01, 0.01, 3
 151382277, 0.31, 0.32, 2.71, 2.86, 277.33, 277.46, 0.01, 0.01, 3
 151387209, 0.31, 0.39, 2.71, 2.94, 277.33, 277.22, 0.01, 0.01, 3
 151390342, 0.31, 0.29, 2.71, 2.76, 277.33, 277.31, 0.01, 0.01, 3
 151394859, 0.31, 0.34, 2.72, 2.77, 277.33, 277.41, 0.01, 0.01, 3
 151397786, 0.3, 0.48, 2.71, 2.92, 277.33, 277.28, 0.01, 0.01, 3
 151402709, 0.3, 0.32, 2.71, 2.81, 277.33, 277.35, 0.01, 0.01, 3
 151404782, 0.3, 0.29, 2.71, 2.99, 277.33, 277.42, 0.01, 0.01, 3
 151407453, 0.3, 0.38, 2.71, 2.78, 277.33, 277.37, 0.01, 0.01, 3
 151410267, 0.29, 0.42, 2.71, 2.99, 277.33, 277.25, 0.01, 0.01, 3
 151412470, 0.29, 0.26, 2.71, 2.86, 277.33, 277.31, 0.01, 0.01, 3
 151417378, 0.29, 0.28, 2.71, 2.98, 277.33, 277.38, 0.01, 0.01, 3
 151419961, 0.29, 0.48, 2.71, 2.82, 277.33, 277.33, 0.01, 0.01, 3
 151432223, 0.28, 0.46, 2.71, 2.83, 277.33, 277.33, 0.01, 0.01, 3
 151435259, 0.28, 0.33, 2.7, 3.03, 277.33, 277.28, 0.01, 0.01, 3
 151437268, 0.29, 0.28, 2.7, 2.9, 277.33, 277.4, 0.01, 0.01, 3
 151442383, 0.28, 0.41, 2.7, 2.97, 277.33, 277.3, 0.01, 0.01, 3
 151444709, 0.28, 0.41, 2.7, 2.89, 277.33, 277.34, 0.01, 0.01, 3
 151449770, 0.29, 0.26, 2.7, 2.86, 277.33, 277.44, 0.01, 0.01, 3
 151452627, 0.29, 0.36, 2.7, 2.91, 277.33, 277.35, 0.01, 0.01, 3
 151457459, 0.28, 0.37, 2.7, 2.93, 277.33, 277.36, 0.01, 0.01, 3
 151469836, 0.29, 0.32, 2.69, 2.95, 277.33, 277.41, 0.01, 0.01, 3
 151472834, 0.29, 0.27, 2.69, 3.01, 277.33, 277.47, 0.01, 0.01, 3
 151474881, 0.29, 0.31, 2.69, 2.77, 277.33, 277.41, 0.01, 0.01, 3
 151477793, 0.29, 0.37, 2.69, 2.92, 277.33, 277.33, 0.01, 0.01, 3
 151479959, 0.29, 0.31, 2.69, 2.93, 277.33, 277.34, 0.01, 0.01, 3
 151482356, 0.29, 0.28, 2.69, 2.95, 277.33, 277.46, 0.01, 0.01, 3
 151485206, 0.3, 0.3, 2.69, 2.98, 277.33, 277.44, 0.01, 0.01, 3
 151490218, 0.29, 0.34, 2.7, 2.96, 277.33, 277.33, 0.01, 0.01, 3
 151492314, 0.3, 0.25, 2.7, 2.9, 277.33, 277.36, 0.01, 0.01, 3
 151502812, 0.29, 0.3, 2.7, 2.93, 277.33, 277.35, 0.01, 0.01, 3
 151507384, 0.29, 0.36, 2.69, 3.01, 277.33, 277.48, 0.01, 0.01, 3
 151510868, 0.29, 0.32, 2.69, 2.8, 277.33, 277.37, 0.01, 0.01, 3
 151512404, 0.29, 0.31, 2.69, 2.82, 277.33, 277.36, 0.01, 0.01, 3
 151516000, 0.29, 0.22, 2.69, 2.83, 277.33, 277.39, 0.01, 0.01, 3
 151517416, 0.29, 0.32, 2.69, 2.94, 277.33, 277.46, 0.01, 0.01, 3
 151524997, 0.29, 0.27, 2.69, 2.86, 277.33, 277.39, 0.01, 0.01, 3
 151527751, 0.29, 0.22, 2.69, 2.77, 277.33, 277.43, 0.01, 0.01, 3
 151532293, 0.29, 0.32, 2.69, 2.77, 277.33, 277.38, 0.01, 0.01, 3
 151535214, 0.28, 0.32, 2.69, 2.83, 277.33, 277.34, 0.01, 0.01, 3
 151540286, 0.29, 0.28, 2.69, 2.83, 277.33, 277.46, 0.01, 0.01, 3
 151542339, 0.29, 0.28, 2.68, 2.85, 277.33, 277.43, 0.01, 0.01, 3
 151547892, 0.28, 0.26, 2.68, 2.86, 277.33, 277.4, 0.01, 0.01, 3
 151549792, 0.29, 0.2, 2.68, 2.74, 277.33, 277.45, 0.01, 0.01, 3
 151554774, 0.28, 0.23, 2.68, 2.75, 277.33, 277.41, 0.01, 0.01, 3
 151557518, 0.28, 0.38, 2.68, 2.82, 277.33, 277.4, 0.01, 0.01, 3
 151572786, 0.28, 0.17, 2.67, 2.83, 277.33, 277.43, 0.01, 0.01, 3
 151574864, 0.28, 0.28, 2.67, 2.71, 277.33, 277.49, 0.01, 0.01, 3
 151577839, 0.28, 0.26, 2.67, 2.84, 277.33, 277.4, 0.01, 0.01, 3
 151579940, 0.28, 0.34, 2.67, 2.76, 277.33, 277.42, 0.01, 0.01, 3
 151582347, 0.28, 0.3, 2.66, 2.81, 277.33, 277.43, 0.01, 0.01, 3
 151585172, 0.28, 0.21, 2.66, 2.8, 277.33, 277.47, 0.01, 0.01, 3
 151587341, 0.28, 0.27, 2.66, 2.69, 277.33, 277.48, 0.01, 0.01, 3
 151594880, 0.28, 0.3, 2.66, 2.84, 277.33, 277.44, 0.01, 0.01, 3
 151597651, 0.28, 0.2, 2.66, 2.74, 277.33, 277.48, 0.01, 0.01, 3
 151602956, 0.28, 0.31, 2.66, 2.85, 277.33, 277.43, 0.01, 0.01, 3
 151604789, 0.27, 0.35, 2.65, 2.79, 277.33, 277.47, 0.01, 0.01, 3
 151607420, 0.27, 0.27, 2.65, 2.84, 277.33, 277.49, 0.01, 0.01, 3
 151610263, 0.28, 0.21, 2.65, 2.75, 277.33, 277.5, 0.01, 0.01, 3
 151612373, 0.27, 0.31, 2.65, 2.67, 277.33, 277.46, 0.01, 0.01, 3
 151617245, 0.27, 0.33, 2.65, 2.76, 277.33, 277.46, 0.01, 0.01, 3
 151620060, 0.27, 0.26, 2.65, 2.82, 277.33, 277.53, 0.01, 0.01, 3
 151628410, 0.27, 0.37, 2.65, 2.91, 277.33, 277.4, 0.01, 0.01, 3
 151629942, 0.27, 0.29, 2.64, 2.73, 277.33, 277.43, 0.01, 0.01, 3
 151640421, 0.27, 0.35, 2.64, 2.88, 277.33, 277.37, 0.01, 0.01, 3
 151642384, 0.27, 0.24, 2.64, 2.69, 277.33, 277.49, 0.01, 0.01, 3
 151644786, 0.28, 0.24, 2.64, 2.84, 277.33, 277.58, 0.01, 0.01, 3
 151647633, 0.28, 0.23, 2.64, 2.63, 277.33, 277.49, 0.01, 0.01, 3
 151649814, 0.27, 0.41, 2.64, 2.78, 277.33, 277.43, 0.01, 0.01, 3
 151652686, 0.27, 0.22, 2.63, 2.77, 277.33, 277.38, 0.01, 0.01, 3
 151654718, 0.28, 0.28, 2.63, 2.76, 277.33, 277.54, 0.01, 0.01, 3
 151662489, 0.28, 0.33, 2.63, 2.77, 277.33, 277.4, 0.01, 0.01, 3
 151672843, 0.28, 0.35, 2.63, 2.76, 277.33, 277.38, 0.01, 0.01, 3
 151674910, 0.28, 0.2, 2.63, 2.72, 277.33, 277.4, 0.01, 0.01, 3
 151677812, 0.28, 0.23, 2.63, 2.81, 277.33, 277.52, 0.01, 0.01, 3
 151679921, 0.28, 0.21, 2.63, 2.7, 277.33, 277.57, 0.01, 0.01, 3
 151682435, 0.28, 0.37, 2.62, 2.76, 277.33, 277.4, 0.01, 0.01, 3
 151687392, 0.28, 0.18, 2.62, 2.75, 277.33, 277.48, 0.01, 0.01, 3
 151690292, 0.29, 0.2, 2.62, 2.76, 277.33, 277.56, 0.01, 0.01, 3
 151694732, 0.29, 0.37, 2.62, 2.76, 277.33, 277.37, 0.01, 0.01, 3
 151697810, 0.29, 0.14, 2.62, 2.71, 277.33, 277.42, 0.01, 0.01, 3
 151707316, 0.29, 0.27, 2.62, 2.69, 277.33, 277.36, 0.01, 0.01, 3
 151710959, 0.29, 0.14, 2.62, 2.72, 277.33, 277.45, 0.01, 0.01, 3
 151712381, 0.29, 0.2, 2.62, 2.71, 277.33, 277.58, 0.01, 0.01, 3
 151717373, 0.29, 0.36, 2.61, 2.7, 277.33, 277.39, 0.01, 0.01, 3
 151720033, 0.29, 0.25, 2.61, 2.7, 277.33, 277.38, 0.01, 0.01, 3
 151724964, 0.29, 0.27, 2.61, 2.71, 277.33, 277.54, 0.01, 0.01, 3
 151727788, 0.29, 0.28, 2.61, 2.71, 277.33, 277.42, 0.01, 0.01, 3
 151732310, 0.29, 0.2, 2.61, 2.71, 277.33, 277.45, 0.01, 0.01, 3
 151735180, 0.29, 0.22, 2.61, 2.68, 277.33, 277.57, 0.01, 0.01, 3
 151740260, 0.29, 0.28, 2.61, 2.73, 277.33, 277.42, 0.01, 0.01, 3
 151742387, 0.29, 0.32, 2.61, 2.7, 277.33, 277.46, 0.01, 0.01, 3
 151747831, 0.29, 0.25, 2.61, 2.69, 277.33, 277.55, 0.01, 0.01, 3
 151749862, 0.29, 0.29, 2.61, 2.58, 277.33, 277.46, 0.01, 0.01, 3
 151754805, 0.29, 0.28, 2.61, 2.64, 277.33, 277.52, 0.01, 0.01, 3
 151757455, 0.29, 0.25, 2.61, 2.81, 277.33, 277.55, 0.01, 0.01, 3
 151767240, 0.29, 0.29, 2.61, 2.62, 277.33, 277.55, 0.01, 0.01, 3
 151777951, 0.28, 0.24, 2.61, 2.71, 277.33, 277.47, 0.01, 0.01, 3
 151779825, 0.28, 0.37, 2.61, 2.7, 277.33, 277.57, 0.01, 0.01, 3
 151785214, 0.28, 0.36, 2.61, 2.54, 277.33, 277.49, 0.01, 0.01, 3
 151787322, 0.27, 0.33, 2.61, 2.75, 277.33, 277.46, 0.01, 0.01, 3
 151792448, 0.27, 0.42, 2.61, 2.73, 277.33, 277.56, 0.01, 0.01, 3
 151794920, 0.27, 0.3, 2.61, 2.61, 277.33, 277.45, 0.01, 0.01, 3
 151799863, 0.27, 0.27, 2.61, 2.71, 277.33, 277.5, 0.01, 0.01, 3
 151802741, 0.27, 0.36, 2.61, 2.7, 277.33, 277.54, 0.01, 0.01, 3
 151807392, 0.27, 0.38, 2.61, 2.65, 277.33, 277.44, 0.01, 0.01, 3
 151810204, 0.27, 0.36, 2.61, 2.6, 277.33, 277.54, 0.01, 0.01, 3
 151812227, 0.27, 0.3, 2.61, 2.75, 277.33, 277.5, 0.01, 0.01, 3
 151815148, 0.27, 0.37, 2.61, 2.62, 277.33, 277.55, 0.01, 0.01, 3
 151817355, 0.27, 0.41, 2.61, 2.64, 277.33, 277.48, 0.01, 0.01, 3
 151820184, 0.27, 0.43, 2.61, 2.68, 277.33, 277.44, 0.01, 0.01, 3
 151823525, 0.27, 0.31, 2.61, 2.57, 277.33, 277.51, 0.01, 0.01, 3
 151828545, 0.27, 0.34, 2.61, 2.59, 277.33, 277.54, 0.01, 0.01, 3
 151829884, 0.27, 0.47, 2.61, 2.71, 277.33, 277.45, 0.01, 0.01, 3
 151840288, 0.27, 0.4, 2.61, 2.58, 277.33, 277.5, 0.01, 0.01, 3
 151842412, 0.26, 0.5, 2.61, 2.7, 277.33, 277.45, 0.01, 0.01, 3
 151847691, 0.26, 0.34, 2.61, 2.66, 277.33, 277.54, 0.01, 0.01, 3
 151849839, 0.26, 0.37, 2.61, 2.69, 277.33, 277.51, 0.01, 0.01, 3
 151852693, 0.26, 0.46, 2.61, 2.63, 277.33, 277.46, 0.01, 0.01, 3
 151854895, 0.26, 0.49, 2.61, 2.7, 277.33, 277.43, 0.01, 0.01, 3
 151857396, 0.26, 0.35, 2.61, 2.65, 277.33, 277.42, 0.01, 0.01, 3
 151862450, 0.26, 0.41, 2.61, 2.69, 277.33, 277.48, 0.01, 0.01, 3
 151867505, 0.26, 0.46, 2.6, 2.71, 277.33, 277.41, 0.01, 0.01, 3
 151872938, 0.26, 0.36, 2.6, 2.66, 277.33, 277.55, 0.01, 0.01, 3
 151874854, 0.26, 0.42, 2.6, 2.67, 277.33, 277.45, 0.01, 0.01, 3
 151879906, 0.26, 0.46, 2.6, 2.72, 277.33, 277.45, 0.01, 0.01, 3
 151882495, 0.26, 0.3, 2.6, 2.73, 277.33, 277.5, 0.01, 0.01, 3
 151887452, 0.26, 0.42, 2.6, 2.67, 277.33, 277.43, 0.01, 0.01, 3
 151890283, 0.26, 0.47, 2.6, 2.87, 277.33, 277.41, 0.01, 0.01, 3
 151899793, 0.26, 0.46, 2.6, 2.76, 277.33, 277.42, 0.01, 0.01, 3
 151902785, 0.26, 0.42, 2.6, 2.87, 277.33, 277.37, 0.01, 0.01, 3
 151907417, 0.26, 0.25, 2.59, 2.79, 277.33, 277.56, 0.01, 0.01, 3
 151911003, 0.26, 0.33, 2.6, 2.58, 277.33, 277.46, 0.01, 0.01, 3
 151912352, 0.26, 0.47, 2.6, 2.87, 277.33, 277.37, 0.01, 0.01, 3
 151915981, 0.26, 0.31, 2.6, 2.8, 277.33, 277.39, 0.01, 0.01, 3
 151917240, 0.26, 0.33, 2.6, 2.82, 277.33, 277.56, 0.01, 0.01, 3
 151920092, 0.26, 0.21, 2.6, 2.7, 277.33, 277.5, 0.01, 0.01, 3
 151924865, 0.26, 0.34, 2.6, 2.85, 277.33, 277.34, 0.01, 0.01, 3
 151927842, 0.26, 0.26, 2.6, 2.79, 277.33, 277.43, 0.01, 0.01, 3
 151932352, 0.26, 0.24, 2.6, 2.69, 277.33, 277.4, 0.01, 0.01, 3
 151935228, 0.26, 0.39, 2.6, 2.74, 277.33, 277.39, 0.01, 0.01, 3
 151937368, 0.26, 0.23, 2.6, 2.79, 277.33, 277.36, 0.01, 0.01, 3
 151940179, 0.26, 0.27, 2.6, 2.78, 277.33, 277.5, 0.01, 0.01, 3
 151942502, 0.26, 0.22, 2.6, 2.7, 277.33, 277.44, 0.01, 0.01, 3
 151944794, 0.25, 0.32, 2.6, 2.76, 277.33, 277.34, 0.01, 0.01, 3
 151947674, 0.25, 0.25, 2.6, 2.64, 277.33, 277.36, 0.01, 0.01, 3
 151952770, 0.25, 0.19, 2.61, 2.65, 277.33, 277.52, 0.01, 0.01, 3
 151954825, 0.25, 0.28, 2.61, 2.7, 277.33, 277.41, 0.01, 0.01, 3
 151957369, 0.25, 0.31, 2.61, 2.69, 277.33, 277.28, 0.01, 0.01, 3
 151962422, 0.25, 0.19, 2.61, 2.87, 277.33, 277.48, 0.01, 0.01, 3
 151969832, 0.23, 0.19, 2.62, 2.58, 277.33, 277.3, 0.01, 0.01, 3
 151972821, 0.23, 0.22, 2.62, 2.73, 277.33, 277.41, 0.01, 0.01, 3
 151974900, 0.23, 0.16, 2.62, 2.79, 277.33, 277.46, 0.01, 0.01, 3
 151977968, 0.23, 0.3, 2.62, 2.63, 277.33, 277.42, 0.01, 0.01, 3
 151979777, 0.22, 0.36, 2.62, 2.79, 277.33, 277.29, 0.01, 0.01, 3
 151982379, 0.22, 0.17, 2.63, 2.61, 277.33, 277.31, 0.01, 0.01, 3
 151985258, 0.22, 0.21, 2.63, 2.7, 277.33, 277.43, 0.01, 0.01, 3
 151987456, 0.22, 0.21, 2.63, 2.73, 277.33, 277.4, 0.01, 0.01, 3
 151990197, 0.21, 0.38, 2.63, 2.67, 277.33, 277.35, 0.01, 0.01, 3
 151992417, 0.21, 0.28, 2.63, 2.76, 277.33, 277.28, 0.01, 0.01, 3
 151994779, 0.21, 0.18, 2.63, 2.64, 277.33, 277.36, 0.01, 0.01, 3
 151997745, 0.21, 0.21, 2.63, 2.71, 277.33, 277.44, 0.01, 0.01, 3
 151999892, 0.21, 0.29, 2.63, 2.71, 277.33, 277.33, 0.01, 0.01, 3
 152002751, 0.2, 0.35, 2.63, 2.7, 277.33, 277.32, 0.01, 0.01, 3
 152010131, 0.2, 0.28, 2.64, 2.72, 277.33, 277.39, 0.01, 0.01, 3
 152012319, 0.19, 0.32, 2.64, 2.71, 277.33, 277.3, 0.01, 0.01, 3
 152017281, 0.19, 0.23, 2.64, 2.77, 277.33, 277.4, 0.01, 0.01, 3
 152020175, 0.19, 0.19, 2.64, 2.69, 277.33, 277.43, 0.01, 0.01, 3
 152024904, 0.18, 0.3, 2.64, 2.75, 277.33, 277.28, 0.01, 0.01, 3
 152028531, 0.18, 0.25, 2.64, 2.8, 277.33, 277.35, 0.01, 0.01, 3
 152029897, 0.18, 0.21, 2.64, 2.76, 277.33, 277.46, 0.01, 0.01, 3
 152032374, 0.18, 0.21, 2.64, 2.72, 277.33, 277.4, 0.01, 0.01, 3
 152035271, 0.18, 0.32, 2.64, 2.68, 277.33, 277.28, 0.01, 0.01, 3
 152037424, 0.17, 0.27, 2.64, 2.82, 277.33, 277.28, 0.01, 0.01, 3
 152040295, 0.17, 0.21, 2.65, 2.77, 277.33, 277.42, 0.01, 0.01, 3
 152042483, 0.17, 0.25, 2.65, 2.78, 277.33, 277.45, 0.01, 0.01, 3
 152044820, 0.17, 0.23, 2.65, 2.67, 277.33, 277.33, 0.01, 0.01, 3
 152047677, 0.16, 0.31, 2.65, 2.72, 277.33, 277.27, 0.01, 0.01, 3
 152049883, 0.16, 0.23, 2.65, 2.81, 277.33, 277.3, 0.01, 0.01, 3
 152052705, 0.16, 0.23, 2.65, 2.76, 277.33, 277.47, 0.01, 0.01, 3
 152054891, 0.16, 0.29, 2.66, 2.78, 277.33, 277.39, 0.01, 0.01, 3
 152057236, 0.16, 0.26, 2.66, 2.63, 277.33, 277.27, 0.01, 0.01, 3
 152062321, 0.16, 0.15, 2.66, 2.78, 277.33, 277.37, 0.01, 0.01, 3
 152072953, 0.15, 0.24, 2.67, 2.71, 277.33, 277.33, 0.01, 0.01, 3
 152074882, 0.15, 0.16, 2.67, 2.8, 277.33, 277.38, 0.01, 0.01, 3
 152077699, 0.15, 0.31, 2.67, 2.74, 277.33, 277.44, 0.01, 0.01, 3
 152079772, 0.15, 0.26, 2.67, 2.66, 277.33, 277.25, 0.01, 0.01, 3
 152082385, 0.15, 0.3, 2.67, 2.75, 277.33, 277.29, 0.01, 0.01, 3
 152085198, 0.15, 0.18, 2.67, 2.65, 277.33, 277.37, 0.01, 0.01, 3
 152087442, 0.15, 0.22, 2.68, 2.85, 277.33, 277.4, 0.01, 0.01, 3
 152090286, 0.15, 0.29, 2.68, 2.59, 277.33, 277.37, 0.01, 0.01, 3
 152092522, 0.14, 0.3, 2.68, 2.76, 277.33, 277.27, 0.01, 0.01, 3
 152094808, 0.14, 0.24, 2.68, 2.68, 277.33, 277.32, 0.01, 0.01, 3
 152097713, 0.14, 0.2, 2.68, 2.68, 277.33, 277.37, 0.01, 0.01, 3
 152099886, 0.14, 0.25, 2.69, 2.82, 277.33, 277.39, 0.01, 0.01, 3
 152102730, 0.14, 0.29, 2.69, 2.56, 277.33, 277.36, 0.01, 0.01, 3
 152104974, 0.14, 0.33, 2.69, 2.85, 277.33, 277.29, 0.01, 0.01, 3
 152107295, 0.14, 0.17, 2.69, 2.6, 277.33, 277.34, 0.01, 0.01, 3
 152111064, 0.14, 0.26, 2.69, 2.8, 277.33, 277.4, 0.01, 0.01, 3
 152112380, 0.14, 0.22, 2.69, 2.69, 277.33, 277.39, 0.01, 0.01, 3
 152115933, 0.13, 0.34, 2.7, 2.67, 277.33, 277.35, 0.01, 0.01, 3
 152117324, 0.13, 0.26, 2.7, 2.8, 277.33, 277.3, 0.01, 0.01, 3
 152127880, 0.13, 0.39, 2.7, 2.77, 277.33, 277.36, 0.01, 0.01, 3
 152129786, 0.13, 0.2, 2.7, 2.76, 277.33, 277.3, 0.01, 0.01, 3
 152135194, 0.13, 0.2, 2.7, 2.8, 277.33, 277.36, 0.01, 0.01, 3
 152137409, 0.13, 0.31, 2.7, 2.71, 277.33, 277.33, 0.01, 0.01, 3
 152140397, 0.12, 0.39, 2.7, 2.77, 277.33, 277.37, 0.01, 0.01, 3
 152142435, 0.12, 0.22, 2.7, 2.78, 277.33, 277.31, 0.01, 0.01, 3
 152144931, 0.12, 0.2, 2.7, 2.73, 277.33, 277.39, 0.01, 0.01, 3
 152147787, 0.12, 0.24, 2.7, 2.8, 277.33, 277.35, 0.01, 0.01, 3
 152149857, 0.12, 0.34, 2.7, 2.79, 277.33, 277.33, 0.01, 0.01, 3
 152152773, 0.12, 0.33, 2.7, 2.82, 277.33, 277.35, 0.01, 0.01, 3
 152154922, 0.12, 0.21, 2.7, 2.82, 277.33, 277.36, 0.01, 0.01, 3
 152157283, 0.12, 0.16, 2.7, 2.73, 277.33, 277.43, 0.01, 0.01, 3
 152162518, 0.12, 0.31, 2.7, 2.84, 277.33, 277.35, 0.01, 0.01, 3
 152167477, 0.13, 0.16, 2.71, 2.82, 277.33, 277.42, 0.01, 0.01, 3
 152169869, 0.14, 0.17, 2.71, 2.75, 277.33, 277.42, 0.01, 0.01, 3
 152172858, 0.14, 0.28, 2.71, 2.8, 277.33, 277.35, 0.01, 0.01, 3
 152174732, 0.14, 0.26, 2.71, 2.91, 277.33, 277.34, 0.01, 0.01, 3
 152182454, 0.15, 0.15, 2.72, 2.75, 277.33, 277.42, 0.01, 0.01, 3
