TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
 142160914, -0.5, -0.55, 4.02, 3.92, 276.44, 276.03, 0.01, 0.01, 3
 142162904, -0.5, -0.66, 4.02, 3.95, 276.44, 275.93, 0.01, 0.01, 3
 142165455, -0.5, -0.56, 4.03, 4, 276.44, 275.99, 0.01, 0.01, 3
 142168092, -0.5, -0.68, 4.03, 4.01, 276.44, 276.03, 0.01, 0.01, 3
 142170980, -0.5, -0.69, 4.03, 4.03, 276.44, 276.03, 0.01, 0.01, 3
 142173510, -0.5, -0.57, 4.03, 3.95, 276.44, 276.04, 0.01, 0.01, 3
 142175635, -0.5, -0.58, 4.03, 4, 276.44, 275.93, 0.01, 0.01, 3
 142178026, -0.5, -0.61, 4.03, 4.08, 276.44, 275.96, 0.01, 0.01, 3
 142180500, -0.49, -0.69, 4.03, 3.98, 276.44, 276.07, 0.01, 0.01, 3
 142184331, -0.49, -0.65, 4.03, 4.13, 276.44, 276.03, 0.01, 0.01, 3
 142186752, -0.49, -0.57, 4.04, 3.95, 276.44, 276.03, 0.01, 0.01, 3
 142188112, -0.49, -0.51, 4.04, 4.11, 276.44, 275.95, 0.01, 0.01, 3
 142190554, -0.48, -0.68, 4.04, 4.11, 276.44, 275.97, 0.01, 0.01, 3
 142193129, -0.48, -0.61, 4.04, 4.03, 276.44, 276.08, 0.01, 0.01, 3
 142195872, -0.48, -0.67, 4.04, 4.18, 276.44, 276.04, 0.01, 0.01, 3
 142198457, -0.48, -0.53, 4.04, 3.99, 276.44, 276.04, 0.01, 0.01, 3
 142200607, -0.48, -0.52, 4.04, 4.2, 276.44, 276, 0.01, 0.01, 3
 142202986, -0.48, -0.74, 4.05, 4.1, 276.44, 276.02, 0.01, 0.01, 3
 142205572, -0.47, -0.55, 4.05, 4.12, 276.44, 276.08, 0.01, 0.01, 3
 142213045, -0.47, -0.53, 4.05, 4.22, 276.44, 276.05, 0.01, 0.01, 3
 142215487, -0.47, -0.69, 4.05, 4.08, 276.44, 276.07, 0.01, 0.01, 3
 142218109, -0.47, -0.54, 4.05, 4.14, 276.44, 276.11, 0.01, 0.01, 3
 142221222, -0.47, -0.63, 4.05, 4.21, 276.44, 276.03, 0.01, 0.01, 3
 142228109, -0.47, -0.66, 4.05, 4.14, 276.44, 276.09, 0.01, 0.01, 3
 142230504, -0.47, -0.55, 4.05, 4.22, 276.44, 276.14, 0.01, 0.01, 3
 142236083, -0.47, -0.46, 4.05, 4.18, 276.44, 276.15, 0.01, 0.01, 3
 142240431, -0.46, -0.63, 4.05, 4.18, 276.44, 276.14, 0.01, 0.01, 3
 142243184, -0.46, -0.51, 4.05, 4.32, 276.44, 276.15, 0.01, 0.01, 3
 142246138, -0.46, -0.6, 4.05, 4.24, 276.44, 276.08, 0.01, 0.01, 3
 142248447, -0.46, -0.49, 4.05, 4.32, 276.44, 276.21, 0.01, 0.01, 3
 142250509, -0.46, -0.62, 4.05, 4.33, 276.44, 276.16, 0.01, 0.01, 3
 142253074, -0.45, -0.63, 4.05, 4.26, 276.44, 276.21, 0.01, 0.01, 3
 142255437, -0.45, -0.54, 4.05, 4.32, 276.44, 276.17, 0.01, 0.01, 3
 142258266, -0.45, -0.63, 4.05, 4.3, 276.44, 276.14, 0.01, 0.01, 3
 142260901, -0.45, -0.52, 4.05, 4.41, 276.44, 276.22, 0.01, 0.01, 3
 142263016, -0.45, -0.63, 4.05, 4.33, 276.44, 276.2, 0.01, 0.01, 3
 142268223, -0.44, -0.57, 4.05, 4.28, 276.44, 276.17, 0.01, 0.01, 3
 142270946, -0.44, -0.62, 4.05, 4.42, 276.44, 276.17, 0.01, 0.01, 3
 142275548, -0.44, -0.67, 4.05, 4.32, 276.44, 276.23, 0.01, 0.01, 3
 142277938, -0.44, -0.63, 4.05, 4.31, 276.44, 276.19, 0.01, 0.01, 3
 142280539, -0.43, -0.61, 4.05, 4.25, 276.44, 276.18, 0.01, 0.01, 3
 142283817, -0.43, -0.64, 4.05, 4.5, 276.44, 276.17, 0.01, 0.01, 3
 142286016, -0.43, -0.64, 4.05, 4.28, 276.44, 276.25, 0.01, 0.01, 3
 142290777, -0.43, -0.67, 4.05, 4.2, 276.44, 276.19, 0.01, 0.01, 3
 142293015, -0.42, -0.57, 4.05, 4.32, 276.44, 276.21, 0.01, 0.01, 3
 142299218, -0.42, -0.64, 4.06, 4.21, 276.44, 276.26, 0.01, 0.01, 3
 142300697, -0.42, -0.64, 4.06, 4.38, 276.44, 276.2, 0.01, 0.01, 3
 142305622, -0.42, -0.49, 4.06, 4.44, 276.44, 276.22, 0.01, 0.01, 3
 142308405, -0.42, -0.66, 4.06, 4.41, 276.44, 276.2, 0.01, 0.01, 3
 142311053, -0.42, -0.54, 4.06, 4.23, 276.44, 276.27, 0.01, 0.01, 3
 142313116, -0.42, -0.68, 4.06, 4.27, 276.44, 276.19, 0.01, 0.01, 3
 142318101, -0.42, -0.46, 4.06, 4.39, 276.44, 276.24, 0.01, 0.01, 3
 142321108, -0.42, -0.65, 4.06, 4.2, 276.44, 276.26, 0.01, 0.01, 3
 142336219, -0.42, -0.48, 4.06, 4.13, 276.44, 276.32, 0.01, 0.01, 3
 142342997, -0.42, -0.53, 4.05, 4.21, 276.44, 276.29, 0.01, 0.01, 3
 142346069, -0.42, -0.53, 4.05, 4.19, 276.44, 276.3, 0.01, 0.01, 3
 142348495, -0.42, -0.43, 4.05, 4.12, 276.44, 276.31, 0.01, 0.01, 3
 142350624, -0.42, -0.44, 4.05, 4.17, 276.44, 276.21, 0.01, 0.01, 3
 142355641, -0.42, -0.45, 4.04, 4.18, 276.44, 276.33, 0.01, 0.01, 3
 142358365, -0.42, -0.52, 4.04, 4.16, 276.44, 276.32, 0.01, 0.01, 3
 142360969, -0.42, -0.38, 4.04, 4.07, 276.44, 276.29, 0.01, 0.01, 3
 142363075, -0.42, -0.4, 4.04, 4.18, 276.44, 276.22, 0.01, 0.01, 3
 142365566, -0.42, -0.47, 4.03, 4.17, 276.44, 276.28, 0.01, 0.01, 3
 142368188, -0.42, -0.4, 4.03, 4.09, 276.44, 276.35, 0.01, 0.01, 3
 142370963, -0.42, -0.48, 4.03, 4.17, 276.44, 276.28, 0.01, 0.01, 3
 142373372, -0.43, -0.28, 4.03, 4.02, 276.44, 276.32, 0.01, 0.01, 3
 142375512, -0.43, -0.39, 4.03, 4.21, 276.44, 276.26, 0.01, 0.01, 3
 142378148, -0.43, -0.43, 4.02, 4.06, 276.44, 276.29, 0.01, 0.01, 3
 142380582, -0.43, -0.37, 4.02, 4.07, 276.44, 276.33, 0.01, 0.01, 3
 142384155, -0.43, -0.41, 4.02, 4.14, 276.44, 276.26, 0.01, 0.01, 3
 142393043, -0.44, -0.31, 4.01, 4.15, 276.44, 276.34, 0.01, 0.01, 3
 142395920, -0.44, -0.37, 4.01, 4.02, 276.44, 276.31, 0.01, 0.01, 3
 142400708, -0.44, -0.33, 4.01, 4.14, 276.44, 276.31, 0.01, 0.01, 3
 142403199, -0.44, -0.38, 4, 3.98, 276.44, 276.36, 0.01, 0.01, 3
 142405422, -0.45, -0.29, 4, 4.11, 276.44, 276.34, 0.01, 0.01, 3
 142408387, -0.45, -0.33, 4, 4.03, 276.44, 276.31, 0.01, 0.01, 3
 142410880, -0.45, -0.16, 4, 4.16, 276.44, 276.39, 0.01, 0.01, 3
 142413107, -0.45, -0.35, 3.99, 4.07, 276.44, 276.36, 0.01, 0.01, 3
 142415536, -0.45, -0.37, 3.99, 4.05, 276.44, 276.39, 0.01, 0.01, 3
 142418109, -0.45, -0.28, 3.99, 3.98, 276.44, 276.36, 0.01, 0.01, 3
 142420960, -0.46, -0.26, 3.99, 4.16, 276.44, 276.31, 0.01, 0.01, 3
 142425642, -0.46, -0.32, 3.98, 4.02, 276.44, 276.43, 0.01, 0.01, 3
 142428135, -0.46, -0.38, 3.98, 4.02, 276.44, 276.4, 0.01, 0.01, 3
 142430553, -0.46, -0.26, 3.98, 3.9, 276.44, 276.4, 0.01, 0.01, 3
 142436147, -0.46, -0.36, 3.98, 4.02, 276.44, 276.36, 0.01, 0.01, 3
 142438025, -0.46, -0.31, 3.98, 4.09, 276.44, 276.44, 0.01, 0.01, 3
 142440620, -0.47, -0.46, 3.98, 3.97, 276.44, 276.37, 0.01, 0.01, 3
 142446103, -0.47, -0.27, 3.98, 4.18, 276.44, 276.34, 0.01, 0.01, 3
 142448523, -0.47, -0.4, 3.98, 3.93, 276.44, 276.42, 0.01, 0.01, 3
 142450530, -0.47, -0.33, 3.98, 4.04, 276.44, 276.42, 0.01, 0.01, 3
 142453029, -0.48, -0.4, 3.98, 3.93, 276.44, 276.35, 0.01, 0.01, 3
 142455593, -0.48, -0.14, 3.98, 4.05, 276.44, 276.41, 0.01, 0.01, 3
 142458329, -0.48, -0.43, 3.97, 4.07, 276.44, 276.38, 0.01, 0.01, 3
 142460934, -0.48, -0.38, 3.97, 3.95, 276.44, 276.46, 0.01, 0.01, 3
 142463100, -0.48, -0.34, 3.97, 3.96, 276.44, 276.44, 0.01, 0.01, 3
 142465528, -0.48, -0.3, 3.97, 4.02, 276.44, 276.34, 0.01, 0.01, 3
 142468180, -0.48, -0.31, 3.97, 4, 276.44, 276.41, 0.01, 0.01, 3
 142470959, -0.48, -0.48, 3.97, 4.05, 276.44, 276.44, 0.01, 0.01, 3
 142473415, -0.48, -0.41, 3.97, 3.98, 276.44, 276.48, 0.01, 0.01, 3
 142475489, -0.48, -0.3, 3.97, 3.95, 276.44, 276.4, 0.01, 0.01, 3
 142478091, -0.48, -0.34, 3.97, 4.04, 276.44, 276.33, 0.01, 0.01, 3
 142480545, -0.48, -0.48, 3.97, 3.94, 276.44, 276.43, 0.01, 0.01, 3
 142483577, -0.48, -0.42, 3.97, 4.08, 276.44, 276.52, 0.01, 0.01, 3
 142485991, -0.48, -0.49, 3.97, 3.96, 276.44, 276.46, 0.01, 0.01, 3
 142488083, -0.48, -0.28, 3.97, 3.96, 276.44, 276.37, 0.01, 0.01, 3
 142490550, -0.48, -0.46, 3.97, 4.04, 276.44, 276.36, 0.01, 0.01, 3
 142500633, -0.48, -0.29, 3.97, 3.95, 276.44, 276.39, 0.01, 0.01, 3
 142503031, -0.49, -0.5, 3.96, 4.12, 276.44, 276.39, 0.01, 0.01, 3
 142508685, -0.49, -0.44, 3.96, 4.06, 276.44, 276.44, 0.01, 0.01, 3
 142513185, -0.49, -0.33, 3.96, 4.03, 276.44, 276.46, 0.01, 0.01, 3
 142515596, -0.49, -0.53, 3.96, 4.15, 276.44, 276.46, 0.01, 0.01, 3
 142518076, -0.49, -0.5, 3.96, 3.98, 276.44, 276.53, 0.01, 0.01, 3
 142521031, -0.49, -0.4, 3.95, 4.08, 276.44, 276.47, 0.01, 0.01, 3
 142528090, -0.5, -0.56, 3.95, 4.15, 276.44, 276.51, 0.01, 0.01, 3
 142530546, -0.5, -0.55, 3.95, 4.03, 276.44, 276.54, 0.01, 0.01, 3
 142536291, -0.51, -0.48, 3.95, 4.17, 276.44, 276.47, 0.01, 0.01, 3
 142538000, -0.51, -0.5, 3.95, 4.14, 276.44, 276.54, 0.01, 0.01, 3
 142540645, -0.51, -0.54, 3.95, 4.16, 276.44, 276.57, 0.01, 0.01, 3
 142543007, -0.51, -0.55, 3.95, 4.03, 276.44, 276.53, 0.01, 0.01, 3
 142545964, -0.51, -0.48, 3.95, 4.1, 276.44, 276.48, 0.01, 0.01, 3
 142548436, -0.51, -0.49, 3.95, 4.22, 276.44, 276.44, 0.01, 0.01, 3
 142555541, -0.51, -0.67, 3.94, 3.96, 276.44, 276.52, 0.01, 0.01, 3
 142558488, -0.52, -0.47, 3.94, 4.14, 276.44, 276.53, 0.01, 0.01, 3
 142562974, -0.52, -0.65, 3.94, 4.1, 276.44, 276.56, 0.01, 0.01, 3
 142565621, -0.52, -0.52, 3.94, 4.14, 276.44, 276.51, 0.01, 0.01, 3
 142568204, -0.52, -0.63, 3.94, 4.09, 276.44, 276.5, 0.01, 0.01, 3
 142570842, -0.52, -0.44, 3.94, 4.2, 276.44, 276.54, 0.01, 0.01, 3
 142573327, -0.52, -0.73, 3.94, 4.18, 276.44, 276.53, 0.01, 0.01, 3
 142575380, -0.52, -0.6, 3.94, 4.15, 276.44, 276.57, 0.01, 0.01, 3
 142578013, -0.52, -0.58, 3.94, 4.04, 276.44, 276.52, 0.01, 0.01, 3
 142580666, -0.52, -0.6, 3.94, 4.24, 276.44, 276.48, 0.01, 0.01, 3
 142584269, -0.52, -0.56, 3.94, 4.08, 276.44, 276.56, 0.01, 0.01, 3
 142586733, -0.52, -0.71, 3.93, 4.25, 276.44, 276.55, 0.01, 0.01, 3
 142587973, -0.52, -0.63, 3.93, 4.12, 276.44, 276.58, 0.01, 0.01, 3
 142590696, -0.52, -0.57, 3.94, 4.09, 276.44, 276.54, 0.01, 0.01, 3
 142593096, -0.52, -0.6, 3.94, 4.26, 276.44, 276.5, 0.01, 0.01, 3
 142595812, -0.52, -0.65, 3.93, 4.05, 276.44, 276.55, 0.01, 0.01, 3
 142598366, -0.52, -0.68, 3.93, 4.3, 276.44, 276.57, 0.01, 0.01, 3
 142600739, -0.52, -0.69, 3.93, 4.07, 276.44, 276.57, 0.01, 0.01, 3
 142603123, -0.52, -0.5, 3.93, 4.17, 276.44, 276.54, 0.01, 0.01, 3
 142608502, -0.52, -0.68, 3.93, 4.1, 276.44, 276.56, 0.01, 0.01, 3
 142610943, -0.52, -0.71, 3.93, 4.26, 276.44, 276.57, 0.01, 0.01, 3
 142615545, -0.52, -0.51, 3.93, 4.19, 276.44, 276.55, 0.01, 0.01, 3
 142618055, -0.53, -0.69, 3.93, 4.2, 276.44, 276.47, 0.01, 0.01, 3
 142621034, -0.53, -0.68, 3.93, 4.1, 276.44, 276.59, 0.01, 0.01, 3
 142625724, -0.53, -0.59, 3.93, 4.09, 276.44, 276.56, 0.01, 0.01, 3
 142628180, -0.53, -0.48, 3.94, 4.23, 276.44, 276.57, 0.01, 0.01, 3
 142630604, -0.53, -0.7, 3.94, 4.16, 276.44, 276.48, 0.01, 0.01, 3
 142636245, -0.53, -0.63, 3.94, 4.16, 276.44, 276.54, 0.01, 0.01, 3
 142640571, -0.54, -0.44, 3.94, 4.25, 276.44, 276.56, 0.01, 0.01, 3
 142642989, -0.54, -0.65, 3.94, 4.17, 276.44, 276.53, 0.01, 0.01, 3
 142645922, -0.54, -0.67, 3.94, 4.14, 276.44, 276.6, 0.01, 0.01, 3
 142648557, -0.54, -0.59, 3.94, 4.06, 276.44, 276.54, 0.01, 0.01, 3
 142650501, -0.54, -0.56, 3.94, 4.31, 276.44, 276.5, 0.01, 0.01, 3
 142653110, -0.54, -0.53, 3.94, 4.2, 276.44, 276.55, 0.01, 0.01, 3
 142655478, -0.54, -0.7, 3.94, 4.23, 276.44, 276.6, 0.01, 0.01, 3
 142662990, -0.54, -0.55, 3.94, 4.3, 276.44, 276.43, 0.01, 0.01, 3
 142665591, -0.54, -0.62, 3.94, 4.04, 276.44, 276.52, 0.01, 0.01, 3
 142668109, -0.54, -0.68, 3.94, 4.24, 276.44, 276.59, 0.01, 0.01, 3
 142671016, -0.54, -0.74, 3.95, 3.95, 276.44, 276.55, 0.01, 0.01, 3
 142675581, -0.54, -0.57, 3.95, 4.23, 276.44, 276.43, 0.01, 0.01, 3
 142678021, -0.54, -0.62, 3.95, 4.05, 276.44, 276.57, 0.01, 0.01, 3
 142680586, -0.54, -0.71, 3.95, 4.14, 276.44, 276.55, 0.01, 0.01, 3
 142683572, -0.54, -0.52, 3.95, 3.99, 276.44, 276.5, 0.01, 0.01, 3
 142685878, -0.54, -0.38, 3.96, 4.14, 276.44, 276.48, 0.01, 0.01, 3
 142688124, -0.54, -0.67, 3.96, 4.12, 276.44, 276.45, 0.01, 0.01, 3
 142693098, -0.54, -0.66, 3.96, 4.04, 276.44, 276.49, 0.01, 0.01, 3
 142696608, -0.54, -0.45, 3.96, 4.04, 276.44, 276.44, 0.01, 0.01, 3
 142699006, -0.54, -0.55, 3.96, 4.02, 276.44, 276.46, 0.01, 0.01, 3
 142700502, -0.53, -0.67, 3.96, 4.11, 276.44, 276.51, 0.01, 0.01, 3
 142703172, -0.53, -0.64, 3.96, 3.9, 276.44, 276.56, 0.01, 0.01, 3
 142705514, -0.53, -0.48, 3.97, 4.04, 276.44, 276.42, 0.01, 0.01, 3
 142708447, -0.53, -0.61, 3.97, 3.95, 276.44, 276.41, 0.01, 0.01, 3
 142715628, -0.52, -0.62, 3.97, 3.88, 276.44, 276.48, 0.01, 0.01, 3
 142718051, -0.53, -0.46, 3.98, 3.94, 276.44, 276.39, 0.01, 0.01, 3
 142725603, -0.52, -0.64, 3.98, 3.98, 276.44, 276.45, 0.01, 0.01, 3
 142730600, -0.52, -0.46, 3.98, 3.91, 276.44, 276.36, 0.01, 0.01, 3
 142740599, -0.52, -0.49, 3.98, 3.86, 276.44, 276.41, 0.01, 0.01, 3
 142743096, -0.52, -0.38, 3.98, 4.01, 276.44, 276.38, 0.01, 0.01, 3
 142748420, -0.51, -0.51, 3.98, 3.85, 276.44, 276.43, 0.01, 0.01, 3
 142750569, -0.51, -0.56, 3.98, 3.94, 276.44, 276.34, 0.01, 0.01, 3
 142755507, -0.51, -0.42, 3.98, 4, 276.44, 276.4, 0.01, 0.01, 3
 142758379, -0.51, -0.57, 3.98, 3.99, 276.44, 276.4, 0.01, 0.01, 3
 142760970, -0.51, -0.53, 3.98, 3.77, 276.44, 276.41, 0.01, 0.01, 3
 142763165, -0.51, -0.41, 3.98, 4.03, 276.44, 276.32, 0.01, 0.01, 3
 142765509, -0.51, -0.42, 3.98, 4, 276.44, 276.3, 0.01, 0.01, 3
 142767988, -0.51, -0.45, 3.98, 4.02, 276.44, 276.4, 0.01, 0.01, 3
 142771146, -0.51, -0.49, 3.98, 4.03, 276.44, 276.38, 0.01, 0.01, 3
 142775565, -0.51, -0.3, 3.98, 4.05, 276.44, 276.3, 0.01, 0.01, 3
 142777974, -0.51, -0.52, 3.98, 3.91, 276.44, 276.28, 0.01, 0.01, 3
 142780474, -0.51, -0.44, 3.98, 3.99, 276.44, 276.37, 0.01, 0.01, 3
 142784421, -0.51, -0.5, 3.98, 3.92, 276.44, 276.28, 0.01, 0.01, 3
 142788049, -0.51, -0.33, 3.98, 3.96, 276.44, 276.27, 0.01, 0.01, 3
 142790616, -0.51, -0.57, 3.98, 3.98, 276.44, 276.26, 0.01, 0.01, 3
 142795894, -0.51, -0.48, 3.98, 3.87, 276.44, 276.22, 0.01, 0.01, 3
 142798366, -0.51, -0.39, 3.98, 4.02, 276.44, 276.23, 0.01, 0.01, 3
 142800519, -0.5, -0.45, 3.98, 3.83, 276.44, 276.28, 0.01, 0.01, 3
 142803104, -0.5, -0.51, 3.98, 4.09, 276.44, 276.26, 0.01, 0.01, 3
 142805615, -0.5, -0.45, 3.98, 3.8, 276.44, 276.29, 0.01, 0.01, 3
 142808554, -0.5, -0.37, 3.98, 3.98, 276.44, 276.2, 0.01, 0.01, 3
 142810957, -0.5, -0.48, 3.98, 3.91, 276.44, 276.21, 0.01, 0.01, 3
 142812931, -0.5, -0.45, 3.99, 3.87, 276.44, 276.26, 0.01, 0.01, 3
 142815548, -0.5, -0.51, 3.99, 4.05, 276.44, 276.26, 0.01, 0.01, 3
 142818003, -0.5, -0.48, 3.99, 3.76, 276.44, 276.25, 0.01, 0.01, 3
 142820996, -0.5, -0.33, 3.99, 4.03, 276.44, 276.2, 0.01, 0.01, 3
 142836207, -0.5, -0.55, 3.99, 3.92, 276.44, 276.14, 0.01, 0.01, 3
 142837990, -0.5, -0.49, 3.99, 3.93, 276.44, 276.22, 0.01, 0.01, 3
 142840448, -0.5, -0.54, 3.99, 3.91, 276.44, 276.1, 0.01, 0.01, 3
 142843127, -0.5, -0.38, 3.99, 3.97, 276.44, 276.17, 0.01, 0.01, 3
 142848433, -0.5, -0.58, 3.99, 3.99, 276.44, 276.16, 0.01, 0.01, 3
 142850666, -0.5, -0.53, 3.99, 3.87, 276.44, 276.2, 0.01, 0.01, 3
 142855548, -0.5, -0.48, 3.99, 4, 276.44, 276.15, 0.01, 0.01, 3
 142858447, -0.5, -0.44, 3.99, 3.97, 276.44, 276.17, 0.01, 0.01, 3
 142861043, -0.5, -0.63, 3.99, 3.99, 276.44, 276.14, 0.01, 0.01, 3
 142863094, -0.5, -0.52, 3.99, 3.82, 276.44, 276.14, 0.01, 0.01, 3
 142865611, -0.5, -0.49, 3.99, 4.03, 276.44, 276.08, 0.01, 0.01, 3
 142868019, -0.49, -0.57, 3.99, 4.03, 276.44, 276.09, 0.01, 0.01, 3
 142870975, -0.49, -0.5, 3.99, 3.93, 276.44, 276.16, 0.01, 0.01, 3
 142873508, -0.49, -0.67, 3.99, 3.97, 276.44, 276.1, 0.01, 0.01, 3
 142875790, -0.49, -0.5, 3.99, 3.82, 276.44, 276.12, 0.01, 0.01, 3
 142878010, -0.49, -0.52, 3.99, 4.09, 276.44, 276.08, 0.01, 0.01, 3
 142880634, -0.49, -0.62, 3.99, 3.97, 276.44, 276.07, 0.01, 0.01, 3
 142883575, -0.49, -0.55, 3.99, 3.86, 276.44, 276.16, 0.01, 0.01, 3
 142890624, -0.49, -0.46, 4, 4.12, 276.44, 276.09, 0.01, 0.01, 3
 142893073, -0.48, -0.67, 4, 3.96, 276.44, 276.08, 0.01, 0.01, 3
 142896606, -0.48, -0.57, 4, 3.92, 276.44, 276.14, 0.01, 0.01, 3
 142899082, -0.48, -0.65, 4, 3.94, 276.44, 276.02, 0.01, 0.01, 3
 142900592, -0.49, -0.53, 4, 3.91, 276.44, 276.09, 0.01, 0.01, 3
 142905489, -0.48, -0.72, 4, 3.93, 276.44, 276.09, 0.01, 0.01, 3
 142908382, -0.49, -0.59, 4.01, 3.91, 276.44, 276.11, 0.01, 0.01, 3
 142910832, -0.49, -0.59, 4.01, 3.9, 276.44, 275.99, 0.01, 0.01, 3
 142912987, -0.49, -0.54, 4.01, 4.03, 276.44, 276, 0.01, 0.01, 3
 142915605, -0.49, -0.64, 4.01, 3.94, 276.44, 276.09, 0.01, 0.01, 3
 142918207, -0.49, -0.69, 4.01, 4.01, 276.44, 276.1, 0.01, 0.01, 3
 142921137, -0.49, -0.58, 4.01, 3.82, 276.44, 276.08, 0.01, 0.01, 3
 142925727, -0.49, -0.65, 4.02, 3.96, 276.44, 275.96, 0.01, 0.01, 3
 142928185, -0.49, -0.63, 4.02, 3.88, 276.44, 276.08, 0.01, 0.01, 3
 142930507, -0.49, -0.69, 4.02, 4.01, 276.44, 276.04, 0.01, 0.01, 3
 142936195, -0.5, -0.52, 4.03, 4.02, 276.44, 275.95, 0.01, 0.01, 3
 142938124, -0.5, -0.75, 4.03, 3.82, 276.44, 276, 0.01, 0.01, 3
 142945965, -0.51, -0.4, 4.04, 3.85, 276.44, 276.02, 0.01, 0.01, 3
 142948547, -0.51, -0.64, 4.04, 3.97, 276.44, 275.96, 0.01, 0.01, 3
 142955508, -0.51, -0.6, 4.05, 3.91, 276.44, 275.97, 0.01, 0.01, 3
 142958349, -0.52, -0.4, 4.05, 3.89, 276.44, 276.03, 0.01, 0.01, 3
 142960890, -0.52, -0.67, 4.05, 4, 276.44, 275.97, 0.01, 0.01, 3
 142962992, -0.52, -0.62, 4.05, 3.88, 276.44, 276.03, 0.01, 0.01, 3
 142965612, -0.52, -0.58, 4.05, 3.98, 276.44, 276.02, 0.01, 0.01, 3
 142968069, -0.53, -0.52, 4.05, 3.92, 276.44, 275.98, 0.01, 0.01, 3
 142970938, -0.53, -0.46, 4.06, 3.96, 276.44, 276.07, 0.01, 0.01, 3
 142975507, -0.53, -0.59, 4.06, 3.89, 276.44, 276.11, 0.01, 0.01, 3
 142978023, -0.53, -0.49, 4.06, 3.98, 276.44, 276.04, 0.01, 0.01, 3
 142980554, -0.53, -0.55, 4.06, 3.98, 276.44, 276.03, 0.01, 0.01, 3
 142984341, -0.53, -0.48, 4.06, 4.07, 276.44, 276.09, 0.01, 0.01, 3
 142988181, -0.54, -0.61, 4.06, 3.95, 276.44, 276.09, 0.01, 0.01, 3
 142990484, -0.54, -0.49, 4.06, 3.97, 276.44, 276.02, 0.01, 0.01, 3
 142995915, -0.54, -0.5, 4.06, 4.09, 276.44, 276.1, 0.01, 0.01, 3
 142998373, -0.54, -0.58, 4.06, 4.05, 276.44, 276.1, 0.01, 0.01, 3
