TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
PSCN, 254436744, 1.173898, 1.272858, 0.05171575, -0.04724453, 0.1923907, 0.2835481, -0.4583442, -0.4072323
PSCN, 254536635, 1.180117, 1.289083, 0.07376487, -0.03520214, 0.1623401, 0.5358487, -0.1028948, -0.3399613
PSCN, 254636786, 1.189122, 1.304778, 0.107263, -0.008392667, 0.2214265, 0.5642689, -0.1186571, -0.2234017
PSCN, 254736659, 1.20193, 1.325751, 0.1489718, 0.02515131, 0.283116, 0.7198422, -0.03175857, -0.163422
PSCN, 254836646, 1.21935, 1.353356, 0.1996956, 0.0656894, 0.3186364, 0.7467909, -0.0766433, -0.09969304
PSCN, 254936640, 1.242196, 1.388269, 0.2560408, 0.1099678, 0.3561292, 0.6774911, -0.1412043, -0.09670548
PSCN, 255036567, 1.270705, 1.433807, 0.3127584, 0.1496565, 0.3777515, 0.6797202, -0.1976813, -0.1193677
PSCN, 255136633, 1.304882, 1.481725, 0.3692526, 0.1924099, 0.4427844, 0.6832653, -0.1761494, -0.1501538
PSCN, 255236583, 1.344667, 1.531193, 0.4249627, 0.2384367, 0.4990223, 0.7113023, -0.1473595, -0.1323916
PSCN, 255336622, 1.38996, 1.584705, 0.478615, 0.2838702, 0.5157934, 0.5717254, -0.2667066, -0.151845
PSCN, 255436548, 1.440267, 1.641306, 0.5252132, 0.3241741, 0.528465, 0.5359755, -0.2908531, -0.1847613
PSCN, 255536625, 1.494901, 1.698344, 0.5654518, 0.3620088, 0.5908271, 0.5076213, -0.2945263, -0.2161929
PSCN, 255636663, 1.553262, 1.753634, 0.600064, 0.399692, 0.5569381, 0.4800937, -0.2478318, -0.2174169
PSCN, 255736613, 1.614844, 1.80964, 0.6301513, 0.4353551, 0.5734808, 0.4722965, -0.1655659, -0.2111351
PSCN, 255836663, 1.679245, 1.863135, 0.6567171, 0.4728272, 0.6272704, 0.4595775, -0.2307746, -0.1938863
PSCN, 255936663, 1.746168, 1.919496, 0.6808794, 0.5075514, 0.5937978, 0.4761011, -0.1586583, -0.1902172
PSCN, 256036615, 1.815513, 1.978945, 0.7058734, 0.5424414, 0.635538, 0.5505372, -0.1098115, -0.154729
PSCN, 256136707, 1.887575, 2.03993, 0.7366579, 0.5843028, 0.6945614, 0.9205795, 0.2179019, -0.03208465
PSCN, 256236643, 1.96351, 2.101939, 0.7835152, 0.6450862, 0.7118608, 0.9979767, 0.3962801, 0.1478428
PSCN, 256336659, 2.045203, 2.172752, 0.8553473, 0.727798, 0.8051742, 1.739599, 1.051538, 0.5711932
PSCN, 256436795, 2.135803, 2.256673, 0.9566619, 0.8357919, 0.8544291, 1.967029, 1.402089, 0.7868692
PSCN, 256536649, 2.237649, 2.350314, 1.080758, 0.9680926, 1.017425, 1.606168, 0.884589, 1.032398
PSCN, 256636731, 2.352228, 2.455232, 1.205576, 1.102573, 1.137503, 1.424845, 0.858573, 0.9535818
PSCN, 256736607, 2.478529, 2.576437, 1.314886, 1.216978, 1.25629, 1.300657, 0.6176353, 0.8133151
PSCN, 256836621, 2.614955, 2.71296, 1.408715, 1.31071, 1.343784, 1.177017, 0.4650964, 0.6513956
PSCN, 256936559, 2.759977, 2.860063, 1.487514, 1.387428, 1.462868, 1.112641, 0.2947081, 0.5057291
PSCN, 257036519, 2.912294, 3.016991, 1.555458, 1.450761, 1.556402, 0.9749101, 0.1184905, 0.3719009
PSCN, 257136627, 3.070695, 3.176804, 1.607231, 1.501122, 1.602043, 0.6084719, -0.2118064, 0.1556259
PSCN, 257236577, 3.232952, 3.338509, 1.633354, 1.527797, 1.641467, 0.4616888, -0.3369164, -0.06857119
PSCN, 257336699, 3.396795, 3.500531, 1.640542, 1.536806, 1.642498, 0.3266166, -0.4993605, -0.2307159
PSCN, 257436656, 3.560596, 3.661854, 1.634065, 1.532807, 1.63892, 0.3890997, -0.4922597, -0.3493679
PSCN, 257536592, 3.723406, 3.825236, 1.621615, 1.519785, 1.654593, 0.267255, -0.6837481, -0.4577629
PSCN, 257636729, 3.884598, 3.987708, 1.601056, 1.497947, 1.625111, 0.1665055, -0.7899992, -0.6032704
PSCN, 257736668, 4.043283, 4.147713, 1.572382, 1.467952, 1.625521, 0.1615392, -0.8091079, -0.6986088
PSCN, 257836702, 4.198867, 4.302155, 1.539672, 1.436385, 1.562082, 0.1554399, -0.7476551, -0.752219
PSCN, 257936634, 4.351092, 4.451075, 1.505685, 1.405703, 1.546918, 0.1667564, -0.762992, -0.7611237
PSCN, 258036688, 4.499954, 4.594152, 1.472648, 1.37845, 1.512519, 0.1754817, -0.7104199, -0.7460532
PSCN, 258136593, 4.645599, 4.73283, 1.441318, 1.354088, 1.433799, 0.1841179, -0.6513997, -0.7273118
PSCN, 258236805, 4.788197, 4.862828, 1.411622, 1.33699, 1.404222, 0.1884903, -0.5793822, -0.6759761
PSCN, 258336667, 4.927906, 4.991903, 1.383483, 1.319487, 1.362172, 0.1932018, -0.5981873, -0.6424012
PSCN, 258436634, 5.064867, 5.118377, 1.356581, 1.303072, 1.37315, 0.1956459, -0.6249331, -0.6247738
PSCN, 258536588, 5.199186, 5.2433, 1.330576, 1.286463, 1.342394, 0.1929728, -0.6452321, -0.633688
PSCN, 258636678, 5.330948, 5.366521, 1.305542, 1.269969, 1.330178, 0.2292906, -0.6218685, -0.6292524
PSCN, 258736594, 5.46033, 5.48956, 1.283358, 1.254129, 1.301916, 0.2759179, -0.5857596, -0.6090998
PSCN, 258836582, 5.587676, 5.615172, 1.264252, 1.236756, 1.284056, 0.2432737, -0.6515834, -0.626353
PSCN, 258936649, 5.713166, 5.738475, 1.24614, 1.220831, 1.280843, 0.2482842, -0.6741052, -0.6421896
PSCN, 259036633, 5.836895, 5.860202, 1.229059, 1.205751, 1.231892, 0.184901, -0.6575212, -0.6415957
PSCN, 259136709, 5.958867, 5.980491, 1.210425, 1.188801, 1.251338, 0.3058529, -0.5727597, -0.6651787
PSCN, 259236622, 6.079049, 6.097001, 1.194409, 1.176458, 1.242521, 0.312429, -0.568554, -0.6109831
PSCN, 259336656, 6.197832, 6.211591, 1.181834, 1.168075, 1.230788, 0.2736641, -0.5806549, -0.5815853
PSCN, 259436618, 6.315476, 6.324772, 1.17233, 1.163034, 1.173468, 0.406197, -0.4149831, -0.5223277
PSCN, 259536638, 6.432433, 6.439103, 1.166801, 1.160131, 1.195401, 0.1634398, -0.7031079, -0.541666
PSCN, 259636705, 6.548498, 6.553053, 1.152911, 1.148356, 1.185537, 0.08106105, -0.7878967, -0.6513035
PSCN, 259736612, 6.662708, 6.667331, 1.130969, 1.126345, 1.171929, 0.05440876, -0.9062201, -0.7527038
PSCN, 259836747, 6.774469, 6.780867, 1.104266, 1.097869, 1.151524, 0.04759451, -0.8683031, -0.8278289
PSCN, 259936595, 6.88341, 6.893993, 1.074811, 1.064227, 1.122455, 0, -0.9606165, -0.8735662
PSCN, 260036685, 6.989269, 7.006758, 1.042924, 1.025435, 1.084714, 0, -0.9779727, -0.9327576
PSCN, 260136543, 7.091886, 7.115381, 1.010191, 0.9866958, 1.064607, 0, -0.9657609, -0.9515091
PSCN, 260236628, 7.19123, 7.21972, 0.9775717, 0.9490811, 1.014933, 0, -0.9542569, -0.9594254
PSCN, 260336827, 7.287339, 7.318462, 0.9455414, 0.9144182, 0.9745774, 0, -0.9405981, -0.9610166
PSCN, 260436671, 7.380286, 7.411394, 0.9143254, 0.8832177, 0.9112021, 0, -0.9115471, -0.9553804
PSCN, 260536680, 7.470158, 7.501348, 0.8840185, 0.8528288, 0.892401, -0.0556148, -0.9949676, -0.9451581
PSCN, 260636712, 7.556941, 7.587961, 0.8513005, 0.82028, 0.9199026, -0.1920579, -1.160455, -1.007379
PSCN, 260736590, 7.640094, 7.669203, 0.8116706, 0.7825621, 0.7956188, -0.2589874, -1.14341, -1.081167
PSCN, 260836616, 7.718885, 7.743036, 0.7637295, 0.7395785, 0.749399, -0.397333, -1.238414, -1.17046
PSCN, 260936661, 7.792481, 7.810563, 0.7091237, 0.6910424, 0.66678, -0.2769365, -1.058563, -1.16563
PSCN, 261036627, 7.860694, 7.871221, 0.657621, 0.6470951, 0.5967568, -0.1384939, -0.8523732, -1.066085
PSCN, 261136692, 7.924184, 7.926432, 0.6149887, 0.6127407, 0.5559985, -0.0237965, -0.7052891, -0.9327679
PSCN, 261236644, 7.983949, 7.9774, 0.5825804, 0.5891296, 0.5301638, 0, -0.6846616, -0.8131432
PSCN, 261336676, 8.040855, 8.027296, 0.5570196, 0.5705792, 0.5398775, 0, -0.7730457, -0.7770746
PSCN, 261436589, 8.095422, 8.077098, 0.5353245, 0.5536487, 0.4989386, 0, -0.8029238, -0.7448888
PSCN, 261536524, 8.147943, 8.127146, 0.5158936, 0.5366916, 0.4802406, 0, -0.8080935, -0.7818481
PSCN, 261636651, 8.198601, 8.178019, 0.4978987, 0.5184812, 0.5079513, 0, -0.8421206, -0.8139479
PSCN, 261736628, 8.247513, 8.228527, 0.4809052, 0.4998911, 0.5291778, 0, -0.9117024, -0.8383586
PSCN, 261836682, 8.294766, 8.278498, 0.4646824, 0.4809509, 0.5027775, 0, -0.9032895, -0.8692075
PSCN, 261936562, 8.340431, 8.327922, 0.4491044, 0.461614, 0.4521809, 0, -0.88753, -0.877888
PSCN, 262036568, 8.384567, 8.378327, 0.4340984, 0.4403389, 0.4539242, 0, -0.9141113, -0.890049
PSCN, 262136621, 8.427231, 8.428308, 0.4196192, 0.4185433, 0.466425, 0, -0.9434769, -0.9061342
PSCN, 262236666, 8.468438, 8.478814, 0.4037645, 0.393389, 0.3984757, -0.07167552, -0.9696218, -0.9318498
PSCN, 262336585, 8.507504, 8.523597, 0.375999, 0.3599052, 0.4092416, -0.2150227, -1.171331, -1.019607
PSCN, 262436737, 8.543114, 8.559867, 0.3352185, 0.3184657, 0.3429242, -0.3363439, -1.275006, -1.131832
PSCN, 262536710, 8.574433, 8.592593, 0.2931577, 0.2749977, 0.3277, -0.2941419, -1.221059, -1.211302
PSCN, 262636704, 8.601823, 8.622003, 0.256375, 0.2361955, 0.2629656, -0.2572357, -1.165245, -1.216393
PSCN, 262736707, 8.625775, 8.646201, 0.2242076, 0.2037824, 0.2095491, -0.2249603, -1.059147, -1.167402
PSCN, 262836588, 8.646724, 8.665867, 0.1960768, 0.1769337, 0.1876675, -0.196735, -0.9774367, -1.097255
PSCN, 262936584, 8.665043, 8.679838, 0.1714754, 0.1566803, 0.1221512, -0.1720511, -0.8952528, -1.023406
PSCN, 263036596, 8.681064, 8.68727, 0.1499609, 0.143755, 0.08938888, -0.1504644, -0.8185264, -0.9338913
PSCN, 263136573, 8.695075, 8.694291, 0.1311457, 0.1319291, 0.06754123, -0.131586, -0.7965158, -0.8640038
PSCN, 263236623, 8.707328, 8.703986, 0.1146912, 0.1180321, 0.06930964, -0.1150762, -0.8832417, -0.8590482
PSCN, 263336609, 8.718043, 8.713889, 0.1003011, 0.1044553, 0.03343262, -0.1006379, -0.8786318, -0.8673421
PSCN, 263436652, 8.727414, 8.72475, 0.08771655, 0.09038119, 0.05161836, -0.08801104, -0.8765316, -0.8820139
PSCN, 263536589, 8.73561, 8.736274, 0.07671096, 0.07604688, 0.06415896, -0.0769685, -0.9074315, -0.8760191
PSCN, 263636731, 8.742777, 8.749463, 0.06708622, 0.06040015, 0.02163005, -0.06731145, -0.8981406, -0.8904368
PSCN, 263736621, 8.749044, 8.758002, 0.05866908, 0.04971142, 0.02621216, -0.05886605, -0.8389457, -0.8768459
PSCN, 263836639, 8.754526, 8.762207, 0.05130802, 0.04362709, 0.0121104, -0.05148027, -0.8059325, -0.8526412
PSCN, 263936608, 8.75932, 8.765904, 0.04487053, 0.03828578, 0.01925613, -0.04502117, -0.8081914, -0.8231885
PSCN, 264036655, 8.763512, 8.770189, 0.03924074, 0.03256357, 0.01345795, -0.03937248, -0.8024371, -0.8203504
PSCN, 264136662, 8.767179, 8.773169, 0.0343173, 0.02832725, -0.005795588, -0.03443251, -0.803102, -0.8183358
PSCN, 264236805, 8.770385, 8.773637, 0.03001159, 0.02675905, -0.008259397, -0.03011235, -0.7437472, -0.7962783
PSCN, 264336673, 8.773189, 8.773345, 0.02624612, 0.02608991, -0.02421721, -0.02633423, -0.753303, -0.7718361
PSCN, 264436572, 8.77564, 8.773306, 0.02295309, 0.02528811, -0.03128782, -0.02303015, -0.7263623, -0.7547395
PSCN, 264536857, 8.777785, 8.770384, 0.02007323, 0.02747451, -0.009267403, -0.02014062, -0.7202034, -0.7496077
PSCN, 264636657, 8.77966, 8.76334, 0.01755469, 0.03387547, -0.007246555, -0.01761362, -0.6645324, -0.7135084
PSCN, 264736560, 8.781301, 8.757291, 0.01535214, 0.03936225, -0.01481779, -0.01540368, -0.7307298, -0.7007494
PSCN, 264836507, 8.782735, 8.751695, 0.01342595, 0.04446611, -0.04313721, -0.01347103, -0.688833, -0.6944613
PSCN, 264936554, 8.783989, 8.748508, 0.01174143, 0.04722262, 0.013438, -0.01178085, -0.7371758, -0.705929
PSCN, 265036585, 8.785087, 8.748731, 0.01026826, 0.04662427, 0.01654955, -0.01030273, -0.7668185, -0.7184256
PSCN, 265136686, 8.786046, 8.747082, 0.008979923, 0.04794386, 0.01374072, -0.009010072, -0.741801, -0.7455154
PSCN, 265236687, 8.786884, 8.737797, 0.007853236, 0.05694145, 0.03718198, -0.007879602, -0.6878464, -0.7106422
PSCN, 265336625, 8.787619, 8.733335, 0.006867911, 0.06115212, -0.005635701, -0.006890968, -0.6685775, -0.6750985
PSCN, 265436651, 8.78826, 8.734972, 0.006006211, 0.05929452, 0.03129425, -0.006026376, -0.7547477, -0.7007529
PSCN, 265536594, 8.788821, 8.738485, 0.005252626, 0.05558891, 0.05523641, -0.005270261, -0.8213624, -0.7363459
PSCN, 265636691, 8.789312, 8.743712, 0.004593593, 0.05019357, 0.04241015, -0.004609015, -0.8480666, -0.7697791
PSCN, 265736620, 8.789741, 8.748124, 0.004017246, 0.04563418, 0.0547747, -0.004030733, -0.8695679, -0.8025272
PSCN, 265836689, 8.790116, 8.750963, 0.003513212, 0.04266673, 0.05025272, -0.003525007, -0.8558611, -0.8088031
PSCN, 265936573, 8.790444, 8.755177, 0.003072418, 0.0383397, 0.04126714, -0.003082733, -0.8132088, -0.8208641
PSCN, 266036598, 8.790731, 8.760242, 0.002686928, 0.03317656, 0.0391241, -0.002695949, -0.8000282, -0.8193199
PSCN, 266136651, 8.790983, 8.765784, 0.002349805, 0.02754849, 0.05603605, -0.002357694, -0.8530359, -0.8327038
PSCN, 266236531, 8.791203, 8.769909, 0.00205498, 0.02334845, 0.06841654, -0.002061879, -0.8350947, -0.8203387
PSCN, 266336698, 8.791394, 8.773491, 0.001797147, 0.01970046, 0.05038197, -0.00180318, -0.8470569, -0.8198477
PSCN, 266436525, 8.791562, 8.775998, 0.001571664, 0.01713617, 0.002856435, -0.00157694, -0.7644537, -0.8053078
PSCN, 266536587, 8.791709, 8.777987, 0.001374471, 0.01509607, 0.004512849, -0.001379085, -0.7105957, -0.7901397
PSCN, 266636786, 8.791838, 8.777716, 0.001202019, 0.01532425, 0.004351691, -0.001206055, -0.7074174, -0.7565742
PSCN, 266736591, 8.79195, 8.776391, 0.001051205, 0.0166102, 0.005541036, -0.001054734, -0.7070306, -0.7280949
PSCN, 266836624, 8.792048, 8.773871, 0.0009193128, 0.01909606, 0.0346955, -0.000922399, -0.7845607, -0.7234037
PSCN, 266936630, 8.792134, 8.770976, 0.000803969, 0.02196211, -0.02389864, -0.0008066681, -0.6821816, -0.7144647
PSCN, 267036615, 8.79221, 8.766803, 0.0007030972, 0.02610933, -0.0206319, -0.0007054576, -0.6511647, -0.690743
PSCN, 267136644, 8.792274, 8.762115, 0.0006148813, 0.03077552, 0.01260601, -0.0006169456, -0.6670893, -0.6680918
PSCN, 267236705, 8.792332, 8.754664, 0.0005377337, 0.03820578, -0.02043651, -0.000539539, -0.6006683, -0.627775
PSCN, 267336625, 8.792382, 8.748571, 0.0004702656, 0.04428169, -0.03445261, -0.0004718444, -0.539876, -0.6042396
PSCN, 267436586, 8.792426, 8.744197, 0.0004112626, 0.04864101, -0.00209849, -0.0004126433, -0.6277757, -0.5848402
PSCN, 267536551, 8.792465, 8.73991, 0.0003596624, 0.05291433, -0.009944904, -0.0003608699, -0.6088963, -0.5957602
PSCN, 267636687, 8.792499, 8.733537, 0.0003145364, 0.0592761, -0.03358383, -0.0003155924, -0.5685815, -0.5802833
PSCN, 267736522, 8.792528, 8.728861, 0.0002750723, 0.06394193, 0.0136129, -0.0002759958, -0.5933751, -0.5771119
PSCN, 267836632, 8.792554, 8.724507, 0.0002405596, 0.06828675, -0.01024231, -0.0002413672, -0.5977238, -0.5728614
PSCN, 267936577, 8.792576, 8.722541, 0.0002103772, 0.0702456, -0.003323103, -0.0002110835, -0.5673305, -0.5873291
PSCN, 268036600, 8.792596, 8.7237, 0.0001839817, 0.06908041, 0.01564059, -0.0001845994, -0.6819813, -0.599084
PSCN, 268136699, 8.792613, 8.727365, 0.000160898, 0.06540935, 0.00748413, -0.0001614382, -0.6814983, -0.6581531
PSCN, 268236614, 8.792628, 8.733059, 0.0001407105, 0.05970962, 0.04642313, -0.0001411829, -0.7647758, -0.7039474
PSCN, 268336630, 8.792641, 8.739378, 0.0001230559, 0.05338614, 0.06610158, -0.000123469, -0.7939, -0.7460001
PSCN, 268436596, 8.792652, 8.745521, 0.0001076164, 0.04723901, 0.1071672, -0.0001079777, -0.8086763, -0.7718406
PSCN, 268536623, 8.792663, 8.751769, 9.4114E-05, 0.04098801, 0.0730043, -9.442997E-05, -0.7909077, -0.779329
PSCN, 268836708, 8.792686, 8.770445, 6.294802E-05, 0.0223039, 0.05258979, -6.315935E-05, -0.7983874, -0.8057715
PSCN, 268936658, 8.792691, 8.77638, 5.505009E-05, 0.01636744, 0.06411786, -5.523491E-05, -0.8414392, -0.8167716
PSCN, 269036706, 8.792697, 8.782002, 4.814309E-05, 0.0107425, 0.06293733, -4.830472E-05, -0.8546505, -0.8224013
PSCN, 269136603, 8.792701, 8.786139, 4.210272E-05, 0.006603998, 0.04098659, -4.224407E-05, -0.7867181, -0.8192323
PSCN, 269236644, 8.792705, 8.789076, 3.68202E-05, 0.003666247, 0.03726092, -3.694382E-05, -0.8043684, -0.801625
PSCN, 269336618, 8.792708, 8.791541, 3.220047E-05, 0.001199247, 0.0409833, -3.230858E-05, -0.8042164, -0.7992112
PSCN, 269436560, 8.792711, 8.793262, 2.816035E-05, -0.0005223652, 0.06333946, -2.825489E-05, -0.8103066, -0.7969266
PSCN, 269536494, 8.792714, 8.794982, 2.462713E-05, -0.002242628, 0.007911116, -2.470981E-05, -0.7887165, -0.8053872
PSCN, 269636641, 8.792716, 8.795875, 2.153722E-05, -0.003136971, 0.02463572, -2.160953E-05, -0.8138968, -0.8056691
PSCN, 269736602, 8.792718, 8.797183, 1.8835E-05, -0.004445645, 0.06682496, -1.889824E-05, -0.8504611, -0.81075
PSCN, 269836680, 8.79272, 8.798604, 1.647182E-05, -0.005867147, 0.005104668, -1.652712E-05, -0.7963265, -0.804969
PSCN, 269936731, 8.792722, 8.800635, 1.440514E-05, -0.007898924, -0.003835345, -1.44535E-05, -0.7902946, -0.8020724
PSCN, 270036634, 8.792724, 8.803967, 1.259776E-05, -0.01123129, 0.01116256, -1.264005E-05, -0.8267953, -0.8177873
PSCN, 270136662, 8.792725, 8.806183, 1.101714E-05, -0.01344727, 0.04005116, -1.105413E-05, -0.8406691, -0.8162586
PSCN, 270236632, 8.792726, 8.807677, 9.634858E-06, -0.01494177, 0.02946964, -9.667205E-06, -0.8659766, -0.8253847
PSCN, 270336626, 8.792727, 8.808908, 8.425997E-06, -0.01617377, -0.008048606, -8.454286E-06, -0.838677, -0.838026
PSCN, 270436551, 8.792727, 8.809522, 7.368808E-06, -0.01678683, 0.03574242, -7.393547E-06, -0.8571933, -0.8409619
PSCN, 270536680, 8.792728, 8.810623, 6.444264E-06, -0.01788875, 0.04355269, -6.465898E-06, -0.8979304, -0.8561469
PSCN, 270636752, 8.792728, 8.811455, 5.635718E-06, -0.01872087, 0.004130784, -5.654639E-06, -0.8606309, -0.860808
PSCN, 270736525, 8.792728, 8.812884, 4.928618E-06, -0.02015049, 0.02353445, -4.945165E-06, -0.8755047, -0.8697819
PSCN, 270836818, 8.792729, 8.815284, 4.310237E-06, -0.02255055, 0.01877149, -4.324707E-06, -0.8924593, -0.8832003
PSCN, 270936622, 8.79273, 8.818498, 3.769442E-06, -0.02576419, 0.04157617, -3.782097E-06, -0.9577851, -0.9117534
PSCN, 271036509, 8.79273, 8.821767, 3.296501E-06, -0.02903335, 0.01403746, -3.307568E-06, -0.9348136, -0.9216184
PSCN, 271136601, 8.79273, 8.825084, 2.882895E-06, -0.03235011, 0.02613856, -2.892574E-06, -0.963247, -0.9451671
PSCN, 271236677, 8.79273, 8.827924, 2.521184E-06, -0.03519017, 0.02524748, -2.529649E-06, -0.9522739, -0.9499493
PSCN, 271336616, 8.792731, 8.831006, 2.204858E-06, -0.03827252, 0.04756525, -2.212261E-06, -0.9829903, -0.9554477
PSCN, 271436621, 8.792731, 8.832598, 1.92822E-06, -0.03986439, 0.01257548, -1.934694E-06, -0.9077136, -0.9432235
PSCN, 271536631, 8.792731, 8.832942, 1.686292E-06, -0.04020869, -0.007327776, -1.691953E-06, -0.8904322, -0.9290942
PSCN, 271636686, 8.792731, 8.83162, 1.474717E-06, -0.03888733, 0.01669448, -1.479668E-06, -0.8906382, -0.8916429
PSCN, 271736655, 8.792731, 8.83003, 1.289688E-06, -0.03729742, -0.01921565, -1.294018E-06, -0.8460689, -0.8807632
PSCN, 271836688, 8.792731, 8.82781, 1.127874E-06, -0.035077, -0.02531379, -1.13166E-06, -0.7982417, -0.856054
PSCN, 271936672, 8.792731, 8.824872, 9.86362E-07, -0.0321388, -0.01134122, -9.896736E-07, -0.8300853, -0.8402885
PSCN, 272036647, 8.792731, 8.820111, 8.626055E-07, -0.02737809, -0.03115636, -8.655015E-07, -0.8191609, -0.8204846
PSCN, 272136637, 8.792731, 8.815416, 7.543768E-07, -0.02268329, -0.04600118, -7.569095E-07, -0.8057323, -0.8202173
PSCN, 272236598, 8.792732, 8.810796, 6.597273E-07, -0.01806296, -0.05309824, -6.619422E-07, -0.8191431, -0.8200431
PSCN, 272336592, 8.792732, 8.805871, 5.769531E-07, -0.01313805, -0.03727057, -5.788901E-07, -0.7418623, -0.8075649
PSCN, 272436605, 8.792732, 8.799787, 5.04564E-07, -0.007053474, -0.01631787, -5.062579E-07, -0.7538689, -0.7781533
PSCN, 272536563, 8.792732, 8.793154, 4.412576E-07, -0.0004208007, -0.05428885, -4.42739E-07, -0.7389106, -0.7578366
PSCN, 272636741, 8.792732, 8.785828, 3.858942E-07, 0.006905234, -0.05824718, -3.871897E-07, -0.697106, -0.7359462
PSCN, 272736574, 8.792732, 8.779283, 3.37477E-07, 0.01345002, 8.518068E-05, -3.3861E-07, -0.7391476, -0.725053
PSCN, 272836596, 8.792732, 8.772991, 2.951345E-07, 0.01974152, -0.02564391, -2.961254E-07, -0.7188534, -0.7162967
PSCN, 272936705, 8.792732, 8.76718, 2.581048E-07, 0.02555266, -0.03334612, -2.589714E-07, -0.6836188, -0.7119539
PSCN, 273036598, 8.792732, 8.761521, 2.257211E-07, 0.03121123, -0.03516804, -2.264789E-07, -0.7055198, -0.704661
PSCN, 273136611, 8.792732, 8.756092, 1.974004E-07, 0.0366409, -0.01850061, -1.980631E-07, -0.6962844, -0.701795
PSCN, 273236609, 8.792732, 8.750805, 1.72633E-07, 0.04192776, 0.008341391, -1.732126E-07, -0.7251332, -0.6974802
PSCN, 273336671, 8.792732, 8.746749, 1.509732E-07, 0.04598415, -0.01515399, -1.5148E-07, -0.7536279, -0.7188157
PSCN, 273436669, 8.792732, 8.743169, 1.32031E-07, 0.04956386, -0.00468617, -1.324743E-07, -0.7275203, -0.7278972
PSCN, 273536682, 8.792732, 8.741885, 1.154654E-07, 0.05084743, 0.02287524, -1.15853E-07, -0.7344272, -0.731196
PSCN, 273636673, 8.792732, 8.742343, 1.009782E-07, 0.05038965, 0.0182161, -1.013172E-07, -0.7506548, -0.7327233
PSCN, 273736578, 8.792732, 8.742745, 8.83087E-08, 0.04998744, 0.00084319, -8.860518E-08, -0.7108609, -0.7325304
PSCN, 273836675, 8.792732, 8.743144, 7.72288E-08, 0.04958887, -0.00465162, -7.748807E-08, -0.6725487, -0.7207977
PSCN, 273936627, 8.792732, 8.743463, 6.753911E-08, 0.04927026, 0.03541859, -6.776586E-08, -0.7691691, -0.7177227
PSCN, 274036552, 8.792732, 8.743528, 5.906515E-08, 0.04920434, -0.001784172, -5.926345E-08, -0.6745903, -0.7164993
PSCN, 274136533, 8.792732, 8.743177, 5.16544E-08, 0.04955529, 0.003787732, -5.182782E-08, -0.6615214, -0.6967358
PSCN, 274236529, 8.792732, 8.741254, 4.517347E-08, 0.05147912, -0.02108122, -4.532513E-08, -0.5982523, -0.665373
PSCN, 274336620, 8.792732, 8.739307, 3.950565E-08, 0.05342553, -0.02388236, -3.963828E-08, -0.5910645, -0.6409472
PSCN, 274436649, 8.792732, 8.737563, 3.454898E-08, 0.05516991, -0.005958127, -3.466497E-08, -0.6207479, -0.6312933
PSCN, 274536637, 8.792732, 8.735406, 3.021421E-08, 0.05732689, -0.02168645, -3.031565E-08, -0.6016137, -0.6256534
PSCN, 274636668, 8.792732, 8.732481, 2.64233E-08, 0.0602517, -0.00608662, -2.651202E-08, -0.6214802, -0.6159212
PSCN, 274736641, 8.792732, 8.730453, 2.310804E-08, 0.06228051, 0.0200093, -2.318562E-08, -0.6155754, -0.6154369
PSCN, 274836623, 8.792732, 8.72927, 2.020874E-08, 0.06346276, 0.01460237, -2.027659E-08, -0.6761832, -0.626942
PSCN, 274936607, 8.792732, 8.729795, 1.76732E-08, 0.06293847, 0.02084827, -1.773254E-08, -0.6895327, -0.6535546
PSCN, 275036756, 8.792732, 8.732618, 1.545579E-08, 0.06011437, 0.07330954, -1.550768E-08, -0.7692984, -0.6865333
PSCN, 275136758, 8.792732, 8.736572, 1.351659E-08, 0.05616051, 0.05284851, -1.356196E-08, -0.7385309, -0.7053711
PSCN, 275336611, 8.792732, 8.747596, 1.033758E-08, 0.04513695, 0.06531633, -1.037229E-08, -0.7682533, -0.7527438
PSCN, 275436607, 8.792732, 8.754498, 9.040549E-09, 0.03823448, 0.07293917, -9.0709E-09, -0.8023863, -0.7758321
PSCN, 275536558, 8.792732, 8.760798, 7.906253E-09, 0.03193504, 0.05025915, -7.932797E-09, -0.8025162, -0.7851397
PSCN, 275636630, 8.792732, 8.765902, 6.914278E-09, 0.02683129, 0.03669712, -6.937491E-09, -0.7556183, -0.7752596
PSCN, 275736567, 8.792732, 8.770719, 6.046762E-09, 0.02201439, 0.04715259, -6.067062E-09, -0.7454773, -0.764307
PSCN, 275836595, 8.792732, 8.775271, 5.288091E-09, 0.01746117, 0.02202578, -5.305844E-09, -0.724952, -0.7545331
PSCN, 275936597, 8.792732, 8.779186, 4.624608E-09, 0.01354637, 0.005339035, -4.640134E-09, -0.7177428, -0.7494178
PSCN, 276036678, 8.792732, 8.782251, 4.044371E-09, 0.01048119, 0.03183603, -4.057949E-09, -0.7267063, -0.7351139
PSCN, 276136590, 8.792732, 8.784412, 3.536934E-09, 0.008320542, 0.01998138, -3.548808E-09, -0.719353, -0.7255816
PSCN, 276236668, 8.792732, 8.78606, 3.093164E-09, 0.006672593, -0.03273086, -3.103548E-09, -0.6598817, -0.7098561
PSCN, 276436646, 8.792732, 8.787832, 2.365673E-09, 0.004900742, 0.01615192, -2.373615E-09, -0.6914385, -0.684565
