THR,Frames,FPR,TPR,TTD
1,169,0.48,0.041666666666666664,122
2,168,0.36,0.027972027972027972,122
3,167,0.28,0.02112676056338028,122
4,166,0.2,0.02127659574468085,122
5,165,0.12,0.014285714285714285,122
6,164,0.08,0.007194244604316547,122
7,163,0.04,0.0,0
8,162,0.0,0.0,0
