TimeUS,gpSA,gpHA,gpVA
 240120642, 0.392, 1.52, 1.589
 240320632, 0.504, 1.52, 1.588
 240520634, 0.387, 1.52, 1.588
 240700683, 0.37, 1.519, 1.587
 240920620, 0.378, 1.519, 1.586
 241120611, 0.528, 1.519, 1.586
 241300606, 0.442, 1.519, 1.585
 241520600, 0.529, 1.52, 1.587
 241720593, 0.518, 1.52, 1.587
 241900636, 0.411, 1.52, 1.588
 242120638, 0.508, 1.52, 1.589
 242320643, 0.368, 1.519, 1.588
 242520592, 0.52, 1.519, 1.588
 242720612, 0.466, 1.519, 1.588
 242920581, 0.538, 1.52, 1.59
 243120628, 0.289, 1.52, 1.59
 243320640, 0.498, 1.52, 1.591
 243520599, 0.426, 1.519, 1.591
 243700655, 0.476, 1.52, 1.592
 243900627, 0.393, 1.52, 1.593
 244120658, 0.471, 1.521, 1.593
 244320590, 0.456, 1.521, 1.593
 244520592, 0.382, 1.521, 1.593
 244700643, 0.419, 1.52, 1.592
 244920604, 0.342, 1.519, 1.591
 245120617, 0.31, 1.518, 1.591
 245320624, 0.172, 1.485, 1.571
 245520597, 0.264, 1.475, 1.556
 245720613, 0.168, 1.463, 1.54
 245920668, 0.24, 1.455, 1.529
 246140639, 0.281, 1.446, 1.518
 246320650, 0.34, 1.433, 1.506
 246520604, 0.291, 1.417, 1.497
 246720613, 0.263, 1.412, 1.492
 246920607, 0.233, 1.406, 1.488
 247120626, 0.242, 1.38, 1.485
 247320633, 0.301, 1.368, 1.48
 247520630, 0.386, 1.364, 1.476
 247720639, 0.365, 1.355, 1.471
 247920615, 0.438, 1.353, 1.472
 248120604, 0.442, 1.352, 1.472
 248340645, 0.421, 1.35, 1.469
 248540631, 0.409, 1.348, 1.472
 248740625, 0.369, 1.345, 1.472
 248920602, 0.388, 1.342, 1.473
 249140673, 0.356, 1.341, 1.467
 249320627, 0.334, 1.339, 1.464
 249520638, 0.367, 1.337, 1.464
 249740597, 0.332, 1.333, 1.461
 249920598, 0.354, 1.331, 1.46
 250140649, 0.347, 1.328, 1.46
 250340631, 0.352, 1.324, 1.46
 250540608, 0.337, 1.32, 1.457
 250740606, 0.315, 1.313, 1.445
 250920630, 0.318, 1.306, 1.433
 251140666, 0.323, 1.301, 1.425
 251340622, 0.364, 1.299, 1.425
 251520652, 0.371, 1.299, 1.426
 251720637, 0.356, 1.298, 1.423
 251940634, 0.368, 1.298, 1.425
 252140657, 0.369, 1.298, 1.427
 252320623, 0.361, 1.297, 1.426
 252520602, 0.369, 1.295, 1.425
 252720618, 0.375, 1.295, 1.426
 252920629, 0.384, 1.295, 1.428
 253120672, 0.382, 1.293, 1.426
 253340622, 0.362, 1.288, 1.421
 253540615, 0.37, 1.283, 1.421
 253740646, 0.375, 1.279, 1.421
 253940607, 0.418, 1.279, 1.424
 254140630, 0.413, 1.279, 1.424
 254340641, 0.412, 1.28, 1.426
 254540624, 0.432, 1.282, 1.433
 254740655, 0.413, 1.283, 1.434
 254940695, 0.409, 1.284, 1.436
 255140682, 0.406, 1.282, 1.436
 255340629, 0.42, 1.282, 1.434
 255540607, 0.387, 1.28, 1.431
 255740624, 0.387, 1.277, 1.427
 255940618, 0.396, 1.274, 1.423
 256140668, 0.387, 1.272, 1.421
 256340685, 0.388, 1.27, 1.42
 256520654, 0.389, 1.268, 1.42
 256740648, 0.349, 1.264, 1.407
 256940660, 0.411, 1.261, 1.407
 257140666, 0.397, 1.257, 1.4
 257320652, 0.42, 1.255, 1.402
 257540679, 0.405, 1.252, 1.398
 257740662, 0.316, 1.243, 1.392
 257940677, 0.422, 1.241, 1.389
 258140698, 0.395, 1.238, 1.385
 258340719, 0.447, 1.238, 1.383
 258540674, 0.358, 1.235, 1.376
 258740656, 0.293, 1.226, 1.37
 258940681, 0.307, 1.22, 1.37
 259140670, 0.287, 1.215, 1.37
 259321233, 0.291, 1.21, 1.369
 259540669, 0.312, 1.209, 1.37
 259740678, 0.307, 1.209, 1.369
 259921225, 0.348, 1.21, 1.372
 260140730, 0.412, 1.214, 1.376
 260340681, 0.452, 1.218, 1.379
 260540657, 0.4, 1.221, 1.378
 260721228, 0.384, 1.223, 1.376
 260940651, 0.403, 1.224, 1.373
 261140677, 0.347, 1.223, 1.365
 261340649, 0.365, 1.224, 1.361
 261540637, 0.323, 1.223, 1.357
 261740673, 0.302, 1.22, 1.355
 261921232, 0.396, 1.221, 1.358
 262140695, 0.322, 1.219, 1.362
 262340655, 0.292, 1.216, 1.367
 262540657, 0.301, 1.213, 1.372
 262740657, 0.28, 1.209, 1.376
 262940649, 0.271, 1.205, 1.377
 263140684, 0.217, 1.2, 1.378
 263321217, 0.226, 1.193, 1.378
 263521176, 0.205, 1.182, 1.373
 263721210, 0.21, 1.171, 1.364
 263921334, 0.224, 1.165, 1.358
 264140695, 0.217, 1.16, 1.356
 264321177, 0.221, 1.158, 1.355
 264521229, 0.204, 1.155, 1.353
 264721226, 0.195, 1.152, 1.349
 264921202, 0.196, 1.148, 1.344
 265121188, 0.187, 1.143, 1.34
 265321249, 0.195, 1.135, 1.337
 265521192, 0.199, 1.131, 1.337
 265721338, 0.195, 1.127, 1.337
 265921223, 0.214, 1.122, 1.34
 266140709, 0.208, 1.118, 1.34
 266321208, 0.224, 1.116, 1.343
 266521200, 0.202, 1.115, 1.345
 266721217, 0.214, 1.114, 1.348
 266921191, 0.223, 1.114, 1.351
 267121310, 0.224, 1.114, 1.353
 267340970, 0.21, 1.114, 1.356
 267540753, 0.21, 1.114, 1.358
 267721289, 0.235, 1.115, 1.361
 267940774, 0.209, 1.113, 1.356
 268140844, 0.262, 1.112, 1.351
 268340780, 0.297, 1.112, 1.346
 268540770, 0.255, 1.111, 1.342
 268740776, 0.273, 1.11, 1.343
 268940759, 0.272, 1.111, 1.348
 269140981, 0.25, 1.112, 1.349
 269340767, 0.264, 1.113, 1.351
 269540763, 0.23, 1.113, 1.351
 269720773, 0.331, 1.111, 1.353
 269940747, 0.372, 1.113, 1.36
 270160774, 0.355, 1.112, 1.357
 270340779, 0.309, 1.11, 1.354
 270540779, 0.37, 1.11, 1.356
 270740762, 0.348, 1.111, 1.356
 270940980, 0.35, 1.112, 1.355
 271140865, 0.318, 1.11, 1.352
 271340776, 0.259, 1.109, 1.349
 271521012, 0.274, 1.112, 1.349
 271720782, 0.261, 1.114, 1.348
 271920857, 0.371, 1.116, 1.351
 272140854, 0.262, 1.118, 1.346
 272320766, 0.289, 1.12, 1.341
 272540842, 0.331, 1.12, 1.34
 272720853, 0.306, 1.114, 1.34
 272940851, 0.359, 1.109, 1.343
 273120852, 0.34, 1.107, 1.345
 273320851, 0.417, 1.098, 1.342
 273520844, 0.408, 1.086, 1.338
 273720762, 0.372, 1.078, 1.341
 273920780, 0.387, 1.066, 1.338
 274140859, 0.406, 1.063, 1.343
 274320783, 0.398, 1.056, 1.34
 274520850, 0.414, 1.053, 1.343
 274740762, 0.396, 1.053, 1.346
 274920769, 0.396, 1.052, 1.35
 275140846, 0.348, 1.051, 1.352
 275320756, 0.359, 1.045, 1.35
 275540806, 0.36, 1.045, 1.355
 275720986, 0.392, 1.048, 1.361
 275920778, 0.427, 1.048, 1.365
 276141011, 0.382, 1.051, 1.374
 276340970, 0.44, 1.052, 1.379
 276540776, 0.462, 1.057, 1.389
 276720783, 0.431, 1.058, 1.394
 276941285, 0.443, 1.058, 1.398
 277141191, 0.426, 1.061, 1.408
 277341182, 0.405, 1.063, 1.416
 277520806, 0.41, 1.067, 1.424
 277720777, 0.397, 1.069, 1.429
 277920849, 0.371, 1.07, 1.434
 278141376, 0.33, 1.072, 1.438
 278341211, 0.316, 1.075, 1.443
 278541189, 0.296, 1.076, 1.444
 278741185, 0.374, 1.079, 1.448
 278941217, 0.344, 1.08, 1.451
 279141210, 0.335, 1.081, 1.453
 279341193, 0.354, 1.082, 1.455
 279541219, 0.354, 1.083, 1.456
 279741195, 0.352, 1.084, 1.456
 279941335, 0.38, 1.086, 1.457
 280120987, 0.35, 1.087, 1.451
 280341489, 0.339, 1.086, 1.444
 280541176, 0.362, 1.085, 1.437
 280741188, 0.318, 1.085, 1.433
 280941207, 0.328, 1.086, 1.432
 281141212, 0.32, 1.086, 1.43
 281341187, 0.32, 1.087, 1.429
 281541229, 0.266, 1.084, 1.427
 281741312, 0.28, 1.082, 1.427
 281941192, 0.328, 1.083, 1.427
 282160775, 0.33, 1.084, 1.426
 282341221, 0.297, 1.083, 1.425
 282541186, 0.296, 1.082, 1.424
 282721147, 0.328, 1.082, 1.425
 282941456, 0.308, 1.081, 1.426
 283141460, 0.304, 1.079, 1.42
 283321170, 0.317, 1.078, 1.416
 283521156, 0.329, 1.078, 1.414
 283721298, 0.327, 1.078, 1.411
 283921156, 0.347, 1.079, 1.411
 284141426, 0.336, 1.079, 1.408
 284321154, 0.342, 1.08, 1.404
 284521153, 0.269, 1.078, 1.399
 284721158, 0.331, 1.076, 1.394
 284921466, 0.334, 1.079, 1.395
 285121473, 0.304, 1.079, 1.394
 285321473, 0.306, 1.078, 1.395
 285521594, 0.337, 1.079, 1.399
 285721446, 0.335, 1.08, 1.399
 285921470, 0.337, 1.08, 1.399
 286141480, 0.328, 1.081, 1.399
 286341504, 0.334, 1.082, 1.401
 286541479, 0.363, 1.084, 1.404
 286721473, 0.313, 1.085, 1.401
 286921447, 0.368, 1.086, 1.402
 287141631, 0.322, 1.086, 1.396
 287321505, 0.323, 1.085, 1.389
 287521469, 0.307, 1.083, 1.383
 287721459, 0.327, 1.082, 1.379
 287921445, 0.363, 1.082, 1.374
 288141515, 0.295, 1.079, 1.362
 288341482, 0.309, 1.077, 1.352
 288521445, 0.309, 1.076, 1.344
 288721462, 0.32, 1.076, 1.339
 288941627, 0.324, 1.076, 1.336
 289121630, 0.352, 1.077, 1.333
 289321453, 0.303, 1.075, 1.325
 289521484, 0.289, 1.073, 1.317
 289721466, 0.289, 1.07, 1.311
 289921436, 0.289, 1.068, 1.305
 290141472, 0.251, 1.063, 1.298
 290321505, 0.264, 1.06, 1.292
 290521457, 0.278, 1.058, 1.291
 290721473, 0.281, 1.057, 1.29
 290921599, 0.315, 1.056, 1.29
 291141525, 0.317, 1.056, 1.287
 291321463, 0.276, 1.055, 1.284
 291541476, 0.288, 1.054, 1.284
 291741486, 0.303, 1.054, 1.285
 291921453, 0.3, 1.054, 1.286
 292141480, 0.307, 1.054, 1.287
 292321461, 0.298, 1.054, 1.288
 292521617, 0.292, 1.054, 1.288
 292741464, 0.271, 1.051, 1.288
 292941636, 0.263, 1.048, 1.289
 293121473, 0.299, 1.047, 1.29
 293321472, 0.306, 1.047, 1.29
 293541470, 0.314, 1.047, 1.29
 293741505, 0.317, 1.047, 1.288
 293921460, 0.333, 1.047, 1.288
 294141482, 0.268, 1.045, 1.286
 294341631, 0.271, 1.426, 1.468
 294501729, 0.299, 1.418, 1.464
 294701989, 0.272, 1.404, 1.447
 294901716, 0.272, 1.392, 1.443
 295101751, 0.316, 1.386, 1.441
 295301762, 0.361, 1.382, 1.44
 295501732, 0.322, 1.374, 1.435
 295701743, 0.353, 1.368, 1.433
 295901752, 0.347, 1.364, 1.433
 296141643, 0.312, 1.357, 1.428
 296302045, 0.339, 1.35, 1.423
 296501895, 0.338, 1.344, 1.421
 296701782, 0.288, 1.335, 1.417
 296901745, 0.353, 1.325, 1.411
 297101764, 0.358, 1.314, 1.401
 297301776, 0.387, 1.305, 1.393
 297501727, 0.375, 1.297, 1.365
 297701747, 0.306, 1.286, 1.352
 297901719, 0.312, 1.279, 1.351
 298101884, 0.315, 1.275, 1.35
 298301940, 0.347, 1.273, 1.351
 298501748, 0.312, 1.267, 1.35
 298701848, 0.306, 1.26, 1.347
 298901722, 0.357, 1.256, 1.347
 299101755, 0.402, 1.253, 1.33
 299301848, 0.45, 1.255, 1.331
 299501737, 0.418, 1.254, 1.32
 299701762, 0.382, 1.254, 1.311
 299901742, 0.417, 1.254, 1.304
 300121480, 0.383, 1.256, 1.299
 300301734, 0.391, 1.257, 1.302
 300502022, 0.347, 1.257, 1.299
 300701878, 0.395, 1.257, 1.296
 300901727, 0.341, 1.257, 1.293
 301101870, 0.331, 1.258, 1.291
 301301732, 0.263, 1.258, 1.29
 301501780, 0.227, 1.253, 1.294
 301701751, 0.23, 1.242, 1.295
 301901931, 0.268, 1.236, 1.299
 302101771, 0.268, 1.233, 1.305
 302301728, 0.309, 1.229, 1.312
 302501746, 0.322, 1.219, 1.32
 302701844, 0.306, 1.206, 1.325
 302901721, 0.343, 1.2, 1.333
 303101759, 0.296, 1.185, 1.335
 303301734, 0.248, 1.169, 1.332
 303501839, 0.277, 1.155, 1.331
 303701958, 0.29, 1.146, 1.334
 303901723, 0.305, 1.143, 1.338
 304101866, 0.316, 1.137, 1.336
 304301742, 0.321, 1.13, 1.335
 304501721, 0.358, 1.13, 1.341
 304702141, 0.283, 1.12, 1.342
 304901721, 0.283, 1.111, 1.344
 305101763, 0.231, 1.094, 1.339
 305301738, 0.259, 1.079, 1.334
 305501940, 0.216, 1.067, 1.325
 305701766, 0.242, 1.054, 1.324
 305901746, 0.269, 1.042, 1.323
 306101769, 0.255, 1.031, 1.311
 306301748, 0.259, 1.021, 1.298
 306521442, 0.256, 1.012, 1.288
 306701736, 0.269, 1.004, 1.279
 306901747, 0.267, 0.9990001, 1.27
 307101774, 0.258, 0.993, 1.27
 307301949, 0.242, 0.988, 1.267
 307501769, 0.288, 0.9850001, 1.269
 307701746, 0.283, 0.983, 1.271
 307901710, 0.299, 0.9810001, 1.275
 308101769, 0.289, 0.979, 1.28
 308301728, 0.308, 0.9760001, 1.274
 308501733, 0.309, 0.974, 1.275
 308701738, 0.297, 0.9710001, 1.276
 308921609, 0.303, 0.97, 1.279
 309101947, 0.334, 0.9680001, 1.28
 309301740, 0.307, 0.969, 1.276
 309501782, 0.3, 0.969, 1.273
 309701770, 0.312, 0.9670001, 1.268
 309901737, 0.299, 0.966, 1.265
 310101752, 0.315, 0.9680001, 1.271
 310301771, 0.279, 0.966, 1.271
 310501721, 0.314, 0.966, 1.276
 310701757, 0.318, 0.966, 1.28
 310901968, 0.293, 0.9680001, 1.283
 311101768, 0.246, 0.964, 1.278
 311301736, 0.286, 0.9590001, 1.276
 311501736, 0.285, 0.955, 1.275
 311701863, 0.291, 0.9530001, 1.269
 311901725, 0.279, 0.952, 1.27
 312121487, 0.298, 0.9490001, 1.264
 312301772, 0.281, 0.946, 1.259
 312501778, 0.295, 0.943, 1.259
 312701947, 0.249, 0.9400001, 1.257
 312901762, 0.271, 0.937, 1.252
 313102143, 0.267, 0.9350001, 1.251
 313301736, 0.263, 0.933, 1.249
 313501737, 0.255, 0.9310001, 1.248
 313701805, 0.243, 0.928, 1.246
 313901730, 0.23, 0.9250001, 1.244
 314101749, 0.21, 0.9220001, 1.245
 314301772, 0.245, 0.919, 1.245
 314501911, 0.269, 0.913, 1.237
 314701741, 0.297, 0.909, 1.234
 314901710, 0.31, 0.909, 1.238
 315101863, 0.264, 0.904, 1.229
 315301736, 0.285, 0.8940001, 1.214
 315501718, 0.238, 0.8850001, 1.199
 315701771, 0.299, 0.8800001, 1.193
 315901708, 0.314, 0.881, 1.19
 316101751, 0.315, 0.876, 1.179
 316301950, 0.285, 0.874, 1.175
 316501727, 0.305, 0.873, 1.171
 316721460, 0.263, 0.872, 1.166
 316901722, 0.293, 0.872, 1.166
 317101761, 0.334, 0.8750001, 1.168
 317302114, 0.382, 0.8790001, 1.173
 317501739, 0.33, 0.8850001, 1.178
 317701500, 0.358, 0.8890001, 1.183
 317901489, 0.362, 0.8940001, 1.189
 318121477, 0.358, 0.899, 1.194
 318301478, 0.353, 0.9020001, 1.197
 318501521, 0.318, 0.905, 1.202
 318701488, 0.334, 0.906, 1.206
 318921452, 0.346, 0.91, 1.212
 319101498, 0.331, 0.9110001, 1.215
 319301501, 0.3, 0.914, 1.219
 319501474, 0.247, 0.9120001, 1.216
 319701483, 0.305, 0.91, 1.214
 319901626, 0.334, 0.91, 1.215
 320101495, 0.341, 0.913, 1.221
 320301483, 0.351, 0.915, 1.226
 320501491, 0.311, 0.914, 1.221
 320701497, 0.329, 0.913, 1.216
 320901478, 0.27, 0.913, 1.215
 321101495, 0.28, 0.913, 1.218
 321301471, 0.308, 0.914, 1.22
 321501643, 0.305, 0.914, 1.215
 321701623, 0.309, 0.9110001, 1.21
 321901498, 0.295, 0.9070001, 1.208
 322101482, 0.292, 0.904, 1.206
 322301498, 0.373, 0.905, 1.205
 322501482, 0.326, 0.906, 1.197
 322701494, 0.364, 0.9080001, 1.192
 322901481, 0.39, 0.913, 1.192
 323101492, 0.318, 0.913, 1.185
 323301486, 0.341, 0.913, 1.181
 323501608, 0.317, 0.914, 1.182
 323701479, 0.315, 0.915, 1.184
 323901479, 0.335, 0.9120001, 1.176
 324101498, 0.379, 0.9160001, 1.177
 324301481, 0.379, 0.923, 1.182
 324501478, 0.437, 0.9310001, 1.19
 324701498, 0.469, 0.9400001, 1.201
 324901463, 0.459, 0.95, 1.211
 325101501, 0.405, 0.9580001, 1.218
 325301640, 0.411, 0.965, 1.224
 325501478, 0.408, 0.9720001, 1.232
 325701649, 0.413, 0.978, 1.24
 325901485, 0.386, 0.984, 1.25
 326101496, 0.301, 0.9810001, 1.254
 326301474, 0.299, 0.975, 1.259
 326501480, 0.432, 0.979, 1.268
 326701493, 0.385, 0.987, 1.277
 326901484, 0.341, 0.9910001, 1.282
 327101627, 0.349, 0.993, 1.284
 327301491, 0.286, 0.987, 1.282
 327501486, 0.266, 0.9770001, 1.274
 327701484, 0.311, 0.975, 1.272
 327901487, 0.311, 0.9760001, 1.27
 328101489, 0.292, 0.97, 1.27
 328301480, 0.373, 0.9710001, 1.274
 328501486, 0.314, 0.9580001, 1.278
 328701503, 0.28, 0.9450001, 1.28
 328901617, 0.272, 0.934, 1.284
 329101495, 0.26, 0.923, 1.284
 329301483, 0.36, 0.9220001, 1.283
 329501466, 0.296, 0.9170001, 1.281
 329701492, 0.303, 0.913, 1.282
 329901630, 0.286, 0.909, 1.279
 330121504, 0.264, 0.9020001, 1.27
 330301477, 0.251, 0.897, 1.263
 330501507, 0.264, 0.896, 1.258
 330701640, 0.294, 0.897, 1.253
 330901505, 0.323, 0.9, 1.256
 331101496, 0.338, 0.9030001, 1.26
 331301478, 0.312, 0.904, 1.265
 331501462, 0.342, 0.906, 1.27
 331701488, 0.412, 0.909, 1.271
 331901464, 0.342, 0.914, 1.271
 332081487, 0.303, 0.913, 1.265
 332301480, 0.278, 0.909, 1.263
 332501603, 0.288, 0.9070001, 1.269
 332701468, 0.351, 0.9080001, 1.27
 332901458, 0.39, 0.909, 1.27
 333101494, 0.388, 0.909, 1.266
 333301449, 0.384, 0.913, 1.261
 333501455, 0.307, 0.9110001, 1.254
 333701486, 0.244, 0.899, 1.245
 333901452, 0.274, 0.8980001, 1.238
 334101657, 0.3, 0.896, 1.232
 334301595, 0.389, 0.9, 1.235
 334501452, 0.397, 0.9070001, 1.239
 334701448, 0.463, 0.9120001, 1.241
 334901468, 0.313, 0.914, 1.241
 335101555, 0.309, 0.915, 1.241
 335301456, 0.28, 0.91, 1.243
 335501465, 0.3, 0.9070001, 1.239
 335701480, 0.315, 0.905, 1.237
 335901457, 0.363, 0.9070001, 1.241
 336121496, 0.326, 0.9080001, 1.239
 336301473, 0.319, 0.9080001, 1.237
 336501468, 0.371, 0.91, 1.235
 336701470, 0.273, 0.905, 1.233
 336901478, 0.272, 0.8980001, 1.232
 337101477, 0.334, 0.9, 1.235
 337301463, 0.284, 0.9020001, 1.232
 337501461, 0.209, 0.899, 1.22
 337721607, 0.237, 0.8890001, 1.214
 337901611, 0.279, 0.8840001, 1.216
 338101474, 0.285, 0.8790001, 1.212
 338301645, 0.331, 0.8800001, 1.212
 338501462, 0.351, 0.886, 1.218
 338701487, 0.319, 0.8840001, 1.218
 338901486, 0.365, 0.8850001, 1.223
 339101491, 0.311, 0.887, 1.226
 339302940, 0.381, 0.892, 1.228
 339501774, 0.336, 0.8940001, 1.231
 339701933, 0.373, 0.896, 1.23
 339901735, 0.41, 0.899, 1.233
 340101854, 0.319, 0.896, 1.236
 340301758, 0.336, 0.891, 1.237
 340501730, 0.293, 0.8800001, 1.237
 340701745, 0.293, 0.8750001, 1.239
 340901758, 0.311, 0.872, 1.242
 341101743, 0.317, 0.873, 1.246
 341301730, 0.259, 0.8660001, 1.248
 341501911, 0.313, 0.86, 1.251
 341701727, 0.317, 0.85, 1.246
 341901718, 0.361, 0.851, 1.252
 342101735, 0.367, 0.854, 1.26
 342301758, 0.394, 0.858, 1.268
 342501999, 0.396, 0.864, 1.275
 342701750, 0.385, 0.8700001, 1.279
 342901737, 0.375, 0.876, 1.284
 343101742, 0.361, 0.882, 1.288
 343301913, 0.372, 0.8880001, 1.293
 343501726, 0.4, 0.8940001, 1.298
 343701773, 0.37, 0.8980001, 1.301
 343901709, 0.394, 0.9020001, 1.307
 344101730, 0.338, 0.905, 1.313
 344301748, 0.34, 0.905, 1.316
 344501704, 0.404, 0.892, 1.306
 344701734, 0.403, 0.883, 1.303
 344901728, 0.423, 0.878, 1.305
 345101981, 0.398, 0.881, 1.31
 345301716, 0.386, 0.8850001, 1.316
 345501720, 0.412, 0.8890001, 1.323
 345701756, 0.396, 0.895, 1.331
 345901758, 0.379, 0.9, 1.337
 346101731, 0.37, 0.904, 1.344
 346301746, 0.348, 0.9070001, 1.348
 346501724, 0.331, 0.906, 1.353
 346702139, 0.356, 0.904, 1.358
 346901878, 0.342, 0.9020001, 1.364
 347101764, 0.341, 0.899, 1.371
 347301706, 0.299, 0.897, 1.379
 347501717, 0.364, 0.895, 1.385
 347701775, 0.388, 0.899, 1.391
 347901710, 0.381, 0.9, 1.393
 348101765, 0.381, 0.9030001, 1.398
 348301717, 0.393, 0.9070001, 1.404
 348501746, 0.399, 0.913, 1.409
 348701933, 0.412, 0.92, 1.415
 348901701, 0.426, 0.927, 1.422
 349101847, 0.408, 0.933, 1.417
 349301729, 0.433, 0.9400001, 1.423
 349501708, 0.399, 0.9450001, 1.429
 349701738, 0.396, 0.9490001, 1.432
 349901752, 0.397, 0.9480001, 1.432
 350101743, 0.418, 0.95, 1.437
 350281478, 0.409, 0.955, 1.444
 350501952, 0.42, 0.96, 1.451
 350701730, 0.457, 0.9670001, 1.456
 350902000, 0.46, 0.9760001, 1.464
 351101851, 0.328, 0.979, 1.457
 351301716, 0.377, 0.983, 1.454
 351501708, 0.282, 0.9760001, 1.449
 351701774, 0.357, 0.9770001, 1.434
 351901744, 0.314, 0.97, 1.412
 352101741, 0.293, 0.9630001, 1.389
 352301901, 0.256, 0.9540001, 1.346
 352501739, 0.242, 0.937, 1.329
 352701716, 0.244, 0.9300001, 1.317
 352881476, 0.246, 0.9220001, 1.289
 353101867, 0.268, 0.918, 1.284
 353301753, 0.271, 0.915, 1.284
 353501708, 0.28, 0.9080001, 1.285
 353701735, 0.316, 0.909, 1.287
 353901754, 0.358, 0.9120001, 1.291
 354101933, 0.311, 0.9120001, 1.277
 354301715, 0.302, 0.9110001, 1.267
 354501733, 0.3, 0.9110001, 1.271
 354701737, 0.292, 0.91, 1.275
 354901707, 0.306, 0.91, 1.28
 355102113, 0.33, 0.913, 1.276
 355301741, 0.292, 0.9160001, 1.282
 355501706, 0.351, 0.9210001, 1.289
 355701718, 0.327, 0.9220001, 1.289
 355901916, 0.474, 0.928, 1.299
 356101732, 0.344, 0.934, 1.295
 356301732, 0.334, 0.9350001, 1.296
 356501682, 0.275, 0.929, 1.286
 356701765, 0.242, 0.9210001, 1.275
 356901685, 0.287, 0.9220001, 1.273
 357101710, 0.281, 0.919, 1.27
 357301723, 0.365, 0.923, 1.274
 357501710, 0.308, 0.928, 1.278
 357701923, 0.335, 0.9300001, 1.284
 357901718, 0.357, 0.933, 1.286
 358101700, 0.346, 0.936, 1.29
 358301692, 0.356, 0.9390001, 1.294
 358501693, 0.315, 0.942, 1.299
 358701746, 0.34, 0.9450001, 1.299
 358901704, 0.417, 0.951, 1.307
 359101717, 0.275, 0.9480001, 1.288
 359302147, 0.291, 0.947, 1.279
 359501872, 0.279, 0.946, 1.267
 359701718, 0.229, 0.927, 1.248
 359901679, 0.365, 0.929, 1.253
 360121445, 0.35, 0.934, 1.259
 360301698, 0.346, 0.938, 1.264
 360501692, 0.339, 0.937, 1.266
 360701749, 0.325, 0.938, 1.27
 360901689, 0.38, 0.941, 1.276
 361101725, 0.293, 0.9390001, 1.266
 361301887, 0.371, 0.9400001, 1.264
 361501723, 0.292, 0.9400001, 1.251
 361701705, 0.382, 0.9440001, 1.254
 361901694, 0.316, 0.946, 1.256
 362101748, 0.344, 0.946, 1.259
 362301724, 0.332, 0.9490001, 1.263
 362501694, 0.36, 0.952, 1.265
 362701745, 0.344, 0.951, 1.254
 362901688, 0.335, 0.9530001, 1.244
 363101902, 0.329, 0.9450001, 1.23
 363301688, 0.376, 0.9480001, 1.233
 363502114, 0.402, 0.955, 1.241
 363701708, 0.331, 0.9580001, 1.244
 363901691, 0.431, 0.964, 1.254
 364101756, 0.414, 0.9720001, 1.262
 364321447, 0.38, 0.978, 1.268
 364521457, 0.343, 0.9820001, 1.27
 364721477, 0.384, 0.9850001, 1.27
 364921456, 0.372, 0.989, 1.27
 365121476, 0.345, 0.992, 1.269
 365321461, 0.313, 0.993, 1.274
 365501466, 0.369, 0.9960001, 1.282
 365701485, 0.316, 0.9990001, 1.282
 365881466, 0.349, 1.002, 1.281
 366101492, 0.332, 1, 1.28
 366301476, 0.319, 1.002, 1.28
 366501469, 0.296, 1.002, 1.272
 366701614, 0.307, 1, 1.263
 366901487, 0.297, 1.002, 1.255
 367101492, 0.277, 0.998, 1.251
