TimeUS,gpSA,gpHA,gpVA
 130557270, 0.371, 1.142, 1.662
 130757395, 0.455, 1.145, 1.664
 130957288, 0.255, 1.147, 1.658
 131157255, 0.257, 1.149, 1.654
 131357293, 0.299, 1.149, 1.648
 131557377, 0.388, 1.15, 1.642
 131757388, 0.311, 1.151, 1.639
 131957278, 0.414, 1.153, 1.637
 132157269, 0.422, 1.155, 1.635
 132357265, 0.314, 1.157, 1.633
 132557403, 0.435, 1.159, 1.632
 132757267, 0.488, 1.163, 1.636
 132957265, 0.478, 1.168, 1.641
 133157274, 0.339, 1.172, 1.648
 133357250, 0.294, 1.176, 1.656
 133557261, 0.279, 1.179, 1.662
 133757238, 0.228, 1.178, 1.663
 133957269, 0.205, 1.173, 1.658
 134157261, 0.348, 1.171, 1.657
 134357398, 0.312, 1.169, 1.655
 134557262, 0.345, 1.169, 1.653
 134757264, 0.305, 1.17, 1.655
 134957266, 0.17, 1.171, 1.656
 135157245, 0.171, 1.171, 1.653
 135357270, 0.181, 1.17, 1.648
 135557252, 0.189, 1.167, 1.638
 135757397, 0.332, 1.169, 1.639
 135957408, 0.167, 1.17, 1.633
 136157392, 0.531, 1.173, 1.64
 136357260, 0.266, 1.178, 1.642
 136557252, 0.253, 1.179, 1.642
 136757264, 0.26, 1.181, 1.641
 136957288, 0.221, 1.18, 1.636
 137157252, 0.24, 1.179, 1.637
 137357268, 0.408, 1.18, 1.64
 137557272, 0.301, 1.183, 1.643
 137757268, 0.422, 1.189, 1.648
 137957423, 0.287, 1.192, 1.645
 138157250, 0.328, 1.191, 1.643
 138357269, 0.2, 1.185, 1.637
 138557245, 0.199, 1.177, 1.632
 138757274, 0.279, 1.17, 1.631
 138957275, 0.222, 1.162, 1.63
 139157243, 0.325, 1.157, 1.632
 139357260, 0.268, 1.153, 1.632
 139557272, 0.29, 1.148, 1.634
 139757393, 0.308, 1.143, 1.635
 139957407, 0.255, 1.136, 1.636
 140157404, 0.366, 1.133, 1.638
 140357248, 0.359, 1.131, 1.641
 140557235, 0.313, 1.129, 1.64
 140757258, 0.314, 1.125, 1.64
 140957293, 0.291, 1.122, 1.638
 141157269, 0.251, 1.118, 1.637
 141357259, 0.231, 1.112, 1.635
 141557384, 0.293, 1.106, 1.632
 141757259, 0.269, 1.103, 1.631
 141957281, 0.3, 1.098, 1.629
 142157256, 0.346, 1.097, 1.628
 142357272, 0.338, 1.096, 1.628
 142557262, 0.373, 1.097, 1.628
 142757261, 0.391, 1.1, 1.63
 142957269, 0.363, 1.102, 1.629
 143157250, 0.3, 1.102, 1.627
 143357405, 0.365, 1.103, 1.626
 143557257, 0.325, 1.104, 1.626
 143757257, 0.341, 1.104, 1.625
 143957271, 0.247, 1.102, 1.624
 144157390, 0.382, 1.104, 1.631
 144357372, 0.388, 1.109, 1.638
 144557272, 0.322, 1.113, 1.645
 144757228, 0.425, 1.118, 1.656
 144957286, 0.447, 1.123, 1.666
 145157401, 0.495, 1.129, 1.678
 145357259, 0.418, 1.135, 1.689
 145557258, 0.413, 1.14, 1.701
 145757280, 0.422, 1.144, 1.712
 145957274, 0.456, 1.148, 1.723
 146157263, 0.437, 1.153, 1.732
 146357262, 0.439, 1.156, 1.74
 146557260, 0.419, 1.159, 1.749
 146757266, 0.455, 1.162, 1.756
 146957426, 0.484, 1.166, 1.762
 147157257, 0.467, 1.17, 1.768
 147357266, 0.405, 1.175, 1.772
 147557270, 0.45, 1.179, 1.772
 147757234, 0.318, 1.182, 1.772
 147957274, 0.335, 1.184, 1.771
 148157267, 0.396, 1.184, 1.767
 148357390, 0.329, 1.182, 1.757
 148557381, 0.391, 1.182, 1.755
 148757397, 0.369, 1.184, 1.755
 148957285, 0.345, 1.186, 1.755
 149157258, 0.459, 1.19, 1.759
 149357270, 0.245, 1.193, 1.76
 149557271, 0.372, 1.195, 1.76
 149757247, 0.339, 1.197, 1.762
 149957279, 0.378, 1.198, 1.761
 150157268, 0.356, 1.199, 1.761
 150357266, 0.319, 1.199, 1.765
 150557391, 0.389, 1.199, 1.769
 150757271, 0.387, 1.198, 1.774
 150957265, 0.342, 1.198, 1.779
 151157262, 0.311, 1.197, 1.783
 151357273, 0.415, 1.198, 1.788
 151557259, 0.4, 1.199, 1.791
 151757235, 0.329, 1.198, 1.793
 151957286, 0.397, 1.196, 1.795
 152157278, 0.42, 1.196, 1.799
 152357393, 0.337, 1.196, 1.801
 152557389, 0.33, 1.195, 1.802
 152757377, 0.398, 1.195, 1.803
 152957296, 0.247, 1.194, 1.804
 153157264, 0.383, 1.194, 1.806
 153357273, 0.367, 1.194, 1.807
 153557265, 0.278, 1.192, 1.805
 153757265, 0.25, 1.191, 1.807
 153957287, 0.36, 1.191, 1.808
 154157403, 0.332, 1.19, 1.809
 154357240, 0.296, 1.189, 1.81
 154557250, 0.336, 1.188, 1.812
 154757250, 0.305, 1.188, 1.812
 154957244, 0.325, 1.187, 1.812
 155157266, 0.317, 1.186, 1.813
 155357269, 0.311, 1.185, 1.813
 155557255, 0.29, 1.182, 1.812
 155757262, 0.323, 1.182, 1.813
 155957418, 0.276, 1.181, 1.813
 156157249, 0.298, 1.181, 1.817
 156357237, 0.267, 1.181, 1.818
 156557258, 0.341, 1.179, 1.818
 156757366, 0.334, 1.179, 1.82
 156957402, 0.387, 1.178, 1.821
 157177670, 0.365, 1.177, 1.822
 157357265, 0.348, 1.175, 1.823
 157557259, 0.332, 1.174, 1.826
 157757400, 0.273, 1.174, 1.826
 157957267, 0.304, 1.175, 1.827
 158157244, 0.279, 1.176, 1.827
 158357258, 0.334, 1.176, 1.827
 158557248, 0.17, 1.176, 1.825
 158757274, 0.223, 1.176, 1.824
 158957261, 0.212, 1.174, 1.823
 159157267, 0.224, 1.173, 1.824
 159357273, 0.256, 1.169, 1.823
 159557395, 0.231, 1.164, 1.822
 159757260, 0.274, 1.163, 1.823
 159957287, 0.253, 1.162, 1.825
 160157257, 0.247, 1.162, 1.829
 160357257, 0.258, 1.16, 1.829
 160557247, 0.283, 1.158, 1.829
 160757275, 0.331, 1.158, 1.828
 160957400, 0.351, 1.157, 1.827
 161157397, 0.315, 1.156, 1.827
 161357391, 0.242, 1.156, 1.827
 161557238, 0.232, 1.156, 1.826
 161757242, 0.208, 1.155, 1.825
 161957279, 0.2, 1.153, 1.822
 162157255, 0.232, 1.153, 1.821
 162357258, 0.292, 1.152, 1.819
 162557230, 0.306, 1.15, 1.816
 162757276, 0.364, 1.149, 1.816
 162957281, 0.228, 1.148, 1.814
 163157390, 0.272, 1.147, 1.816
 163357250, 0.244, 1.148, 1.817
 163557238, 0.315, 1.149, 1.82
 163757256, 0.31, 1.149, 1.823
 163957275, 0.316, 1.149, 1.825
 164157246, 0.305, 1.15, 1.828
 164357256, 0.392, 1.15, 1.831
 164557276, 0.388, 1.151, 1.833
 164757262, 0.259, 1.151, 1.835
 164957412, 0.238, 1.149, 1.834
 165157385, 0.243, 1.146, 1.835
 165357366, 0.226, 1.145, 1.834
 165557239, 0.225, 1.143, 1.832
 165757259, 0.243, 1.142, 1.829
 165957272, 0.196, 1.139, 1.82
 166157263, 0.33, 1.137, 1.819
 166357270, 0.374, 1.137, 1.819
 166557264, 0.315, 1.137, 1.82
 166757374, 0.368, 1.138, 1.822
 166957257, 0.348, 1.138, 1.82
 167157267, 0.352, 1.138, 1.821
 167357272, 0.372, 1.137, 1.822
 167557244, 0.293, 1.135, 1.822
 167757282, 0.329, 1.133, 1.821
 167957266, 0.278, 1.132, 1.82
 168157309, 0.341, 1.131, 1.82
 168357278, 0.311, 1.129, 1.819
 168557400, 0.358, 1.128, 1.817
 168757261, 0.315, 1.127, 1.816
 168957305, 0.258, 1.126, 1.815
 169157218, 0.238, 1.126, 1.813
 169357359, 0.209, 1.125, 1.812
 169557384, 0.202, 1.124, 1.811
 169757229, 0.215, 1.122, 1.808
 169957262, 0.321, 1.121, 1.805
 170157263, 0.315, 1.12, 1.803
 170357396, 0.244, 1.119, 1.8
 170557246, 0.2, 1.117, 1.796
 170757234, 0.313, 1.116, 1.794
 170957277, 0.317, 1.116, 1.791
 171157254, 0.306, 1.116, 1.79
 171357263, 0.195, 1.115, 1.787
 171557230, 0.325, 1.114, 1.782
 171757246, 0.308, 1.113, 1.778
 171957279, 0.355, 1.112, 1.773
 172157395, 0.365, 1.11, 1.771
 172357260, 0.336, 1.11, 1.77
 172557253, 0.278, 1.11, 1.768
 172757240, 0.219, 1.11, 1.768
 172957251, 0.302, 1.109, 1.766
 173157253, 0.342, 1.109, 1.766
 173357250, 0.257, 1.106, 1.764
 173557375, 0.293, 1.103, 1.764
 173757377, 0.36, 1.102, 1.761
 173957413, 0.328, 1.103, 1.759
 174157252, 0.194, 1.102, 1.757
 174377279, 0.203, 1.101, 1.756
 174557257, 0.276, 1.1, 1.755
 174757254, 0.314, 1.1, 1.753
 174957312, 0.316, 1.099, 1.752
 175157255, 0.293, 1.099, 1.751
 175357241, 0.304, 1.098, 1.75
 175557266, 0.249, 1.098, 1.748
 175757384, 0.313, 1.099, 1.748
 175957274, 0.365, 1.098, 1.744
 176157261, 0.38, 1.097, 1.744
 176357252, 0.369, 1.097, 1.743
 176557259, 0.359, 1.097, 1.742
 176757259, 0.284, 1.098, 1.74
 176957254, 0.22, 1.097, 1.737
 177157255, 0.231, 1.097, 1.737
 177357248, 0.25, 1.096, 1.734
 177557387, 0.223, 1.094, 1.73
 177757372, 0.235, 1.093, 1.728
 177957395, 0.241, 1.089, 1.718
 178157261, 0.213, 1.086, 1.714
 178357255, 0.332, 1.084, 1.71
 178557250, 0.339, 1.083, 1.706
 178757262, 0.346, 1.082, 1.704
 178957256, 0.327, 1.082, 1.704
 179157248, 0.284, 1.081, 1.705
 179357392, 0.348, 1.081, 1.705
 179557255, 0.283, 1.081, 1.706
 179757252, 0.283, 1.08, 1.706
 179957251, 0.303, 1.078, 1.703
 180157231, 0.346, 1.078, 1.7
 180357251, 0.299, 1.076, 1.697
 180557251, 0.251, 1.074, 1.694
 180757245, 0.228, 1.073, 1.692
 180957311, 0.308, 1.073, 1.692
 181157411, 0.339, 1.073, 1.696
 181357234, 0.338, 1.075, 1.701
 181577258, 0.366, 1.078, 1.705
 181757255, 0.333, 1.081, 1.709
 181957392, 0.341, 1.085, 1.713
 182157381, 0.374, 1.089, 1.717
 182357257, 0.292, 1.092, 1.721
 182557263, 0.311, 1.094, 1.723
 182757259, 0.303, 1.096, 1.724
 182957411, 0.311, 1.097, 1.724
 183157267, 0.334, 1.098, 1.724
 183357253, 0.264, 1.099, 1.725
 183557284, 0.319, 1.098, 1.724
 183757262, 0.335, 1.098, 1.723
 183957261, 0.35, 1.097, 1.722
 184157235, 0.296, 1.097, 1.722
 184357251, 0.281, 1.097, 1.722
 184557261, 0.286, 1.098, 1.722
 184757382, 0.275, 1.099, 1.722
 184957267, 0.247, 1.099, 1.721
 185157254, 0.299, 1.1, 1.717
 185357260, 0.254, 1.098, 1.711
 185557241, 0.278, 1.096, 1.705
 185757261, 0.27, 1.093, 1.701
 185957269, 0.22, 1.091, 1.698
 186157370, 0.273, 1.093, 1.7
 186357380, 0.319, 1.095, 1.703
 186557386, 0.337, 1.096, 1.707
 186757251, 0.292, 1.099, 1.711
 186957272, 0.347, 1.103, 1.713
 187157263, 0.431, 1.106, 1.716
 187357258, 0.423, 1.108, 1.718
 187557258, 0.407, 1.11, 1.72
 187757255, 0.399, 1.111, 1.721
 187957263, 0.391, 1.112, 1.721
 188157273, 0.357, 1.112, 1.721
 188357390, 0.403, 1.113, 1.721
 188557254, 0.401, 1.114, 1.721
 188757252, 0.334, 1.116, 1.722
 188957248, 0.336, 1.118, 1.723
 189157237, 0.391, 1.121, 1.727
 189357240, 0.254, 1.125, 1.73
 189557239, 0.414, 1.129, 1.733
 189757258, 0.375, 1.133, 1.735
 189957272, 0.389, 1.136, 1.738
 190177283, 0.384, 1.138, 1.74
 190357379, 0.355, 1.14, 1.742
 190557379, 0.298, 1.141, 1.745
 190757248, 0.248, 1.142, 1.747
 190957275, 0.325, 1.141, 1.747
 191157241, 0.356, 1.14, 1.748
 191357244, 0.288, 1.139, 1.746
 191557241, 0.377, 1.138, 1.744
 191757244, 0.316, 1.138, 1.742
 191957420, 0.317, 1.138, 1.74
 192157257, 0.338, 1.138, 1.738
 192357264, 0.301, 1.137, 1.735
 192557240, 0.276, 1.136, 1.733
 192757269, 0.279, 1.135, 1.731
 192957274, 0.296, 1.135, 1.729
 193157257, 0.329, 1.135, 1.727
 193357256, 0.346, 1.135, 1.729
 193557259, 0.366, 1.136, 1.732
 193757403, 0.311, 1.137, 1.736
 193957269, 0.388, 1.138, 1.74
 194157267, 0.369, 1.139, 1.745
 194357253, 0.414, 1.141, 1.749
 194557373, 0.362, 1.142, 1.753
 194757378, 0.291, 1.14, 1.75
 194957277, 0.261, 1.136, 1.747
 195157248, 0.335, 1.134, 1.744
 195357262, 0.282, 1.133, 1.741
 195557395, 0.252, 1.13, 1.736
 195757236, 0.263, 1.128, 1.732
 195957244, 0.28, 1.126, 1.727
 196157241, 0.241, 1.125, 1.724
 196357249, 0.251, 1.124, 1.721
 196557251, 0.279, 1.124, 1.718
 196757243, 0.279, 1.125, 1.717
 196957243, 0.252, 1.125, 1.717
 197157241, 0.253, 1.123, 1.714
 197357394, 0.292, 1.122, 1.711
 197557260, 0.296, 1.122, 1.71
 197757242, 0.361, 1.121, 1.708
 197957266, 0.317, 1.122, 1.704
 198157237, 0.305, 1.123, 1.7
 198357254, 0.313, 1.126, 1.699
 198557257, 0.383, 1.128, 1.697
 198757399, 0.273, 1.131, 1.697
 198957399, 0.272, 1.134, 1.693
 199157396, 0.322, 1.137, 1.693
 199357257, 0.303, 1.139, 1.693
 199557243, 0.315, 1.14, 1.693
 199757260, 0.265, 1.142, 1.694
 199957283, 0.288, 1.143, 1.695
 200157263, 0.295, 1.145, 1.694
 200357254, 0.275, 1.145, 1.693
 200557251, 0.339, 1.145, 1.692
 200757265, 0.229, 1.145, 1.691
 200957411, 0.359, 1.146, 1.691
 201157257, 0.232, 1.149, 1.691
 201357233, 0.396, 1.154, 1.696
 201557232, 0.211, 1.156, 1.698
 201757268, 0.336, 1.156, 1.7
 201957269, 0.243, 1.157, 1.702
 202157262, 0.406, 1.158, 1.705
 202357255, 0.238, 1.158, 1.703
 202557243, 0.343, 1.158, 1.703
 202757393, 0.297, 1.159, 1.704
 202957377, 0.323, 1.159, 1.704
 203157375, 0.344, 1.16, 1.706
 203357266, 0.287, 1.161, 1.707
 203557237, 0.301, 1.162, 1.707
 203757266, 0.318, 1.162, 1.707
 203957284, 0.254, 1.159, 1.706
 204157259, 0.267, 1.156, 1.705
 204357270, 0.276, 1.153, 1.705
 204557400, 0.253, 1.149, 1.704
 204757256, 0.261, 1.147, 1.704
 204957268, 0.322, 1.147, 1.705
 205157249, 0.322, 1.149, 1.707
 205357320, 0.325, 1.151, 1.708
 205557268, 0.364, 1.153, 1.709
 205757244, 0.366, 1.156, 1.709
 205957259, 0.259, 1.156, 1.708
 206157261, 0.324, 1.157, 1.709
 206357391, 0.29, 1.158, 1.709
 206557262, 0.269, 1.157, 1.706
 206757252, 0.34, 1.157, 1.703
 206957275, 0.312, 1.156, 1.701
 207157378, 0.316, 1.157, 1.7
 207357377, 0.225, 1.156, 1.697
 207557255, 0.257, 1.154, 1.693
 207757263, 0.302, 1.154, 1.691
 207957282, 0.281, 1.153, 1.688
 208177280, 0.321, 1.153, 1.689
 208357261, 0.279, 1.152, 1.686
 208557247, 0.278, 1.149, 1.681
 208757254, 0.289, 1.149, 1.684
 208957271, 0.269, 1.148, 1.683
 209157238, 0.299, 1.148, 1.684
 209357228, 0.261, 1.146, 1.683
 209557258, 0.276, 1.145, 1.68
 209757246, 0.297, 1.145, 1.678
 209957409, 0.302, 1.146, 1.677
 210157251, 0.341, 1.148, 1.68
 210357257, 0.311, 1.15, 1.68
 210557256, 0.31, 1.151, 1.679
 210757255, 0.317, 1.153, 1.68
 210957268, 0.305, 1.155, 1.682
 211157264, 0.285, 1.154, 1.682
 211357361, 0.259, 1.152, 1.681
 211557397, 0.253, 1.149, 1.682
 211777386, 0.287, 1.148, 1.684
 211957283, 0.233, 1.146, 1.682
 212157263, 0.285, 1.143, 1.678
 212357277, 0.256, 1.142, 1.675
 212557257, 0.284, 1.142, 1.675
 212757264, 0.263, 1.143, 1.675
 212957279, 0.286, 1.144, 1.679
 213157253, 0.317, 1.145, 1.684
 213357254, 0.321, 1.148, 1.689
 213557393, 0.292, 1.149, 1.692
 213757257, 0.352, 1.151, 1.696
 213957272, 0.334, 1.154, 1.699
 214157252, 0.335, 1.155, 1.7
 214357258, 0.322, 1.156, 1.702
 214557259, 0.305, 1.156, 1.699
 214757237, 0.365, 1.158, 1.703
 214957282, 0.274, 1.158, 1.703
 215157259, 0.358, 1.159, 1.706
 215377268, 0.406, 1.163, 1.711
 215577227, 0.297, 1.165, 1.714
 215757383, 0.313, 1.165, 1.716
 215957254, 0.263, 1.164, 1.719
 216157255, 0.227, 1.157, 1.717
 216357239, 0.225, 1.151, 1.715
 216557259, 0.293, 1.149, 1.715
 216777280, 0.329, 1.15, 1.72
 216977416, 0.277, 1.149, 1.715
 217177322, 0.379, 1.149, 1.715
 217357281, 0.305, 1.148, 1.715
 217557268, 0.242, 1.147, 1.715
 217757245, 0.258, 1.147, 1.717
 217957263, 0.236, 1.148, 1.718
 218157258, 0.315, 1.149, 1.723
 218357245, 0.297, 1.15, 1.73
 218557249, 0.259, 1.152, 1.732
 218757267, 0.347, 1.154, 1.732
 218957417, 0.303, 1.155, 1.735
 219157259, 0.323, 1.155, 1.737
 219357263, 0.271, 1.154, 1.735
 219557260, 0.263, 1.15, 1.73
 219757380, 0.375, 1.151, 1.735
 219957399, 0.291, 1.153, 1.734
 220157262, 0.25, 1.152, 1.731
 220357254, 0.323, 1.151, 1.73
 220557257, 0.285, 1.15, 1.729
 220757403, 0.315, 1.152, 1.733
 220957274, 0.298, 1.151, 1.733
 221157251, 0.318, 1.149, 1.732
 221357250, 0.306, 1.146, 1.727
 221557233, 0.316, 1.143, 1.724
 221757233, 0.361, 1.141, 1.722
 221957297, 0.363, 1.138, 1.718
 222157260, 0.393, 1.138, 1.717
 222357266, 0.371, 1.14, 1.72
 222557402, 0.336, 1.142, 1.717
 222777238, 0.407, 1.145, 1.722
 222957275, 0.334, 1.149, 1.722
 223177260, 0.363, 1.151, 1.727
 223377279, 0.3, 1.15, 1.726
 223557258, 0.279, 1.143, 1.716
 223757258, 0.262, 1.141, 1.716
 223957416, 0.262, 1.139, 1.717
 224157393, 0.314, 1.14, 1.724
 224357409, 0.189, 1.133, 1.72
 224557263, 0.231, 1.128, 1.72
 224757280, 0.327, 1.128, 1.723
 224957285, 0.342, 1.13, 1.726
 225157285, 0.327, 1.131, 1.729
 225357257, 0.336, 1.132, 1.732
 225557271, 0.348, 1.134, 1.737
 225757254, 0.372, 1.135, 1.742
 225957286, 0.348, 1.136, 1.745
 226157398, 0.382, 1.139, 1.75
 226357261, 0.377, 1.142, 1.751
 226557249, 0.386, 1.146, 1.755
 226757265, 0.382, 1.151, 1.759
 226957274, 0.302, 1.154, 1.757
 227177285, 0.279, 1.156, 1.754
 227357266, 0.206, 1.154, 1.748
 227557266, 0.202, 1.152, 1.741
 227757272, 0.194, 1.15, 1.737
 227957427, 0.197, 1.147, 1.729
 228157375, 0.209, 1.145, 1.724
 228357383, 0.197, 1.144, 1.718
 228557248, 0.2, 1.143, 1.712
 228757239, 0.199, 1.142, 1.708
 228957264, 0.197, 1.139, 1.703
 229157288, 0.218, 1.137, 1.701
 229357268, 0.211, 1.134, 1.696
 229557270, 0.206, 1.13, 1.69
 229757682, 0.239, 1.13, 1.688
 229957547, 0.236, 1.128, 1.684
 230157548, 0.257, 1.127, 1.683
 230357523, 0.198, 1.127, 1.677
 230557534, 0.202, 1.124, 1.672
 230757549, 0.21, 1.122, 1.667
 230957534, 0.252, 1.123, 1.667
 231157505, 0.28, 1.125, 1.668
 231357542, 0.297, 1.128, 1.671
 231557669, 0.315, 1.132, 1.675
 231757535, 0.288, 1.136, 1.683
 231957551, 0.277, 1.142, 1.693
 232157532, 0.266, 1.148, 1.703
 232357673, 0.292, 1.151, 1.711
