TimeUS,CAN,CAE,CAD,CAe,NAN,NAE,NAD,NAe,m10,m00
 116430909, -0.009776786, 0.01220567, -0.0006176659, 0.00104407, -0.003768812, 0.004594817, -0.0001274696, 0.0005187925, -0.1253302, 0.9921138
 116630829, -0.01013368, 0.01262355, -0.0002254609, 0.00104407, -0.003490422, 0.004874523, -0.0006292317, 0.0005187925, -0.125348, 0.9921115
 116830749, -0.009521178, 0.01276032, -0.001219706, 0.00104407, -0.003366195, 0.004309082, -0.0003642043, 0.0005187925, -0.1253657, 0.9921093
 117030669, -0.009483047, 0.01233332, -0.0003683573, 0.00104407, -0.003541438, 0.004564017, 0.0002059589, 0.0005187925, -0.1253819, 0.9921073
 117231422, -0.009734083, 0.01233032, 8.357044E-05, 0.001046232, -0.003495378, 0.004016202, -0.0004828695, 0.0005209541, -0.1253989, 0.9921051
 117431342, -0.009681184, 0.01208215, -0.0003887762, 0.001046232, -0.003345711, 0.004815371, 0.000191874, 0.0005187925, -0.1254127, 0.9921034
 117631262, -0.009610549, 0.01264663, 0.0001418786, 0.00104407, -0.003440638, 0.004527046, -2.319004E-05, 0.0005187925, -0.1254252, 0.9921018
 117831182, -0.009820043, 0.01254964, -0.0003427028, 0.00104407, -0.003798199, 0.004704941, -0.0002507566, 0.0005187925, -0.125436, 0.9921004
 118031102, -0.01033744, 0.01246107, -0.0004789106, 0.00104407, -0.003456285, 0.004524708, -0.0002391573, 0.0005187925, -0.125446, 0.9920991
 118231022, -0.009775208, 0.01260529, -0.0004094751, 0.00104407, -0.003595104, 0.004296295, -0.0003237692, 0.0005187925, -0.1254555, 0.992098
 118430942, -0.01010001, 0.01229942, -0.0003977722, 0.00104407, -0.004017229, 0.004556044, -5.694495E-05, 0.0005187925, -0.1254632, 0.992097
 118630862, -0.01019199, 0.01222537, -0.0001108775, 0.00104407, -0.004140128, 0.004430307, 0.0003921215, 0.0005187925, -0.1254694, 0.9920962
