Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.22038567493112948,0.5619834710743802,0.29201101928374656
2,0.055248618784530384,0.46408839779005523,0.15469613259668508
3,0.024930747922437674,0.3739612188365651,0.09141274238227147
4,0.019444444444444445,0.30833333333333335,0.06388888888888888
5,0.013927576601671309,0.25348189415041783,0.04456824512534819
6,0.0111731843575419,0.2122905027932961,0.036312849162011177
7,0.008403361344537815,0.1792717086834734,0.03081232492997199
8,0.0056179775280898875,0.15730337078651685,0.025280898876404494
9,0.0028169014084507044,0.13802816901408452,0.01971830985915493
10,0.002824858757062147,0.12429378531073447,0.014124293785310734
11,0.0028328611898017,0.11048158640226628,0.0113314447592068
12,0.0,0.09943181818181818,0.008522727272727272
13,0.0,0.08831908831908832,0.005698005698005698
14,0.0,0.07714285714285714,0.002857142857142857
15,0.0,0.0659025787965616,0.0
16,0.0,0.05747126436781609,0.0
17,0.0,0.04899135446685879,0.0
18,0.0,0.04046242774566474,0.0
19,0.0,0.03188405797101449,0.0
20,0.0,0.023255813953488372,0.0
21,0.0,0.01749271137026239,0.0
22,0.0,0.011695906432748537,0.0
23,0.0,0.005865102639296188,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
