THR,Frames,FPR,TPR,TTD
1,267,0.5439330543933054,0.75,9
2,266,0.12552301255230125,0.6296296296296297,844
3,265,0.05439330543933055,0.5384615384615384,2424
4,264,0.012552301255230125,0.48,2624
5,263,0.008368200836820083,0.4166666666666667,2824
6,262,0.0041841004184100415,0.34782608695652173,3024
7,261,0.0,0.2727272727272727,3224
8,260,0.0,0.19047619047619047,3444
9,259,0.0,0.1,3644
10,258,0.0,0.0,0
