Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.0027548209366391185,0.5289256198347108,0.03305785123966942
2,0.0,0.5,0.0027624309392265192
3,0.0,0.47368421052631576,0.0
4,0.0,0.45,0.0
5,0.0,0.42618384401114207,0.0
6,0.0,0.4022346368715084,0.0
7,0.0,0.37815126050420167,0.0
8,0.0,0.3539325842696629,0.0
9,0.0,0.3295774647887324,0.0
10,0.0,0.3050847457627119,0.0
11,0.0,0.28611898016997167,0.0
12,0.0,0.26704545454545453,0.0
13,0.0,0.24786324786324787,0.0
14,0.0,0.23142857142857143,0.0
15,0.0,0.2148997134670487,0.0
16,0.0,0.20114942528735633,0.0
17,0.0,0.1873198847262248,0.0
18,0.0,0.17341040462427745,0.0
19,0.0,0.15942028985507245,0.0
20,0.0,0.14825581395348839,0.0
21,0.0,0.13411078717201166,0.0
22,0.0,0.11988304093567251,0.0
23,0.0,0.10557184750733138,0.0
24,0.0,0.09117647058823529,0.0
25,0.0,0.07669616519174041,0.0
26,0.0,0.06804733727810651,0.0
27,0.0,0.05934718100890208,0.0
28,0.0,0.050595238095238096,0.0
29,0.0,0.04477611940298507,0.0
30,0.0,0.038922155688622756,0.0
