Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.008264462809917356,0.6887052341597796,0.29201101928374656
2,0.0027624309392265192,0.649171270718232,0.15469613259668508
3,0.0,0.6149584487534626,0.09141274238227147
4,0.0,0.5833333333333334,0.06388888888888888
5,0.0,0.5543175487465181,0.04456824512534819
6,0.0,0.5279329608938548,0.036312849162011177
7,0.0,0.5042016806722689,0.03081232492997199
8,0.0,0.48314606741573035,0.025280898876404494
9,0.0,0.4619718309859155,0.01971830985915493
10,0.0,0.4435028248587571,0.014124293785310734
11,0.0,0.42776203966005666,0.0113314447592068
12,0.0,0.4147727272727273,0.008522727272727272
13,0.0,0.4017094017094017,0.005698005698005698
14,0.0,0.38857142857142857,0.002857142857142857
15,0.0,0.3753581661891118,0.0
16,0.0,0.3620689655172414,0.0
17,0.0,0.3515850144092219,0.0
18,0.0,0.34104046242774566,0.0
19,0.0,0.33043478260869563,0.0
20,0.0,0.31976744186046513,0.0
21,0.0,0.30903790087463556,0.0
22,0.0,0.2982456140350877,0.0
23,0.0,0.2873900293255132,0.0
24,0.0,0.27647058823529413,0.0
25,0.0,0.26548672566371684,0.0
26,0.0,0.25443786982248523,0.0
27,0.0,0.2433234421364985,0.0
28,0.0,0.23214285714285715,0.0
29,0.0,0.2208955223880597,0.0
30,0.0,0.20958083832335328,0.0
