THR,Frames,FPR,TPR,TTD
1,92,0.0,-1.0,0
2,91,0.0,-1.0,0
3,90,0.0,-1.0,0
4,89,0.0,-1.0,0
5,88,0.0,-1.0,0
6,87,0.0,-1.0,0
7,86,0.0,-1.0,0
8,85,0.0,-1.0,0
9,84,0.0,-1.0,0
10,83,0.0,-1.0,0
11,82,0.0,-1.0,0
12,81,0.0,-1.0,0
13,80,0.0,-1.0,0
14,79,0.0,-1.0,0
15,78,0.0,-1.0,0
16,77,0.0,-1.0,0
17,76,0.0,-1.0,0
18,75,0.0,-1.0,0
