Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.0027548209366391185,0.29476584022038566,0.03305785123966942
2,0.0,0.26243093922651933,0.0027624309392265192
3,0.0,0.23268698060941828,0.0
4,0.0,0.20833333333333334,0.0
5,0.0,0.1894150417827298,0.0
6,0.0,0.17039106145251395,0.0
7,0.0,0.15126050420168066,0.0
8,0.0,0.13202247191011235,0.0
9,0.0,0.11549295774647887,0.0
10,0.0,0.09887005649717515,0.0
11,0.0,0.0821529745042493,0.0
12,0.0,0.06534090909090909,0.0
13,0.0,0.05413105413105413,0.0
14,0.0,0.045714285714285714,0.0
15,0.0,0.03724928366762178,0.0
16,0.0,0.028735632183908046,0.0
17,0.0,0.020172910662824207,0.0
18,0.0,0.014450867052023121,0.0
19,0.0,0.008695652173913044,0.0
20,0.0,0.005813953488372093,0.0
21,0.0,0.0029154518950437317,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
