Threshold,ACCOF(FPR),GPSOF(FPR),ACCGPS(FPR)
1,0.008264462809917356,0.9586776859504132,0.29201101928374656
2,0.0027624309392265192,0.9447513812154696,0.15469613259668508
3,0.0,0.9335180055401662,0.09141274238227147
4,0.0,0.925,0.06388888888888888
5,0.0,0.9164345403899722,0.04456824512534819
6,0.0,0.9078212290502793,0.036312849162011177
7,0.0,0.8991596638655462,0.03081232492997199
8,0.0,0.8904494382022472,0.025280898876404494
9,0.0,0.8816901408450705,0.01971830985915493
10,0.0,0.8757062146892656,0.014124293785310734
11,0.0,0.8725212464589235,0.0113314447592068
12,0.0,0.8693181818181818,0.008522727272727272
13,0.0,0.8660968660968661,0.005698005698005698
14,0.0,0.8628571428571429,0.002857142857142857
15,0.0,0.8595988538681948,0.0
16,0.0,0.8563218390804598,0.0
17,0.0,0.8530259365994236,0.0
18,0.0,0.8497109826589595,0.0
19,0.0,0.8463768115942029,0.0
20,0.0,0.8401162790697675,0.0
21,0.0,0.8338192419825073,0.0
22,0.0,0.827485380116959,0.0
23,0.0,0.8211143695014663,0.0
24,0.0,0.8147058823529412,0.0
25,0.0,0.8082595870206489,0.0
26,0.0,0.8017751479289941,0.0
27,0.0,0.7952522255192879,0.0
28,0.0,0.7886904761904762,0.0
29,0.0,0.7820895522388059,0.0
30,0.0,0.7754491017964071,0.0
